SamplingDate,Pasture,Plot,Transect,Distance
8/2/2022,7NW,4,4,S
8/2/2022,7NW,4,4,S
8/3/2022,15E,1,1,
8/3/2022,15E,1,4,
8/3/2022,15E,2,4,
8/3/2022,15E,3,1,
8/3/2022,15E,3,1,
8/3/2022,15E,3,4,
8/3/2022,17N,1,1,
8/3/2022,17N,1,1,
8/3/2022,17N,1,4,
8/3/2022,17N,1,4,
8/3/2022,17N,2,1,
8/3/2022,17N,2,1,
8/3/2022,17N,2,4,N
8/3/2022,17N,2,4,N
8/3/2022,17N,2,4,N
8/3/2022,17N,2,4,S
8/3/2022,17N,2,4,S
8/3/2022,17N,2,4,S
8/3/2022,17N,2,4,S
8/3/2022,17N,2,4,S
8/3/2022,17N,2,4,
8/3/2022,17N,2,4,
8/3/2022,17N,3,1,N
8/3/2022,17N,3,1,N
8/3/2022,17N,3,1,N
8/3/2022,17N,3,1,N
8/3/2022,17N,3,1,S
8/3/2022,17N,3,1,S
8/3/2022,17N,3,1,S
8/3/2022,17N,3,1,S
8/3/2022,17N,3,1,
8/3/2022,17N,3,1,
8/3/2022,17N,3,4,N
8/3/2022,17N,3,4,N
8/3/2022,17N,3,4,N
8/3/2022,17N,3,4,N
8/3/2022,17N,3,4,N
8/3/2022,17N,3,4,N
8/3/2022,17N,3,4,S
8/3/2022,17N,3,4,S
8/3/2022,17N,3,4,S
8/3/2022,17N,3,4,S
8/3/2022,17N,3,4,S
8/3/2022,17N,3,4,S
8/3/2022,17N,3,4,
8/3/2022,17N,3,4,
8/3/2022,17N,4,1,N
8/3/2022,17N,4,1,N
8/3/2022,17N,4,1,N
8/3/2022,17N,4,1,N
8/3/2022,17N,4,1,S
8/3/2022,17N,4,1,S
8/3/2022,17N,4,1,S
8/3/2022,17N,4,1,S
8/3/2022,17N,4,1,
8/3/2022,17N,4,1,
8/3/2022,17N,4,4,N
8/3/2022,17N,4,4,N
8/3/2022,17N,4,4,N
8/3/2022,17N,4,4,N
8/3/2022,17N,4,4,S
8/3/2022,17N,4,4,S
8/3/2022,17N,4,4,S
8/3/2022,17N,4,4,S
8/3/2022,17N,4,4,
8/3/2022,17N,4,4,
8/3/2022,17N,5,1,N
8/3/2022,17N,5,1,N
8/3/2022,17N,5,1,N
8/3/2022,17N,5,1,N
8/3/2022,17N,5,1,N
8/3/2022,17N,5,1,S
8/3/2022,17N,5,1,S
8/3/2022,17N,5,1,S
8/3/2022,17N,5,1,S
8/3/2022,17N,5,1,
8/3/2022,17N,5,1,
8/3/2022,17N,5,4,N
8/3/2022,17N,5,4,N
8/3/2022,17N,5,4,N
8/3/2022,17N,5,4,N
8/3/2022,17N,5,4,S
8/3/2022,17N,5,4,S
8/3/2022,17N,5,4,S
8/3/2022,17N,5,4,S
8/3/2022,17N,5,4,
8/3/2022,17N,5,4,
8/3/2022,17N,6,1,N
8/3/2022,17N,6,1,N
8/3/2022,17N,6,1,N
8/3/2022,17N,6,1,N
8/3/2022,17N,6,1,S
8/3/2022,17N,6,1,S
8/3/2022,17N,6,1,S
8/3/2022,17N,6,1,S
8/3/2022,17N,6,1,S
8/3/2022,17N,6,1,
8/3/2022,17N,6,1,
8/3/2022,17N,6,4,N
8/3/2022,17N,6,4,N
8/3/2022,17N,6,4,N
8/3/2022,17N,6,4,N
8/3/2022,17N,6,4,S
8/3/2022,17N,6,4,S
8/3/2022,17N,6,4,S
8/3/2022,17N,6,4,S
8/3/2022,17N,6,4,S
8/3/2022,17N,6,4,S
8/3/2022,17N,6,4,
8/3/2022,17N,6,4,
8/3/2022,17N,6,4,
8/3/2022,17S,1,1,N
8/3/2022,17S,1,1,N
8/3/2022,17S,1,1,S
8/3/2022,17S,1,1,S
8/3/2022,17S,1,1,S
8/3/2022,17S,1,1,S
8/3/2022,17S,1,1,
8/3/2022,17S,1,4,N
8/3/2022,17S,1,4,N
8/3/2022,17S,1,4,N
8/3/2022,17S,1,4,N
8/3/2022,17S,1,4,S
8/3/2022,17S,1,4,S
8/3/2022,17S,1,4,S
8/3/2022,17S,1,4,S
8/3/2022,17S,1,4,S
8/3/2022,17S,1,4,
8/3/2022,17S,2,1,N
8/3/2022,17S,2,1,N
8/3/2022,17S,2,1,N
8/3/2022,17S,2,1,S
8/3/2022,17S,2,1,S
8/3/2022,17S,2,1,S
8/3/2022,17S,2,4,N
8/3/2022,17S,2,4,N
8/3/2022,17S,2,4,N
8/3/2022,17S,2,4,S
8/3/2022,17S,2,4,S
8/3/2022,17S,2,4,S
8/3/2022,17S,2,4,S
8/3/2022,17S,2,4,S
8/3/2022,17S,3,1,N
8/3/2022,17S,3,1,N
8/3/2022,17S,3,1,N
8/3/2022,17S,3,1,N
8/3/2022,17S,3,1,N
8/3/2022,17S,3,1,S
8/3/2022,17S,3,1,S
8/3/2022,17S,3,1,S
8/3/2022,17S,3,1,S
8/3/2022,17S,3,1,S
8/3/2022,17S,3,4,N
8/3/2022,17S,3,4,N
8/3/2022,17S,3,4,N
8/3/2022,17S,3,4,N
8/3/2022,17S,3,4,S
8/3/2022,17S,3,4,S
8/3/2022,17S,3,4,S
8/3/2022,17S,3,4,S
8/3/2022,17S,3,4,S
8/3/2022,17S,3,4,S
8/3/2022,17S,3,4,S
8/3/2022,17S,4,1,N
8/3/2022,17S,4,1,N
8/3/2022,17S,4,1,N
8/3/2022,17S,4,1,N
8/3/2022,17S,4,1,S
8/3/2022,17S,4,1,S
8/3/2022,17S,4,1,S
8/3/2022,17S,4,4,N
8/3/2022,17S,4,4,N
8/3/2022,17S,4,4,N
8/3/2022,17S,4,4,N
8/3/2022,17S,4,4,N
8/3/2022,17S,4,4,S
8/3/2022,17S,4,4,S
8/3/2022,17S,4,4,S
8/3/2022,17S,4,4,S
8/3/2022,17S,4,4,S
8/3/2022,18S,1,1,N
8/3/2022,18S,1,1,N
8/3/2022,18S,1,1,N
8/3/2022,18S,1,1,
8/3/2022,18S,1,4,N
8/3/2022,18S,1,4,N
8/3/2022,18S,1,4,N
8/3/2022,18S,1,4,S
8/3/2022,18S,1,4,S
8/3/2022,18S,1,4,S
8/3/2022,18S,1,4,S
8/3/2022,18S,1,4,
8/3/2022,18S,2,1,N
8/3/2022,18S,2,1,N
8/3/2022,18S,2,1,N
8/3/2022,18S,2,1,N
8/3/2022,18S,2,1,S
8/3/2022,18S,2,1,S
8/3/2022,18S,2,1,S
8/3/2022,18S,2,1,S
8/3/2022,18S,2,1,
8/3/2022,18S,2,4,N
8/3/2022,18S,2,4,N
8/3/2022,18S,2,4,N
8/3/2022,18S,2,4,N
8/3/2022,18S,2,4,N
8/3/2022,18S,2,4,S
8/3/2022,18S,2,4,S
8/3/2022,18S,2,4,S
8/3/2022,18S,2,4,
8/3/2022,18S,3,1,N
8/3/2022,18S,3,1,N
8/3/2022,18S,3,1,N
8/3/2022,18S,3,1,N
8/3/2022,18S,3,1,N
8/3/2022,18S,3,1,S
8/3/2022,18S,3,1,S
8/3/2022,18S,3,1,S
8/3/2022,18S,3,1,S
8/3/2022,18S,3,1,S
8/3/2022,18S,3,1,
8/3/2022,18S,3,4,N
8/3/2022,18S,3,4,N
8/3/2022,18S,3,4,N
8/3/2022,18S,3,4,N
8/3/2022,18S,3,4,N
8/3/2022,18S,3,4,N
8/3/2022,18S,3,4,S
8/3/2022,18S,3,4,S
8/3/2022,18S,3,4,S
8/3/2022,18S,3,4,
8/3/2022,18S,4,1,N
8/3/2022,18S,4,1,N
8/3/2022,18S,4,1,N
8/3/2022,18S,4,1,S
8/3/2022,18S,4,1,S
8/3/2022,18S,4,1,S
8/3/2022,18S,4,1,S
8/3/2022,18S,4,1,
8/3/2022,18S,4,4,N
8/3/2022,18S,4,4,N
8/3/2022,18S,4,4,N
8/3/2022,18S,4,4,N
8/3/2022,18S,4,4,N
8/3/2022,18S,4,4,N
8/3/2022,18S,4,4,S
8/3/2022,18S,4,4,S
8/3/2022,18S,4,4,S
8/3/2022,18S,4,4,S
8/3/2022,18S,4,4,
8/3/2022,18S,5,1,N
8/3/2022,18S,5,1,N
8/3/2022,18S,5,1,N
8/3/2022,18S,5,1,N
8/3/2022,18S,5,1,N
8/3/2022,18S,5,1,S
8/3/2022,18S,5,1,S
8/3/2022,18S,5,1,S
8/3/2022,18S,5,1,S
8/3/2022,18S,5,1,
8/3/2022,18S,5,4,N
8/3/2022,18S,5,4,N
8/3/2022,18S,5,4,N
8/3/2022,18S,5,4,N
8/3/2022,18S,5,4,S
8/3/2022,18S,5,4,S
8/3/2022,18S,5,4,S
8/3/2022,18S,5,4,S
8/3/2022,18S,5,4,
8/3/2022,18S,6,1,N
8/3/2022,18S,6,1,N
8/3/2022,18S,6,1,N
8/3/2022,18S,6,1,N
8/3/2022,18S,6,1,S
8/3/2022,18S,6,1,S
8/3/2022,18S,6,1,S
8/3/2022,18S,6,1,S
8/3/2022,18S,6,1,
8/3/2022,18S,6,4,N
8/3/2022,18S,6,4,N
8/3/2022,18S,6,4,N
8/3/2022,18S,6,4,N
8/3/2022,18S,6,4,S
8/3/2022,18S,6,4,S
8/3/2022,18S,6,4,S
8/3/2022,18S,6,4,
8/3/2022,19N,1,1,
8/3/2022,19N,1,1,
8/3/2022,19N,1,4,
8/3/2022,19N,1,4,
8/3/2022,19N,2,1,
8/3/2022,19N,2,1,
8/3/2022,19N,2,4,
8/3/2022,19N,2,4,
8/3/2022,19N,3,1,
8/3/2022,19N,3,1,
8/3/2022,19N,3,4,
8/3/2022,19N,3,4,
8/3/2022,19N,4,1,
8/3/2022,19N,4,1,
8/3/2022,19N,4,4,
8/3/2022,19N,4,4,
8/3/2022,19N,6,1,N
8/3/2022,19N,6,1,N
8/3/2022,19N,6,1,N
8/3/2022,19N,6,1,N
8/3/2022,19N,6,1,N
8/3/2022,19N,6,1,N
8/3/2022,20NW,1,1,N
8/3/2022,20NW,1,1,N
8/3/2022,20NW,1,1,N
8/3/2022,20NW,1,1,N
8/3/2022,20NW,1,1,S
8/3/2022,20NW,1,1,S
8/3/2022,20NW,1,1,S
8/3/2022,20NW,1,1,S
8/3/2022,20NW,1,4,N
8/3/2022,20NW,1,4,N
8/3/2022,20NW,1,4,N
8/3/2022,20NW,1,4,N
8/3/2022,20NW,1,4,S
8/3/2022,20NW,1,4,S
8/3/2022,20NW,1,4,S
8/3/2022,20NW,1,4,S
8/3/2022,20NW,1,4,S
8/3/2022,20NW,2,1,N
8/3/2022,20NW,2,1,N
8/3/2022,20NW,2,1,N
8/3/2022,20NW,2,1,N
8/3/2022,20NW,2,1,S
8/3/2022,20NW,2,1,S
8/3/2022,20NW,2,1,S
8/3/2022,20NW,2,1,S
8/3/2022,20NW,2,4,N
8/3/2022,20NW,2,4,N
8/3/2022,20NW,2,4,N
8/3/2022,20NW,2,4,N
8/3/2022,20NW,2,4,S
8/3/2022,20NW,2,4,S
8/3/2022,20NW,2,4,S
8/3/2022,20NW,2,4,S
8/3/2022,20NW,3,1,N
8/3/2022,20NW,3,1,N
8/3/2022,20NW,3,1,N
8/3/2022,20NW,3,1,S
8/3/2022,20NW,3,1,S
8/3/2022,20NW,3,1,S
8/3/2022,20NW,3,1,S
8/3/2022,20NW,3,1,S
8/3/2022,20SE,2,1,
8/3/2022,20SE,2,4,
8/3/2022,20SE,3,1,
8/3/2022,20SE,3,4,
8/3/2022,24W,1,1,N
8/3/2022,24W,1,1,N
8/3/2022,24W,1,1,S
8/3/2022,24W,1,1,S
8/3/2022,24W,1,4,N
8/3/2022,24W,1,4,N
8/3/2022,24W,1,4,S
8/3/2022,24W,1,4,S
8/3/2022,24W,2,1,N
8/3/2022,24W,2,1,N
8/3/2022,24W,2,1,S
8/3/2022,24W,2,1,S
8/3/2022,24W,2,4,N
8/3/2022,24W,2,4,N
8/3/2022,24W,2,4,N
8/3/2022,24W,2,4,N
8/3/2022,24W,2,4,N
8/3/2022,24W,2,4,S
8/3/2022,24W,2,4,S
8/3/2022,31E,2,1,
8/3/2022,31E,2,4,
8/3/2022,31E,3,1,
8/3/2022,31E,3,1,
8/3/2022,31E,4,4,
8/3/2022,5E,1,4,
8/3/2022,7NW,5,1,N
8/3/2022,7NW,5,1,N
8/3/2022,7NW,5,1,N
8/3/2022,7NW,5,1,N
8/3/2022,7NW,5,1,S
8/3/2022,7NW,5,1,S
8/3/2022,7NW,5,1,S
8/3/2022,7NW,5,1,S
8/3/2022,7NW,5,1,S
8/3/2022,7NW,5,4, N
8/3/2022,7NW,5,4, N
8/3/2022,7NW,5,4, N
8/3/2022,7NW,5,4, N
8/3/2022,7NW,5,4, N
8/3/2022,7NW,5,4,S
8/3/2022,7NW,5,4,S
8/3/2022,7NW,5,4,S
8/3/2022,7NW,5,4,S
8/3/2022,7NW,5,4,S
8/3/2022,7NW,5,4,S
8/3/2022,7NW,6,1,N
8/3/2022,7NW,6,1,N
8/3/2022,7NW,6,1,N
8/3/2022,7NW,6,1,N
8/3/2022,7NW,6,1,N
8/3/2022,7NW,6,1,S
8/3/2022,7NW,6,1,S
8/3/2022,7NW,6,1,S
8/3/2022,7NW,6,4, N
8/3/2022,7NW,6,4, N
8/3/2022,7NW,6,4, N
8/3/2022,7NW,6,4, N
8/3/2022,7NW,6,4, N
8/3/2022,7NW,6,4,S
8/3/2022,7NW,6,4,S
8/3/2022,7NW,6,4,S
8/3/2022,7NW,6,4,S
8/3/2022,7NW,6,4,S
8/3/2022,7SE,1,1,N
8/3/2022,7SE,1,1,N
8/3/2022,7SE,1,1,N
8/3/2022,7SE,1,1,S
8/3/2022,7SE,1,1,S
8/3/2022,7SE,1,4,N
8/3/2022,7SE,1,4,N
8/3/2022,7SE,1,4,N
8/3/2022,7SE,1,4,S
8/3/2022,7SE,1,4,S
8/3/2022,7SE,1,4,S
8/3/2022,7SE,2,1,N
8/3/2022,7SE,2,1,N
8/3/2022,7SE,2,1,N
8/3/2022,7SE,2,1,N
8/3/2022,7SE,2,1,S
8/3/2022,7SE,2,1,S
8/3/2022,7SE,2,1,S
8/3/2022,7SE,2,4,N
8/3/2022,7SE,2,4,N
8/3/2022,7SE,2,4,N
8/3/2022,7SE,2,4,S
8/3/2022,7SE,2,4,S
8/3/2022,7SE,2,4,S
8/3/2022,7SE,3,1,N
8/3/2022,7SE,3,1,N
8/3/2022,7SE,3,1,N
8/3/2022,7SE,3,1,N
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,1,S
8/3/2022,7SE,3,4,N
8/3/2022,7SE,3,4,N
8/3/2022,7SE,3,4,N
8/3/2022,7SE,3,4,N
8/3/2022,7SE,4,1,N
8/3/2022,7SE,4,1,N
8/3/2022,7SE,4,1,N
8/3/2022,7SE,4,1,S
8/3/2022,7SE,4,1,S
8/3/2022,7SE,4,1,S
8/3/2022,7SE,4,1,S
8/3/2022,7SE,4,1,S
8/3/2022,7SE,4,4,N
8/3/2022,7SE,4,4,N
8/3/2022,7SE,4,4,N
8/3/2022,7SE,4,4,N
8/3/2022,7SE,4,4,N
8/3/2022,7SE,4,4,N
8/3/2022,7SE,4,4,S
8/3/2022,7SE,4,4,S
8/3/2022,7SE,4,4,S
8/3/2022,7SE,4,4,S
8/3/2022,7SE,5,1,N
8/3/2022,7SE,5,1,N
8/3/2022,7SE,5,1,N
8/3/2022,7SE,5,1,N
8/3/2022,7SE,5,1,N
8/3/2022,7SE,5,1,S
8/3/2022,7SE,5,1,S
8/3/2022,7SE,5,1,S
8/3/2022,7SE,5,1,S
8/3/2022,7SE,5,4,N
8/3/2022,7SE,5,4,N
8/3/2022,7SE,5,4,N
8/3/2022,7SE,5,4,N
8/3/2022,7SE,5,4,N
8/3/2022,7SE,5,4,N
8/3/2022,7SE,5,4,S
8/3/2022,7SE,5,4,S
8/3/2022,7SE,5,4,S
8/3/2022,7SE,5,4,S
8/3/2022,7SE,6,1,N
8/3/2022,7SE,6,1,N
8/3/2022,7SE,6,1,N
8/3/2022,7SE,6,1,N
8/3/2022,7SE,6,1,N
8/3/2022,7SE,6,1,S
8/3/2022,7SE,6,1,S
8/3/2022,7SE,6,1,S
8/3/2022,7SE,6,1,S
8/3/2022,7SE,6,1,S
8/3/2022,7SE,6,4,N
8/3/2022,7SE,6,4,N
8/3/2022,7SE,6,4,N
8/3/2022,7SE,6,4,N
8/3/2022,7SE,6,4,N
8/3/2022,7SE,6,4,N
8/3/2022,7SE,6,4,S
8/3/2022,7SE,6,4,S
8/3/2022,7SE,6,4,S
8/3/2022,7SE,6,4,S
8/3/2022,7SE,6,4,S
8/3/2022,8E,1,1,N
8/3/2022,8E,1,1,N
8/3/2022,8E,1,1,N
8/3/2022,8E,1,1,N
8/3/2022,8E,1,1,S
8/3/2022,8E,1,1,S
8/3/2022,8E,1,1,S
8/3/2022,8E,1,1,S
8/3/2022,8E,1,4,N
8/3/2022,8E,1,4,N
8/3/2022,8E,1,4,S
8/3/2022,8E,1,4,S
8/3/2022,8E,1,4,S
8/3/2022,8E,1,4,S
8/3/2022,8E,2,1,N
8/3/2022,8E,2,1,N
8/3/2022,8E,2,1,N
8/3/2022,8E,2,1,N
8/3/2022,8E,2,1,N
8/3/2022,8E,2,1,N
8/3/2022,8E,2,1,S
8/3/2022,8E,2,1,S
8/3/2022,8E,2,1,S
8/3/2022,8E,2,1,S
8/3/2022,8E,2,4,S
8/3/2022,8E,2,4,S
8/3/2022,8E,2,4,S
8/3/2022,8E,2,4,S
8/3/2022,8E,3,1,N
8/3/2022,8E,3,1,N
8/3/2022,8E,3,1,N
8/3/2022,8E,3,1,S
8/3/2022,8E,3,1,S
8/3/2022,8E,3,1,S
8/3/2022,8E,3,4,N
8/3/2022,8E,3,4,N
8/3/2022,8E,3,4,N
8/3/2022,8E,3,4,S
8/3/2022,8E,3,4,S
8/3/2022,8E,3,4,S
8/3/2022,8E,3,4,S
8/3/2022,8E,4,1,N
8/3/2022,8E,4,1,N
8/3/2022,8E,4,1,N
8/3/2022,8E,4,1,S
8/3/2022,8E,4,1,S
8/3/2022,8E,4,1,S
8/3/2022,8E,4,1,S
8/3/2022,8E,4,4,N
8/3/2022,8E,4,4,N
8/3/2022,8E,4,4,N
8/3/2022,8E,4,4,S
8/3/2022,8E,4,4,S
8/3/2022,8E,4,4,S
8/3/2022,8E,4,4,S
8/4/2022,17S,5,1,N
8/4/2022,17S,5,1,N
8/4/2022,17S,5,1,N
8/4/2022,17S,5,1,N
8/4/2022,17S,5,1,S
8/4/2022,17S,5,1,S
8/4/2022,17S,5,1,S
8/4/2022,17S,5,1,S
8/4/2022,17S,5,4,N
8/4/2022,17S,5,4,N
8/4/2022,17S,5,4,N
8/4/2022,17S,5,4,N
8/4/2022,17S,5,4,S
8/4/2022,17S,5,4,S
8/4/2022,17S,5,4,S
8/4/2022,17S,6,1,N
8/4/2022,17S,6,1,N
8/4/2022,17S,6,1,N
8/4/2022,17S,6,1,N
8/4/2022,17S,6,1,S
8/4/2022,17S,6,1,S
8/4/2022,17S,6,1,S
8/4/2022,17S,6,1,S
8/4/2022,17S,6,4,N
8/4/2022,17S,6,4,N
8/4/2022,17S,6,4,N
8/4/2022,17S,6,4,N
8/4/2022,17S,6,4,N
8/4/2022,17S,6,4,S
8/4/2022,17S,6,4,S
8/4/2022,17S,6,4,S
8/4/2022,17S,6,4,S
8/4/2022,17S,6,4,S
8/4/2022,20NW,3,4,N
8/4/2022,20NW,3,4,N
8/4/2022,20NW,3,4,N
8/4/2022,20NW,3,4,N
8/4/2022,20NW,3,4,S
8/4/2022,20NW,3,4,S
8/4/2022,20NW,3,4,S
8/4/2022,20NW,4,1,N
8/4/2022,20NW,4,1,N
8/4/2022,20NW,4,1,N
8/4/2022,20NW,4,1,S
8/4/2022,20NW,4,1,S
8/4/2022,20NW,4,1,S
8/4/2022,20NW,4,4,N
8/4/2022,20NW,4,4,N
8/4/2022,20NW,4,4,N
8/4/2022,20NW,4,4,N
8/4/2022,20NW,4,4,S
8/4/2022,20NW,4,4,S
8/4/2022,20NW,4,4,S
8/4/2022,20NW,5,1,N
8/4/2022,20NW,5,1,N
8/4/2022,20NW,5,1,N
8/4/2022,20NW,5,1,N
8/4/2022,20NW,5,1,N
8/4/2022,20NW,5,1,S
8/4/2022,20NW,5,1,S
8/4/2022,20NW,5,1,S
8/4/2022,20NW,5,4,N
8/4/2022,20NW,5,4,N
8/4/2022,20NW,5,4,N
8/4/2022,20NW,5,4,N
8/4/2022,20NW,5,4,N
8/4/2022,20NW,5,4,S
8/4/2022,20NW,5,4,S
8/4/2022,20NW,5,4,S
8/4/2022,20NW,5,4,S
8/4/2022,20NW,5,4,S
8/4/2022,20NW,6,1,N
8/4/2022,20NW,6,1,N
8/4/2022,20NW,6,1,N
8/4/2022,20NW,6,1,N
8/4/2022,20NW,6,1,S
8/4/2022,20NW,6,1,S
8/4/2022,20NW,6,1,S
8/4/2022,20NW,6,1,S
8/4/2022,20NW,6,4,N
8/4/2022,20NW,6,4,N
8/4/2022,20NW,6,4,N
8/4/2022,20NW,6,4,N
8/4/2022,20NW,6,4,S
8/4/2022,20NW,6,4,S
8/4/2022,20NW,6,4,S
8/4/2022,20NW,6,4,S
8/4/2022,20NW,6,4,S
8/4/2022,20SE,1,1,N
8/4/2022,20SE,1,1,N
8/4/2022,20SE,1,1,N
8/4/2022,20SE,1,1,N
8/4/2022,20SE,1,1,S
8/4/2022,20SE,1,1,S
8/4/2022,20SE,1,1,S
8/4/2022,20SE,1,1,S
8/4/2022,20SE,1,1,S
8/4/2022,20SE,1,4,N
8/4/2022,20SE,1,4,N
8/4/2022,20SE,1,4,N
8/4/2022,20SE,1,4,S
8/4/2022,20SE,1,4,S
8/4/2022,20SE,1,4,S
8/4/2022,20SE,2,1,N
8/4/2022,20SE,2,1,N
8/4/2022,20SE,2,1,N
8/4/2022,20SE,2,1,N
8/4/2022,20SE,2,1,N
8/4/2022,20SE,2,1,S
8/4/2022,20SE,2,1,S
8/4/2022,20SE,2,1,S
8/4/2022,20SE,2,1,S
8/4/2022,20SE,2,4,N
8/4/2022,20SE,2,4,N
8/4/2022,20SE,2,4,S
8/4/2022,20SE,2,4,S
8/4/2022,20SE,2,4,S
8/4/2022,20SE,3,1,N
8/4/2022,20SE,3,1,N
8/4/2022,20SE,3,1,N
8/4/2022,20SE,3,1,N
8/4/2022,20SE,3,1,S
8/4/2022,20SE,3,1,S
8/4/2022,20SE,3,1,S
8/4/2022,20SE,3,4,N
8/4/2022,20SE,3,4,N
8/4/2022,20SE,3,4,N
8/4/2022,20SE,3,4,N
8/4/2022,20SE,3,4,N
8/4/2022,20SE,3,4,S
8/4/2022,20SE,3,4,S
8/4/2022,20SE,3,4,S
8/4/2022,20SE,3,4,S
8/4/2022,20SE,4,1,N
8/4/2022,20SE,4,1,N
8/4/2022,20SE,4,1,N
8/4/2022,20SE,4,1,N
8/4/2022,20SE,4,1,N
8/4/2022,20SE,4,1,S
8/4/2022,20SE,4,1,S
8/4/2022,20SE,4,1,S
8/4/2022,20SE,4,1,S
8/4/2022,20SE,4,4,N
8/4/2022,20SE,4,4,N
8/4/2022,20SE,4,4,N
8/4/2022,20SE,4,4,N
8/4/2022,20SE,4,4,N
8/4/2022,20SE,4,4,N
8/4/2022,20SE,4,4,S
8/4/2022,20SE,4,4,S
8/4/2022,20SE,4,4,S
8/4/2022,20SE,4,4,S
8/4/2022,20SE,5,1,N
8/4/2022,20SE,5,1,N
8/4/2022,20SE,5,1,N
8/4/2022,20SE,5,1,N
8/4/2022,20SE,5,1,N
8/4/2022,20SE,5,1,N
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,1,S
8/4/2022,20SE,5,4,N
8/4/2022,20SE,5,4,N
8/4/2022,20SE,5,4,N
8/4/2022,20SE,5,4,N
8/4/2022,20SE,5,4,S
8/4/2022,20SE,5,4,S
8/4/2022,20SE,5,4,S
8/4/2022,20SE,5,4,S
8/4/2022,20SE,6,1,N
8/4/2022,20SE,6,1,N
8/4/2022,20SE,6,1,N
8/4/2022,20SE,6,1,S
8/4/2022,20SE,6,1,S
8/4/2022,20SE,6,1,S
8/4/2022,20SE,6,1,S
8/4/2022,20SE,6,4,N
8/4/2022,20SE,6,4,N
8/4/2022,20SE,6,4,N
8/4/2022,20SE,6,4,N
8/4/2022,20SE,6,4,N
8/4/2022,20SE,6,4,N
8/4/2022,20SE,6,4,N
8/4/2022,21N,1,1,N
8/4/2022,21N,1,1,N
8/4/2022,21N,1,1,N
8/4/2022,21N,1,1,N
8/4/2022,21N,1,1,N
8/4/2022,21N,1,1,S
8/4/2022,21N,1,1,S
8/4/2022,21N,1,4,N
8/4/2022,21N,1,4,N
8/4/2022,21N,1,4,N
8/4/2022,21N,1,4,N
8/4/2022,21N,1,4,S
8/4/2022,21N,1,4,S
8/4/2022,21N,1,4,S
8/4/2022,21N,2,1,N
8/4/2022,21N,2,1,N
8/4/2022,21N,2,1,N
8/4/2022,21N,2,1,S
8/4/2022,21N,2,1,S
8/4/2022,21N,2,1,S
8/4/2022,21N,2,4,N
8/4/2022,21N,2,4,N
8/4/2022,21N,2,4,N
8/4/2022,21N,2,4,S
8/4/2022,21N,2,4,S
8/4/2022,21N,3,1,N
8/4/2022,21N,3,1,N
8/4/2022,21N,3,1,N
8/4/2022,21N,3,1,N
8/4/2022,21N,3,1,S
8/4/2022,21N,3,1,S
8/4/2022,21N,3,4,N
8/4/2022,21N,3,4,N
8/4/2022,21N,3,4,N
8/4/2022,21N,3,4,N
8/4/2022,21N,3,4,N
8/4/2022,21N,3,4,S
8/4/2022,21N,3,4,S
8/4/2022,21N,4,1,N
8/4/2022,21N,4,1,N
8/4/2022,21N,4,1,N
8/4/2022,21N,4,1,S
8/4/2022,21N,4,1,S
8/4/2022,21N,4,4,N
8/4/2022,21N,4,4,N
8/4/2022,21N,4,4,N
8/4/2022,21N,4,4,S
8/4/2022,21N,4,4,S
8/4/2022,21N,4,4,S
8/4/2022,24W,3,1,N
8/4/2022,24W,3,1,N
8/4/2022,24W,3,1,S
8/4/2022,24W,3,1,S
8/4/2022,24W,3,4,N
8/4/2022,24W,3,4,N
8/4/2022,24W,3,4,N
8/4/2022,24W,3,4,S
8/4/2022,24W,3,4,S
8/4/2022,24W,3,4,S
8/4/2022,24W,4,1,N
8/4/2022,24W,4,1,N
8/4/2022,24W,4,1,N
8/4/2022,24W,4,1,N
8/4/2022,24W,4,1,S
8/4/2022,24W,4,1,S
8/4/2022,24W,4,1,S
8/4/2022,24W,4,4,N
8/4/2022,24W,4,4,N
8/4/2022,24W,4,4,N
8/4/2022,24W,4,4,N
8/4/2022,24W,4,4,S
8/4/2022,24W,4,4,S
8/4/2022,24W,4,4,S
8/4/2022,31E,1,1,N
8/4/2022,31E,1,1,N
8/4/2022,31E,1,1,N
8/4/2022,31E,1,1,S
8/4/2022,31E,1,1,S
8/4/2022,31E,1,4,N
8/4/2022,31E,1,4,N
8/4/2022,31E,1,4,S
8/4/2022,31E,1,4,S
8/4/2022,31E,2,1,N
8/4/2022,31E,2,1,N
8/4/2022,31E,2,1,N
8/4/2022,31E,2,1,S
8/4/2022,31E,2,1,S
8/4/2022,31E,2,1,S
8/4/2022,31E,2,1,S
8/4/2022,31E,2,1,S
8/4/2022,31E,2,4,N
8/4/2022,31E,2,4,N
8/4/2022,31E,2,4,S
8/4/2022,31E,2,4,S
8/4/2022,31E,2,4,S
8/4/2022,31E,2,4,S
