Concatenate,Year,Pasture Name,PastureID,Treatment,Herd,Week,Date,Rotation,Crude Protein (%),DOM(%),DOM/CP,Fecal Nitrogen (%),Fecal Phosphorus (%),Tag #'s,Notes,Ecological Site,Julian Day,Precip(mm),HerdTreat,WOY,DOY,Phase,NDVI,NDVI_d30,iNDVI,t_peak_IRG,iNDVI_dry,SOS_doy,t_SOS
2022_25SE_TRM_Paired TRM1_7,2022,,25SE,TRM,Paired TRM1,7,2022-07-12 00:00:00+00:00,3&2,8.9,61.0,6.9,1.01,0.22,,164843,,,,,28,192,2-middle,0.20527036571428567,-0.021256274285714288,4.342944820175825,39.0,0.32516790584976146,96.0,96.0
2022_15E_TRM_Local_7,2022,,15E,TRM,Local,7,2022-07-12 00:00:00+00:00,3&2,8.6,61.0,7.1,1.35,0.31,,164847,,,,,28,192,2-middle,0.20475637857142856,-0.021558949999999993,2.645545904175825,65.0,0.20557554991724145,105.0,87.0
2022_19N_TRM_Local_7,2022,,19N,TRM,Local,7,2022-07-12 00:00:00+00:00,3&2,8.7,64.0,7.4,0.93,0.01,,164849,,,,,28,192,2-middle,0.21117704714285718,-0.023382522857142856,2.8088654406593436,26.0,0.21929735477887644,62.0,130.0
2022_19N_TRM_Paired TRM2_7,2022,,19N,TRM,Paired TRM2,7,2022-07-12 00:00:00+00:00,3&2,8.5,64.65,7.65,1.135,0.065,,calculated from marc & local samples - averaged,,,,,28,192,2-middle,0.21117704714285718,-0.023382522857142856,2.8088654406593436,26.0,0.21929735477887644,62.0,130.0
2022_17S_CARM_CARM2_8,2022,Saltflat,17S,CARM,CARM2,8,2022-07-21 00:00:00+00:00,4&3,7.6,64.1,8.4,0.67,0.14,,165014,,,,,29,201,2-middle,0.2383033242857143,0.0026905685714285715,5.037750621648349,41.0,0.07385083625693069,63.0,138.0
2022_26W_CARM_CARM1_8,2022,Hilltank,26W,CARM,CARM1,8,2022-07-21 00:00:00+00:00,4&3,9.5,62.6,6.6,1.09,0.24,,165016,,,,,29,201,2-middle,0.21751140857142856,-0.01724191857142857,5.715328622659343,78.0,0.428709213308415,62.0,139.0
2022_17N_TRM_Paired TRM2_8,2022,,17N,TRM,Paired TRM2,8,2022-07-21 00:00:00+00:00,4&3,8.2,62.3,7.6,0.53,0.02,,165013,,,,,29,201,2-middle,0.24688616714285713,0.009596167142857132,4.9833781693406625,18.0,0.05949959685379706,63.0,138.0
2022_26E_TRM_Paired TRM1_8,2022,,26E,TRM,Paired TRM1,8,2022-07-21 00:00:00+00:00,4&3,9.3,63.4,6.8,1.02,0.11,,165015,,,,,29,201,2-middle,0.21217834285714288,-0.018386025714285707,5.0413427633846135,77.0,0.4169069928652297,62.0,139.0
2022_19N_TRM_Local_8,2022,,19N,TRM,Local,8,2022-07-21 00:00:00+00:00,4&3,8.6,65.7,7.6,1.09,0.06,,165017,,,,,29,201,2-middle,0.2151359057142857,-0.01372444714285714,3.1252899905494544,35.0,0.22189645740325223,62.0,139.0
2022_15E_TRM_Local_8,2022,,15E,TRM,Local,8,2022-07-21 00:00:00+00:00,4&3,9.7,60.0,6.2,1.07,0.3,,165019,,,,,29,201,2-middle,0.20228661714285717,-0.020570025714285723,2.8956842313406606,74.0,0.24161685587309653,105.0,96.0
2022_17S_CARM_CARM2_9,2022,Saltflat,17S,CARM,CARM2,9,2022-07-26 00:00:00+00:00,5&3,8.2,64.7,7.9,1.0,0.13,,165010,,,,,30,206,2-middle,0.24440902285714286,0.010352415714285709,5.4453937265934025,46.0,0.07385083625693069,63.0,143.0
2022_7SE_CARM_CARM1_9,2022,Headquarters,7SE,CARM,CARM1,9,2022-07-26 00:00:00+00:00,5&3,8.9,65.6,7.4,1.35,0.21,,165011,,,,,30,206,2-middle,0.2609955957142857,0.02794297428571427,4.937396104373625,6.0,0.03734010895097143,102.0,104.0
2022_17N_TRM_Paired TRM2_9,2022,,17N,TRM,Paired TRM2,9,2022-07-26 00:00:00+00:00,5&3,7.2,63.4,8.8,1.18,0.16,,165005,,,,,30,206,2-middle,0.25568227714285713,0.019933105714285703,5.436199214505497,23.0,0.05949959685379706,63.0,143.0
2022_19N_TRM_Local_9,2022,,19N,TRM,Local,9,2022-07-26 00:00:00+00:00,5&3,8.3,59.9,7.2,1.16,0.3,,165007,,,,,30,206,2-middle,0.22086491,-0.0030475157142857106,3.3296635631868168,40.0,0.22189645740325223,62.0,144.0
2022_15E_TRM_Local_9,2022,,15E,TRM,Local,9,2022-07-26 00:00:00+00:00,5&3,8.4,59.1,7.0,1.3,0.32,,165009,,,,,30,206,2-middle,0.20300536571428576,-0.015950508571428573,3.0327668716703307,79.0,0.24312607534994818,105.0,101.0
2022_7NW_TRM_Paired TRM1_9,2022,,7NW,TRM,Paired TRM1,9,2022-07-26 00:00:00+00:00,5&3,4.0,62.0,15.5,1.55,0.47,,165012,,,,,30,206,2-middle,0.2724575028571428,0.03923468,4.35992921391209,-1.0,0.04859620217823297,105.0,101.0
Year_21N_CARM77_CARM1_1,2023,Highway,21N,CARM77,CARM1,1,2023-05-30 00:00:00+00:00,1,8.09,65.75,8.13,,,,"0139, High H value",,,,,22,149,1-early,0.3561816342857143,0.15354843,2.916175986285713,0.0,0.0,95.0,54.0
2023_18S_CARM107_CARM2_1,2023,Snowfence,18S,CARM107,CARM2,1,2023-05-30 00:00:00+00:00,1,10.8,68.04,6.3,,,,137,,,,,22,149,1-early,0.3341323485714286,0.1405274342857143,2.9197576855604406,0.0,0.0,86.0,63.0
2023_24W_TRM_Paired TRM1_1,2023,,24W,TRM,Paired TRM1,1,2023-05-30 00:00:00+00:00,1,13.39,58.01,4.33,,,,135,,,,,22,149,1-early,0.32838797999999997,0.14915897571428569,2.7699333514065927,4.0,0.0,100.0,49.0
2023_19N_TRM_Paired TRM2_1,2023,,19N,TRM,Paired TRM2,1,2023-05-30 00:00:00+00:00,1,10.62,68.28,6.43,,,,136,,,,,22,149,1-early,0.36338435857142853,0.1679482542857143,2.663001785428571,2.0,-0.0006055729836607053,63.0,86.0
2023_15E_TRM_TRM 15E_1,2023,,15E,TRM,TRM 15E,1,2023-05-30 00:00:00+00:00,1,10.8,68.98,6.39,,,,138,,,,,22,149,1-early,0.32310574857142854,0.13880607142857143,2.2181250885714285,-1.0,0.0,97.0,52.0
2023_21N_CARM77_CARM1_2,2023,Highway,21N,CARM77,CARM1,2,2023-06-07 00:00:00+00:00,1,5.83,66.5,11.41,,,,"0130, High H-value",,,,,23,157,1-early,0.42173765428571425,0.19523344999999998,4.6728301024175805,8.0,0.0,95.0,62.0
2023_18S_CARM107_CARM2_2,2023,Snowfence,18S,CARM107,CARM2,2,2023-06-07 00:00:00+00:00,1,8.6,65.9,7.66,,,,"0131, High H value",,,,,23,157,1-early,0.38613894714285707,0.16988242285714286,4.528368568725275,8.0,0.0,86.0,71.0
2023_19N_TRM_Paired TRM1_2,2023,,19N,TRM,Paired TRM1,2,2023-06-07 00:00:00+00:00,1,11.2,68.65,6.13,,,,"0133, High H value",,,,,23,157,1-early,0.43227926428571434,0.21339730285714284,4.516450143428572,10.0,-0.0006055729836607053,63.0,94.0
2023_24W_TRM_Paired TRM2_2,2023,,24W,TRM,Paired TRM2,2,2023-06-07 00:00:00+00:00,1,11.13,68.05,6.11,,,,134,,,,,23,157,1-early,0.39091167,0.18950049,4.4628796110989,12.0,0.0,100.0,57.0
2023_15E_TRM_TRM 15E_2,2023,,15E,TRM,TRM 15E,2,2023-06-07 00:00:00+00:00,1,10.87,65.85,6.06,,,,"0132, High H value",,,,,23,157,1-early,0.38829950428571436,0.18480290000000002,3.772724617142857,7.0,0.0,97.0,60.0
2023_10S_CARM77_CARM1_3,2023,Nighthawk,10S,CARM77,CARM1,3,2023-06-26 00:00:00+00:00,2,8.37,65.67,7.85,,,,0353; High H value,,,,,26,176,1-early,0.4840285071428572,0.18356723428571425,9.519304596043956,30.0,0.0,99.0,77.0
2023_25NW_CARM107_CARM2_3,2023,Crossroads,25NW,CARM107,CARM2,3,2023-06-26 00:00:00+00:00,2,8.3,66.39,8.0,,,,0354; High H value,,,,,26,176,1-early,0.5089301614285714,0.20195096,10.41260218057143,32.0,0.0,96.0,80.0
2023_15E_TRM_Paired TRM1_3,2023,,15E,TRM,Paired TRM1,3,2023-06-26 00:00:00+00:00,2,9.47,66.75,7.05,,,,350,,,,,26,176,1-early,0.5075484828571428,0.21068459428571426,9.353288637142857,26.0,0.0,97.0,79.0
2023_25SE_TRM_Paired TRM2_3,2023,,25SE,TRM,Paired TRM2,3,2023-06-26 00:00:00+00:00,2,8.99,66.58,7.41,,,,0352; High H value,,,,,26,176,1-early,0.5082917614285715,0.19282038285714287,11.140319834285716,32.0,0.0,99.0,77.0
2023_19N_TRM_TRM 19N_3,2023,,19N,TRM,TRM 19N,3,2023-06-26 00:00:00+00:00,2,9.67,65.53,6.78,,,,351,,,,,26,176,1-early,0.5458054757142857,0.21359857142857144,10.808644798857143,29.0,-0.0006055729836607053,63.0,113.0
2023_10S_CARM77_CARM1_4,2023,Nighthawk,10S,CARM77,CARM1,4,2023-07-07 00:00:00+00:00,2,8.67,63.8,7.36,,,,358,,,,,27,187,1-early,0.4849497628571429,0.10500615142857142,13.105847059120876,41.0,0.08779793160749705,99.0,88.0
2023_25NW_CARM107_CARM2_4,2023,Crossroads,25NW,CARM107,CARM2,4,2023-07-07 00:00:00+00:00,2,6.99,63.08,9.02,,,,359,,,,,27,187,1-early,0.5048087771428571,0.11286004285714284,14.286638045999998,43.0,0.182076073465008,96.0,91.0
2023_15E_TRM_Paired TRM1_4,2023,,15E,TRM,Paired TRM1,4,2023-07-07 00:00:00+00:00,2,8.62,65.11,7.55,,,,355,,,,,27,187,1-early,0.5247623414285715,0.14465527000000003,13.258235604285716,37.0,0.004173864336672349,97.0,90.0
2023_25SE_TRM_Paired TRM2_4,2023,,25SE,TRM,Paired TRM2,4,2023-07-07 00:00:00+00:00,2,7.24,64.86,8.96,,,,0357; High H value,,,,,27,187,1-early,0.5015508942857143,0.10043487428571428,15.089685614285717,43.0,0.22171768652198015,99.0,88.0
2023_19N_TRM_TRM 19N_4,2023,,19N,TRM,TRM 19N,4,2023-07-07 00:00:00+00:00,2,7.55,63.52,8.41,,,,356,,,,,27,187,1-early,0.5522701428571429,0.1294466471428571,15.011889084857142,40.0,0.05247358129975036,63.0,124.0
2023_10S_CARM77_CARM1_5,2023,Nighthawk,10S,CARM77,CARM1,5,2023-07-12 00:00:00+00:00,2,8.7,64.75,7.44,,,,363,,,,,28,192,1-early,0.47616565,0.06125484857142858,14.698320659999998,46.0,0.31737070291958364,99.0,93.0
2023_25NW_CARM107_CARM2_5,2023,Crossroads,25NW,CARM107,CARM2,5,2023-07-12 00:00:00+00:00,2,5.47,62.6,11.44,,,,0364; High H value,,,,,28,192,1-early,0.48960425,0.05926660428571429,15.975447851714282,48.0,0.5927864912812627,96.0,96.0
2023_15E_TRM_Paired TRM1_5,2023,,15E,TRM,Paired TRM1,5,2023-07-12 00:00:00+00:00,2,8.14,64.64,7.94,,,,360,,,,,28,192,1-early,0.5213926585714286,0.10214668142857142,15.048051515714283,42.0,0.0786961896118087,97.0,95.0
2023_25SE_TRM_Paired TRM2_5,2023,,25SE,TRM,Paired TRM2,5,2023-07-12 00:00:00+00:00,2,4.59,64.46,14.04,,,,0362; High H value,,,,,28,192,1-early,0.4865416671428572,0.04866214428571429,16.808673607142858,48.0,0.6552802687270027,99.0,93.0
2023_19N_TRM_TRM 19N_5,2023,,19N,TRM,TRM 19N,5,2023-07-12 00:00:00+00:00,2,7.33,63.05,8.6,,,,361,,,,,28,192,1-early,0.5437430385714286,0.08106444714285717,16.896757039142855,45.0,0.2681297279007217,63.0,129.0
2023_10S_CARM77_CARM1_6,2023,Nighthawk,10S,CARM77,CARM1,6,2023-07-18 00:00:00+00:00,2,8.36,64.43,7.71,,,,368,,,,,29,198,1-early,0.46333911714285714,0.012813524285714282,16.5419193321978,52.0,0.719620498080739,99.0,99.0
2023_25NW_CARM107_CARM2_6,2023,Crossroads,25NW,CARM107,CARM2,6,2023-07-18 00:00:00+00:00,2,6.61,62.05,9.39,,,,369,,,,,29,198,1-early,0.4655476942857143,-0.0044696257142857266,17.880082667142858,54.0,1.3596105989985845,96.0,102.0
2023_15E_TRM_Paired TRM1_6,2023,,15E,TRM,Paired TRM1,6,2023-07-18 00:00:00+00:00,2,9.65,65.0,6.74,,,,365,,,,,29,198,1-early,0.5123848357142857,0.051007748571428556,17.155360454285713,48.0,0.3361312455240316,97.0,101.0
2023_25SE_TRM_Paired TRM2_6,2023,,25SE,TRM,Paired TRM2,6,2023-07-18 00:00:00+00:00,2,5.65,63.47,11.23,,,,0367; High H value,,,,,29,198,1-early,0.46367025142857143,-0.010956131428571428,18.754266917142854,54.0,1.4269515690301113,99.0,99.0
2023_19N_TRM_TRM 19N_6,2023,,19N,TRM,TRM 19N,6,2023-07-18 00:00:00+00:00,2,8.52,63.22,7.42,,,,366,,,,,29,198,1-early,0.5280668714285714,0.023924455714285735,19.08281799657143,51.0,0.7505536186870849,63.0,135.0
2023_10S_CARM77_CARM1_7,2023,Nighthawk,10S,CARM77,CARM1,7,2023-07-27 00:00:00+00:00,2,9.08,64.39,7.09,,,,373,,,,,30,207,2-middle,0.4479977142857144,-0.03475618142857142,19.176079661208785,61.0,1.3002522914828616,99.0,108.0
2023_25NW_CARM107_CARM2_7,2023,Crossroads,25NW,CARM107,CARM2,7,2023-07-27 00:00:00+00:00,2,7.8,62.8,8.05,,,,374,,,,,30,207,2-middle,0.43063360285714286,-0.07485078857142856,20.463828634571424,63.0,2.677630614897256,96.0,111.0
2023_15E_TRM_Paired TRM1_7,2023,,15E,TRM,Paired TRM1,7,2023-07-27 00:00:00+00:00,2,9.48,65.2,6.88,,,,370,,,,,30,207,2-middle,0.4973916085714286,-0.008616620000000004,20.203500674285714,57.0,0.8691062594455949,97.0,110.0
2023_25SE_TRM_Paired TRM2_7,2023,,25SE,TRM,Paired TRM2,7,2023-07-27 00:00:00+00:00,2,7.93,65.39,8.25,,,,372,,,,,30,207,2-middle,0.43016914,-0.07472148857142859,21.412981601428577,63.0,2.752159726956549,99.0,108.0
2023_19N_TRM_TRM 19N_7,2023,,19N,TRM,TRM 19N,7,2023-07-27 00:00:00+00:00,2,8.64,62.84,7.27,,,,371,,,,,30,207,2-middle,0.5003294914285714,-0.04230318142857144,22.163074714857142,60.0,1.7642370107690633,63.0,144.0
2023_10S_CARM77_CARM1_8,2023,Nighthawk,10S,CARM77,CARM1,8,2023-08-02 00:00:00+00:00,2,7.38,62.43,8.46,,,,475,,,,,31,213,2-middle,0.44183481,-0.04621635000000002,20.87293495054945,67.0,1.5634808249145777,99.0,114.0
2023_25NW_CARM107_CARM2_8,2023,Crossroads,25NW,CARM107,CARM2,8,2023-08-02 00:00:00+00:00,2,7.7,61.55,7.99,,,,476,,,,,31,213,2-middle,0.41202959999999994,-0.09763178142857143,22.03045149285714,69.0,3.463773071463082,96.0,117.0
2023_15E_TRM_Paired TRM1_8,2023,,15E,TRM,Paired TRM1,8,2023-08-02 00:00:00+00:00,2,7.85,64.08,8.16,,,,472,,,,,31,213,2-middle,0.48794872571428566,-0.03220514857142855,22.164149301428576,63.0,1.2428170510044032,97.0,116.0
2023_25SE_TRM_Paired TRM2_8,2023,,25SE,TRM,Paired TRM2,8,2023-08-02 00:00:00+00:00,2,6.66,64.56,9.69,,,,474,,,,,31,213,2-middle,0.4113298871428572,-0.09566407571428573,23.031922,69.0,3.5820086573152534,99.0,114.0
2023_19N_TRM_TRM 19N_8,2023,,19N,TRM,TRM 19N,8,2023-08-02 00:00:00+00:00,2,8.71,62.55,7.18,,,,437,,,,,31,213,2-middle,0.48107335285714287,-0.0700840457142857,24.074266638,66.0,2.5581845934786136,63.0,150.0
2023_10S_CARM77_CARM1_9,2023,Nighthawk,10S,CARM77,CARM1,9,2023-08-08 00:00:00+00:00,2,8.77,63.96,7.29,,,,484,,,,,32,219,2-middle,0.43670307285714277,-0.04590909857142859,22.537220907032964,73.0,1.7916314183400597,99.0,120.0
2023_25NW_CARM107_CARM2_9,2023,Crossroads,25NW,CARM107,CARM2,9,2023-08-08 00:00:00+00:00,2,6.56,62.37,9.51,,,,485,,,,,32,219,2-middle,0.39673629714285713,-0.10319498285714286,23.49709924685714,75.0,4.159279673780513,96.0,123.0
2023_15E_TRM_Paired TRM1_9,2023,,15E,TRM,Paired TRM1,9,2023-08-08 00:00:00+00:00,2,10.73,65.62,6.12,,,,481,,,,,32,219,2-middle,0.4771344671428572,-0.04544164428571429,24.063737240000002,69.0,1.7040639561919977,97.0,122.0
2023_25SE_TRM_Paired TRM2_9,2023,,25SE,TRM,Paired TRM2,9,2023-08-08 00:00:00+00:00,2,7.31,65.15,8.91,,,,483,,,,,32,219,2-middle,0.3944704728571429,-0.10179786571428572,24.545162125714285,75.0,4.373125274586101,99.0,120.0
2023_19N_TRM_TRM 19N_9,2023,,19N,TRM,TRM 19N,9,2023-08-08 00:00:00+00:00,2,7.46,63.05,8.45,,,,482,,,,,32,219,2-middle,0.4609504957142857,-0.08658267428571428,25.867359236857137,72.0,3.4487918054407203,63.0,156.0
2023_26W_CARM77_CARM1_10,2023,Hilltank,26W,CARM77,CARM1,10,2023-08-15 00:00:00+00:00,3,6.28,63.05,10.04,,,,765,,,,,33,226,2-middle,0.4332732214285714,-0.09316737285714285,29.82426019237363,82.0,5.140680524569359,93.0,133.0
2023_31W_CARM107_CARM2_10,2023,South,31W,CARM107,CARM2,10,2023-08-15 00:00:00+00:00,3,6.95,63.9,9.19,,,,766,,,,,33,226,2-middle,0.4022965357142857,-0.09923713857142857,26.964223516637364,82.0,5.229504292742356,92.0,134.0
2023_26E_TRM_Paired TRM1_10,2023,,26E,TRM,Paired TRM1,10,2023-08-15 00:00:00+00:00,3,7.0,63.12,9.02,,,,763,,,,,33,226,2-middle,0.4122473328571429,-0.10858031714285714,28.983479053736268,81.0,5.846124337144666,99.0,127.0
2023_31E_TRM_Paired TRM2_10,2023,,31E,TRM,Paired TRM2,10,2023-08-15 00:00:00+00:00,2,7.68,63.87,8.13,,,,"0764, was labled in report as 25SE, but I highly suspect it was actually the 31E submission as I did not get a report for that one.",,,,,33,226,2-middle,0.38879882857142867,-0.1186543257142857,28.00831278793407,81.0,6.287549079704582,100.0,126.0
2023_19N_TRM_TRM 19N_10,2023,,19N,TRM,TRM 19N,10,2023-08-15 00:00:00+00:00,3,7.66,63.34,8.27,,,,762,,,,,33,226,2-middle,0.43501051,-0.09759939714285715,27.797439060285708,79.0,4.680308580679947,63.0,163.0
2023_15E_TRM_TRM 15E_10,2023,,15E,TRM,TRM 15E,10,2023-08-18 00:00:00+00:00,3,10.19,65.06,6.38,,,,761,,,,,33,229,2-middle,0.45429622428571426,-0.05550507857142856,27.062072281428566,79.0,2.782744563701407,97.0,132.0
2023_26W_CARM77_CARM1_11,2023,Hilltank,26W,CARM77,CARM1,11,2023-08-22 00:00:00+00:00,3,8.91,64.55,7.24,,,,771,,,,,34,233,2-middle,0.41307700857142854,-0.08717018428571428,31.679058006131864,89.0,6.223807296369918,93.0,140.0
2023_31W_CARM107_CARM2_11,2023,South,31W,CARM107,CARM2,11,2023-08-22 00:00:00+00:00,3,7.06,63.24,8.96,,,,772,,,,,34,233,2-middle,0.3812322885714286,-0.09307403428571427,28.542221239868134,89.0,6.300509303349266,92.0,141.0
2023_26E_TRM_Paired TRM1_11,2023,,26E,TRM,Paired TRM1,11,2023-08-22 00:00:00+00:00,3,7.46,63.87,8.56,,,,769,,,,,34,233,2-middle,0.3927116014285715,-0.09742882142857144,30.706874396219792,88.0,6.874570752331356,99.0,134.0
2023_31E_TRM_Paired TRM2_11,2023,,31E,TRM,Paired TRM2,11,2023-08-22 00:00:00+00:00,3,6.58,62.87,9.55,,,,770,,,,,34,233,2-middle,0.3656086257142857,-0.10984813714285714,29.57477192986813,88.0,7.497590370976775,100.0,133.0
2023_15E_TRM_TRM 15E_11,2023,,15E,TRM,TRM 15E,11,2023-08-22 00:00:00+00:00,3,11.35,67.65,5.96,,,,767,,,,,34,233,2-middle,0.44261764428571426,-0.059711959999999994,28.18997652,83.0,3.3674565085558337,97.0,136.0
2023_19N_TRM_TRM 19N_11,2023,,19N,TRM,TRM 19N,11,2023-08-22 00:00:00+00:00,3,10.5,65.16,6.21,,,,768,,,,,34,233,2-middle,0.4068539814285715,-0.10500116000000001,29.537147347999994,86.0,6.111805629377623,63.0,170.0
2023_26W_CARM77_CARM1_12,2023,Hilltank,26W,CARM77,CARM1,12,2023-08-28 00:00:00+00:00,3,6.95,63.09,9.08,,,,777,,,,,35,239,2-middle,0.3931946542857143,-0.08707664,33.146618956087906,95.0,7.352163593035272,93.0,146.0
2023_31W_CARM107_CARM2_12,2023,South,31W,CARM107,CARM2,12,2023-08-28 00:00:00+00:00,3,7.07,65.66,9.29,,,,778,,,,,35,239,2-middle,0.36189528142857147,-0.09110718714285714,29.772680484065933,95.0,7.332993661284736,92.0,147.0
2023_26E_TRM_Paired TRM1_12,2023,,26E,TRM,Paired TRM1,12,2023-08-28 00:00:00+00:00,3,6.79,64.77,9.54,,,,775,,,,,35,239,2-middle,0.37444534428571435,-0.09168162857142856,32.06965984916484,94.0,7.883479869232242,99.0,140.0
2023_31E_TRM_Paired TRM2_12,2023,,31E,TRM,Paired TRM2,12,2023-08-28 00:00:00+00:00,3,6.55,62.39,9.53,,,,776,,,,,35,239,2-middle,0.3454973228571429,-0.10423983142857142,30.787145364791208,94.0,8.599944873625704,100.0,139.0
2023_15E_TRM_TRM 15E_12,2023,,15E,TRM,TRM 15E,12,2023-08-28 00:00:00+00:00,3,8.39,65.67,7.83,,,,773,,,,,35,239,2-middle,0.42212947142857143,-0.07013779571428572,29.784132781428564,89.0,4.468708460917637,97.0,142.0
2023_19N_TRM_TRM 19N_12,2023,,19N,TRM,TRM 19N,12,2023-08-28 00:00:00+00:00,3,7.44,63.83,8.58,,,,774,,,,,35,239,2-middle,0.3814112671428571,-0.11149561571428572,30.865681449714284,92.0,7.488240820833721,63.0,176.0
2023_26W_CARM77_CARM1_13,2023,Hilltank,26W,CARM77,CARM1,13,2023-09-06 00:00:00+00:00,3,6.19,62.48,10.09,,,,783,,,,,36,248,3-late,0.36046805,-0.09369952714285713,35.1104139345934,104.0,9.322786793568168,93.0,155.0
2023_31W_CARM107_CARM2_13,2023,South,31W,CARM107,CARM2,13,2023-09-06 00:00:00+00:00,3,7.71,66.0,8.56,,,,784,,,,,36,248,3-late,0.33187531857142855,-0.09354967428571428,31.395308722505494,104.0,9.027369656723208,92.0,156.0
2023_26E_TRM_Paired TRM1_13,2023,,26E,TRM,Paired TRM1,13,2023-09-06 00:00:00+00:00,3,6.79,62.82,9.25,,,,781,,,,,36,248,3-late,0.34499477142857143,-0.09032803714285713,33.89898961072528,103.0,9.598325713226632,99.0,149.0
2023_31E_TRM_Paired TRM2_13,2023,,31E,TRM,Paired TRM2,13,2023-09-06 00:00:00+00:00,3,6.86,66.3,9.66,,,,782,,,,,36,248,3-late,0.31556815714285713,-0.10048787285714286,32.380251872175826,103.0,10.321348265722198,100.0,148.0
2023_15E_TRM_TRM 15E_13,2023,,15E,TRM,TRM 15E,13,2023-09-06 00:00:00+00:00,3,8.84,64.32,7.28,,,,779,,,,,36,248,3-late,0.3871985985714286,-0.08972046285714286,31.924717467142862,98.0,6.490985203322213,97.0,151.0
2023_19N_TRM_TRM 19N_13,2023,,19N,TRM,TRM 19N,13,2023-09-06 00:00:00+00:00,3,7.27,64.68,8.9,,,,780,,,,,36,248,3-late,0.34466845285714287,-0.1193033157142857,32.57638531371428,101.0,9.603568464222429,63.0,185.0
2023_26W_CARM77_CARM1_14,2023,Hilltank,26W,CARM77,CARM1,14,2023-09-12 00:00:00+00:00,3,6.4,62.08,9.7,,,,"167106, called this pasture name CARM2",,,,,37,254,3-late,0.33811492857142855,-0.09966402571428569,36.252511730263734,110.0,10.746974301302359,93.0,161.0
2023_31W_CARM107_CARM2_14,2023,South,31W,CARM107,CARM2,14,2023-09-12 00:00:00+00:00,3,7.1,63.9,9.0,,,,167107,,,,,37,254,3-late,0.3126121214285714,-0.0954675657142857,32.328697400989014,110.0,10.1752436051359,92.0,162.0
2023_26E_TRM_Paired TRM1_14,2023,,26E,TRM,Paired TRM1,14,2023-09-12 00:00:00+00:00,3,7.2,61.2,8.5,,,,167104,,,,,37,254,3-late,0.32467264714285715,-0.09265603714285713,34.967627542241765,109.0,10.844931478333113,99.0,155.0
2023_31E_TRM_Paired TRM2_14,2023,,31E,TRM,Paired TRM2,14,2023-09-12 00:00:00+00:00,3,8.1,65.61,8.1,,,,167105,,,,,37,254,3-late,0.29661548285714284,-0.09914659714285715,33.29573850138462,109.0,11.46646907298558,100.0,154.0
2023_15E_TRM_TRM 15E_14,2023,,15E,TRM,TRM 15E,14,2023-09-12 00:00:00+00:00,3,9.1,64.61,7.1,,,,167102,,,,,37,254,3-late,0.3628131371428571,-0.10174632000000002,33.17140253428571,104.0,7.9967021764078385,97.0,157.0
2023_19N_TRM_TRM 19N_14,2023,,19N,TRM,TRM 19N,14,2023-09-12 00:00:00+00:00,3,7.8,62.4,8.0,,,,167103,,,,,37,254,3-late,0.32300713000000003,-0.11996478000000001,33.54379562257144,107.0,10.913964314337395,63.0,191.0
2023_26W_CARM77_CARM1_14,2023,Hilltank,26W,CARM77,CARM1,14,2023-09-15 00:00:00+00:00,3,6.1,61.0,10.0,,,,"167109, called this carm1",,,,,37,257,3-late,0.3273117485714286,-0.10239991571428568,36.774074911670326,113.0,11.45626895445584,93.0,164.0
2023_26E_TRM_Paired TRM1_14,2023,,26E,TRM,Paired TRM1,14,2023-09-15 00:00:00+00:00,3,6.7,62.31,9.3,,,,"167108, called this TRM2",,,,,37,257,3-late,0.31475520999999995,-0.09421711714285712,35.456703978,112.0,11.471723613710607,99.0,158.0
2023_7SE_CARM77_CARM1_15,2023,Headquarters,7SE,CARM77,CARM1,15,2023-09-21 00:00:00+00:00,4,6.1,63.44,10.4,,,,167113,,,,,38,263,3-late,0.31817579,-0.15333508999999998,38.50897927224175,114.0,13.49136516634937,99.0,164.0
2023_31W_CARM107_CARM2_15,2023,South,31W,CARM107,CARM2,15,2023-09-21 00:00:00+00:00,3,5.9,63.72,10.8,,,,167114,,,,,38,263,3-late,0.2880268228571428,-0.09390175000000002,33.53012489514286,119.0,11.711520513607242,92.0,171.0
2023_7NW_TRM_Paired TRM1_15,2023,,7NW,TRM,Paired TRM1,15,2023-09-21 00:00:00+00:00,4,4.0,62.0,15.5,,,,167111,,,,,38,263,3-late,0.31747275571428574,-0.13990754285714282,35.38756336202198,116.0,11.527497637379,85.0,178.0
2023_31E_TRM_Paired TRM2_15,2023,,31E,TRM,Paired TRM2,15,2023-09-21 00:00:00+00:00,4,6.2,65.1,10.5,,,,167112,,,,,38,263,3-late,0.2723446214285714,-0.09421452714285716,34.47324762591209,118.0,12.999908293125085,100.0,163.0
2023_19N_TRM_TRM 19N_15,2023,,19N,TRM,TRM 19N,15,2023-09-21 00:00:00+00:00,4,7.1,63.9,9.0,,,,167110,,,,,38,263,3-late,0.2952486685714285,-0.11303483428571429,34.77190392942857,116.0,12.659779907374134,63.0,200.0
2023_15E_TRM_TRM 15E_15,2023,,15E,TRM,TRM 15E,15,2023-09-22 00:00:00+00:00,4,8.4,63.84,7.6,,,,167115,,,,,38,264,3-late,0.32451011999999996,-0.11454758428571431,34.932462414285716,114.0,10.505532079426517,97.0,167.0
