Date,StationID,Air Temperature Maximum,Air Temperature Minimum,Precipitation Increment,Relative Humidity,Wind Speed Maximum,Wind Speed Average,Solar Radiation Average,Solar Radiation/langley Total,Vapor Pressure - Partial,Vapor Pressure - Saturated,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed
10/31/2020,2017,53.8,28,0,52.75,28.4,11.1,144.82,,0.14,0.3,22.2,10.3,12.2,12.8,13.9,39,41,43,47,54
11/1/2020,2017,62.4,26.8,0,62.5,12.6,4.8,150.36,,0.16,0.31,20.4,11,12.2,12.6,13.9,40,42,44,46,53
11/2/2020,2017,71.4,32,0,46.54,14.9,5.8,150.88,,0.14,0.4,19.7,12,12.3,12.6,14,43,45,45,46,52
11/3/2020,2017,76.3,39.4,0,31.04,15.3,6.4,141.11,,0.13,0.5,19,12.8,12.5,12.5,13.8,46,47,47,47,52
11/4/2020,2017,72.9,43,0,34.83,29.4,11.6,141.82,,0.16,0.52,18.4,13.5,12.8,13,13.9,48,49,48,47,52
11/5/2020,2017,71.4,36.9,0,40.42,17.5,7.5,143.19,,0.15,0.44,18,14.1,13.1,12.9,13.9,49,50,49,48,52
11/6/2020,2017,70,35.6,0,41.12,10.5,4.8,110.47,,0.15,0.41,17.4,14.2,13.1,12.7,13.9,47,48,49,49,52
11/7/2020,2017,63,40.3,0,45.38,21.3,3.8,63.18,,0.16,0.39,17.1,14.4,13.2,12.8,13.8,48,49,50,49,52
11/8/2020,2017,54.3,37.8,0,35.25,34.5,12.4,132.06,,0.11,0.33,16.9,14.5,13.2,12.9,13.7,47,48,49,49,52
11/9/2020,2017,41.7,20.8,0,84.21,25.8,8.7,25.4,,0.13,0.15,16.3,14,13.2,12.8,13.8,41,43,47,49,52
11/10/2020,2017,34.9,11.1,0.08,83.17,11.2,3.2,126.84,,0.12,0.14,16.3,13.6,12.9,12.9,13.8,40,41,45,48,52
11/11/2020,2017,44.4,22.6,0.01,49.08,27,9.4,134.62,,0.09,0.19,16.6,13.3,12.9,12.8,14,36,38,43,47,52
11/12/2020,2017,41.9,16,0,44.17,33.6,12.4,135.86,,0.06,0.17,16.1,13.1,12.7,12.6,13.9,35,37,41,46,51
11/13/2020,2017,55.4,10.6,0,45.12,30.7,6.2,133.07,,0.07,0.22,13.8,12.8,12.7,12.4,13.7,33,35,39,44,51
11/14/2020,2017,46.6,25.2,0.66,44.62,49,18.2,119.65,,0.09,0.21,15.8,13.1,12.7,12.4,13.7,35,36,39,43,50
11/15/2020,2017,52.3,21.4,0.05,39.88,42.3,12.3,116.68,,0.09,0.23,14.9,12.9,12.7,12.3,13.7,35,36,39,43,49
11/16/2020,2017,61.9,28.2,0,44.75,31.7,8.2,118.58,,0.13,0.33,15.5,13.4,12.9,12,13.7,39,40,40,42,49
11/17/2020,2017,67.5,27.5,0,50.58,10.4,5,118.12,,0.12,0.32,15.5,13.6,13.2,12.4,13.8,40,41,42,43,48
11/18/2020,2017,64.9,35.8,0,40.71,13,4.1,53.17,,0.14,0.35,15.4,13.7,13.2,12.4,13.4,40,41,42,43,48
11/19/2020,2017,59.4,37,0,50.17,28.8,11.8,117.27,,0.16,0.32,15.4,13.9,13.4,12.2,13.5,42,43,43,43,48
11/20/2020,2017,46.9,28.2,0,45.17,17.4,5.7,116.68,,0.1,0.23,15.2,14,13.6,12.4,13.5,41,42,43,44,48
11/21/2020,2017,50.5,16.7,0,47.33,21.9,6.1,119.35,,0.09,0.21,15,13.8,13.5,12.4,13.5,39,40,42,44,48
11/22/2020,2017,40.3,16.2,0,40.08,19.6,6.6,121.33,,0.06,0.16,14.7,13.6,13.4,12.4,13.5,36,37,41,43,48
11/23/2020,2017,59.7,19.9,0,47.62,23.2,7.6,115.54,,0.12,0.29,14.8,13.6,13.3,12.4,13.5,38,38,40,42,47
11/24/2020,2017,41.5,22.8,0,62.58,25.5,10.1,87.42,,0.11,0.18,14.9,13.8,13.7,12.4,13.4,37,39,41,42,47
11/25/2020,2017,50,17.1,0,60.08,20.1,6.2,119.07,,0.1,0.2,16.1,13.4,13.4,12.3,13.4,34,36,39,42,47
11/26/2020,2017,39.9,21.7,0,57.83,26.4,9,103.24,,0.1,0.18,17.3,13.4,13.4,12.2,13.5,33,36,38,42,47
11/27/2020,2017,41.2,13.6,0,64.38,17.8,6,115.66,,0.09,0.15,15,13.2,13.3,12.1,13.2,32,34,38,41,46
11/28/2020,2017,57.6,18.9,0,44.62,36,6,116.12,,0.08,0.23,13.7,13.2,13.3,12.2,13.2,32,34,37,40,46
11/29/2020,2017,41,11.8,0,48.33,32.9,9.1,114.33,,0.08,0.17,14.8,13.2,13.3,12,13,32,34,37,40,46
11/30/2020,2017,58.3,10.9,0,34.83,18.9,6.4,116.46,,0.05,0.23,12.5,13.1,13.2,11.9,13.3,31,33,36,39,45
12/1/2020,2017,44.1,21.6,0,45.75,33.2,18.2,54.72,,0.09,0.2,13.8,13.2,13.3,11.9,13.2,32,34,36,39,45
12/2/2020,2017,34,12.9,0,53.21,37.6,14.1,108.21,,0.06,0.13,10.3,12.9,13.4,11.8,13.3,31,32,35,39,44
12/3/2020,2017,48.6,16.9,0,29.29,22.7,9.3,112.8,,0.05,0.2,10.6,12.9,13.1,12,13,30,31,35,38,44
12/4/2020,2017,59.9,29.1,0,29.88,23,10.2,111.32,,0.07,0.29,12.6,13,13.3,11.8,13.2,32,33,35,38,44
12/5/2020,2017,54,24.6,0,34,18.3,6.8,109.24,,0.08,0.24,14.3,13.3,13.5,11.8,13.1,33,35,36,38,43
12/6/2020,2017,62.4,21.2,0,30.25,25.3,7.1,110.78,,0.06,0.27,13.2,13.2,13.5,11.8,13,32,34,36,38,43
12/7/2020,2017,61.2,25,0,21.33,20.3,7,112.04,,0.05,0.29,14,13.3,13.6,11.8,13.1,33,35,36,38,43
12/8/2020,2017,67.1,22.6,0,15,18.2,6.6,97.33,,0.04,0.31,13.8,13.3,13.6,11.8,13.2,33,35,36,38,43
12/9/2020,2017,61.2,29.8,0,15.67,20.4,7.7,110.63,,0.04,0.34,15.4,13.5,13.8,11.9,13,35,36,37,38,42
12/10/2020,2017,46.9,25.2,0,57.08,27.5,10.6,45.88,,0.11,0.2,15.2,13.6,13.9,11.9,12.8,35,36,38,38,42
12/11/2020,2017,26.8,4.5,0.06,89.29,12.3,4.6,67.43,,0.1,0.11,15,13.3,13.8,11.9,12.8,33,34,36,38,42
12/12/2020,2017,23,15.8,0,90.29,25.4,5.7,60.26,,0.1,0.11,14.9,13.2,13.6,11.9,12.8,33,33,35,38,42
12/13/2020,2017,27.9,3.9,0,69.25,16.4,5.7,108.21,,0.06,0.09,14.7,13.1,13.6,12,12.7,32,32,35,38,42
12/14/2020,2017,31.3,10.4,0,69.42,25.2,8.3,65,,0.09,0.13,14.4,13,13.6,11.8,12.7,32,32,35,38,42
12/15/2020,2017,29.3,8.6,0,73.54,26.5,10,87.76,,0.08,0.12,14.4,13,13.5,11.8,12.8,32,32,35,37,42
12/16/2020,2017,37.6,9.3,0,61.67,32.6,11,91.92,,0.09,0.16,13.7,13,13.5,11.8,12.9,32,32,34,37,42
12/17/2020,2017,45.7,10.4,0,61.79,15.5,3.9,89.54,,0.09,0.17,12.4,13,13.8,11.8,13,32,32,34,37,42
12/18/2020,2017,39,19.6,0,68.54,31.2,10.7,64.05,,0.12,0.17,13.3,13.1,13.8,11.4,12.9,32,32,34,37,41
12/19/2020,2017,42.6,12.2,0,63.54,46.6,11.8,75.24,,0.09,0.16,12,13,13.7,11.4,12.8,32,32,34,36,41
12/20/2020,2017,51.6,19.8,0,50.04,37.5,11.6,46.51,,0.11,0.24,11.3,13,13.6,11.5,12.8,32,32,34,36,41
12/21/2020,2017,55.8,25.3,0,53.08,34.8,6.5,104.75,,0.14,0.29,17.8,16.2,13.8,11.6,13,32,32,34,36,41
12/22/2020,2017,59.9,24.8,0.05,56.08,45.2,12.4,100.96,,0.12,0.26,23,22.8,18.6,11.4,13,33,34,34,37,41
12/23/2020,2017,25.7,12.2,0.02,48.83,43.9,19.7,97.92,,0.05,0.11,13.3,22.5,23,11.8,12.9,31,33,35,37,41
12/24/2020,2017,49.3,14.5,0,31.75,39.3,16.2,101.58,,0.06,0.21,10,16.6,22.8,11.6,12.8,30,31,34,36,41
12/25/2020,2017,56.3,24.4,0,34.04,21,6.1,106.28,,0.08,0.25,10.8,16.2,22.5,11.6,12.5,31,31,33,36,41
12/26/2020,2017,57.6,21.9,0,29.88,31.9,9.4,89.24,,0.08,0.29,11.8,16.9,22.2,11.6,12.6,31,32,33,36,40
12/27/2020,2017,43.2,22.1,0,45.67,31.2,13,75.61,,0.09,0.2,12.7,18.1,22.3,11.6,12.6,32,32,33,36,40
12/28/2020,2017,27.9,10.4,0,89,26.3,8.5,30.47,,0.11,0.13,10.4,17.2,22.2,11.6,12.8,30,31,33,36,40
12/29/2020,2017,29.5,6.8,0,75.83,25,11.3,109.81,,0.09,0.12,11,16.5,22.1,11.6,12.8,31,31,33,36,40
12/30/2020,2017,26.2,2.7,0,66.54,11.8,5.2,109.31,,0.05,0.08,10.7,16.2,21.9,11.7,12.7,31,31,33,36,40
12/31/2020,2017,39,12.2,0,64.71,23.4,6.7,108.9,,0.1,0.15,10.5,15.7,21.8,11.8,12.5,31,31,33,36,40
1/1/2021,2017,37.8,14.2,0,74.25,15.8,6.6,89.19,,0.11,0.16,10.9,16,21.7,11.8,12.5,31,31,33,35,40
1/2/2021,2017,44.1,9,0,60.96,34.2,9.5,104.99,,0.08,0.16,10.5,15.4,21.5,11.6,12.4,31,31,33,35,40
1/3/2021,2017,44.2,16,0,50.12,37.1,10.8,84.63,,0.1,0.2,10.6,15.4,21.4,11.5,12.4,31,31,33,35,39
1/4/2021,2017,42.4,22.8,0,54.46,27.5,6.6,112.56,,0.1,0.19,10.7,15.6,21.2,11.5,12.2,31,31,33,35,39
1/5/2021,2017,45.1,19.8,0,63.58,37.4,13.6,52.34,,0.12,0.2,10.8,15.6,21.2,11.6,12.1,31,31,33,35,39
1/6/2021,2017,40.8,18.1,0,58.46,19.8,6.2,111.3,,0.09,0.17,10.6,15.8,21,11.6,12.1,30,31,33,35,39
1/7/2021,2017,40.1,16.2,0,63.21,19.9,4.5,66.02,,0.1,0.16,10,15.1,20.9,11.6,12.1,29,30,33,35,39
1/8/2021,2017,42.3,19.2,0,58.58,21.4,8.5,112.68,,0.1,0.18,10,14.9,20.3,11.6,12.2,29,30,32,35,39
1/9/2021,2017,29.7,20.5,0.06,93.12,12,3.7,43.79,,0.13,0.14,10.1,14.9,19.3,11.6,12.3,30,30,32,35,39
1/10/2021,2017,27.7,5.2,0.01,88.42,9.6,3.7,91.88,,0.1,0.11,10.4,15.3,19.1,11.6,12.3,31,31,32,35,39
1/11/2021,2017,38.7,7.7,0,58.12,17.6,5.6,118.76,,0.07,0.14,10.1,14.6,18.6,11.6,12.3,30,29,32,35,39
1/12/2021,2017,47.7,14.7,0,47.96,30.6,4.8,103.38,,0.09,0.2,10.1,14.4,17.2,11.7,12.4,30,29,32,34,39
1/13/2021,2017,55.8,29.5,0.69,39.5,51.9,16.4,42.98,,0.13,0.33,14.2,15.2,17.5,11.5,12.6,31,31,32,34,38
1/14/2021,2017,33.8,22.8,0.1,42.25,42.2,22.2,92.94,,0.06,0.15,14,15.6,18.7,11.7,12.5,31,31,32,34,38
1/15/2021,2017,48.4,23.2,1.04,29.38,44.8,20.8,114.75,,0.06,0.21,10.8,14,17.6,11.7,12.4,28,29,32,34,38
1/16/2021,2017,44.4,24.3,0,54.75,38,15.4,91.25,,0.11,0.21,11.8,15.1,17.4,11.3,12.3,31,31,32,34,38
1/17/2021,2017,43.2,21.6,0,63.58,25.8,5.4,58.96,,0.11,0.18,11.4,15.1,17.8,11.3,12.2,30,31,32,34,38
1/18/2021,2017,38.3,19.9,0,58.38,29.9,13.4,121.49,,0.1,0.17,12,15.7,18.4,11.3,12.5,31,31,32,34,38
1/19/2021,2017,34.2,12.7,0,58.46,13.9,5.7,122.94,,0.07,0.13,10.9,14.6,18.4,11.3,12.4,28,30,32,34,38
1/20/2021,2017,55.4,11.8,0,46.08,32.2,11,125.88,,0.08,0.23,11,14,16.8,11.3,12.5,28,29,31,34,38
1/21/2021,2017,45.7,23.9,0,45.5,20.4,6.6,64.68,,0.1,0.22,12,15.3,17.2,11.4,12.4,31,31,32,34,38
1/22/2021,2017,38.7,14.4,0,67.71,17.1,5.8,116.51,,0.1,0.15,11.6,15.3,17.8,11.4,12.5,30,31,32,34,38
1/23/2021,2017,40.1,19.6,0,78.38,30.6,7.9,75.34,,0.11,0.15,11.4,15.2,17.7,11.3,12.5,30,31,32,34,38
1/24/2021,2017,27.1,17.1,0,86.42,13.4,4.8,36.46,,0.11,0.13,11,14.6,17.5,11.3,12.6,29,30,32,34,38
1/25/2021,2017,29.5,16.2,0,81.5,27.5,9.2,86.51,,0.09,0.12,10.8,14.2,16.7,11.4,12.6,29,29,31,34,38
1/26/2021,2017,19.2,5.4,0,91.54,13.1,6.1,57.85,,0.08,0.09,10.7,13.8,16.2,11.4,12.5,28,28,31,34,38
1/27/2021,2017,27.3,0.5,0.01,84.46,13.7,3.5,131.81,,0.07,0.08,10.6,13.6,15.8,11.6,12.4,28,28,30,33,37
1/28/2021,2017,42.8,14.7,0,69.54,18,4.4,85.64,,0.11,0.17,10.6,13.5,15.5,11.6,12.5,28,27,30,33,37
1/29/2021,2017,56.5,21.6,0,56.83,18.1,6.4,119.58,,0.11,0.24,11.5,14.1,15.8,11.4,12.6,29,29,31,33,37
1/30/2021,2017,48.6,32,0,43.04,33.9,15.5,125.19,,0.1,0.24,13,15.4,16.6,11.5,12.6,32,31,31,33,37
1/31/2021,2017,47.5,19.4,0,39.33,31.2,9.6,144.3,,0.07,0.2,13.2,15.8,17.3,11.6,12.5,31,31,32,33,37
2/1/2021,2017,55.6,20.1,0,38.92,10.6,4.7,95.36,,0.06,0.23,11.7,15.8,17.6,11.4,12.6,30,31,32,33,37
2/2/2021,2017,60.8,25,0,41.38,20.5,7.1,120.57,,0.1,0.28,14.3,16,17.8,11.4,12.6,31,31,32,33,37
2/3/2021,2017,59.2,24.8,0.03,51.79,35.5,12,93.63,,0.12,0.26,14.7,16.7,18.4,11.4,12.6,32,32,32,34,37
2/4/2021,2017,38.3,13.3,0,49.38,37.2,15.9,144.4,,0.07,0.16,11.4,17.5,19.5,11.4,12.5,31,32,32,34,37
2/5/2021,2017,34.5,18.3,0,42.08,31.8,9.2,48.27,,0.07,0.17,9.5,16.4,20.2,11.2,12.6,30,31,32,34,37
2/6/2021,2017,29.7,19.8,0,71.04,22.3,8,74.93,,0.09,0.13,9.2,14.9,19.3,11.2,12.6,29,30,32,34,37
2/7/2021,2017,47.3,3.9,0,57.42,39.2,13.5,120.18,,0.07,0.17,9.7,14.7,17.2,11.4,12.5,30,30,32,34,37
2/8/2021,2017,23.2,5.7,0,74.42,14.5,5.1,145.55,,0.06,0.08,9,13.9,16.4,11.5,12.6,28,28,31,34,37
2/9/2021,2017,24.3,7.5,0,75.92,12.9,4.7,126.46,,0.06,0.09,8.8,13.4,15.5,11.5,12.8,27,27,30,33,37
2/10/2021,2017,19.2,4.8,0,85,18.2,6.9,88.24,,0.06,0.07,8.4,12.9,15,11.5,12.4,26,26,29,33,37
2/11/2021,2017,15.1,-3.8,0,83.38,20.3,6.4,60.14,,0.05,0.06,8.4,12.6,14.5,11.4,12.3,25,25,28,32,36
2/12/2021,2017,1,-6.3,0,80.04,20.2,7.9,72.06,,0.03,0.04,7.5,11.5,13.7,11.5,12.4,21,21,26,32,36
2/13/2021,2017,-0.8,-9,0,72.92,19.3,7.9,100.76,,0.03,0.04,7.7,11.6,13.3,11.4,12.3,23,22,25,31,36
2/14/2021,2017,-5.8,-24,0,71.96,11.8,5.7,160.11,,0.02,0.03,7.6,11.8,13.4,11.2,12.3,23,23,26,30,36
2/15/2021,2017,7.9,-17.5,0,72.62,7.2,2.7,167.36,,0.03,0.04,7.8,11.7,13.5,11.3,12.4,23,22,26,30,35
2/16/2021,2017,37.9,0.9,0,72,17.7,4.8,152.34,,0.08,0.12,7.9,11.9,13.4,11.3,12.1,24,24,26,30,35
2/17/2021,2017,34.9,16,0.02,88.88,14.6,3.6,136.76,,0.11,0.12,8.3,12.3,13.7,11.4,12.2,26,25,27,30,35
2/18/2021,2017,29.7,0.5,0.01,88.71,15.7,3.1,140.3,,0.08,0.09,8.4,12.6,13.9,11.4,12.1,27,26,28,30,35
2/19/2021,2017,38.8,-0.4,0,69.88,33.5,8.6,173.13,,0.08,0.14,8.4,12.6,14,11.4,12,26,26,28,30,34
2/20/2021,2017,42.3,11.5,0,70.17,23.2,6.7,132.08,,0.11,0.17,8.4,12.7,14,11.4,12,27,27,28,30,34
2/21/2021,2017,38.5,21,0,58.46,38.8,13.4,183.16,,0.09,0.17,8.7,13.2,14.4,11.3,12.1,28,28,29,30,34
2/22/2021,2017,54.3,30.4,0.17,37.75,45,18,184.24,,0.1,0.28,14.1,13.8,14.9,11.2,12,30,29,30,31,34
2/23/2021,2017,54.9,22.1,0,53.96,36.7,9.9,164.48,,0.1,0.23,20.4,15.8,16.1,11.3,12,32,31,31,31,34
2/24/2021,2017,36,17.8,0,58.58,20.6,8.3,116.51,,0.08,0.15,14.9,16.7,16.3,11.2,12.1,31,32,32,32,34
2/25/2021,2017,31.6,17.4,0.01,85.88,12.6,4.6,159.06,,0.11,0.13,12.1,17.1,16.6,11.5,12.2,31,32,32,32,35
2/26/2021,2017,39.9,17.1,0.01,48.46,35.3,13.8,192.48,,0.08,0.17,11.8,17.3,16.9,11.5,12.2,30,32,32,32,35
2/27/2021,2017,36.5,21.6,0,50.42,35.7,12.9,155.4,,0.07,0.16,11.6,17.3,16.8,11.4,12.1,30,31,32,32,35
2/28/2021,2017,36.7,13.3,0,44.17,21.8,8.1,197.08,,0.05,0.14,11.1,15,16.2,11.5,12,28,30,31,32,35
3/1/2021,2017,47.5,14.7,0,42.88,16.8,6.1,200.25,,0.06,0.18,12.4,14.6,15.7,11.4,12,29,30,31,32,35
3/2/2021,2017,61,20.5,0,33.25,28.7,10.8,202.89,,0.07,0.31,17.1,15.6,16,11.4,12.1,31,31,31,32,35
3/3/2021,2017,59.2,23.5,0,35.33,15.4,5.2,201.22,,0.08,0.29,19,19.1,16.4,11.4,12.2,33,31,32,32,35
3/4/2021,2017,49.8,25,0,50.46,21.1,5.5,83.01,,0.11,0.23,17.4,23.9,17,11.4,12.5,32,32,32,33,35
3/5/2021,2017,58.8,26.1,0,44.79,17,6.2,205.24,,0.1,0.28,18.3,24.1,17.6,11.6,12.5,33,33,32,33,35
3/6/2021,2017,61.5,22.1,0,42.08,15.2,5.3,194.84,,0.09,0.29,18.3,24.2,20.8,11.4,12.4,34,35,32,33,35
3/7/2021,2017,65.5,33.3,0,28.5,16.1,5.9,185.56,,0.09,0.38,19.6,24.3,23.8,11.4,12.4,36,36,33,33,36
3/8/2021,2017,63.9,30.7,0,36.67,16.7,5.4,108.1,,0.11,0.34,19.4,24.2,24.3,11.6,12.4,35,36,34,34,36
3/9/2021,2017,65.1,27.5,0,41.12,30.6,10.2,135.9,,0.11,0.34,18.7,24,24.2,11.8,12.2,37,37,35,35,36
3/10/2021,2017,38.5,16.5,0.02,87.33,22.1,6.9,119.94,,0.15,0.17,19,23.9,24.2,11.5,12.4,37,37,36,35,36
3/11/2021,2017,44.4,19.2,0,77.08,26.9,7.6,110.99,,0.13,0.19,17.1,23.5,24.2,12,12.4,34,34,35,36,36
3/12/2021,2017,40.5,31.6,0.02,79.04,19.3,8.9,38.25,,0.16,0.21,18.4,23.5,24.1,12.1,12.4,35,34,35,35,37
3/13/2021,2017,34.5,29.8,0.07,100,22.3,9.8,39.86,,0.18,0.18,19.1,23.7,24.1,12,12.8,35,35,35,35,37
3/14/2021,2017,31.8,24.3,0.05,97.79,46.1,25.2,152.54,,0.15,0.16,20.7,24.3,24.3,12.1,12.6,33,34,35,35,37
3/15/2021,2017,35.2,15.1,0.2,87.46,25.2,7.2,166.07,,0.12,0.13,20.8,24.3,24.5,12.1,12.6,33,33,34,35,37
3/16/2021,2017,34.2,17.8,0,91.25,19.5,7.4,186.74,,0.14,0.16,20.6,24.1,24.4,11.8,12.5,33,33,34,35,37
3/17/2021,2017,38.3,17.8,0,76.04,25.7,10.8,215.3,,0.12,0.16,20.3,24,24.4,11.6,12.5,33,33,34,35,37
3/18/2021,2017,39.6,14.5,0,74.5,10,4.2,238.5,,0.11,0.16,20.4,24,24.4,11.5,12.6,33,33,34,35,37
3/19/2021,2017,53.8,18,0,71.21,10.1,3.8,239.47,,0.13,0.21,21.3,24.1,24.4,11.4,12.5,33,33,34,35,37
3/20/2021,2017,52.9,28.9,0,76.33,18.6,5.4,225.23,,0.18,0.26,25.2,24.8,25.5,11.4,12.4,33,33,34,35,37
3/21/2021,2017,43.7,29.7,0,67.12,42.5,15.1,201.72,,0.15,0.21,26.9,25.6,26.9,11.5,12.5,33,33,34,35,37
3/22/2021,2017,41.5,26.6,0,80.29,11.7,3.3,166.87,,0.15,0.19,26.4,25.7,26.9,11.6,12.5,33,33,34,35,37
3/23/2021,2017,38.3,24.6,0,82.04,32.5,16.8,216.33,,0.15,0.18,26.6,26,27,11.6,12.6,33,33,34,35,37
3/24/2021,2017,39.6,21.9,0,74.21,22,7.9,230.27,,0.12,0.18,26.6,26.5,27.2,13.8,12.5,33,33,34,35,37
3/25/2021,2017,48.6,21.2,0,63.67,18.3,5.6,181.63,,0.12,0.22,26.7,26.7,27.3,21.4,12.5,33,33,34,35,37
3/26/2021,2017,44.8,28.6,0,78.71,21.3,9.3,206.84,,0.17,0.22,28.7,28,28.4,25,12.6,33,33,34,35,37
3/27/2021,2017,48.4,26.6,0,62.46,31.6,11.5,200.66,,0.13,0.22,28.6,28.7,29.3,26.1,12.5,34,33,34,35,37
3/28/2021,2017,63,24.6,0,46.92,27.2,7.6,254.12,,0.11,0.33,25,27.9,28.8,25.9,12.5,38,37,35,35,37
3/29/2021,2017,69.3,30.2,0.07,23.88,47,20.2,266.44,,0.08,0.42,23.6,27.3,28.5,25.7,19.5,42,40,38,36,36
3/30/2021,2017,39.2,18,0,46,27.1,9.8,168.1,,0.08,0.17,21.2,25.9,27.5,25.6,28.5,37,37,38,38,37
3/31/2021,2017,51.4,16.3,0,43.92,32,6.8,265.5,,0.07,0.21,18.1,25.1,26.9,25.4,29,38,37,37,37,37
4/1/2021,2017,64,18.9,0,42.79,19.2,6,270.46,,0.09,0.3,18.5,25,26.6,25.3,28.9,41,39,38,38,37
4/2/2021,2017,71.8,32,0,23.83,26.5,8.9,269.66,,0.08,0.45,18.5,25.1,26.6,25.2,28.8,46,43,41,38,38
4/3/2021,2017,76.6,32.5,0,26.71,21.4,6.8,274.48,,0.09,0.51,18.4,25.1,26.6,25,28.8,49,46,43,40,38
4/4/2021,2017,77.4,37.8,0,27.29,34.3,8,205.8,,0.11,0.55,18.3,25.1,26.7,25.1,28.7,51,48,46,41,39
4/5/2021,2017,77,36.5,0,29.17,33.5,8.2,247.64,,0.11,0.56,18.2,25.1,26.7,25.3,28.6,53,51,47,42,40
4/6/2021,2017,52.2,33.8,0.02,63.04,42.1,19.8,211.44,,0.16,0.27,17.8,24.7,26.6,25.1,28.5,50,49,48,44,41
4/7/2021,2017,60.1,33.1,0,52.25,41.6,17.2,203.5,,0.14,0.32,17.5,24.2,26.2,25.2,28.4,47,46,46,44,42
4/8/2021,2017,66.7,33.1,0,24.46,33.9,14,282.18,,0.08,0.42,17.5,24.2,26.1,24.9,28.5,50,47,46,44,42
4/9/2021,2017,48.6,22.1,0,50.29,32.4,16,206.89,,0.11,0.23,17.2,24,26,24.9,28.7,47,46,47,44,42
4/10/2021,2017,67.3,20.3,0,34.83,29.9,8.8,285.78,,0.08,0.36,17.1,23.8,25.8,24.8,28.7,47,46,45,44,43
4/11/2021,2017,54.1,22.6,0.09,38.67,43.3,19.4,249.15,,0.09,0.27,16.9,23.7,25.8,24.7,28.5,48,47,46,44,43
4/12/2021,2017,38.3,20.1,0,50.62,21.5,7.4,119.68,,0.09,0.18,16.5,23.3,25.6,24.7,28.2,43,43,45,44,43
4/13/2021,2017,40.1,24.1,0,51.54,21.7,7.3,157.48,,0.09,0.18,16.3,23.1,25.4,24.7,28.2,44,43,44,44,44
4/14/2021,2017,40.5,23,0,74.12,23.4,10.7,113.22,,0.12,0.17,16.1,22.9,25.2,24.7,28.3,41,42,43,44,44
4/15/2021,2017,31.3,26.1,0,88.83,25.6,8,22.16,,0.14,0.16,15.8,22.5,25,24.6,28.2,38,39,42,43,44
4/16/2021,2017,35.6,24.6,0.04,85.71,23.4,8.7,239.26,,0.14,0.16,18.4,22.6,24.8,24.5,28,38,39,40,42,43
4/17/2021,2017,44.2,27.3,0,64.33,26.8,10.7,235.56,,0.12,0.2,19.6,23.4,24.9,24.6,28.1,40,40,40,41,43
4/18/2021,2017,56.8,28.9,0,46.54,30.7,11.2,293.44,,0.12,0.3,18.9,23.7,25.2,24.5,27.8,44,42,41,41,43
4/19/2021,2017,38.8,18.3,0,87.58,34.5,11.5,75.16,,0.13,0.15,18.1,23.4,25.3,24.7,27.6,38,40,42,42,43
4/20/2021,2017,35.4,8.8,0,61.04,31.4,12,307.52,,0.08,0.14,19.7,23,24.9,24.5,27.5,37,38,40,41,43
4/21/2021,2017,33.4,23.2,0,85.17,19.6,5.8,102.43,,0.13,0.16,20.7,23.1,24.9,24.3,27.6,35,37,39,40,42
4/22/2021,2017,54.3,26.6,0.04,79.21,19.4,6.9,262.48,,0.17,0.25,21.5,23.7,25.1,24.3,27.6,43,42,40,40,42
4/23/2021,2017,56.1,27.1,0,60.25,27.8,7.1,203.85,,0.16,0.28,20.6,24.1,25.5,24.3,27.5,44,44,43,41,42
4/24/2021,2017,57.9,27.9,0,77,15.4,4.6,191.55,,0.2,0.28,20,24,25.6,24.5,27.4,46,45,44,42,42
4/25/2021,2017,74.1,32.7,0,49.92,32.4,6.3,273.61,,0.17,0.48,19.5,24.3,25.9,24.8,27.5,52,49,46,42,42
4/26/2021,2017,73.6,41.4,0,24.29,23,6.8,228.09,,0.1,0.55,18.9,24.3,26,24.8,27.6,53,52,49,44,43
4/27/2021,2017,58.3,37.6,1.42,78.17,28.3,13.9,61.76,,0.24,0.32,22.2,26.5,27.8,25.5,27.7,48,49,49,45,44
4/28/2021,2017,59.4,39,0.03,70.04,23.7,9.8,263.43,,0.22,0.34,24.3,28.6,29.8,27.9,27.8,50,48,47,45,44
4/29/2021,2017,68.4,37.2,0,51.96,19.8,6.3,308.59,,0.2,0.45,22.1,27.3,28.9,27.5,28.8,55,52,49,46,45
4/30/2021,2017,77.4,41.5,0,47,19.1,5.3,306.94,,0.21,0.58,21,26.8,28.6,27.2,29.5,60,56,52,47,45
5/1/2021,2017,82,47.1,0.03,41.04,33.5,7.8,238.73,,0.21,0.67,20,26.3,28.3,27,29.9,61,58,55,48,46
5/2/2021,2017,64.8,41.7,0.16,67.12,30.3,13.8,90.84,,0.28,0.42,19.4,25.6,28,26.9,29.9,55,55,55,50,47
5/3/2021,2017,42.4,36.9,0.29,93.21,23.9,9.1,60.82,,0.23,0.24,23,26.7,27.7,26.8,29.9,47,49,51,50,47
5/4/2021,2017,55.2,30.4,0.01,79.33,29.3,6.4,239.55,,0.22,0.29,22.9,27.2,28.2,26.4,29.9,49,48,49,48,47
5/5/2021,2017,59.4,37,0,65.04,24.5,6.8,222.71,,0.2,0.34,21.8,26.7,28,26.5,29.9,52,50,50,48,47
