Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
6/13/2019,32W,4,3,6,13,4,CRMI,12,7,CRMI,12.5,5.5,
6/13/2019,32W,4,3,9,12,7,CRMI,8,5,CRMI,10,6,
6/13/2019,32W,4,3,12,10,4,CRMI,8,2,LEDE,9,3,
6/13/2019,32W,4,3,15,14,5,CHLE,25,9,LARE,19.5,7,
6/13/2019,32W,4,3,18,13,5,CRMI,19,3,VUOC,16,4,
6/13/2019,32W,4,3,21,14,9,LARE,16,8,CRMI,15,8.5,
6/13/2019,32W,4,3,24,5,2,CRMI,14,9,CRMI,9.5,5.5,
6/13/2019,32W,4,4,3,9,3,CRMI,14,5,LEDE,11.5,4,
6/13/2019,32W,4,4,6,11,3,ARPU,19,2,ARPU,15,2.5,
6/13/2019,32W,4,4,9,13,5,OPPO,9,3,VUOC,11,4,
6/13/2019,32W,4,4,12,15,3,IPLA,18,5,LEDE,16.5,4,
6/13/2019,32W,4,4,15,5,1,BOGR,11,2,BOGR,8,1.5,
6/13/2019,32W,4,4,18,21,5,ELEL,17,1,BOGR,19,3,
6/13/2019,32W,4,4,21,16,3,ARPU,7,1,CRMI,11.5,2,
6/13/2019,32W,4,4,24,4,1,BOGR,14,3,ARPU,9,2,
6/14/2019,31W,1,1,3,10,5,OPPO,4,1,BOGR,7,3,
6/14/2019,31W,1,1,6,28,8,ATCA,11,3,CRMI,19.5,5.5,
6/14/2019,31W,1,1,9,15,6,VUOC,12,9,OPPO,13.5,7.5,
6/14/2019,31W,1,1,12,10,2,VUOC,16,6,VUOC,13,4,
6/14/2019,31W,1,1,15,11,2,VUOC,14,6,VUOC,12.5,4,
6/14/2019,31W,1,1,18,10,9,OPPO,15,5,OPPO,12.5,7,
6/14/2019,31W,1,1,21,13,1,OPPO,12,5,CRMI,12.5,3,
6/14/2019,31W,1,1,24,12,3,VUOC,14,2,VUOC,13,2.5,
6/14/2019,31W,1,2,3,24,12,VUOC,16,7,VUOC,20,9.5,
6/14/2019,31W,1,2,6,19,10,VUOC,31,11,VUOC,25,10.5,
6/14/2019,31W,1,2,9,12,4,CRMI,10,7,OEAL,11,5.5,
6/14/2019,31W,1,2,12,6,3,CRMI,15,5,LEDE,10.5,4,
6/14/2019,31W,1,2,15,20,7,YUGL,9,3,VUOC,14.5,5,
6/14/2019,31W,1,2,18,21,7,VUOC,17,7,CRMI,19,7,
6/14/2019,31W,1,2,21,17,4,VUOC,13,7,CRMI,15,5.5,
6/14/2019,31W,1,2,24,11,6,VUOC,17,6,VUOC,14,6,
6/14/2019,31W,1,3,3,13,8,LEDE,21,5,PLPA,17,6.5,
6/14/2019,31W,1,3,6,11,3,PLPA,10,4,CRMI,10.5,3.5,
6/14/2019,31W,1,3,9,25,8,PASM,10,3,SPCO,17.5,5.5,
6/14/2019,31W,1,3,12,8,5,CRMI,8,5,CRMI,8,5,
6/14/2019,31W,1,3,15,5,3,PLPA,20,8,SPCO,12.5,5.5,
6/14/2019,31W,1,3,18,2,0,PLPA,6,3,CRMI,4,1.5,
6/14/2019,31W,1,3,21,20,8,ELEL,22,10,CRMI,21,9,
6/14/2019,31W,1,3,24,11,5,SPCO,10,5,SIAL,10.5,5,
6/14/2019,31W,1,4,3,8,1,BOGR,7,1,BOGR,7.5,1,
6/14/2019,31W,1,4,6,19,4,PASM,20,4,PASM,19.5,4,
6/14/2019,31W,1,4,9,22,3,PASM,25,11,PASM,23.5,7,
6/14/2019,31W,1,4,12,13,9,CRMI,9,5,CRMI,11,7,
6/14/2019,31W,1,4,15,8,3,CRMI,6,1,BOGR,7,2,
6/14/2019,31W,1,4,18,18,9,CRMI,16,8,CRMI,17,8.5,
6/14/2019,31W,1,4,21,12,5,OEAL,12,5,CRMI,12,5,
6/14/2019,31W,1,4,24,8,5,CRMI,9,1,CADU,8.5,3,
6/14/2019,31W,2,1,3,3,1,BOGR,3,2,BOGR,3,1.5,
6/14/2019,31W,2,1,6,9,1,BOGR,7,1,BOGR,8,1,
6/14/2019,31W,2,1,9,1,1,BOGR,5,1,BOGR,3,1,
6/14/2019,31W,2,1,12,9,1,BOGR,6,1,BOGR,7.5,1,
6/14/2019,31W,2,1,15,7,1,BOGR,10,3,BOGR,8.5,2,
6/14/2019,31W,2,1,18,7,2,BOGR,8,3,BOGR,7.5,2.5,
6/14/2019,31W,2,1,21,8,2,BOGR,5,1,BOGR,6.5,1.5,
6/14/2019,31W,2,1,24,7,2,BOGR,10,5,BOGR,8.5,3.5,
6/14/2019,31W,2,2,3,8,3,BOGR,7,4,OPPO,7.5,3.5,
6/14/2019,31W,2,2,6,20,4,CADU,4,1,BOGR,12,2.5,
6/14/2019,31W,2,2,9,4,2,BOGR,7,1,BOGR,5.5,1.5,
6/14/2019,31W,2,2,12,5,1,BOGR,24,6,ARPU,14.5,3.5,
6/14/2019,31W,2,2,15,5,2,BOGR,8,2,BOGR,6.5,2,
6/14/2019,31W,2,2,18,5,1,BUDA,8,1,BOGR,6.5,1,
6/14/2019,31W,2,2,21,10,3,CADU,11,4,GUSA,10.5,3.5,
6/14/2019,31W,2,2,24,11,4,BOGR,9,1,BOGR,10,2.5,
6/14/2019,31W,2,3,3,14,5,CRMI,10,4,CRMI,12,4.5,
6/14/2019,31W,2,3,6,15,7,CHLE,14,4,CRMI,14.5,5.5,
6/14/2019,31W,2,3,9,10,3,PLPA,10,6,CRMI,10,4.5,
6/14/2019,31W,2,3,12,11,8,CRMI,13,3,CRMI,12,5.5,
6/14/2019,31W,2,3,15,18,5,CRMI,11,6,CRMI,14.5,5.5,
6/14/2019,31W,2,3,18,13,7,OPPO,20,6,OPPO,16.5,6.5,
6/14/2019,31W,2,3,21,11,8,CRMI,12,2,CRMI,11.5,5,
6/14/2019,31W,2,3,24,8,3,CRMI,10,4,CRMI,9,3.5,
6/14/2019,31W,2,4,3,50,10,ATCA,11,4,LEDE,30.5,7,
6/14/2019,31W,2,4,6,20,6,CHLE,8,3,CHLE,14,4.5,
6/14/2019,31W,2,4,9,25,6,CHLE,22,5,CHLE,23.5,5.5,
6/14/2019,31W,2,4,12,21,2,CHLE,16,3,CHLE,18.5,2.5,
6/14/2019,31W,2,4,15,16,2,PLPA,13,2,CHIN,14.5,2,
6/14/2019,31W,2,4,18,18,5,CHLE,18,6,CHLE,18,5.5,
6/14/2019,31W,2,4,21,14,1,BUDA,12,3,CADU,13,2,
6/14/2019,31W,2,4,24,10,3,CADU,11,3,BUDA,10.5,3,
6/17/2019,31W,3,1,3,14,11,CRMI,11,8,CRMI,12.5,9.5,
6/17/2019,31W,3,1,6,22,11,CRMI,14,10,CRMI,18,10.5,
6/17/2019,31W,3,1,9,16,4,DUNG,17,2,CADU,16.5,3,
6/17/2019,31W,3,1,12,10,7,CRMI,14,7,CRMI,12,7,
6/17/2019,31W,3,1,15,15,9,CRMI,16,13,CRMI,15.5,11,
6/17/2019,31W,3,1,18,8,3,BOGR,15,11,LEDE,11.5,7,
6/17/2019,31W,3,1,21,10,10,SPCO,10,3,CADU,10,6.5,
6/17/2019,31W,3,1,24,16,10,CRMI,16,3,CHLE,16,6.5,
6/17/2019,31W,3,2,3,5,2,BUDA,13,4,BOGR,9,3,
6/17/2019,31W,3,2,6,19,9,OEAL,13,3,BOGR,16,6,
6/17/2019,31W,3,2,9,11,10,CRMI,15,5,CRMI,13,7.5,
6/17/2019,31W,3,2,12,11,7,CRMI,16,6,CRMI,13.5,6.5,
6/17/2019,31W,3,2,15,16,9,CRMI,20,8,PASM,18,8.5,
6/17/2019,31W,3,2,18,36,27,ATCA,34,17,ATCA,35,22,
6/17/2019,31W,3,2,21,32,10,PASM,20,1,BOGR,26,5.5,
6/17/2019,31W,3,2,24,28,10,PASM,30,13,CRMI,29,11.5,
6/17/2019,31W,3,3,3,13,4,CRMI,14,10,CHIN,13.5,7,
6/17/2019,31W,3,3,6,53,5,SPCO,17,7,CRMI,35,6,
6/17/2019,31W,3,3,9,47,16,PASM,20,6,PASM,33.5,11,
6/17/2019,31W,3,3,12,27,17,CHLE,24,5,PASM,25.5,11,
6/17/2019,31W,3,3,15,40,17,CHLE,39,17,PASM,39.5,17,
6/17/2019,31W,3,3,18,26,6,PASM,33,10,PASM,29.5,8,
6/17/2019,31W,3,3,21,36,4,LEDE,24,7,IVAX,30,5.5,
6/17/2019,31W,3,3,24,15,7,OEAL,12,9,CRMI,13.5,8,
6/17/2019,31W,3,4,3,23,4,BOGR,13,4,SPCO,18,4,
6/17/2019,31W,3,4,6,10,5,CRMI,12,4,CRMI,11,4.5,
6/17/2019,31W,3,4,9,7,3,BUDA,8,3,CRMI,7.5,3,
6/17/2019,31W,3,4,12,7,2,BUDA,12,5,LEDE,9.5,3.5,
6/17/2019,31W,3,4,15,6,2,BUDA,17,4,CRMI,11.5,3,
6/17/2019,31W,3,4,18,10,7,CRMI,7,1,BOGR,8.5,4,
6/17/2019,31W,3,4,21,29,3,BOGR,15,3,LARE,22,3,
6/17/2019,31W,3,4,24,6,3,BUDA,13,3,BUDA,9.5,3,
6/17/2019,31W,4,1,3,9,3,VUOC,5,1,VUOC,7,2,
6/17/2019,31W,4,1,6,33,8,PASM,34,17,PASM,33.5,12.5,
6/17/2019,31W,4,1,9,31,12,PASM,36,15,PASM,33.5,13.5,
6/17/2019,31W,4,1,12,33,13,PASM,32,15,PASM,32.5,14,
6/17/2019,31W,4,1,15,45,15,PASM,51,22,PASM,48,18.5,
6/17/2019,31W,4,1,18,38,12,PASM,36,13,PASM,37,12.5,
6/17/2019,31W,4,1,21,20,5,VUOC,30,7,VUOC,25,6,
6/17/2019,31W,4,1,24,34,9,PASM,29,8,PASM,31.5,8.5,
6/17/2019,31W,4,2,3,45,27,ATCA,45,17,ATCA,45,22,
6/17/2019,31W,4,2,6,21,10,CHIN,26,11,PASM,23.5,10.5,
6/17/2019,31W,4,2,9,23,6,PASM,24,7,PASM,23.5,6.5,
6/17/2019,31W,4,2,12,23,10,PASM,29,11,PASM,26,10.5,
6/17/2019,31W,4,2,15,26,12,PASM,21,8,PASM,23.5,10,
6/17/2019,31W,4,2,18,27,14,PASM,25,7,PASM,26,10.5,
6/17/2019,31W,4,2,21,32,6,PASM,25,6,PASM,28.5,6,
6/17/2019,31W,4,2,24,25,7,PASM,35,12,PASM,30,9.5,
6/17/2019,31W,4,3,3,33,12,PASM,39,15,PASM,36,13.5,
6/17/2019,31W,4,3,6,54,7,LEDE,77,14,ATCA,65.5,10.5,
6/17/2019,31W,4,3,9,13,7,CRMI,12,5,SAIB,12.5,6,
6/17/2019,31W,4,3,12,50,12,PASM,19,6,OPPO,34.5,9,
6/17/2019,31W,4,3,15,17,5,VUOC,27,14,PASM,22,9.5,
6/17/2019,31W,4,3,18,27,6,PASM,23,9,PASM,25,7.5,
6/17/2019,31W,4,3,21,21,3,PASM,18,3,PASM,19.5,3,
6/17/2019,31W,4,3,24,28,8,PASM,27,9,PASM,27.5,8.5,
6/17/2019,31W,4,4,3,26,7,PASM,27,12,PASM,26.5,9.5,
6/17/2019,31W,4,4,6,38,15,PASM,30,10,PASM,34,12.5,
6/17/2019,31W,4,4,9,24,7,PASM,24,9,PASM,24,8,
6/17/2019,31W,4,4,12,23,6,PASM,29,6,UKNF,26,6,
6/17/2019,31W,4,4,15,22,9,PASM,26,9,PASM,24,9,
6/17/2019,31W,4,4,18,25,11,PASM,20,10,PASM,22.5,10.5,
6/17/2019,31W,4,4,21,22,7,PASM,25,5,PASM,23.5,6,
6/17/2019,31W,4,4,24,30,7,PASM,33,16,PASM,31.5,11.5,
6/11/2019,1W,1,1,3,11,2,CADU,19,4,ELEL,15,3,
6/11/2019,1W,1,1,6,8,3,ELEL,4,1,BOGR,6,2,
6/11/2019,1W,1,1,9,10,4,BOGR,8,2,CRMI,9,3,
6/11/2019,1W,1,1,12,11,2,CRMI,23,3,ELEL,17,2.5,
6/11/2019,1W,1,1,15,6,1,SPCO,8,2,SPCO,7,1.5,
6/11/2019,1W,1,1,18,16,3,CADU,18,5,ELEL,17,4,
6/11/2019,1W,1,1,21,14,6,SPCO,10,5,ELEL,12,5.5,
6/11/2019,1W,1,1,24,20,5,OPPO,14,1,OPPO,17,3,
6/11/2019,1W,1,2,3,8,0,BOGR,6,4,BOGR,7,2,
6/11/2019,1W,1,2,6,10,1,OPPO,4,1,OPPO,7,1,
6/11/2019,1W,1,2,9,3,0,SPCO,7,1,PIOP,5,0.5,
6/11/2019,1W,1,2,12,8,3,BOGR,9,2,BOGR,8.5,2.5,
6/11/2019,1W,1,2,15,10,4,OPPO,12,3,BOGR,11,3.5,
6/11/2019,1W,1,2,18,7,1,BUDA,10,2,BOGR,8.5,1.5,
6/11/2019,1W,1,2,21,14,4,SPCO,12,3,BOGR,13,3.5,
6/11/2019,1W,1,2,24,13,10,OPPO,20,9,OPPO,16.5,9.5,
6/11/2019,1W,1,3,3,8,0,BOGR,10,2,BOGR,9,1,
6/11/2019,1W,1,3,6,14,3,ARPU,8,2,BOGR,11,2.5,
6/11/2019,1W,1,3,9,11,3,BOGR,13,2,BOGR,12,2.5,
6/11/2019,1W,1,3,12,8,3,BOGR,10,3,BOGR,9,3,
6/11/2019,1W,1,3,15,10,1,BOGR,9,1,ELEL,9.5,1,
6/11/2019,1W,1,3,18,8,2,BOGR,6,1,CADU,7,1.5,
6/11/2019,1W,1,3,21,10,3,CRMI,4,3,EREF,7,3,
6/11/2019,1W,1,3,24,10,3,ELEL,10,3,ELEL,10,3,
6/11/2019,1W,1,4,3,8,2,BOGR,12,1,BOGR,10,1.5,
6/11/2019,1W,1,4,6,8,1,CADU,9,3,BOGR,8.5,2,
6/11/2019,1W,1,4,9,7,1,BOGR,9,3,ARFR,8,2,
6/11/2019,1W,1,4,12,9,2,BOGR,8,2,BOGR,8.5,2,
6/11/2019,1W,1,4,15,10,1,BOGR,8,2,BOGR,9,1.5,
6/11/2019,1W,1,4,18,16,2,BOGR,10,1,BOGR,13,1.5,
6/11/2019,1W,1,4,21,10,1,BOGR,6,2,BOGR,8,1.5,
6/11/2019,1W,1,4,24,5,2,BOGR,8,2,BOGR,6.5,2,
6/12/2019,1W,2,1,3,4,1,ELEL,11,1,BOGR,7.5,1,
6/12/2019,1W,2,1,6,7,3,SPCO,10,0,BOGR,8.5,1.5,
6/12/2019,1W,2,1,9,11,2,CRMI,8,6,BOGR,9.5,4,
6/12/2019,1W,2,1,12,8,2,BOGR,7,3,SPCO,7.5,2.5,
6/12/2019,1W,2,1,15,6,4,CRMI,12,1,OEAL,9,2.5,
6/12/2019,1W,2,1,18,10,2,BOGR,6,3,BOGR,8,2.5,
6/12/2019,1W,2,1,21,6,4,BOGR,5,0,BOGR,5.5,2,
6/12/2019,1W,2,1,24,11,1,BOGR,6,1,SPCO,8.5,1,
6/12/2019,1W,2,2,3,8,0,BOGR,11,2,BOGR,9.5,1,
6/12/2019,1W,2,2,6,10,2,BOGR,6,3,BOGR,8,2.5,
6/12/2019,1W,2,2,9,19,2,BOGR,20,4,OPPO,19.5,3,
6/12/2019,1W,2,2,12,13,2,CRMI,10,3,BOGR,11.5,2.5,
6/12/2019,1W,2,2,15,10,1,CADU,7,2,BOGR,8.5,1.5,
6/12/2019,1W,2,2,18,6,4,CRMI,12,2,BOGR,9,3,
6/12/2019,1W,2,2,21,12,1,CADU,10,3,OPPO,11,2,
6/12/2019,1W,2,2,24,6,2,BOGR,10,2,OPPO,8,2,
6/12/2019,1W,2,3,3,10,2,SPCO,11,0,CADU,10.5,1,
6/12/2019,1W,2,3,6,12,1,SPCO,10,5,SPCO,11,3,
6/12/2019,1W,2,3,9,6,2,BOGR,12,2,BOGR,9,2,
6/12/2019,1W,2,3,12,5,1,BOGR,9,2,CADU,7,1.5,
6/12/2019,1W,2,3,15,10,1,CADU,6,1,CADU,8,1,
6/12/2019,1W,2,3,18,4,0,SPCO,11,3,CADU,7.5,1.5,
6/12/2019,1W,2,3,21,1,0,BOGR,12,5,EREF,6.5,2.5,
6/12/2019,1W,2,3,24,8,1,BOGR,11,1,BOGR,9.5,1,
6/12/2019,1W,2,4,3,10,8,ELEL,14,3,ELEL,12,5.5,
6/12/2019,1W,2,4,6,8,1,BOGR,12,3,CADU,10,2,
6/12/2019,1W,2,4,9,10,1,SPCO,12,3,CADU,11,2,
6/12/2019,1W,2,4,12,7,2,CRMI,8,2,CADU,7.5,2,
6/12/2019,1W,2,4,15,7,2,CADU,10,1,OPPO,8.5,1.5,
6/12/2019,1W,2,4,18,16,3,CADU,18,2,EREF,17,2.5,
6/12/2019,1W,2,4,21,10,0,BOGR,22,2,ELEL,16,1,
6/12/2019,1W,2,4,24,9,1,LEDE,10,3,SPCO,9.5,2,
6/12/2019,1W,3,1,3,9,1,BOGR,10,2,BOGR,9.5,1.5,
6/12/2019,1W,3,1,6,8,1,BOGR,9,2,SPCO,8.5,1.5,
6/12/2019,1W,3,1,9,6,1,CADU,8,3,BOGR,7,2,
6/12/2019,1W,3,1,12,8,2,SPCO,12,2,EREF,10,2,
6/12/2019,1W,3,1,15,10,2,BOGR,6,2,BOGR,8,2,
6/12/2019,1W,3,1,18,6,2,OPPO,7,0,BOGR,6.5,1,
6/12/2019,1W,3,1,21,4,1,BOGR,16,5,ARFR,10,3,
6/12/2019,1W,3,1,24,6,1,BOGR,8,2,BOGR,7,1.5,
6/12/2019,1W,3,2,3,13,1,PASM,4,3,SPCO,8.5,2,
6/12/2019,1W,3,2,6,8,0,EREF,8,5,SPCO,8,2.5,
6/12/2019,1W,3,2,9,8,6,SPCO,8,1,ARFR,8,3.5,
6/12/2019,1W,3,2,12,10,1,VUOC,20,5,PSTE,15,3,
6/12/2019,1W,3,2,15,26,13,EREF,22,3,BOGR,24,8,
6/12/2019,1W,3,2,18,10,6,OPPO,6,2,SPCO,8,4,
6/12/2019,1W,3,2,21,12,4,CRMI,10,3,SPCO,11,3.5,
6/12/2019,1W,3,2,24,11,2,CADU,13,5,SPCO,12,3.5,
6/12/2019,1W,3,3,3,10,2,SPCO,9,4,VUOC,9.5,3,
6/12/2019,1W,3,3,6,15,4,BOGR,8,4,VUOC,11.5,4,
6/12/2019,1W,3,3,9,8,1,SPCO,11,3,SPCO,9.5,2,
6/12/2019,1W,3,3,12,12,3,SPCO,12,5,SPCO,12,4,
6/12/2019,1W,3,3,15,9,3,SPCO,26,4,SPCO,17.5,3.5,
6/12/2019,1W,3,3,18,19,3,CRMI,31,5,SPCO,25,4,
6/12/2019,1W,3,3,21,31,0,BOGR,14,2,PASM,22.5,1,
6/12/2019,1W,3,3,24,7,3,SPCO,17,1,PASM,12,2,
6/12/2019,1W,3,4,3,7,2,BOGR,11,4,BOGR,9,3,
6/12/2019,1W,3,4,6,10,2,BOGR,10,1,BOGR,10,1.5,
6/12/2019,1W,3,4,9,10,3,SPCO,10,0,BOGR,10,1.5,
6/12/2019,1W,3,4,12,10,4,CRMI,9,1,CADU,9.5,2.5,
6/12/2019,1W,3,4,15,12,3,CADU,13,2,ELEL,12.5,2.5,
6/12/2019,1W,3,4,18,8,4,SPCO,10,2,ELEL,9,3,
6/12/2019,1W,3,4,21,4,1,PASM,10,3,ELEL,7,2,
6/12/2019,1W,3,4,24,10,3,OPPO,12,4,VUOC,11,3.5,
6/12/2019,1W,4,1,3,8,1,BOGR,13,5,SPCO,10.5,3,
6/12/2019,1W,4,1,6,6,2,BOGR,10,2,BOGR,8,2,
6/12/2019,1W,4,1,9,12,4,CADU,10,2,CADU,11,3,
6/12/2019,1W,4,1,12,8,3,SPCO,12,1,SPCO,10,2,
6/12/2019,1W,4,1,15,8,2,SPCO,15,5,SPCO,11.5,3.5,
6/12/2019,1W,4,1,18,24,9,ELEL,18,3,ELEL,21,6,
6/12/2019,1W,4,1,21,7,5,CRMI,20,13,ELEL,13.5,9,
6/12/2019,1W,4,1,24,14,2,LARE,6,1,PSTE,10,1.5,
6/12/2019,1W,4,2,3,39,11,HECO,29,5,HECO,34,8,
6/12/2019,1W,4,2,6,19,3,HECO,29,2,HECO,24,2.5,
6/12/2019,1W,4,2,9,10,0,ELEL,21,1,HECO,15.5,0.5,
6/12/2019,1W,4,2,12,14,1,HECO,14,1,HECO,14,1,
6/12/2019,1W,4,2,15,8,3,CADU,6,1,BOGR,7,2,
6/12/2019,1W,4,2,18,7,5,BOGR,14,3,ARFR,10.5,4,
6/12/2019,1W,4,2,21,6,2,BOGR,20,1,OPPO,13,1.5,
6/12/2019,1W,4,2,24,4,1,LEDE,16,3,HECO,10,2,
6/12/2019,1W,4,3,3,7,3,ARFR,8,2,CADU,7.5,2.5,
6/12/2019,1W,4,3,6,33,9,HECO,20,5,ARPU,26.5,7,
6/12/2019,1W,4,3,9,10,1,CRMI,15,2,ARPU,12.5,1.5,
6/12/2019,1W,4,3,12,21,1,PASM,9,5,CRMI,15,3,
6/12/2019,1W,4,3,15,18,5,ARFR,40,9,ARFR,29,7,
6/12/2019,1W,4,3,18,12,3,VUOC,19,3,SPCO,15.5,3,
6/12/2019,1W,4,3,21,10,3,VUOC,10,1,CADU,10,2,
6/12/2019,1W,4,3,24,13,4,OPPO,9,2,CHLE,11,3,
6/12/2019,1W,4,4,3,21,5,HECO,29,9,HECO,25,7,
6/12/2019,1W,4,4,6,4,2,BOGR,7,2,BOGR,5.5,2,
6/12/2019,1W,4,4,9,10,3,BOGR,10,4,CRMI,10,3.5,
6/12/2019,1W,4,4,12,9,3,BOGR,12,1,BOGR,10.5,2,
6/12/2019,1W,4,4,15,13,3,OPPO,10,4,SPCO,11.5,3.5,
6/12/2019,1W,4,4,18,12,4,BOGR,9,5,SPCO,10.5,4.5,
6/12/2019,1W,4,4,21,4,1,BOGR,9,2,BOGR,6.5,1.5,
6/12/2019,1W,4,4,24,8,3,BOGR,6,2,BOGR,7,2.5,
6/4/2019,5W,1,1,3,11,2,CADU,10,2,PASM,10.5,2,
6/4/2019,5W,1,1,6,8,2,CADU,8,1,CRMI,8,1.5,
6/4/2019,5W,1,1,9,8,2,LARE,6,3,CRMI,7,2.5,
6/4/2019,5W,1,1,12,7,6,ASOX,5,1,PASM,6,3.5,
6/4/2019,5W,1,1,15,7,1,CADU,4,1,CRMI,5.5,1,
6/4/2019,5W,1,1,18,5,1,CADU,7,2,CHIN,6,1.5,
6/4/2019,5W,1,1,21,4,1,CHIN,7,5,CHIN,5.5,3,
6/4/2019,5W,1,1,24,8,1,CHIN,14,3,PASM,11,2,
6/4/2019,5W,1,2,3,3,1,BOGR,0,0,BOGR,1.5,0.5,
6/4/2019,5W,1,2,6,12,2,PASM,8,4,GUSA,10,3,
6/4/2019,5W,1,2,9,8,1,PASM,12,3,GUSA,10,2,
6/4/2019,5W,1,2,12,11,4,PASM,10,1,PASM,10.5,2.5,
6/4/2019,5W,1,2,15,8,2,BOGR,9,2,PASM,8.5,2,
6/4/2019,5W,1,2,18,7,1,BOGR,8,3,SPCO,7.5,2,
6/4/2019,5W,1,2,21,5,0,CRMI,7,5,CHAL,6,2.5,
6/4/2019,5W,1,2,24,8,0,PASM,10,0,PASM,9,0,
6/4/2019,5W,1,3,3,7,1,PASM,6,4,LARE,6.5,2.5,
6/4/2019,5W,1,3,6,11,3,LARE,12,2,PASM,11.5,2.5,
6/4/2019,5W,1,3,9,12,2,PASM,10,2,PASM,11,2,
6/4/2019,5W,1,3,12,8,1,BOGR,9,5,LARE,8.5,3,
6/4/2019,5W,1,3,15,13,2,LARE,5,2,LARE,9,2,
6/4/2019,5W,1,3,18,10,0,PASM,13,5,SPCO,11.5,2.5,
6/4/2019,5W,1,3,21,16,3,PASM,16,6,PASM,16,4.5,
6/4/2019,5W,1,3,24,16,3,PASM,15,5,PASM,15.5,4,
6/12/2019,5W,1,4,3,6,2,PASM,13,2,LIT,9.5,2,*transect flooded on 6/4 and sampled at later date AND unsure if LIT is viable species
6/13/2019,5W,1,4,6,12,4,PASM,12,2,PASM,12,3,
6/14/2019,5W,1,4,9,13,3,PASM,11,3,PASM,12,3,
6/15/2019,5W,1,4,12,8,2,LARE,8,2,PASM,8,2,
6/16/2019,5W,1,4,15,13,3,PASM,12,3,LARE,12.5,3,
6/17/2019,5W,1,4,18,13,5,PASM,15,4,PASM,14,4.5,
6/18/2019,5W,1,4,21,14,4,PASM,9,3,LARE,11.5,3.5,
6/19/2019,5W,1,4,24,8,3,PASM,12,3,PASM,10,3,
6/4/2019,5W,2,1,3,9,1,BUDA,4,1,PASM,6.5,1,
6/4/2019,5W,2,1,6,6,1,BUDA,5,1,BUDA,5.5,1,
6/4/2019,5W,2,1,9,6,1,BUDA,7,1,BUDA,6.5,1,
6/4/2019,5W,2,1,12,7,1,CADU,4,1,CADU,5.5,1,
6/4/2019,5W,2,1,15,4,1,CADU,10,2,CADU,7,1.5,
6/4/2019,5W,2,1,18,5,1,PASM,3,0,BUDA,4,0.5,
6/4/2019,5W,2,1,21,1,1,BOGR,5,1,LARE,3,1,
6/4/2019,5W,2,1,24,12,2,PASM,7,3,PASM,9.5,2.5,
6/4/2019,5W,2,2,3,5,2,PASM,11,1,PASM,8,1.5,
6/4/2019,5W,2,2,6,8,2,PASM,6,1,PASM,7,1.5,
6/4/2019,5W,2,2,9,10,1,PASM,6,1,PASM,8,1,
6/4/2019,5W,2,2,12,11,2,PASM,5,1,PASM,8,1.5,
6/4/2019,5W,2,2,15,7,1,PASM,9,1,PASM,8,1,
6/4/2019,5W,2,2,18,3,0,CRMI,8,2,PASM,5.5,1,
6/4/2019,5W,2,2,21,3,0,HEVI,4,1,CRMI,3.5,0.5,
6/4/2019,5W,2,2,24,5,0,PASM,0,0,BARE,2.5,0,
6/4/2019,5W,2,3,3,10,1,ARPU,10,4,GUSA,10,2.5,
6/4/2019,5W,2,3,6,8,4,GUSA,5,2,GUSA,6.5,3,
6/4/2019,5W,2,3,9,12,3,PHCU,9,3,PASM,10.5,3,
6/4/2019,5W,2,3,12,3,2,HASP,8,3,PASM,5.5,2.5,
6/4/2019,5W,2,3,15,8,2,PASM,4,1,BOGR,6,1.5,
6/4/2019,5W,2,3,18,12,2,PASM,10,4,PASM,11,3,
6/4/2019,5W,2,3,21,31,20,ATCA,24,3,GUSA,27.5,11.5,
6/4/2019,5W,2,3,24,23,10,ATCA,50,47,ATCA,36.5,28.5,
6/4/2019,5W,2,4,3,12,2,PASM,4,1,BUDA,8,1.5,
6/4/2019,5W,2,4,6,9,2,PASM,6,2,PASM,7.5,2,
6/4/2019,5W,2,4,9,7,2,BUDA,9,2,BUDA,8,2,
6/4/2019,5W,2,4,12,6,2,BUDA,11,1,BUDA,8.5,1.5,
6/4/2019,5W,2,4,15,7,1,BOGR,8,2,PASM,7.5,1.5,
6/4/2019,5W,2,4,18,5,1,BUDA,7,2,BUDA,6,1.5,
6/4/2019,5W,2,4,21,5,2,PASM,5,1,PASM,5,1.5,
6/4/2019,5W,2,4,24,3,1,BUDA,4,1,BUDA,3.5,1,
6/4/2019,5W,3,1,3,11,4,PASM,12,1,PASM,11.5,2.5,
6/4/2019,5W,3,1,6,11,5,PASM,9,0,PASM,10,2.5,
6/4/2019,5W,3,1,9,8,3,PASM,12,2,IVAX,10,2.5,
6/4/2019,5W,3,1,12,12,4,IVAX,8,1,LARE,10,2.5,
6/4/2019,5W,3,1,15,11,3,PASM,10,1,PASM,10.5,2,
6/4/2019,5W,3,1,18,11,8,IVAX,11,1,IVAX,11,4.5,
6/4/2019,5W,3,1,21,1,0,BARE,0,0,BARE,0.5,0,
6/4/2019,5W,3,1,24,3,1,PASM,10,0,PASM,6.5,0.5,
6/4/2019,5W,3,2,3,14,3,PASM,13,3,PASM,13.5,3,
6/4/2019,5W,3,2,6,14,2,PASM,7,3,SPCO,10.5,2.5,
