Year,Pasture,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes,,,,
2017,20NW,4,3,9,37,5,HECO,41,3,HECO,39,4,,,,,
2017,20NW,4,3,12,39,3,BOGR,13,3,HECO,26,3,,,,,
2017,20NW,4,3,15,17,3,HECO,18,4,BOGR,17.5,3.5,,,,,
2017,20NW,4,3,18,46,8,HECO,28,3,SPCR,37,5.5,,,,,
2017,20NW,4,3,21,40,9,HECO,33,5,HECO,36.5,7,,,,,
2017,20NW,4,3,24,41,5,HECO,43,8,PSTE,42,6.5,,,,,
2017,20NW,4,4,3,14,3,PASM,17,7,SPCR,15.5,5,,,,,
2017,20NW,4,4,6,30,4,PSTE,12,4,PASM,21,4,,,,,
2017,20NW,4,4,9,11,1,PASM,29,1,PSTE,20,1,,,,,
2017,20NW,4,4,12,9,1,TRDU,12,3,VUOC,10.5,2,,,,,
2017,20NW,4,4,15,16,2,PSTE,6,2,BOGR,11,2,,,,,
2017,20NW,4,4,18,14,3,PASM,6,2,BOGR,10,2.5,,,,,
2017,20NW,4,4,21,14,0,PASM,14,3,BOGR,14,1.5,,,,,
2017,20NW,4,4,24,13,1,PSTE,31,3,PSTE,22,2,,,,,
2017,20NW,5,1,3,13,3,DISP,28,5,PASM,20.5,4,,,,,
2017,20NW,5,1,6,15,6,DISP,14,4,DISP,14.5,5,,,,,
2017,20NW,5,1,9,34,8,PASM,36,6,PASM,35,7,,,,,
2017,20NW,5,1,12,34,5,SPAI,42,16,HECO,38,10.5,,,,,
2017,20NW,5,1,15,19,5,DISP,21,3,BOGR,20,4,,,,,
2017,20NW,5,1,18,14,4,DISP,20,4,DISP,17,4,,,,,
2017,20NW,5,1,21,31,10,SPAI,18,3,PASM,24.5,6.5,,,,,
2017,20NW,5,1,24,24,6,PASM,17,2,PASM,20.5,4,,,,,
2017,20NW,5,2,3,19,6,SPAI,33,6,DISP,26,6,,,,,
2017,20NW,5,2,6,34,8,BOGR,42,4,HECO,38,6,,,,,
2017,20NW,5,2,9,48,10,HECO,31,10,UNK,39.5,10,,,,,
2017,20NW,5,2,12,35,2,CADU,18,4,CADU,26.5,3,,,,,
2017,20NW,5,2,15,18,6,CADU,26,4,SPAI,22,5,,,,,
2017,20NW,5,2,18,21,2,DISP,32,8,SPAI,26.5,5,,,,,
2017,20NW,5,2,21,42,8,SPAI,49,8,HECO,45.5,8,,,,,
2017,20NW,5,2,24,16,3,SPAI,45,9,SPAI,30.5,6,,,,,
2017,20NW,5,3,3,30,10,PASM,32,12,PASM,31,11,,,,,
2017,20NW,5,3,6,39,4,PASM,44,14,PASM,41.5,9,,,,,
2017,20NW,5,3,9,28,9,PASM,48,14,HECO,38,11.5,,,,,
2017,20NW,5,3,12,30,12,PASM,30,12,PASM,30,12,,,,,
2017,20NW,5,3,15,36,6,PASM,29,6,HECO,32.5,6,,,,,
2017,20NW,5,3,18,30,8,PASM,32,14,PASM,31,11,,,,,
2017,20NW,5,3,21,29,10,PASM,26,12,PASM,27.5,11,,,,,
2017,20NW,5,3,24,18,2,SPAI,22,4,UNK,20,3,,,,,
2017,20NW,5,4,3,26,7,PASM,38,8,PASM,32,7.5,,,,,
2017,20NW,5,4,6,32,10,PASM,30,8,PASM,31,9,,,,,
2017,20NW,5,4,9,28,8,PASM,39,11,PASM,33.5,9.5,,,,,
2017,20NW,5,4,12,38,13,PASM,31,10,PASM,34.5,11.5,,,,,
2017,20NW,5,4,15,21,7,SPAI,54,5,CHLE,37.5,6,,,,,
2017,20NW,5,4,18,14,2,SPAI,19,4,SPAI,16.5,3,,,,,
2017,20NW,5,4,21,32,9,SPAI,10,1,VUOC,21,5,,,,,
2017,20NW,5,4,24,32,4,PLPA,40,3,PASM,36,3.5,,,,,
2017,20NW,6,1,3,29,12,PASM,32,9,SPAI,30.5,10.5,,,,,
2017,20NW,6,1,6,34,9,SPAI,25,8,SPAI,29.5,8.5,,,,,
2017,20NW,6,1,9,28,3,PASM,30,3,PASM,29,3,,,,,
2017,20NW,6,1,12,28,4,PASM,28,13,PSTE,28,8.5,,,,,
2017,20NW,6,1,15,17,5,SPAI,13,3,SPAI,15,4,,,,,
2017,20NW,6,1,18,19,5,PASM,22,5,SPAI,20.5,5,,,,,
2017,20NW,6,1,21,38,5,PASM,31,5,PASM,34.5,5,,,,,
2017,20NW,6,1,24,23,7,PASM,30,17,SPAI,26.5,12,,,,,
2017,20NW,6,2,3,16,2,SPAI,10,2,SPAI,13,2,,,,,
2017,20NW,6,2,6,24,5,BOGR,18,4,BOGR,21,4.5,,,,,
2017,20NW,6,2,9,13,2,BOGR,11,3,PASM,12,2.5,,,,,
2017,20NW,6,2,12,20,2,BOGR,12,2,BOGR,16,2,,,,,
2017,20NW,6,2,15,12,4,BOGR,15,4,BOGR,13.5,4,,,,,
2017,20NW,6,2,18,14,4,PASM,12,2,BOGR,13,3,,,,,
2017,20NW,6,2,21,21,5,PASM,19,5,DISP,20,5,,,,,
2017,20NW,6,2,24,28,5,PASM,21,4,PASM,24.5,4.5,,,,,
2017,20NW,6,3,3,24,2,SPAI,21,7,PASM,22.5,4.5,,,,,
2017,20NW,6,3,6,14,2,PASM,23,10,PASM,18.5,6,,,,,
2017,20NW,6,3,9,32,14,PASM,35,14,PASM,33.5,14,,,,,
2017,20NW,6,3,12,24,6,CADU,24,10,PASM,24,8,,,,,
2017,20NW,6,3,15,24,4,PASM,35,11,PASM,29.5,7.5,,,,,
2017,20NW,6,3,18,24,8,PASM,12,2,DISP,18,5,,,,,
2017,20NW,6,3,21,25,10,PASM,28,17,SONU,26.5,13.5,,,,,
2017,20NW,6,3,24,20,8,PASM,16,5,DISP,18,6.5,,,,,
2017,20NW,6,4,3,26,6,SPAI,16,10,ERNA,21,8,,,,,
2017,20NW,6,4,6,18,4,DISP,9,3,PASM,13.5,3.5,,,,,
2017,20NW,6,4,9,20,2,PASM,15,4,PASM,17.5,3,,,,,
2017,20NW,6,4,12,11,2,DISP,32,10,SPAI,21.5,6,,,,,
2017,20NW,6,4,15,21,6,PASM,18,4,SPAI,19.5,5,,,,,
2017,20NW,6,4,18,26,8,SPAI,17,4,SPAI,21.5,6,,,,,
2017,20NW,6,4,21,22,4,BOGR,7,3,BOGR,14.5,3.5,,,,,
2017,20NW,6,4,24,26,3,CADU,22,9,PASM,24,6,,,,,
2017,8E,1,1,3,18,3,OPPO,22,5,PASM,20,4,,,,,
2017,8E,1,1,6,15,2,PASM,16,2,PASM,15.5,2,,,,,
2017,8E,1,1,9,4,0,BOGR,7,3,BOGR,5.5,1.5,,,,,
2017,8E,1,1,12,14,3,PASM,20,4,PASM,17,3.5,,,,,
2017,8E,1,1,15,16,8,PASM,21,4,PASM,18.5,6,,,,,
2017,8E,1,1,18,6,1,BOGR,10,1,BOGR,8,1,,,,,
2017,8E,1,1,21,18,6,GUSA,19,5,PASM,18.5,5.5,,,,,
2017,8E,1,1,24,16,2,PASM,14,2,BOGR,15,2,,,,,
2017,8E,1,2,3,12,1,BOGR,26,10,ATCA,19,5.5,stake replaced,,,,
2017,8E,1,2,6,20,2,PASM,17,2,PASM,18.5,2,,,,,
2017,8E,1,2,9,17,6,EREF,16,4,PASM,16.5,5,,,,,
2017,8E,1,2,12,26,4,BOGR,12,3,BOGR,19,3.5,,,,,
2017,8E,1,2,15,12,3,SPCO,16,5,BOGR,14,4,,,,,
2017,8E,1,2,18,6,1,BOGR,25,6,ARPU,15.5,3.5,,,,,
2017,8E,1,2,21,18,2,PASM,16,5,BOGR,17,3.5,,,,,
2017,8E,1,2,24,21,4,SPCO,34,5,ATCA,27.5,4.5,,,,,
2017,8E,1,3,3,23,3,PASM,14,2,PASM,18.5,2.5,,,,,
2017,8E,1,3,6,7,1,BOGR,5,3,BOGR,6,2,,,,,
2017,8E,1,3,9,25,8,PASM,22,5,PASM,23.5,6.5,,,,,
2017,8E,1,3,12,20,2,BOGR,19,4,PASM,19.5,3,,,,,
2017,8E,1,3,15,14,4,PASM,31,4,PASM,22.5,4,,,,,
2017,8E,1,3,18,13,3,PASM,2,2,PASM,7.5,2.5,,,,,
2017,8E,1,3,21,19,4,PASM,20,4,PASM,19.5,4,,,,,
2017,8E,1,3,24,16,3,BOGR,15,2,PASM,15.5,2.5,,,,,
2017,8E,1,4,3,5,2,BOGR,17,4,OECO,11,3,,,,,
2017,8E,1,4,6,18,3,BOGR,22,4,OPPO,20,3.5,,,,,
2017,8E,1,4,9,30,5,ELEL,8,2,BOGR,19,3.5,,,,,
2017,8E,1,4,12,12,1,BOGR,16,9,OPPO,14,5,,,,,
2017,8E,1,4,15,18,5,EREF,25,9,EREF,21.5,7,,,,,
2017,8E,1,4,18,12,2,BOGR,22,4,BOGR,17,3,,,,,
2017,8E,1,4,21,13,2,PASM,14,1,PASM,13.5,1.5,,,,,
2017,8E,1,4,24,22,7,PASM,10,5,SPCO,16,6,,,,,
2017,8E,2,1,3,9,2,CADU,13,3,SPCO,11,2.5,,,,,
2017,8E,2,1,6,12,6,SPCO,8,1,BOGR,10,3.5,,,,,
2017,8E,2,1,9,20,7,OPPO,25,6,OPPO,22.5,6.5,,,,,
2017,8E,2,1,12,18,7,EREF,28,15,PASM,23,11,,,,,
2017,8E,2,1,15,24,4,PASM,26,9,PASM,25,6.5,,,,,
2017,8E,2,1,18,32,4,ATCA,14,3,EREF,23,3.5,,,,,
2017,8E,2,1,21,24,6,PASM,25,7,PASM,24.5,6.5,,,,,
2017,8E,2,1,24,22,9,PASM,26,6,PASM,24,7.5,,,,,
2017,8E,2,2,3,6,6,OPPO,22,2,BOGR,14,4,,,,,
2017,8E,2,2,6,6,2,BOGR,5,1,BOGR,5.5,1.5,,,,,
2017,8E,2,2,9,6,2,BOGR,18,5,EREF,12,3.5,,,,,
2017,8E,2,2,12,5,2,BOGR,11,2,BOGR,8,2,,,,,
2017,8E,2,2,15,20,5,OPPO,21,9,OPPO,20.5,7,,,,,
2017,8E,2,2,18,16,3,OPPO,21,3,SPCO,18.5,3,,,,,
2017,8E,2,2,21,8,1,BOGR,22,4,BOGR,15,2.5,,,,,
2017,8E,2,2,24,12,2,PASM,11,2,OPPO,11.5,2,,,,,
2017,8E,2,3,3,12,1,BOGR,23,5,PASM,17.5,3,,,,,
2017,8E,2,3,6,10,1,BOGR,11,2,GUSA,10.5,1.5,,,,,
2017,8E,2,3,9,3,1,BOGR,6,2,BOGR,4.5,1.5,,,,,
2017,8E,2,3,12,13,1,BOGR,13,4,BOGR,13,2.5,,,,,
2017,8E,2,3,15,8,2,BOGR,15,3,BOGR,11.5,2.5,,,,,
2017,8E,2,3,18,13,2,BOGR,15,0,BOGR,14,1,,,,,
2017,8E,2,3,21,18,2,PASM,16,2,BOGR,17,2,,,,,
2017,8E,2,3,24,21,1,BOGR,17,6,OPPO,19,3.5,,,,,
2017,8E,2,4,3,18,5,PASM,15,2,BOGR,16.5,3.5,,,,,
2017,8E,2,4,6,14,1,BOGR,14,2,BOGR,14,1.5,,,,,
2017,8E,2,4,9,13,3,BOGR,11,3,PASM,12,3,,,,,
2017,8E,2,4,12,22,4,OPPO,19,9,OPPO,20.5,6.5,,,,,
2017,8E,2,4,15,13,5,OPPO,16,3,BOGR,14.5,4,,,,,
2017,8E,2,4,18,16,8,PASM,18,5,OPPO,17,6.5,,,,,
2017,8E,2,4,21,15,3,BOGR,6,2,BOGR,10.5,2.5,,,,,
2017,8E,2,4,24,15,4,PASM,12,4,BOGR,13.5,4,,,,,
2017,8E,3,1,3,18,3,PASM,22,2,PASM,20,2.5,,,,,
2017,8E,3,1,6,16,5,CADU,17,5,CADU,16.5,5,,,,,
2017,8E,3,1,9,16,4,ELEL,19,4,ELEL,17.5,4,,,,,
2017,8E,3,1,12,9,1,BOGR,16,5,OPPO,12.5,3,,,,,
2017,8E,3,1,15,14,4,BOGR,10,3,BOGR,12,3.5,,,,,
2017,8E,3,1,18,12,3,BOGR,12,4,CADU,12,3.5,,,,,
2017,8E,3,1,21,9,3,BOGR,11,3,CADU,10,3,,,,,
2017,8E,3,1,24,12,2,BOGR,9,3,BOGR,10.5,2.5,,,,,
2017,8E,3,2,3,23,18,ATCA,22,5,ELEL,22.5,11.5,,,,,
2017,8E,3,2,6,24,6,PASM,19,5,BOGR,21.5,5.5,,,,,
2017,8E,3,2,9,14,3,BOGR,16,5,CADU,15,4,,,,,
2017,8E,3,2,12,12,2,PASM,13,2,CADU,12.5,2,,,,,
2017,8E,3,2,15,22,4,PASM,24,6,PASM,23,5,,,,,
2017,8E,3,2,18,24,3,PASM,28,22,ATCA,26,12.5,,,,,
2017,8E,3,2,21,12,4,BOGR,23,7,PASM,17.5,5.5,,,,,
2017,8E,3,2,24,15,7,OPPO,26,9,ATCA,20.5,8,,,,,
2017,8E,3,3,3,12,2,BOGR,8,3,BOGR,10,2.5,stake replaced ,,,,
2017,8E,3,3,6,8,4,BOGR,16,3,BOGR,12,3.5,,,,,
2017,8E,3,3,9,29,17,ATCA,14,5,BOGR,21.5,11,,,,,
2017,8E,3,3,12,52,30,ATCA,10,1,BOGR,31,15.5,,,,,
2017,8E,3,3,15,24,5,ELEL,15,3,BOGR,19.5,4,,,,,
2017,8E,3,3,18,15,3,BOGR,14,3,BOGR,14.5,3,,,,,
2017,8E,3,3,21,28,7,PASM,20,7,BOGR,24,7,,,,,
2017,8E,3,3,24,7,2,BOGR,6,3,BOGR,6.5,2.5,,,,,
2017,8E,3,4,3,13,4,PASM,14,3,PASM,13.5,3.5,,,,,
2017,8E,3,4,6,12,5,BOGR,10,3,CADU,11,4,,,,,
2017,8E,3,4,9,16,3,PASM,19,7,ELEL,17.5,5,,,,,
2017,8E,3,4,12,6,3,BOGR,6,3,BOGR,6,3,,,,,
2017,8E,3,4,15,12,2,BOGR,10,4,BOGR,11,3,,,,,
2017,8E,3,4,18,23,3,BOGR,21,11,ATCA,22,7,,,,,
2017,8E,3,4,21,11,5,BOGR,6,3,BOGR,8.5,4,,,,,
2017,8E,3,4,24,6,2,BOGR,7,1,BOGR,6.5,1.5,,,,,
2017,8E,4,1,3,20,8,PASM,26,13,PASM,23,10.5,,,,,
2017,8E,4,1,6,22,5,PASM,15,3,PASM,18.5,4,,,,,
2017,8E,4,1,9,18,2,PASM,19,13,ATCA,18.5,7.5,,,,,
2017,8E,4,1,12,23,10,ATCA,20,6,PASM,21.5,8,,,,,
2017,8E,4,1,15,26,16,ATCA,25,10,ATCA,25.5,13,,,,,
2017,8E,4,1,18,21,2,BOGR,29,8,PASM,25,5,,,,,
2017,8E,4,1,21,18,2,BOGR,19,5,PASM,18.5,3.5,,,,,
2017,8E,4,1,24,20,7,PASM,21,6,PASM,20.5,6.5,,,,,
2017,8E,4,2,3,7,2,BOGR,5,2,BOGR,6,2,,,,,
2017,8E,4,2,6,3,1,BOGR,24,5,BOGR,13.5,3,,,,,
2017,8E,4,2,9,6,3,BOGR,11,3,BOGR,8.5,3,,,,,
2017,8E,4,2,12,5,1,BOGR,8,4,BOGR,6.5,2.5,,,,,
2017,8E,4,2,15,6,2,BOGR,9,4,BOGR,7.5,3,,,,,
2017,8E,4,2,18,5,2,BOGR,21,6,PASM,13,4,,,,,
2017,8E,4,2,21,15,3,PASM,9,4,BOGR,12,3.5,,,,,
2017,8E,4,2,24,18,2,BOGR,19,5,PASM,18.5,3.5,,,,,
2017,8E,4,3,3,20,4,PASM,36,2,BUDA,28,3,,,,,
2017,8E,4,3,6,30,4,ARPU,12,7,OPPO,21,5.5,,,,,
2017,8E,4,3,9,13,4,PASM,21,4,PASM,17,4,,,,,
2017,8E,4,3,12,10,4,PIOP,13,5,PIOP,11.5,4.5,,,,,
2017,8E,4,3,15,15,5,PASM,12,2,PASM,13.5,3.5,,,,,
2017,8E,4,3,18,18,4,PASM,13,5,PASM,15.5,4.5,,,,,
2017,8E,4,3,21,12,7,PASM,15,4,PASM,13.5,5.5,,,,,
2017,8E,4,3,24,16,4,PASM,14,6,PASM,15,5,,,,,
2017,8E,4,4,3,14,3,ARPU,5,1,BOGR,9.5,2,,,,,
2017,8E,4,4,6,12,3,ATCA,14,3,BOGR,13,3,,,,,
2017,8E,4,4,9,22,10,HECO,49,26,ATCA,35.5,18,,,,,
2017,8E,4,4,12,11,3,BOGR,6,0,PIOP,8.5,1.5,,,,,
2017,8E,4,4,15,16,6,ELEL,9,3,BOGR,12.5,4.5,,,,,
2017,8E,4,4,18,9,3,ELEL,18,2,BOGR,13.5,2.5,,,,,
2017,8E,4,4,21,24,10,ATCA,36,9,ATCA,30,9.5,,,,,
2017,8E,4,4,24,17,8,PASM,18,7,PASM,17.5,7.5,,,,,
2017,5E,1,1,3,14,9,KRLA,12,5,EREF,13,7,,,,,
2017,5E,1,1,6,17,4,EREF,19,3,EREF,18,3.5,,,,,
2017,5E,1,1,9,15,2,HECO,7,1,BOGR,11,1.5,,,,,
2017,5E,1,1,12,6,3,CRMI,21,4,ATCA,13.5,3.5,,,,,
2017,5E,1,1,15,10,6,EREF,13,2,EREF,11.5,4,,,,,
2017,5E,1,1,18,12,1,BOGR,13,1,BOGR,12.5,1,,,,,
2017,5E,1,1,21,10,2,BOGR,12,3,BOGR,11,2.5,,,,,
2017,5E,1,1,24,10,4,BOGR,12,3,BOGR,11,3.5,,,,,
2017,5E,1,2,3,21,5,HECO,22,2,BOGR,21.5,3.5,,,,,
2017,5E,1,2,6,29,2,BOGR,38,11,ATCA,33.5,6.5,,,,,
2017,5E,1,2,9,28,5,ATCA,22,4,PASM,25,4.5,,,,,
2017,5E,1,2,12,24,8,PASM,16,3,PASM,20,5.5,,,,,
2017,5E,1,2,15,22,3,PASM,19,6,PASM,20.5,4.5,,,,,
2017,5E,1,2,18,18,4,EREF,20,4,SPCR,19,4,,,,,
2017,5E,1,2,21,16,2,BOGR,18,4,PASM,17,3,,,,,
2017,5E,1,2,24,15,6,PASM,21,3,PASM,18,4.5,,,,,
2017,5E,1,3,3,36,30,ATCA,20,10,ATCA,28,20,,,,,
2017,5E,1,3,6,14,1,CADU,8,2,EREF,11,1.5,,,,,
2017,5E,1,3,9,20,7,PASM,23,9,PASM,21.5,8,,,,,
2017,5E,1,3,12,18,3,PASM,16,4,PASM,17,3.5,,,,,
2017,5E,1,3,15,13,5,SPCO,4,1,BOGR,8.5,3,,,,,
2017,5E,1,3,18,9,4,EREF,20,2,BOGR,14.5,3,,,,,
2017,5E,1,3,21,15,7,OPPO,16,5,KRLA,15.5,6,,,,,
2017,5E,1,3,24,25,11,ATCA,12,1,BOGR,18.5,6,,,,,
2017,5E,1,4,3,12,3,PASM,16,11,KRLA,14,7,,,,,
2017,5E,1,4,6,21,3,PASM,27,9,PASM,24,6,,,,,
2017,5E,1,4,9,20,8,PASM,26,4,PASM,23,6,,,,,
2017,5E,1,4,12,13,1,PASM,26,12,PASM,19.5,6.5,,,,,
2017,5E,1,4,15,19,7,EREF,19,5,PASM,19,6,,,,,
2017,5E,1,4,18,21,5,PASM,14,4,PASM,17.5,4.5,,,,,
2017,5E,1,4,21,18,2,EREF,16,6,BOGR,17,4,,,,,
2017,5E,1,4,24,14,4,PASM,15,3,BOGR,14.5,3.5,,,,,
2017,5E,2,1,3,31,8,PASM,46,19,ATCA,38.5,13.5,,,,,
2017,5E,2,1,6,22,10,PASM,21,8,PASM,21.5,9,,,,,
2017,5E,2,1,9,27,7,PASM,18,3,PASM,22.5,5,,,,,
2017,5E,2,1,12,44,29,ATCA,24,1,PASM,34,15,,,,,
2017,5E,2,1,15,20,2,BOGR,10,1,BOGR,15,1.5,,,,,
2017,5E,2,1,18,11,0,PASM,15,0,PASM,13,0,,,,,
2017,5E,2,1,21,10,2,BOGR,9,1,BOGR,9.5,1.5,,,,,
2017,5E,2,1,24,22,4,ARFR,16,7,EREF,19,5.5,,,,,
2017,5E,2,2,3,14,2,BOGR,20,6,PASM,17,4,east side downhill,,,,
2017,5E,2,2,6,11,4,BOGR,4,1,BOGR,7.5,2.5,,,,,
2017,5E,2,2,9,12,5,OPPO,17,2,EREF,14.5,3.5,,,,,
2017,5E,2,2,12,5,1,BOGR,11,2,BOGR,8,1.5,,,,,
2017,5E,2,2,15,7,2,BOGR,7,4,BOGR,7,3,,,,,
2017,5E,2,2,18,20,14,ATCA,21,4,OPPO,20.5,9,,,,,
2017,5E,2,2,21,25,6,PASM,29,15,PASM,27,10.5,,,,,
2017,5E,2,2,24,34,6,PASM,25,9,PASM,29.5,7.5,,,,,
2017,5E,2,3,3,5,0,BOGR,22,10,GUSA,13.5,5,,,,,
2017,5E,2,3,6,7,3,ARFR,7,3,GUSA,7,3,,,,,
2017,5E,2,3,9,4,0,BOGR,7,1,BOGR,5.5,0.5,,,,,
2017,5E,2,3,12,11,1,SPCO,12,4,GUSA,11.5,2.5,,,,,
2017,5E,2,3,15,18,3,ELEL,19,6,ARFR,18.5,4.5,,,,,
2017,5E,2,3,18,6,0,BOGR,13,7,ARPU,9.5,3.5,,,,,
2017,5E,2,3,21,28,6,ATCA,18,6,ARFR,23,6,,,,,
2017,5E,2,3,24,10,0,ARFR,46,38,ATCA,28,19,,,,,
2017,5E,2,4,3,22,5,PASM,18,6,PASM,20,5.5,,,,,
2017,5E,2,4,6,12,3,BOGR,11,2,BOGR,11.5,2.5,,,,,
2017,5E,2,4,9,14,2,PASM,14,3,OPPO,14,2.5,,,,,
2017,5E,2,4,12,6,1,BOGR,4,1,BOGR,5,1,,,,,
2017,5E,2,4,15,16,0,BARE,25,9,PASM,20.5,4.5,,,,,
2017,5E,2,4,18,32,5,PASM,12,1,BOGR,22,3,,,,,
2017,5E,2,4,21,22,8,PASM,30,10,PASM,26,9,,,,,
2017,5E,2,4,24,28,1,PASM,42,8,PASM,35,4.5,,,,,
2017,5E,3,1,3,14,5,OPPO,14,4,BOGR,14,4.5,,,,,
2017,5E,3,1,6,28,4,PASM,22,3,PASM,25,3.5,,,,,
2017,5E,3,1,9,34,11,PASM,31,7,PASM,32.5,9,,,,,
2017,5E,3,1,12,32,14,PASM,30,5,PASM,31,9.5,,,,,
2017,5E,3,1,15,20,3,PASM,33,11,PASM,26.5,7,,,,,
2017,5E,3,1,18,35,8,ATCA,26,11,PASM,30.5,9.5,,,,,
2017,5E,3,1,21,26,5,PASM,26,8,PASM,26,6.5,,,,,
2017,5E,3,1,24,31,10,PASM,21,3,PASM,26,6.5,,,,,
2017,5E,3,2,3,10,2,BOGR,11,2,BOGR,10.5,2,,,,,
2017,5E,3,2,6,14,3,BOGR,27,21,ATCA,20.5,12,,,,,
2017,5E,3,2,9,10,2,BOGR,5,2,BOGR,7.5,2,,,,,
2017,5E,3,2,12,11,6,BOGR,10,3,BOGR,10.5,4.5,,,,,
2017,5E,3,2,15,23,5,ELEL,8,2,BOGR,15.5,3.5,,,,,
2017,5E,3,2,18,25,3,PASM,21,4,PASM,23,3.5,,,,,
2017,5E,3,2,21,24,5,PASM,19,8,PASM,21.5,6.5,,,,,
2017,5E,3,2,24,16,2,PASM,12,4,BOGR,14,3,,,,,
2017,5E,3,3,3,23,8,ATCA,8,3,BOGR,15.5,5.5,,,,,
2017,5E,3,3,6,28,4,PASM,23,3,PASM,25.5,3.5,,,,,
2017,5E,3,3,9,34,22,PASM,26,8,ATCA,30,15,,,,,
2017,5E,3,3,12,26,3,PASM,28,5,OPPO,27,4,,,,,
2017,5E,3,3,15,22,2,PASM,24,6,PASM,23,4,,,,,
2017,5E,3,3,18,15,3,PASM,62,50,ATCA,38.5,26.5,,,,,
2017,5E,3,3,21,15,2,PASM,24,7,PASM,19.5,4.5,,,,,
2017,5E,3,3,24,8,3,BOGR,16,3,PASM,12,3,,,,,
2017,5E,3,4,3,8,4,BOGR,5,1,BOGR,6.5,2.5,,,,,
2017,5E,3,4,6,16,6,PASM,14,3,BOGR,15,4.5,,,,,
2017,5E,3,4,9,22,7,PASM,16,1,BOGR,19,4,,,,,
2017,5E,3,4,12,26,9,ATCA,19,3,PASM,22.5,6,,,,,
2017,5E,3,4,15,12,1,SPCO,19,5,ELEL,15.5,3,,,,,
2017,5E,3,4,18,16,2,BOGR,13,5,OPPO,14.5,3.5,,,,,
2017,5E,3,4,21,12,1,BOGR,15,4,OPPO,13.5,2.5,,,,,
2017,5E,3,4,24,16,4,ATCA,38,2,CADU,27,3,,,,,
2017,5E,4,1,3,16,3,CADU,22,2,CADU,19,2.5,,,,,
2017,5E,4,1,6,6,1,CADU,9,4,OPPO,7.5,2.5,,,,,
2017,5E,4,1,9,16,3,BOGR,8,1,BOGR,12,2,,,,,
2017,5E,4,1,12,10,1,CADU,16,3,CADU,13,2,,,,,
2017,5E,4,1,15,11,3,CADU,14,2,CADU,12.5,2.5,,,,,
2017,5E,4,1,18,10,1,CADU,6,1,CADU,8,1,,,,,
2017,5E,4,1,21,28,3,HECO,13,1,CADU,20.5,2,,,,,
2017,5E,4,1,24,16,4,HECO,12,3,HECO,14,3.5,,,,,
2017,5E,4,2,3,15,2,EREF,9,4,EREF,12,3,,,,,
2017,5E,4,2,6,14,5,HECO,8,2,EREF,11,3.5,,,,,
2017,5E,4,2,9,18,4,HECO,12,3,EREF,15,3.5,,,,,
2017,5E,4,2,12,7,1,CADU,14,1,SPCO,10.5,1,,,,,
2017,5E,4,2,15,19,3,ELEL,22,3,HECO,20.5,3,,,,,
2017,5E,4,2,18,8,2,BOGR,14,2,CADU,11,2,,,,,
2017,5E,4,2,21,13,4,SPCO,16,5,EREF,14.5,4.5,,,,,
2017,5E,4,2,24,17,2,CADU,13,2,EREF,15,2,,,,,
2017,5E,4,3,3,20,8,EREF,14,7,HECO,17,7.5,,,,,
2017,5E,4,3,6,6,1,SPCR,11,1,SPCR,8.5,1,,,,,
2017,5E,4,3,9,11,3,SPCR,25,10,HECO,18,6.5,,,,,
2017,5E,4,3,12,10,3,HECO,26,14,EREF,18,8.5,,,,,
2017,5E,4,3,15,11,1,HECO,6,0,BARE,8.5,0.5,,,,,
2017,5E,4,3,18,26,3,HECO,5,1,CADU,15.5,2,,,,,
2017,5E,4,3,21,31,14,EREF,17,2,HECO,24,8,,,,,
2017,5E,4,3,24,18,3,HECO,23,4,HECO,20.5,3.5,,,,,
2017,5E,4,4,3,4,1,BOGR,12,4,CADU,8,2.5,,,,,
2017,5E,4,4,6,6,1,BOGR,12,1,CADU,9,1,,,,,
2017,5E,4,4,9,5,1,CADU,7,3,CADU,6,2,,,,,
2017,5E,4,4,12,8,2,BOGR,8,2,CADU,8,2,,,,,
2017,5E,4,4,15,15,2,PASM,3,3,BOGR,9,2.5,,,,,
2017,5E,4,4,18,11,1,BOGR,22,1,CADU,16.5,1,,,,,
2017,5E,4,4,21,10,3,CADU,24,5,ELEL,17,4,,,,,
2017,5E,4,4,24,6,1,BOGR,18,3,CADU,12,2,,,,,
2017,31E,1,1,3,9,2,BOGR,12,2,CADU,10.5,2,,,,,
2017,31E,1,1,6,7,2,BOGR,9,3,BOGR,8,2.5,,,,,
2017,31E,1,1,9,12,2,BOGR,7,1,BOGR,9.5,1.5,,,,,
2017,31E,1,1,12,10,2,BOGR,10,3,BOGR,10,2.5,,,,,
2017,31E,1,1,15,7,3,BOGR,6,1,BOGR,6.5,2,,,,,
2017,31E,1,1,18,11,3,CRMI,12,1,BOGR,11.5,2,,,,,
2017,31E,1,1,21,10,3,BOGR,12,3,BOGR,11,3,,,,,
2017,31E,1,1,24,6,1,BOGR,9,1,BOGR,7.5,1,,,,,
2017,31E,1,2,3,11,2,BOGR,17,3,HECO,14,2.5,,,,,
2017,31E,1,2,6,13,5,BOGR,17,4,BOGR,15,4.5,,,,,
2017,31E,1,2,9,13,4,VUOC,12,3,BOGR,12.5,3.5,,,,,
2017,31E,1,2,12,10,2,PLPA,13,6,PLPA,11.5,4,,,,,
