Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
6/4/2020,17n,4,4,6,21,2,disp,18,4,disp,19.5,3
6/4/2020,17n,4,4,9,14,3,spai,18,5,spai,16,4
6/4/2020,17n,4,4,12,28,9,spai,20,6,spai,24,7.5
6/4/2020,17n,4,4,15,26,5,disp,20,2,spai,23,3.5
6/4/2020,17n,4,4,18,26,2,disp,33,4,spai,29.5,3
6/4/2020,17n,4,4,21,14,4,spai,20,4,spai,17,4
6/4/2020,17n,4,4,24,20,5,spai,20,3,spai,20,4
6/4/2020,17n,4,3,3,22,5,pasm,24,3,spai,23,4
6/4/2020,17n,4,3,6,22,3,disp,30,7,spai,26,5
6/4/2020,17n,4,3,9,18,2,pasm,26,7,pasm,22,4.5
6/4/2020,17n,4,3,12,23,1,pasm,41,8,spai,32,4.5
6/4/2020,17n,4,3,15,12,1,spai,30,9,spai,21,5
6/4/2020,17n,4,3,18,14,2,spai,18,3,spai,16,2.5
6/4/2020,17n,4,3,21,20,5,spai,20,4,spai,20,4.5
6/4/2020,17n,4,3,24,14,4,spai,28,9,spai,21,6.5
6/4/2020,17s,3,1,3,5,1,heco,9,3,heco,7,2
6/4/2020,17s,3,1,6,6,1,heco,7,1,oppo,6.5,1
6/4/2020,17s,3,1,9,24,1,eref,10,3,pasm,17,2
6/4/2020,17s,3,1,12,18,2,pasm,3,0,bogr,10.5,1
6/4/2020,17s,3,1,15,12,3,oppo,13,5,pasm,12.5,4
6/4/2020,17s,3,1,18,8,0,pasm,10,0,pasm,9,0
6/4/2020,17s,3,1,21,13,3,pasm,16,4,pasm,14.5,3.5
6/4/2020,17s,3,1,24,10,1,pasm,12,1,pasm,11,1
6/4/2020,17s,3,4,3,16,1,disp,16,3,spai,16,2
6/4/2020,17s,3,4,6,20,4,spai,20,3,cane,20,3.5
6/4/2020,17s,3,4,9,10,3,disp,16,1,cane,13,2
6/4/2020,17s,3,4,12,19,3,disp,26,5,pasm,22.5,4
6/4/2020,17s,3,4,15,11,3,spai,21,5,spai,16,4
6/4/2020,17s,3,4,18,14,4,cane,11,2,cane,12.5,3
6/4/2020,17s,3,4,21,12,1,pasm,16,7,spai,14,4
6/4/2020,17s,3,4,24,16,5,spai,19,7,spai,17.5,6
6/4/2020,17s,3,3,3,16,1,bogr,6,1,bogr,11,1
6/4/2020,17s,3,3,6,6,1,bogr,5,1,bogr,5.5,1
6/4/2020,17s,3,3,9,20,5,oppo,5,0,bogr,12.5,2.5
6/4/2020,17s,3,3,12,14,1,disp,10,3,disp,12,2
6/4/2020,17s,3,3,15,13,2,disp,12,3,spai,12.5,2.5
6/4/2020,17s,3,3,18,14,4,spai,11,2,spai,12.5,3
6/4/2020,17s,3,3,21,15,2,spai,14,5,spai,14.5,3.5
6/4/2020,17s,3,3,24,10,1,spai,8,3,spai,9,2
6/4/2020,17s,4,1,3,12,1,elel,7,1,bogr,9.5,1
6/4/2020,17s,4,1,6,6,1,oppo,12,3,oppo,9,2
6/4/2020,17s,4,1,9,11,1,heco,9,1,heco,10,1
6/4/2020,17s,4,1,12,5,1,heco,9,1,heco,7,1
6/4/2020,17s,4,1,15,5,1,bogr,10,1,heco,7.5,1
6/4/2020,17s,4,1,18,8,1,cadu,8,5,oppo,8,3
6/4/2020,17s,4,1,21,21,5,oppo,12,1,oppo,16.5,3
6/4/2020,17s,4,1,24,11,2,heco,6,1,oppo,8.5,1.5
6/4/2020,17s,4,2,3,19,5,disp,22,5,disp,20.5,5
6/4/2020,17s,4,2,6,12,3,disp,12,3,disp,12,3
6/4/2020,17s,4,2,9,14,6,disp,14,2,disp,14,4
6/4/2020,17s,4,2,12,16,4,disp,8,1,disp,12,2.5
6/4/2020,17s,4,2,15,17,4,cane,12,3,cane,14.5,3.5
6/4/2020,17s,4,2,18,12,5,cane,16,7,cane,14,6
6/4/2020,17s,4,2,21,16,7,disp,14,5,cane,15,6
6/4/2020,17s,4,2,24,15,4,disp,14,1,disp,14.5,2.5
6/4/2020,17s,4,4,3,19,2,disp,25,8,disp,22,5
6/4/2020,17s,4,4,6,12,3,spai,15,1,spai,13.5,2
6/4/2020,17s,4,4,9,8,3,disp,12,1,disp,10,2
6/4/2020,17s,4,4,12,14,5,spai,13,3,disp,13.5,4
6/4/2020,17s,4,4,15,10,2,disp,13,4,disp,11.5,3
6/4/2020,17s,4,4,18,16,3,disp,3,1,disp,9.5,2
6/4/2020,17s,4,4,21,6,0,pasm,10,2,disp,8,1
6/4/2020,17s,4,4,24,10,3,bogr,14,2,disp,12,2.5
6/5/2020,17s,3,2,3,14,0,spai,11,4,spai,12.5,2
6/5/2020,17s,3,2,6,7,0,spai,13,1,spai,10,0.5
6/5/2020,17s,3,2,9,4,1,spai,10,2,pasm,7,1.5
6/5/2020,17s,3,2,12,12,2,spai,16,5,spai,14,3.5
6/5/2020,17s,3,2,15,28,9,spai,23,3,spai,25.5,6
6/5/2020,17s,3,2,18,24,7,pasm,24,7,spai,24,7
6/5/2020,17s,3,2,21,8,2,cane,9,2,juba,8.5,2
6/5/2020,17s,3,2,24,17,9,spai,9,2,spai,13,5.5
6/5/2020,17s,4,3,3,8,2,spai,10,2,disp,9,2
6/5/2020,17s,4,3,6,12,1,spai,13,2,disp,12.5,1.5
6/5/2020,17s,4,3,9,11,1,pasm,12,3,spai,11.5,2
6/5/2020,17s,4,3,12,10,2,spai,21,3,spai,15.5,2.5
6/5/2020,17s,4,3,15,10,2,spai,10,3,spai,10,2.5
6/5/2020,17s,4,3,18,12,1,disp,22,3,pasm,17,2
6/5/2020,17s,4,3,21,24,2,pasm,30,7,pasm,27,4.5
6/5/2020,17s,4,3,24,18,2,pasm,20,3,pasm,19,2.5
6/5/2020,20NW,6,1,3,18,3,pasm,30,8,pasm,24,5.5
6/5/2020,20NW,6,1,6,15,3,pasm,13,5,pasm,14,4
6/5/2020,20NW,6,1,9,21,2,pasm,20,4,pasm,20.5,3
6/5/2020,20NW,6,1,12,22,3,pasm,22,13,pasm,22,8
6/5/2020,20NW,6,1,15,21,5,pasm,21,1,disp,21,3
6/5/2020,20NW,6,1,18,11,2,pasm,18,4,pasm,14.5,3
6/5/2020,20NW,6,1,21,21,2,pasm,22,3,pasm,21.5,2.5
6/5/2020,20NW,6,1,24,16,2,pasm,33,5,pasm,24.5,3.5
6/5/2020,20NW,6,2,3,10,1,spai,16,1,pasm,13,1
6/5/2020,20NW,6,2,6,10,3,spai,10,1,pasm,10,2
6/5/2020,20NW,6,2,9,6,1,bogr,11,0,pasm,8.5,0.5
6/5/2020,20NW,6,2,12,10,0,bogr,8,0,pasm,9,0
6/5/2020,20NW,6,2,15,14,1,pasm,9,2,bogr,11.5,1.5
6/5/2020,20NW,6,2,18,15,1,pasm,9,1,pasm,12,1
6/5/2020,20NW,6,2,21,9,0,pasm,12,3,spai,10.5,1.5
6/5/2020,20NW,6,2,24,19,4,spai,18,2,pasm,18.5,3
6/5/2020,20NW,6,4,3,16,3,spai,24,2,pasm,20,2.5
6/5/2020,20NW,6,4,6,10,1,disp,16,2,pasm,13,1.5
6/5/2020,20NW,6,4,9,18,3,pasm,12,1,disp,15,2
6/5/2020,20NW,6,4,12,12,2,disp,16,1,disp,14,1.5
6/5/2020,20NW,6,4,15,19,0,spai,22,4,pasm,20.5,2
6/5/2020,20NW,6,4,18,10,1,spai,4,2,spai,7,1.5
6/5/2020,20NW,6,4,21,16,0,disp,2,1,bogr,9,0.5
6/5/2020,20NW,6,4,24,15,1,spai,21,1,pasm,18,1
6/5/2020,20NW,6,3,3,21,9,pasm,18,2,spai,19.5,5.5
6/5/2020,20NW,6,3,6,18,3,spai,17,1,pasm,17.5,2
6/5/2020,20NW,6,3,9,16,2,pasm,14,1,pasm,15,1.5
6/5/2020,20NW,6,3,12,32,7,spai,18,2,disp,25,4.5
6/5/2020,20NW,6,3,15,15,4,spai,12,1,disp,13.5,2.5
6/5/2020,20NW,6,3,18,15,3,pasm,11,2,pasm,13,2.5
6/5/2020,20NW,6,3,21,18,1,spai,10,2,spai,14,1.5
6/5/2020,20NW,6,3,24,20,5,pasm,22,7,pasm,21,6
6/5/2020,20NW,5,1,3,17,3,pasm,19,2,pasm,18,2.5
6/5/2020,20NW,5,1,6,10,2,spai,11,1,disp,10.5,1.5
6/5/2020,20NW,5,1,9,22,1,pasm,35,9,heco,28.5,5
6/5/2020,20NW,5,1,12,28,4,spai,31,10,eref,29.5,7
6/5/2020,20NW,5,1,15,12,4,spai,14,0,pasm,13,2
6/5/2020,20NW,5,1,18,9,2,disp,10,1,disp,9.5,1.5
6/5/2020,20NW,5,1,21,26,5,spai,8,2,disp,17,3.5
6/5/2020,20NW,5,1,24,11,6,spai,11,1,spai,11,3.5
6/5/2020,20NW,5,2,3,22,4,spai,16,4,spai,19,4
6/5/2020,20NW,5,2,6,18,3,heco,19,5,spai,18.5,4
6/5/2020,20NW,5,2,9,21,3,spai,26,3,spai,23.5,3
6/5/2020,20NW,5,2,12,26,5,spai,13,1,pasm,19.5,3
6/5/2020,20NW,5,2,15,14,2,spai,24,3,heco,19,2.5
6/5/2020,20NW,5,2,18,40,1,heco,13,1,pasm,26.5,1
6/5/2020,20NW,5,2,21,30,4,spai,24,3,heco,27,3.5
6/5/2020,20NW,5,2,24,10,0,heco,22,9,heco,16,4.5
6/5/2020,20NW,5,4,3,21,0,pasm,18,2,pasm,19.5,1
6/5/2020,20NW,5,4,6,31,8,pasm,25,5,pasm,28,6.5
6/5/2020,20NW,5,4,9,26,7,pasm,26,5,spai,26,6
6/5/2020,20NW,5,4,12,16,4,pasm,24,9,pasm,20,6.5
6/5/2020,20NW,5,4,15,14,4,spai,21,5,pasm,17.5,4.5
6/5/2020,20NW,5,4,18,16,1,spai,26,2,spai,21,1.5
6/5/2020,20NW,5,4,21,17,5,spai,21,0,pasm,19,2.5
6/5/2020,20NW,5,4,24,21,2,pasm,18,2,pasm,19.5,2
6/5/2020,20NW,5,3,3,22,3,pasm,37,5,pasm,29.5,4
6/5/2020,20NW,5,3,6,26,4,pasm,24,8,pasm,25,6
6/5/2020,20NW,5,3,9,27,9,pasm,28,11,pasm,27.5,10
6/5/2020,20NW,5,3,12,31,9,pasm,24,5,pasm,27.5,7
6/5/2020,20NW,5,3,15,22,5,pasm,24,3,pasm,23,4
6/5/2020,20NW,5,3,18,24,5,pasm,20,7,pasm,22,6
6/5/2020,20NW,5,3,21,16,5,pasm,23,9,spai,19.5,7
6/5/2020,20NW,5,3,24,17,5,spai,20,5,spai,18.5,5
6/5/2020,20SE,4,1,3,39,3,spai,33,9,spai,36,6
6/5/2020,20SE,4,1,6,41,4,spai,33,5,spai,37,4.5
6/5/2020,20SE,4,1,9,31,7,spai,16,3,pasm,23.5,5
6/5/2020,20SE,4,1,12,16,3,spai,44,2,pasm,30,2.5
6/5/2020,20SE,4,1,15,48,7,spai,27,7,spai,37.5,7
6/5/2020,20SE,4,1,18,31,6,spai,21,5,spai,26,5.5
6/5/2020,20SE,4,1,21,21,1,spai,29,4,pasm,25,2.5
6/5/2020,20SE,4,1,24,24,1,pasm,26,2,pasm,25,1.5
6/5/2020,20SE,4,2,3,25,5,spai,18,4,pasm,21.5,4.5
6/5/2020,20SE,4,2,6,20,8,pasm,20,2,pasm,20,5
6/5/2020,20SE,4,2,9,22,9,spai,22,5,pasm,22,7
6/5/2020,20SE,4,2,12,20,6,spai,20,5,pasm,20,5.5
6/5/2020,20SE,4,2,15,21,3,spai,19,8,spai,20,5.5
6/5/2020,20SE,4,2,18,18,5,spai,33,7,heco,25.5,6
6/5/2020,20SE,4,2,21,32,5,spai,18,2,heco,25,3.5
6/5/2020,20SE,4,2,24,17,2,spai,24,3,pasm,20.5,2.5
6/5/2020,20SE,4,4,3,18,8,spai,14,4,pasm,16,6
6/5/2020,20SE,4,4,6,24,5,spai,21,5,spai,22.5,5
6/5/2020,20SE,4,4,9,15,4,spai,22,9,spai,18.5,6.5
6/5/2020,20SE,4,4,12,14,5,spai,25,9,spai,19.5,7
6/5/2020,20SE,4,4,15,12,3,spai,30,2,spai,21,2.5
6/5/2020,20SE,4,4,18,22,1,bogr,22,1,spai,22,1
6/5/2020,20SE,4,4,21,42,5,pasm,40,5,pasm,41,5
6/5/2020,20SE,4,4,24,23,3,pasm,28,2,pasm,25.5,2.5
6/5/2020,20SE,4,3,3,30,3,spai,32,7,spai,31,5
6/5/2020,20SE,4,3,6,26,9,spai,23,7,spai,24.5,8
6/5/2020,20SE,4,3,9,34,7,brte,16,5,spai,25,6
6/5/2020,20SE,4,3,12,18,5,brte,30,9,brte,24,7
6/5/2020,20SE,4,3,15,14,5,brte,18,3,brte,16,4
6/5/2020,20SE,4,3,18,19,2,spai,16,1,brte,17.5,1.5
6/5/2020,20SE,4,3,21,18,3,spai,18,5,pasm,18,4
6/5/2020,20SE,4,3,24,12,2,disp,24,6,pasm,18,4
6/5/2020,20SE,5,1,3,11,2,thfi,14,3,spai,12.5,2.5
6/5/2020,20SE,5,1,6,4,1,bogr,8,1,cadu,6,1
6/5/2020,20SE,5,1,9,11,0,cadu,6,1,cadu,8.5,0.5
6/5/2020,20SE,5,1,12,8,1,cadu,4,0,cadu,6,0.5
6/5/2020,20SE,5,1,15,10,2,spai,16,3,spai,13,2.5
6/5/2020,20SE,5,1,18,22,5,spai,20,6,spai,21,5.5
6/5/2020,20SE,5,1,21,16,3,pasm,20,4,pasm,18,3.5
6/5/2020,20SE,5,1,24,20,8,spai,24,9,spai,22,8.5
6/5/2020,20SE,5,2,3,12,5,spai,10,2,spai,11,3.5
6/5/2020,20SE,5,2,6,18,4,spai,19,7,pasm,18.5,5.5
6/5/2020,20SE,5,2,9,16,4,spai,22,5,pasm,19,4.5
6/5/2020,20SE,5,2,12,18,5,spai,25,3,pasm,21.5,4
6/5/2020,20SE,5,2,15,12,2,heco,21,2,eref,16.5,2
6/5/2020,20SE,5,2,18,24,8,spai,40,8,spai,32,8
6/5/2020,20SE,5,2,21,16,6,spai,16,5,spai,16,5.5
6/5/2020,20SE,5,2,24,17,5,pasm,26,4,pasm,21.5,4.5
6/10/2020,2930,2,1,3,18,0,pasm,1,0,bogr,9.5,0
6/10/2020,2930,2,1,6,6,0,spco,12,0,crmi,9,0
6/10/2020,2930,2,1,9,2,0,crmi,3,0,bogr,2.5,0
6/10/2020,2930,2,1,12,8,0,bogr,5,0,bogr,6.5,0
6/10/2020,2930,2,1,15,18,1,crmi,1,0,bogr,9.5,0.5
6/10/2020,2930,2,1,18,2,0,crmi,12,1,pasm,7,0.5
6/10/2020,2930,2,1,21,6,0,crmi,9,2,eref,7.5,1
6/10/2020,2930,2,1,24,9,1,spco,6,0,bogr,7.5,0.5
6/10/2020,2930,2,2,3,15,0,pasm,12,0,crmi,13.5,0
6/10/2020,2930,2,2,6,11,2,pasm,26,1,pasm,18.5,1.5
6/10/2020,2930,2,2,9,6,0,crmi,11,2,bogr,8.5,1
6/10/2020,2930,2,2,12,2,0,bogr,2,0,spco,2,0
6/10/2020,2930,2,2,15,1,0,bogr,7,1,crmi,4,0.5
6/10/2020,2930,2,2,18,1,0,bare,0,0,bare,0.5,0
6/10/2020,2930,2,2,21,1,0,bogr,1,0,bogr,1,0
6/10/2020,2930,2,2,24,1,0,spco,14,0,bogr,7.5,0
6/10/2020,2930,2,3,3,16,1,bogr,4,1,bogr,10,1
6/10/2020,2930,2,3,6,8,2,oppo,9,2,oppo,8.5,2
6/10/2020,2930,2,3,9,10,5,oppo,3,1,bogr,6.5,3
6/10/2020,2930,2,3,12,24,10,oppo,14,1,bogr,19,5.5
6/10/2020,2930,2,3,15,4,0,spco,11,2,bogr,7.5,1
6/10/2020,2930,2,3,18,12,0,bogr,12,0,bogr,12,0
6/10/2020,2930,2,3,21,6,0,krla,4,1,krla,5,0.5
6/10/2020,2930,2,3,24,18,5,oppo,12,3,krla,15,4
6/10/2020,2930,2,4,3,4,1,disp,4,0,disp,4,0.5
6/10/2020,2930,2,4,6,6,0,disp,2,0,vuoc,4,0
6/10/2020,2930,2,4,9,6,0,disp,6,1,disp,6,0.5
6/10/2020,2930,2,4,12,4,1,crmi,4,0,disp,4,0.5
6/10/2020,2930,2,4,15,4,1,disp,4,0,bogr,4,0.5
6/10/2020,2930,2,4,18,4,0,spco,6,1,bogr,5,0.5
6/10/2020,2930,2,4,21,0,0,bare,3,0,spco,1.5,0
6/10/2020,2930,2,4,24,3,0,spco,2,0,spco,2.5,0
6/10/2020,2930,3,1,3,3,1,spco,3,0,spco,3,0.5
6/10/2020,2930,3,1,6,5,1,bogr,2,0,bogr,3.5,0.5
6/10/2020,2930,3,1,9,10,2,atca,9,1,bogr,9.5,1.5
6/10/2020,2930,3,1,12,3,0,krla,7,0,pasm,5,0
6/10/2020,2930,3,1,15,7,0,bogr,15,2,bogr,11,1
6/10/2020,2930,3,1,18,6,0,bogr,14,2,spco,10,1
6/10/2020,2930,3,1,21,2,0,bogr,12,2,bogr,7,1
6/10/2020,2930,3,1,24,6,0,crmi,12,1,bogr,9,0.5
6/10/2020,2930,3,2,3,4,1,bogr,8,3,ruve,6,2
6/10/2020,2930,3,2,6,5,1,bogr,6,2,ruve,5.5,1.5
6/10/2020,2930,3,2,9,16,0,pasm,7,0,crmi,11.5,0
6/10/2020,2930,3,2,12,19,5,elel,14,5,elel,16.5,5
6/10/2020,2930,3,2,15,14,0,pasm,18,5,pasm,16,2.5
6/10/2020,2930,3,2,18,18,3,pasm,23,5,pasm,20.5,4
6/10/2020,2930,3,2,21,11,0,pasm,12,0,bogr,11.5,0
6/10/2020,2930,3,2,24,22,3,pasm,24,2,pasm,23,2.5
6/10/2020,2930,3,3,3,14,0,pasm,16,1,pasm,15,0.5
6/10/2020,2930,3,3,6,20,9,oppo,30,2,pasm,25,5.5
6/10/2020,2930,3,3,9,14,1,pasm,22,3,pasm,18,2
6/10/2020,2930,3,3,12,19,3,pasm,25,9,pasm,22,6
6/10/2020,2930,3,3,15,27,1,pasm,20,5,pasm,23.5,3
6/10/2020,2930,3,3,18,12,1,pasm,16,2,pasm,14,1.5
6/10/2020,2930,3,3,21,12,0,pasm,12,2,pasm,12,1
6/10/2020,2930,3,3,24,22,2,pasm,12,3,pasm,17,2.5
6/10/2020,2930,3,4,3,4,1,disp,12,4,disp,8,2.5
6/10/2020,2930,3,4,6,20,5,elel,10,1,brte,15,3
6/10/2020,2930,3,4,9,8,2,disp,16,2,brte,12,2
6/10/2020,2930,3,4,12,8,1,pasm,18,3,krla,13,2
6/10/2020,2930,3,4,15,5,0,pasm,3,0,ruve,4,0
6/10/2020,2930,3,4,18,4,0,bare,1,0,ruve,2.5,0
6/10/2020,2930,3,4,21,5,2,ruve,9,3,arme,7,2.5
6/10/2020,2930,3,4,24,14,0,pasm,2,1,ruve,8,0.5
6/10/2020,2930,4,1,3,5,0,heco,16,3,pasm,10.5,1.5
6/10/2020,2930,4,1,6,11,1,Pasm,23,3,pasm,17,2
6/10/2020,2930,4,1,9,16,4,pasm,12,4,pasm,14,4
6/10/2020,2930,4,1,12,14,1,pasm,18,3,pasm,16,2
6/10/2020,2930,4,1,15,13,0,pasm,12,1,pasm,12.5,0.5
6/10/2020,2930,4,1,18,14,2,pasm,18,2,pasm,16,2
6/10/2020,2930,4,1,21,12,0,pasm,14,2,pasm,13,1
6/10/2020,2930,4,1,24,8,0,pasm,8,0,pasm,8,0
6/10/2020,2930,4,2,3,8,1,bogr,6,1,spco,7,1
6/10/2020,2930,4,2,6,0,0,bare,0,0,bare,0,0
6/10/2020,2930,4,2,9,2,0,spco,2,0,spco,2,0
6/10/2020,2930,4,2,12,4,0,spco,3,1,bogr,3.5,0.5
6/10/2020,2930,4,2,15,6,1,spco,1,0,bogr,3.5,0.5
6/10/2020,2930,4,2,18,3,1,spco,5,2,spco,4,1.5
6/10/2020,2930,4,2,21,4,0,bogr,8,0,crmi,6,0
6/10/2020,2930,4,2,24,8,3,crmi,5,0,bogr,6.5,1.5
6/10/2020,2930,4,3,3,8,2,bogr,10,1,elel,9,1.5
6/10/2020,2930,4,3,6,9,1,lyju,18,1,spco,13.5,1
6/10/2020,2930,4,3,9,6,1,bogr,10,2,bogr,8,1.5
6/10/2020,2930,4,3,12,9,2,arpu,5,1,bogr,7,1.5
6/10/2020,2930,4,3,15,10,1,lyju,4,0,bogr,7,0.5
6/10/2020,2930,4,3,18,6,1,lyju,11,0,lyju,8.5,0.5
6/10/2020,2930,4,3,21,4,1,spco,2,1,bogr,3,1
6/10/2020,2930,4,3,24,20,1,pasm,14,1,pasm,17,1
6/10/2020,2930,4,4,3,4,1,bogr,6,1,bogr,5,1
6/10/2020,2930,4,4,6,5,1,arpu,5,1,bogr,5,1
6/10/2020,2930,4,4,9,8,2,arpu,17,7,arpu,12.5,4.5
6/10/2020,2930,4,4,12,1,0,bogr,5,1,bogr,3,0.5
6/10/2020,2930,4,4,15,22,5,pasm,1,0,pasm,11.5,2.5
6/10/2020,2930,4,4,18,10,1,pasm,15,3,pasm,12.5,2
6/10/2020,2930,4,4,21,14,1,pasm,22,1,pasm,18,1
6/10/2020,2930,4,4,24,22,1,pasm,16,2,pasm,19,1.5
6/11/2020,1w,1,1,3,10,2,cadu,11,3,elel,10.5,2.5
6/11/2020,1w,1,1,6,4,2,bogr,12,5,bogr,8,3.5
6/11/2020,1w,1,1,9,4,0,bogr,4,1,bogr,4,0.5
6/11/2020,1w,1,1,12,17,5,elel,25,9,elel,21,7
6/11/2020,1w,1,1,15,5,2,cadu,8,2,cadu,6.5,2
6/11/2020,1w,1,1,18,12,3,elel,16,4,elel,14,3.5
6/11/2020,1w,1,1,21,11,2,cadu,6,1,cadu,8.5,1.5
6/11/2020,1w,1,1,24,12,1,cadu,10,3,oppo,11,2
6/11/2020,1w,1,2,3,8,0,elel,5,1,bogr,6.5,0.5
6/11/2020,1w,1,2,6,6,2,oppo,8,1,oppo,7,1.5
6/11/2020,1w,1,2,9,4,1,bogr,4,0,bogr,4,0.5
6/11/2020,1w,1,2,12,6,2,bogr,4,0,bogr,5,1
6/11/2020,1w,1,2,15,4,3,oppo,4,1,bogr,4,2
6/11/2020,1w,1,2,18,5,2,bogr,7,2,bogr,6,2
6/11/2020,1w,1,2,21,8,1,spco,11,3,bogr,9.5,2
6/11/2020,1w,1,2,24,14,3,cadu,20,10,oppo,17,6.5
6/11/2020,1w,1,3,3,5,0,bogr,4,1,bogr,4.5,0.5
6/11/2020,1w,1,3,6,14,4,cadu,6,1,cadu,10,2.5
6/11/2020,1w,1,3,9,9,1,cadu,8,1,cadu,8.5,1
6/11/2020,1w,1,3,12,5,0,cadu,5,0,cadu,5,0
6/11/2020,1w,1,3,15,8,1,cadu,12,2,cadu,10,1.5
6/11/2020,1w,1,3,18,4,1,bogr,8,1,cadu,6,1
6/11/2020,1w,1,3,21,11,1,elel,6,1,eref,8.5,1
6/11/2020,1w,1,3,24,16,3,elel,24,5,elel,20,4
6/11/2020,1w,1,4,3,4,1,bogr,11,2,bogr,7.5,1.5
6/11/2020,1w,1,4,6,8,1,cadu,18,3,bogr,13,2
6/11/2020,1w,1,4,9,3,0,bogr,4,1,bogr,3.5,0.5
6/11/2020,1w,1,4,12,8,1,bogr,5,2,bogr,6.5,1.5
6/11/2020,1w,1,4,15,4,1,bogr,3,1,bogr,3.5,1
6/11/2020,1w,1,4,18,10,1,bogr,14,2,bogr,12,1.5
6/11/2020,1w,1,4,21,6,3,elel,4,1,bogr,5,2
6/11/2020,1w,1,4,24,6,1,bogr,7,3,bogr,6.5,2
6/11/2020,1w,2,1,3,10,0,eref,8,1,bogr,9,0.5
6/11/2020,1w,2,1,6,6,0,bogr,7,1,bogr,6.5,0.5
6/11/2020,1w,2,1,9,7,0,bogr,8,1,cadu,7.5,0.5
6/11/2020,1w,2,1,12,9,1,bogr,5,1,bogr,7,1
6/11/2020,1w,2,1,15,5,2,bogr,7,1,bogr,6,1.5
6/11/2020,1w,2,1,18,7,1,bogr,4,1,bogr,5.5,1
6/11/2020,1w,2,1,21,8,2,bogr,7,1,bogr,7.5,1.5
6/11/2020,1w,2,1,24,8,0,bogr,6,0,elel,7,0
6/11/2020,1w,2,2,3,5,2,bogr,7,2,bogr,6,2
6/11/2020,1w,2,2,6,6,0,bogr,3,0,bogr,4.5,0
6/11/2020,1w,2,2,9,5,0,bogr,11,3,oppo,8,1.5
6/11/2020,1w,2,2,12,8,1,cadu,6,1,bogr,7,1
6/11/2020,1w,2,2,15,8,1,cadu,9,2,bogr,8.5,1.5
6/11/2020,1w,2,2,18,4,1,bogr,3,1,bogr,3.5,1
6/11/2020,1w,2,2,21,6,2,oppo,6,3,cadu,6,2.5
6/11/2020,1w,2,2,24,4,1,bogr,12,2,cadu,8,1.5
6/11/2020,1w,2,3,3,14,0,elel,10,1,cadu,12,0.5
6/11/2020,1w,2,3,6,9,0,cadu,6,0,spco,7.5,0
6/11/2020,1w,2,3,9,8,2,bogr,4,1,bogr,6,1.5
6/11/2020,1w,2,3,12,6,1,bogr,6,1,cadu,6,1
6/11/2020,1w,2,3,15,8,2,bogr,9,2,cadu,8.5,2
6/11/2020,1w,2,3,18,10,3,bogr,13,5,elel,11.5,4
6/11/2020,1w,2,3,21,18,2,eref,14,1,oppo,16,1.5
6/11/2020,1w,2,3,24,2,1,arfr,6,1,bogr,4,1
6/11/2020,1w,2,4,3,9,1,cadu,7,2,elel,8,1.5
6/11/2020,1w,2,4,6,10,1,cadu,7,0,bogr,8.5,0.5
6/11/2020,1w,2,4,9,13,0,cadu,11,1,cadu,12,0.5
6/11/2020,1w,2,4,12,4,1,bogr,11,1,cadu,7.5,1
6/11/2020,1w,2,4,15,6,0,cadu,16,1,elel,11,0.5
6/11/2020,1w,2,4,18,2,0,bogr,8,1,cadu,5,0.5
6/11/2020,1w,2,4,21,5,0,cadu,15,5,elel,10,2.5
6/11/2020,1w,2,4,24,4,1,bogr,4,0,bogr,4,0.5
6/11/2020,1w,3,1,3,8,1,bogr,8,5,bogr,8,3
6/11/2020,1w,3,1,6,9,1,cadu,6,1,bogr,7.5,1
6/11/2020,1w,3,1,9,7,1,bogr,10,2,bogr,8.5,1.5
6/11/2020,1w,3,1,12,4,1,bogr,14,5,eref,9,3
6/11/2020,1w,3,1,15,4,1,bogr,6,2,bogr,5,1.5
6/11/2020,1w,3,1,18,13,3,cadu,11,1,bogr,12,2
6/11/2020,1w,3,1,21,4,2,bogr,19,3,bogr,11.5,2.5
6/11/2020,1w,3,1,24,4,1,bogr,4,0,bogr,4,0.5
6/11/2020,1w,3,2,3,9,0,pasm,4,1,bogr,6.5,0.5
6/11/2020,1w,3,2,6,4,1,spco,8,4,cadu,6,2.5
6/11/2020,1w,3,2,9,4,2,oppo,11,1,spco,7.5,1.5
6/11/2020,1w,3,2,12,8,2,cadu,15,3,cadu,11.5,2.5
6/11/2020,1w,3,2,15,4,0,bogr,23,9,eref,13.5,4.5
6/11/2020,1w,3,2,18,5,2,bogr,8,1,bogr,6.5,1.5
6/11/2020,1w,3,2,21,11,1,cadu,6,1,cadu,8.5,1
6/11/2020,1w,3,2,24,7,0,cadu,12,1,cadu,9.5,0.5
6/11/2020,1w,3,3,3,4,0,cadu,4,1,spco,4,0.5
6/11/2020,1w,3,3,6,8,5,cadu,7,2,cadu,7.5,3.5
6/11/2020,1w,3,3,9,6,0,cadu,9,3,spco,7.5,1.5
6/11/2020,1w,3,3,12,6,2,spco,7,1,spco,6.5,1.5
6/11/2020,1w,3,3,15,33,9,pasm,13,2,spco,23,5.5
6/11/2020,1w,3,3,18,20,1,pasm,20,3,pasm,20,2
6/11/2020,1w,3,3,21,4,0,spco,12,1,pasm,8,0.5
6/11/2020,1w,3,3,24,4,2,bogr,6,2,spco,5,2
