Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,V_E_F,G_UG,Screen1,Adj_Low,Biomass_lbs_ac
17,31W,8/29/2017,2,14,16,0,bare,,,,0,0,0
17,31W,8/29/2017,2,15,32,6,bogr,g,,,0,6,1408.158
17,31W,8/29/2017,2,16,16,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,2,17,23,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,18,5,2,bogr,g,,,0,2,469.386
17,31W,8/29/2017,2,19,5,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,20,3,2,bogr,g,,,0,2,469.386
17,31W,8/29/2017,2,21,15,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,2,22,14,3,mata,g,,,0,3,704.079
17,31W,8/29/2017,2,23,15,8,bogr,g,,,0,8,1877.544
17,31W,8/29/2017,2,24,15,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,25,10,3,arpu,g,,,1,,
17,31W,8/29/2017,3,1,34,5,crmi,g,,,0,5,1173.465
17,31W,8/29/2017,3,2,35,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,3,3,38,5,elel,g,,,1,,
17,31W,8/29/2017,3,4,32,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,3,5,34,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,3,6,24,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,3,7,40,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,3,8,24,6,pasm,g,,,0,6,1408.158
17,31W,8/29/2017,3,9,28,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,3,10,25,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,3,11,20,2,crmi,g,,,0,2,469.386
17,31W,8/29/2017,3,12,37,9,elel,g,,,1,,
17,31W,8/29/2017,3,13,22,1,bogr,g,,,0,1,234.693
17,31W,8/29/2017,3,14,44,8,bogr,g,,,0,8,1877.544
17,31W,8/29/2017,3,15,31,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,3,16,34,6,bogr,g,,,0,6,1408.158
17,31W,8/29/2017,3,17,28,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,3,18,31,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,3,19,30,2,bogr,g,,,0,2,469.386
17,31W,8/29/2017,3,20,24,5,spco,g,,,0,5,1173.465
17,31W,8/29/2017,3,21,27,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,3,22,36,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,3,23,30,7,pasm,g,,,0,7,1642.851
17,31W,8/29/2017,3,24,29,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,3,25,36,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,4,1,32,5,pasm,g,,,0,5,1173.465
17,31W,8/29/2017,4,2,35,7,oppo,g,,,1,,
17,31W,8/29/2017,4,3,32,4,pasm,g,,,0,4,938.772
17,31W,8/29/2017,4,4,32,4,pasm,g,,,0,4,938.772
17,31W,8/29/2017,4,5,33,5,piop,g,,,0,5,1173.465
17,31W,8/29/2017,4,6,24,8,pasm,g,,,0,8,1877.544
17,31W,8/29/2017,4,7,25,10,atca,g,,,1,,
17,31W,8/29/2017,4,8,31,22,ciun,g,,,0,22,5163.246
17,31W,8/29/2017,4,9,22,6,pasm,g,,,0,6,1408.158
17,31W,8/29/2017,4,10,41,23,atca,g,,,1,,
17,31W,8/29/2017,4,11,33,4,pasm,g,,,0,4,938.772
17,31W,8/29/2017,4,12,27,10,pasm,g,,,0,10,2346.93
17,31W,8/29/2017,4,13,37,6,pasm,g,,,0,6,1408.158
17,31W,8/29/2017,4,14,28,6,pasm,g,,,0,6,1408.158
17,31W,8/29/2017,4,15,29,6,pasm,g,,,0,6,1408.158
17,31W,8/29/2017,4,16,35,7,pasm,g,,,0,7,1642.851
17,31W,8/29/2017,4,17,33,26,atca,g,,,1,,
17,31W,8/29/2017,4,18,41,26,atca,g,,,1,,
17,31W,8/29/2017,4,19,30,7,pasm,g,,,0,7,1642.851
17,31W,8/29/2017,4,20,24,9,pasm,g,,,0,9,2112.237
17,31W,8/29/2017,4,21,48,26,pasm,g,,,0,26,6102.018
17,31W,8/29/2017,4,22,21,5,pasm,g,,,0,5,1173.465
17,31W,8/29/2017,4,23,28,5,pasm,g,,,0,5,1173.465
17,31W,8/29/2017,4,24,27,4,pasm,g,,,0,4,938.772
17,31W,8/29/2017,4,25,23,6,pasm,g,,,0,6,1408.158
18,31W,9/8/2017,1,1,25,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,1,2,12,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,1,3,22,4,spco,g,,,0,4,938.772
18,31W,9/8/2017,1,4,8,3,lyju,g,,,0,3,704.079
18,31W,9/8/2017,1,5,12,4,bogr,g,,,0,4,938.772
18,31W,9/8/2017,1,6,10,4,oppo,g,,,1,,
18,31W,9/8/2017,1,7,6,2,bogr,g,,,0,2,469.386
18,31W,9/8/2017,1,8,6,3,spco,g,,,0,3,704.079
18,31W,9/8/2017,1,9,28,10,eref,b,,,1,,
18,31W,9/8/2017,1,10,27,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,1,11,12,6,piop,g,,,0,6,1408.158
18,31W,9/8/2017,1,12,18,9,piop,b,,,0,9,2112.237
18,31W,9/8/2017,1,13,38,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,1,14,26,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,1,15,38,30,atca,g,,,1,,
18,31W,9/8/2017,1,16,26,5,bogr,b,,,0,5,1173.465
18,31W,9/8/2017,1,17,24,2,buda,b,,,0,2,469.386
18,31W,9/8/2017,1,18,29,8,plpa,b,,,0,8,1877.544
18,31W,9/8/2017,1,19,26,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,1,20,6,0,bare,b,,,0,0,0
18,31W,9/8/2017,1,21,22,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,1,22,22,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,1,23,30,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,1,24,38,10,bogr,b,,,0,10,2346.93
18,31W,9/8/2017,1,25,24,2,spco,b,,,0,2,469.386
18,31W,9/8/2017,2,1,5,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,2,7,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,3,8,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,2,4,8,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,5,28,22,gusa,g,,,1,,
18,31W,9/8/2017,2,6,14,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,2,7,14,6,gusa,b,,,1,,
18,31W,9/8/2017,2,8,17,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,2,9,20,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,2,10,18,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,11,26,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,12,30,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,2,13,8,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,14,14,2,cadu,b,,,0,2,469.386
18,31W,9/8/2017,2,15,22,8,arpu,b,,,1,,
18,31W,9/8/2017,2,16,44,8,arpu,b,,,1,,
18,31W,9/8/2017,2,17,6,3,bogr,b,,,0,3,704.079
18,31W,9/8/2017,2,18,14,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,2,19,30,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,20,20,16,elel,b,,,1,,
18,31W,9/8/2017,2,21,10,4,bogr,g,,,0,4,938.772
18,31W,9/8/2017,2,22,36,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,2,23,14,6,lede,b,,,0,6,1408.158
18,31W,9/8/2017,2,24,10,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,2,25,34,4,bogr,g,,,0,4,938.772
18,31W,9/8/2017,3,1,27,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,3,2,32,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,3,3,42,10,bogr,b,,,0,10,2346.93
18,31W,9/8/2017,3,4,23,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,3,5,34,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,3,6,28,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,3,7,30,8,bogr,b,,,0,8,1877.544
18,31W,9/8/2017,3,8,32,8,bogr,g,,,0,8,1877.544
18,31W,9/8/2017,3,9,19,8,elel,g,,,1,,
18,31W,9/8/2017,3,10,20,1,bogr,b,,,0,1,234.693
18,31W,9/8/2017,3,11,52,8,bogr,b,,,0,8,1877.544
18,31W,9/8/2017,3,12,32,6,bogr,g,,,0,6,1408.158
18,31W,9/8/2017,3,13,24,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,3,14,32,4,crmi,b,,,1,,
18,31W,9/8/2017,3,15,38,6,bogr,b,,,0,6,1408.158
18,31W,9/8/2017,3,16,24,8,crmi,b,,,1,,
18,31W,9/8/2017,3,17,25,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,3,18,24,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,3,19,34,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,3,20,36,6,lare,b,,,1,,
18,31W,9/8/2017,3,21,16,1,bogr,b,,,0,1,234.693
18,31W,9/8/2017,3,22,34,10,pasm,g,,,0,10,2346.93
18,31W,9/8/2017,3,23,34,2,crmi,b,,,1,,
18,31W,9/8/2017,3,24,22,2,bogr,b,,,0,2,469.386
18,31W,9/8/2017,3,25,38,14,pasm,b,,,0,14,3285.702
18,31W,9/8/2017,4,1,32,8,pasm,g,,,0,8,1877.544
18,31W,9/8/2017,4,2,32,8,pasm,g,,,0,8,1877.544
18,31W,9/8/2017,4,3,24,2,pasm,b,,,0,2,469.386
18,31W,9/8/2017,4,4,29,6,atca,g,,,1,,
18,31W,9/8/2017,4,5,18,4,pasm,g,,,0,4,938.772
18,31W,9/8/2017,4,6,30,4,pasm,g,,,0,4,938.772
18,31W,9/8/2017,4,7,39,2,pasm,g,,,0,2,469.386
18,31W,9/8/2017,4,8,34,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,4,9,34,4,pasm,b,,,0,4,938.772
18,31W,9/8/2017,4,10,29,3,bogr,b,,,0,3,704.079
18,31W,9/8/2017,4,11,33,22,atca,b,,,1,,
18,31W,9/8/2017,4,12,21,2,pasm,b,,,0,2,469.386
18,31W,9/8/2017,4,13,36,5,pasm,b,,,0,5,1173.465
18,31W,9/8/2017,4,14,28,4,bogr,b,,,0,4,938.772
18,31W,9/8/2017,4,15,16,3,pasm,b,,,0,3,704.079
18,31W,9/8/2017,4,16,22,2,pasm,g,,,0,2,469.386
18,31W,9/8/2017,4,17,38,8,pasm,g,,,0,8,1877.544
18,31W,9/8/2017,4,18,36,4,pasm,g,,,0,4,938.772
18,31W,9/8/2017,4,19,32,6,pasm,g,,,0,6,1408.158
18,31W,9/8/2017,4,20,18,4,oppo,g,,,1,,
18,31W,9/8/2017,4,21,26,6,pasm,g,,,0,6,1408.158
18,31W,9/8/2017,4,22,28,4,pasm,b,,,0,4,938.772
18,31W,9/8/2017,4,23,38,6,pasm,b,,,0,6,1408.158
18,31W,9/8/2017,4,24,20,6,pasm,g,,,0,6,1408.158
18,31W,9/8/2017,4,25,28,12,atca,b,,,1,,
18,17S,9/7/2017,1,1,34,7,oppo,b,,,1,,
18,17S,9/7/2017,1,2,22,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,1,3,21,6,oppo,b,,,1,,
18,17S,9/7/2017,1,4,15,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,1,5,21,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,1,6,28,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,1,7,46,7,heco,b,,,0,7,1642.851
18,17S,9/7/2017,1,8,17,5,heco,b,,,0,5,1173.465
18,17S,9/7/2017,1,9,33,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,1,10,41,3,bogr,g,,,0,3,704.079
18,17S,9/7/2017,1,11,17,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,1,12,21,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,1,13,26,6,bogr,b,,,0,6,1408.158
18,17S,9/7/2017,1,14,17,2,bogr,b,,,0,2,469.386
18,17S,9/7/2017,1,15,67,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,1,16,41,7,bogr,b,,,0,7,1642.851
18,17S,9/7/2017,1,17,23,2,bogr,b,,,0,2,469.386
18,17S,9/7/2017,1,18,33,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,1,19,23,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,1,20,27,5,bogr,b,,,0,5,1173.465
18,17S,9/7/2017,1,21,29,6,heco,b,,,0,6,1408.158
18,17S,9/7/2017,1,22,22,9,crmi,b,,,1,,
18,17S,9/7/2017,1,23,7,1,bogr,b,,,0,1,234.693
18,17S,9/7/2017,1,24,30,5,bogr,b,,,0,5,1173.465
18,17S,9/7/2017,1,25,11,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,1,27,8,arpu,b,,,1,,
18,17S,9/7/2017,2,2,6,1,bogr,b,,,0,1,234.693
18,17S,9/7/2017,2,3,22,5,bogr,b,,,0,5,1173.465
18,17S,9/7/2017,2,4,27,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,5,27,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,2,6,31,5,bogr,b,,,0,5,1173.465
18,17S,9/7/2017,2,7,9,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,8,13,4,cadu,b,,,0,4,938.772
18,17S,9/7/2017,2,9,33,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,2,10,13,2,bogr,b,,,0,2,469.386
18,17S,9/7/2017,2,11,23,4,crmi,b,,,1,,
18,17S,9/7/2017,2,12,13,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,2,13,9,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,14,9,4,bogr,b,,,0,4,938.772
18,17S,9/7/2017,2,15,9,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,16,28,13,arpu,b,,,1,,
18,17S,9/7/2017,2,17,29,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,18,24,3,pste,b,,,0,3,704.079
18,17S,9/7/2017,2,19,15,5,bogr,b,,,0,5,1173.465
18,17S,9/7/2017,2,20,20,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,21,6,2,bogr,b,,,0,2,469.386
18,17S,9/7/2017,2,22,9,2,bogr,b,,,0,2,469.386
18,17S,9/7/2017,2,23,13,2,bogr,b,,,0,2,469.386
18,17S,9/7/2017,2,24,5,3,bogr,b,,,0,3,704.079
18,17S,9/7/2017,2,25,19,3,bogr,b,,,0,3,704.079
18,17S,9/8/2017,3,1,29,10,spai,g,,,0,10,2346.93
18,17S,9/8/2017,3,2,24,6,spai,b,,,0,6,1408.158
18,17S,9/8/2017,3,3,34,22,disp,b,,,0,22,5163.246
18,17S,9/8/2017,3,4,41,8,saib,g,,,0,8,1877.544
18,17S,9/8/2017,3,5,26,6,spai,b,,,0,6,1408.158
18,17S,9/8/2017,3,6,33,10,pasm,b,,,0,10,2346.93
18,17S,9/8/2017,3,7,30,8,disp,g,,,0,8,1877.544
18,17S,9/8/2017,3,8,32,8,cadu,b,,,0,8,1877.544
18,17S,9/8/2017,3,9,31,12,pasm,b,,,0,12,2816.316
18,17S,9/8/2017,3,10,37,12,bogr,b,,,0,12,2816.316
18,17S,9/8/2017,3,11,44,20,spai,b,,,0,20,4693.86
18,17S,9/8/2017,3,12,36,10,disp,b,,,0,10,2346.93
18,17S,9/8/2017,3,13,30,18,chle,g,,,0,18,4224.474
18,17S,9/8/2017,3,14,25,10,spai,g,,,0,10,2346.93
18,17S,9/8/2017,3,15,32,18,pasm,b,,,0,18,4224.474
18,17S,9/8/2017,3,16,70,6,spai,b,,,0,6,1408.158
18,17S,9/8/2017,3,17,22,4,cadu,b,,,0,4,938.772
18,17S,9/8/2017,3,18,38,11,disp,b,,,0,11,2581.623
18,17S,9/8/2017,3,19,34,10,cadu,b,,,0,10,2346.93
18,17S,9/8/2017,3,20,32,4,chle,b,,,0,4,938.772
18,17S,9/8/2017,3,21,14,4,disp,b,,,0,4,938.772
18,17S,9/8/2017,3,22,22,3,bogr,b,,,0,3,704.079
18,17S,9/8/2017,3,23,23,4,cadu,b,,,0,4,938.772
18,17S,9/8/2017,3,24,34,16,pasm,b,,,0,16,3755.088
18,17S,9/8/2017,3,25,43,20,spai,b,,,0,20,4693.86
18,17S,9/8/2017,4,1,26,24,eref,g,,,1,,
18,17S,9/8/2017,4,2,20,4,oppo,g,,,1,,
18,17S,9/8/2017,4,3,20,6,oppo,b,,,1,,
18,17S,9/8/2017,4,4,22,6,heco,b,,,0,6,1408.158
18,17S,9/8/2017,4,5,28,2,bogr,b,,,0,2,469.386
18,17S,9/8/2017,4,6,15,2,bogr,g,,,0,2,469.386
18,17S,9/8/2017,4,7,32,8,heco,b,,,0,8,1877.544
18,17S,9/8/2017,4,8,54,20,heco,b,,,0,20,4693.86
18,17S,9/8/2017,4,9,20,4,bogr,b,,,0,4,938.772
18,17S,9/8/2017,4,10,25,2,lyju,b,,,0,2,469.386
18,17S,9/8/2017,4,11,30,4,heco,b,,,0,4,938.772
18,17S,9/8/2017,4,12,10,2,cadu,b,,,0,2,469.386
18,17S,9/8/2017,4,13,16,6,heco,g,,,0,6,1408.158
18,17S,9/8/2017,4,14,33,4,heco,b,,,0,4,938.772
18,17S,9/8/2017,4,15,16,8,heco,b,,,0,8,1877.544
18,17S,9/8/2017,4,16,18,6,heco,b,,,0,6,1408.158
18,17S,9/8/2017,4,17,20,4,heco,b,,,0,4,938.772
18,17S,9/8/2017,4,18,30,10,oppo,g,,,1,,
18,17S,9/8/2017,4,19,22,4,heco,b,,,0,4,938.772
18,17S,9/8/2017,4,20,28,10,eref,b,,,1,,
18,17S,9/8/2017,4,21,30,12,heco,b,,,0,12,2816.316
18,17S,9/8/2017,4,22,32,10,heco,g,,,0,10,2346.93
18,17S,9/8/2017,4,23,38,12,pasm,g,,,0,12,2816.316
18,17S,9/8/2017,4,24,38,16,spai,b,,,0,16,3755.088
18,17S,9/8/2017,4,25,27,8,bogr,b,,,0,8,1877.544
19,17S,9/12/2017,1,1,35,6,cadu,b,,,0,6,1408.158
19,17S,9/12/2017,1,2,30,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,3,14,6,oppo,b,,,1,,
19,17S,9/12/2017,1,4,21,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,1,5,9,1,bogr,b,,,0,1,234.693
19,17S,9/12/2017,1,6,32,7,oppo,b,,,1,,
19,17S,9/12/2017,1,7,14,12,eref,b,,,1,,
19,17S,9/12/2017,1,8,20,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,9,22,6,bogr,b,,,0,6,1408.158
19,17S,9/12/2017,1,10,28,6,bogr,b,,,0,6,1408.158
19,17S,9/12/2017,1,11,8,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,12,18,2,eref,b,,,1,,
19,17S,9/12/2017,1,13,28,6,heco,b,,,0,6,1408.158
19,17S,9/12/2017,1,14,35,10,heco,b,,,0,10,2346.93
19,17S,9/12/2017,1,15,35,4,bogr,b,,,0,4,938.772
19,17S,9/12/2017,1,16,5,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,1,17,22,6,arpu,b,,,1,,
19,17S,9/12/2017,1,18,4,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,19,53,10,saib,g,,,0,10,2346.93
19,17S,9/12/2017,1,20,24,6,oppo,b,,,1,,
19,17S,9/12/2017,1,21,7,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,22,21,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,23,30,4,bogr,b,,,0,4,938.772
19,17S,9/12/2017,1,24,3,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,1,25,24,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,1,29,5,cadu,b,,,0,5,1173.465
19,17S,9/12/2017,2,2,4,2,spco,b,,,0,2,469.386
19,17S,9/12/2017,2,3,15,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,4,7,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,5,19,3,cadu,b,,,0,3,704.079
19,17S,9/12/2017,2,6,25,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,7,30,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,8,8,1,bogr,b,,,0,1,234.693
19,17S,9/12/2017,2,9,7,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,10,20,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,11,14,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,12,21,4,pasm,b,,,0,4,938.772
19,17S,9/12/2017,2,13,6,1,bogr,b,,,0,1,234.693
19,17S,9/12/2017,2,14,9,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,15,27,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,16,12,1,bogr,b,,,0,1,234.693
19,17S,9/12/2017,2,17,37,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,18,5,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,19,20,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,20,7,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,21,2,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,22,6,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,2,23,13,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,2,24,21,3,cadu,b,,,0,3,704.079
19,17S,9/12/2017,2,25,3,1,bogr,b,,,0,1,234.693
19,17S,9/12/2017,3,1,29,2,pasm,b,,,0,2,469.386
19,17S,9/12/2017,3,2,26,6,disp,b,,,0,6,1408.158
19,17S,9/12/2017,3,3,31,9,pasm,b,,,0,9,2112.237
19,17S,9/12/2017,3,4,31,5,spai,b,,,0,5,1173.465
19,17S,9/12/2017,3,5,21,12,pasm,b,,,0,12,2816.316
19,17S,9/12/2017,3,6,31,9,heco,b,,,0,9,2112.237
19,17S,9/12/2017,3,7,39,18,heco,b,,,0,18,4224.474
19,17S,9/12/2017,3,8,33,3,cadu,b,,,0,3,704.079
19,17S,9/12/2017,3,9,27,14,pasm,b,,,0,14,3285.702
19,17S,9/12/2017,3,10,26,8,disp,b,,,0,8,1877.544
19,17S,9/12/2017,3,11,21,16,chle,g,,,0,16,3755.088
19,17S,9/12/2017,3,12,32,8,spai,b,,,0,8,1877.544
19,17S,9/12/2017,3,13,41,14,disp,b,,,0,14,3285.702
19,17S,9/12/2017,3,14,28,12,pasm,b,,,0,12,2816.316
19,17S,9/12/2017,3,15,36,11,disp,b,,,0,11,2581.623
19,17S,9/12/2017,3,16,22,6,bogr,b,,,0,6,1408.158
19,17S,9/12/2017,3,17,20,4,disp,b,,,0,4,938.772
19,17S,9/12/2017,3,18,28,10,pasm,b,,,0,10,2346.93
19,17S,9/12/2017,3,19,31,11,pasm,b,,,0,11,2581.623
19,17S,9/12/2017,3,20,16,6,spai,b,,,0,6,1408.158
19,17S,9/12/2017,3,21,32,12,pasm,g,,,0,12,2816.316
19,17S,9/12/2017,3,22,30,6,bogr,b,,,0,6,1408.158
19,17S,9/12/2017,3,23,28,10,pasm,b,,,0,10,2346.93
19,17S,9/12/2017,3,24,34,6,bogr,b,,,0,6,1408.158
19,17S,9/12/2017,3,25,20,10,heco,b,,,0,10,2346.93
19,17S,9/12/2017,4,1,31,14,eref,b,,,1,,
19,17S,9/12/2017,4,2,30,2,bogr,b,,,0,2,469.386
19,17S,9/12/2017,4,3,29,5,heco,b,,,0,5,1173.465
19,17S,9/12/2017,4,4,27,6,oppo,b,,,1,,
19,17S,9/12/2017,4,5,8,4,heco,b,,,0,4,938.772
19,17S,9/12/2017,4,6,13,3,bogr,b,,,0,3,704.079
19,17S,9/12/2017,4,7,28,4,pasm,b,,,0,4,938.772
19,17S,9/12/2017,4,8,11,3,oppo,b,,,1,,
19,17S,9/12/2017,4,9,13,1,bogr,b,,,0,1,234.693
19,17S,9/12/2017,4,10,27,5,heco,b,,,0,5,1173.465
19,17S,9/12/2017,4,11,26,4,bogr,b,,,0,4,938.772
19,17S,9/12/2017,4,12,26,5,pasm,b,,,0,5,1173.465
19,17S,9/12/2017,4,13,25,5,heco,b,,,0,5,1173.465
19,17S,9/12/2017,4,14,20,7,heco,g,,,0,7,1642.851
19,17S,9/12/2017,4,15,36,10,heco,b,,,0,10,2346.93
19,17S,9/12/2017,4,16,29,2,heco,b,,,0,2,469.386
19,17S,9/12/2017,4,17,27,4,heco,b,,,0,4,938.772
19,17S,9/12/2017,4,18,24,5,heco,b,,,0,5,1173.465
19,17S,9/12/2017,4,19,31,5,bogr,b,,,0,5,1173.465
19,17S,9/12/2017,4,20,36,5,heco,b,,,0,5,1173.465
19,17S,9/12/2017,4,21,32,10,heco,b,,,0,10,2346.93
19,17S,9/12/2017,4,22,39,8,heco,b,,,0,8,1877.544
19,17S,9/12/2017,4,23,29,4,pasm,b,,,0,4,938.772
19,17S,9/12/2017,4,24,40,4,pasm,b,,,0,4,938.772
19,17S,9/12/2017,4,25,35,7,pasm,b,,,0,7,1642.851
20,8E,9/18/2017,1,1,20,4,pasm,b,,,0,4,938.772
20,8E,9/18/2017,1,2,29,5,pasm,b,,,0,5,1173.465
20,8E,9/18/2017,1,3,30,11,atca,g,,,1,,
20,8E,9/18/2017,1,4,44,14,atca,g,,,1,,
20,8E,9/18/2017,1,5,34,5,bogr,b,,,0,5,1173.465
20,8E,9/18/2017,1,6,20,3,pasm,b,,,0,3,704.079
20,8E,9/18/2017,1,7,18,3,eref,b,,,1,,
20,8E,9/18/2017,1,8,18,3,bogr,b,,,0,3,704.079
20,8E,9/18/2017,1,9,15,3,bogr,b,,,0,3,704.079
20,8E,9/18/2017,1,10,28,5,pasm,b,,,0,5,1173.465
20,8E,9/18/2017,1,11,31,4,pasm,b,,,0,4,938.772
20,8E,9/18/2017,1,12,12,3,bogr,b,,,0,3,704.079
20,8E,9/18/2017,1,13,12,2,muto,b,,,0,2,469.386
20,8E,9/18/2017,1,14,15,3,bogr,b,,,0,3,704.079
20,8E,9/18/2017,1,15,19,2,bogr,b,,,0,2,469.386
20,8E,9/18/2017,1,16,20,3,bogr,b,,,0,3,704.079
20,8E,9/18/2017,1,17,25,5,pasm,b,,,0,5,1173.465
20,8E,9/18/2017,1,18,28,5,pasm,b,,,0,5,1173.465
20,8E,9/18/2017,1,19,11,3,gusa,b,,,1,,
20,8E,9/18/2017,1,20,13,4,bogr,b,,,0,4,938.772
20,8E,9/18/2017,1,21,3,0,bare,b,,,0,0,0
20,8E,9/18/2017,1,22,20,3,bogr,b,,,0,3,704.079
20,8E,9/18/2017,1,23,23,9,gusa,b,,,1,,
20,8E,9/18/2017,1,24,25,5,pasm,b,,,0,5,1173.465
20,8E,9/18/2017,1,25,21,3,pasm,g,,,0,3,704.079
20,8E,9/18/2017,2,1,25,8,pasm,b,,,0,8,1877.544
20,8E,9/18/2017,2,2,32,5,oppo,b,,,1,,
20,8E,9/18/2017,2,3,30,5,oppo,b,,,1,,
20,8E,9/18/2017,2,4,8,3,bogr,b,,,0,3,704.079
