Date,Pasture,Ecosite,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,Mean High,Mean Low,Screen 1,Screen 2 ,Low 1,Low 2 ,Mean Low Filtered
10/16/2014,31E,Upland,2,3,3,6,1,BOGR,10,2,BOGR,8,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,2,3,6,4,2,BOGR,3,1,BOGR,3.5,1.5,0,0,2,1,1.5
10/16/2014,31E,Upland,2,3,9,17,1,BOGR,21,1,BOGR,19,1,0,0,1,1,1
10/16/2014,31E,Upland,2,3,12,19,3,BOGR,16,1,BOGR,17.5,2,0,0,3,1,2
10/16/2014,31E,Upland,2,3,15,26,3,BOGR,23,3,ARLO,24.5,3,0,0,3,3,3
10/16/2014,31E,Upland,2,3,18,25,4,BOGR,22,1,BOGR,23.5,2.5,0,0,4,1,2.5
10/16/2014,31E,Upland,2,3,21,8,1,BOGR,29,2,BOGR,18.5,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,2,3,24,23,1,BOGR,11,2,BOGR,17,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,2,4,3,21,3,BOGR,14,3,BOGR,17.5,3,0,0,3,3,3
10/16/2014,31E,Upland,2,4,6,19,1,BOGR,21,2,BOGR,20,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,2,4,9,21,1,BOGR,15,3,SIHY,18,2,0,0,1,3,2
10/16/2014,31E,Upland,2,4,12,4,3,BOGR,10,1,BOGR,7,2,0,0,3,1,2
10/16/2014,31E,Upland,2,4,15,14,1,BOGR,35,3,BOGR,24.5,2,0,0,1,3,2
10/16/2014,31E,Upland,2,4,18,27,3,DCR,10,3,BOGR,18.5,3,0,0,3,3,3
10/16/2014,31E,Upland,2,4,21,9,2,DCR,14,4,BOGR,11.5,3,0,0,2,4,3
10/16/2014,31E,Upland,2,4,24,14,3,BOGR,13,3,VUOC,13.5,3,0,1,3,,3
10/16/2014,31E,Upland,3,1,3,30,1,BOGR,14,2,BOGR,22,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,3,1,6,10,1,BOGR,2,1,BOGR,6,1,0,0,1,1,1
10/16/2014,31E,Upland,3,1,9,28,3,BOGR,14,1,BOGR,21,2,0,0,3,1,2
10/16/2014,31E,Upland,3,1,12,38,7,YUGL,51,6,YUGL,44.5,6.5,1,1,,, 
10/16/2014,31E,Upland,3,1,15,19,2,BOGR,6,3,BOGR,12.5,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,3,1,18,19,1,BOGR,10,1,EUGL,14.5,1,0,0,1,1,1
10/16/2014,31E,Upland,3,1,21,16,1,BOGR,9,2,BOGR,12.5,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,3,1,24,32,3,BOGR,18,3,BOGR,25,3,0,0,3,3,3
10/16/2014,31E,Upland,3,2,3,37,4,PASM,28,2,BOGR,32.5,3,0,0,4,2,3
10/16/2014,31E,Upland,3,2,6,21,1,CRMI,35,2,PASM,28,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,3,2,9,28,1,PASM,5,1,LITT,16.5,1,0,0,1,1,1
10/16/2014,31E,Upland,3,2,12,30,3,BOGR,28,3,BOGR,29,3,0,0,3,3,3
10/16/2014,31E,Upland,3,2,15,34,3,ARLO,17,2,BOGR,25.5,2.5,0,0,3,2,2.5
10/16/2014,31E,Upland,3,2,18,40,4,ARLO,30,3,BOGR,35,3.5,0,0,4,3,3.5
10/16/2014,31E,Upland,3,2,21,19,2,BOGR,22,2,BOGR,20.5,2,0,0,2,2,2
10/16/2014,31E,Upland,3,2,24,10,1,LITT,26,2,BOGR,18,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,3,3,3,14,3,BOGR,14,2,BOGR,14,2.5,0,0,3,2,2.5
10/16/2014,31E,Upland,3,3,6,14,1,BOGR,14,3,GUSA,14,2,0,1,1,,1
10/16/2014,31E,Upland,3,3,9,20,1,ARLO,12,1,BOGR,16,1,0,0,1,1,1
10/16/2014,31E,Upland,3,3,12,16,2,BOGR,16,1,BOGR,16,1.5,0,0,2,1,1.5
10/16/2014,31E,Upland,3,3,15,15,3,BOGR,7,3,BOGR,11,3,0,0,3,3,3
10/16/2014,31E,Upland,3,3,18,8,1,BOGR,6,3,BOGR,7,2,0,0,1,3,2
10/16/2014,31E,Upland,3,3,21,7,2,BOGR,9,3,SPCO,8,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,3,3,24,24,2,BOGR,16,2,BOGR,20,2,0,0,2,2,2
10/16/2014,31E,Upland,3,4,3,9,2,BOGR,21,1,BOGR,15,1.5,0,0,2,1,1.5
10/16/2014,31E,Upland,3,4,6,30,9,YUGL,29,12,YUGL,29.5,10.5,1,1,,, 
10/16/2014,31E,Upland,3,4,9,16,2,BOGR,11,1,BOGR,13.5,1.5,0,0,2,1,1.5
10/16/2014,31E,Upland,3,4,12,8,2,SIHY,18,3,ARLO,13,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,3,4,15,9,1,BOGR,22,4,BOGR,15.5,2.5,0,0,1,4,2.5
10/16/2014,31E,Upland,3,4,18,13,1,BOGR,24,2,STCO,18.5,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,3,4,21,21,2,STCO,26,3,ARLO,23.5,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,3,4,24,32,2,PASM,16,1,BOGR,24,1.5,0,0,2,1,1.5
10/16/2014,31E,Upland,4,1,3,28,4,BOGR,25,2,BOGR,26.5,3,0,0,4,2,3
10/16/2014,31E,Upland,4,1,6,20,2,BOGR,26,2,BOGR,23,2,0,0,2,2,2
10/16/2014,31E,Upland,4,1,9,34,1,OPPO,14,1,BOGR,24,1,1,0,,1,1
10/16/2014,31E,Upland,4,1,12,11,2,BOGR,14,3,BOGR,12.5,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,4,1,15,21,2,BOGR,24,2,BOGR,22.5,2,0,0,2,2,2
10/16/2014,31E,Upland,4,1,18,14,1,BOGR,25,2,BOGR,19.5,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,4,1,21,26,2,BOGR,20,2,BOGR,23,2,0,0,2,2,2
10/16/2014,31E,Upland,4,1,24,28,2,BOGR,12,3,BOGR,20,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,4,2,3,12,1,BOGR,26,2,BOGR,19,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,4,2,6,20,1,BOGR,13,1,BOGR,16.5,1,0,0,1,1,1
10/16/2014,31E,Upland,4,2,9,8,1,DCR,22,1,BOGR,15,1,0,0,1,1,1
10/16/2014,31E,Upland,4,2,12,23,2,BOGR,24,1,BOGR,23.5,1.5,0,0,2,1,1.5
10/16/2014,31E,Upland,4,2,15,25,1,BOGR,30,2,BOGR,27.5,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,4,2,18,26,11,ATCA,28,9,ATCA,27,10,1,1,,,
10/16/2014,31E,Upland,4,2,21,13,1,BOGR,20,1,BOGR,16.5,1,0,0,1,1,1
10/16/2014,31E,Upland,4,2,24,32,2,BOGR,28,5,ATCA,30,3.5,0,1,2,,2
10/16/2014,31E,Upland,4,3,3,21,3,BOGR,16,2,BOGR,18.5,2.5,0,0,3,2,2.5
10/16/2014,31E,Upland,4,3,6,14,1,BOGR,13,5,BOGR,13.5,3,0,0,1,5,3
10/16/2014,31E,Upland,4,3,9,15,1,BOGR,38,19,ATCA,26.5,10,0,1,1,,1
10/16/2014,31E,Upland,4,3,12,22,2,BOGR,29,2,BOGR,25.5,2,0,0,2,2,2
10/16/2014,31E,Upland,4,3,15,20,3,PASM,11,2,BOGR,15.5,2.5,0,0,3,2,2.5
10/16/2014,31E,Upland,4,3,18,26,3,PASM,26,1,PASM,26,2,0,0,3,1,2
10/16/2014,31E,Upland,4,3,21,18,1,PASM,31,1,PASM,24.5,1,0,0,1,1,1
10/16/2014,31E,Upland,4,3,24,16,2,BOGR,21,3,BOGR,18.5,2.5,0,0,2,3,2.5
10/16/2014,31E,Upland,4,4,3,16,2,OPPO,14,1,BOGR,15,1.5,1,0,,1,1
10/16/2014,31E,Upland,4,4,6,24,1,BOGR,7,2,PIOP,15.5,1.5,0,0,1,2,1.5
10/16/2014,31E,Upland,4,4,9,26,5,GUSA,15,1,SONU,20.5,3,1,0,,1,1
10/16/2014,31E,Upland,4,4,12,27,2,OPPO,22,2,OPPO,24.5,2,1,1,,,
10/16/2014,31E,Upland,4,4,15,22,8,ATCA,27,1,BOGR,24.5,4.5,1,0,,1,1
10/16/2014,31E,Upland,4,4,18,24,4,OPPO,22,1,BOGR,23,2.5,1,0,,1,1
10/16/2014,31E,Upland,4,4,21,19,5,PASM,10,1,BOGR,14.5,3,0,0,5,1,3
10/16/2014,31E,Upland,4,4,24,14,2,ANT,16,1,PASM,15,1.5,0,0,2,1,1.5
10/14/2014,20NW,Upland,1,1,3,18,6,STCO,32,6,BOGR,25,6,0,0,6,6,6
10/14/2014,20NW,Upland,1,1,6,12,9,STCO,44,14,STCO,28,11.5,0,0,9,14,11.5
10/14/2014,20NW,Upland,1,1,9,14,2,BOGR,12,8,STCO,13,5,0,0,2,8,5
10/14/2014,20NW,Upland,1,1,12,17,10,STCO,32,12,STCO,24.5,11,0,0,10,12,11
10/14/2014,20NW,Upland,1,1,15,32,8,STCO,32,12,STCO,32,10,0,0,8,12,10
10/14/2014,20NW,Upland,1,1,18,26,4,STCO,14,9,STCO,20,6.5,0,0,4,9,6.5
10/14/2014,20NW,Upland,1,1,21,21,6,STCO,20,12,STCO,20.5,9,0,0,6,12,9
10/14/2014,20NW,Upland,1,1,24,24,10,STCO,12,9,STCO,18,9.5,0,0,10,9,9.5
10/14/2014,20NW,Upland,1,2,3,19,3,STCO,21,2,STCO,20,2.5,0,0,3,2,2.5
10/14/2014,20NW,Upland,1,2,6,22,6,BOGR,24,4,STCO,23,5,0,0,6,4,5
10/14/2014,20NW,Upland,1,2,9,24,2,BOGR,41,7,STCO,32.5,4.5,0,0,2,7,4.5
10/14/2014,20NW,Upland,1,2,12,25,3,STCO,28,1,STCO,26.5,2,0,0,3,1,2
10/14/2014,20NW,Upland,1,2,15,31,2,STCO,32,3,STCO,31.5,2.5,0,0,2,3,2.5
10/14/2014,20NW,Upland,1,2,18,40,1,STCO,52,11,STCO,46,6,0,0,1,11,6
10/14/2014,20NW,Upland,1,2,21,28,4,STCO,31,2,BOGR,29.5,3,0,0,4,2,3
10/14/2014,20NW,Upland,1,2,24,37,2,BOGR,12,3,BOGR,24.5,2.5,0,0,2,3,2.5
10/14/2014,20NW,Upland,1,3,3,24,5,PASM,34,4,STCO,29,4.5,0,0,5,4,4.5
10/14/2014,20NW,Upland,1,3,6,31,5,STCO,41,7,STCO,36,6,0,0,5,7,6
10/14/2014,20NW,Upland,1,3,9,25,4,STCO,44,10,STCO,34.5,7,0,0,4,10,7
10/14/2014,20NW,Upland,1,3,12,15,2,STCO,42,7,STCO,28.5,4.5,0,0,2,7,4.5
10/14/2014,20NW,Upland,1,3,15,14,3,STCO,23,2,BOGR,18.5,2.5,0,0,3,2,2.5
10/14/2014,20NW,Upland,1,3,18,19,3,BOGR,33,2,STCO,26,2.5,0,0,3,2,2.5
10/14/2014,20NW,Upland,1,3,21,29,7,BOGR,23,2,PLPA,26,4.5,0,0,7,2,4.5
10/14/2014,20NW,Upland,1,3,24,27,3,BOGR,27,5,BOGR,27,4,0,0,3,5,4
10/14/2014,20NW,Upland,1,4,3,21,8,ARLO,24,12,STCO,22.5,10,0,0,8,12,10
10/14/2014,20NW,Upland,1,4,6,16,12,STCO,26,12,STCO,21,12,0,0,12,12,12
10/14/2014,20NW,Upland,1,4,9,26,6,STCO,31,12,STCO,28.5,9,0,0,6,12,9
10/14/2014,20NW,Upland,1,4,12,26,12,STCO,14,9,STCO,20,10.5,0,0,12,9,10.5
10/14/2014,20NW,Upland,1,4,15,21,5,BOGR,22,16,ARLO,21.5,10.5,0,0,5,16,10.5
10/14/2014,20NW,Upland,1,4,18,12,6,STCO,27,12,STCO,19.5,9,0,0,6,12,9
10/14/2014,20NW,Upland,1,4,21,33,8,BOGR,24,6,BOGR,28.5,7,0,0,8,6,7
10/14/2014,20NW,Upland,1,4,24,32,12,STCO,21,8,BOGR,26.5,10,0,0,12,8,10
10/14/2014,20NW,Upland,2,1,3,4,2,SPCR,31,11,BOGR,17.5,6.5,0,0,2,11,6.5
10/14/2014,20NW,Upland,2,1,6,32,7,SPCR,12,13,BOGR,22,10,0,0,7,13,10
10/14/2014,20NW,Upland,2,1,9,29,12,SPCR,18,16,SPCR,23.5,14,0,0,12,16,14
10/14/2014,20NW,Upland,2,1,12,12,6,SPCR,22,12,SPCR,17,9,0,0,6,12,9
10/14/2014,20NW,Upland,2,1,15,20,12,SPCR,29,12,ARLO,24.5,12,0,0,12,12,12
10/14/2014,20NW,Upland,2,1,18,22,12,SPCR,26,12,SPCR,24,12,0,0,12,12,12
10/14/2014,20NW,Upland,2,1,21,26,8,STCO,32,16,SPCR,29,12,0,0,8,16,12
10/14/2014,20NW,Upland,2,1,24,22,8,SPCR,22,10,SPCR,22,9,0,0,8,10,9
10/14/2014,20NW,Upland,2,2,3,34,6,BOGR,64,5,BOGR,49,5.5,0,0,6,5,5.5
10/14/2014,20NW,Upland,2,2,6,55,9,STCO,48,11,STCO,51.5,10,0,0,9,11,10
10/14/2014,20NW,Upland,2,2,9,30,1,BOGR,42,4,BOGR,36,2.5,0,0,1,4,2.5
10/14/2014,20NW,Upland,2,2,12,49,2,STCO,62,11,STCO,55.5,6.5,0,0,2,11,6.5
10/14/2014,20NW,Upland,2,2,15,71,3,STCO,59,12,STCO,65,7.5,0,0,3,12,7.5
10/14/2014,20NW,Upland,2,2,18,48,2,STCO,56,7,STCO,52,4.5,0,0,2,7,4.5
10/14/2014,20NW,Upland,2,2,21,45,1,STCO,88,13,STCO,66.5,7,0,0,1,13,7
10/14/2014,20NW,Upland,2,2,24,64,8,STCO,54,12,STCO,59,10,0,0,8,12,10
10/14/2014,20NW,Upland,2,3,3,44,8,PASM,32,5,BOGR,38,6.5,0,0,8,5,6.5
10/14/2014,20NW,Upland,2,3,6,44,8,STCO,43,22,STCO,43.5,15,0,0,8,22,15
10/14/2014,20NW,Upland,2,3,9,43,6,STCO,65,8,STCO,54,7,0,0,6,8,7
10/14/2014,20NW,Upland,2,3,12,34,2,STCO,44,3,STCO,39,2.5,0,0,2,3,2.5
10/14/2014,20NW,Upland,2,3,15,45,4,STCO,39,8,STCO,42,6,0,0,4,8,6
10/14/2014,20NW,Upland,2,3,18,56,8,PASM,56,6,PASM,56,7,0,0,8,6,7
10/14/2014,20NW,Upland,2,3,21,39,3,BOGR,46,8,PASM,42.5,5.5,0,0,3,8,5.5
10/14/2014,20NW,Upland,2,3,24,45,4,STCO,46,8,STCO,45.5,6,0,0,4,8,6
10/14/2014,20NW,Upland,2,4,3,36,22,SPCR,32,17,STCO,34,19.5,0,0,22,17,19.5
10/14/2014,20NW,Upland,2,4,6,51,32,STCO,32,19,STCO,41.5,25.5,0,0,32,19,25.5
10/14/2014,20NW,Upland,2,4,9,29,12,STCO,42,12,SPCR,35.5,12,0,0,12,12,12
10/14/2014,20NW,Upland,2,4,12,32,12,STCO,36,11,STCO,34,11.5,0,0,12,11,11.5
10/14/2014,20NW,Upland,2,4,15,33,19,STCO,33,13,SPCR,33,16,0,0,19,13,16
10/14/2014,20NW,Upland,2,4,18,31,8,BOGR,32,12,BOGR,31.5,10,0,0,8,12,10
10/14/2014,20NW,Upland,2,4,21,31,16,STCO,46,21,STCO,38.5,18.5,0,0,16,21,18.5
10/14/2014,20NW,Upland,2,4,24,37,12,STCO,41,22,STCO,39,17,0,0,12,22,17
10/14/2014,20NW,Upland,3,1,3,26,12,BOGR,24,3,BOGR,25,7.5,0,0,12,3,7.5
10/14/2014,20NW,Upland,3,1,6,8,7,BOGR,32,5,BOGR,20,6,0,0,7,5,6
10/14/2014,20NW,Upland,3,1,9,42,29,EREF,19,7,BOGR,30.5,18,1,0,,7,7
10/14/2014,20NW,Upland,3,1,12,32,4,BOGR,26,9,ARLO,29,6.5,0,0,4,9,6.5
10/14/2014,20NW,Upland,3,1,15,22,3,ARLO,21,3,BOGR,21.5,3,0,0,3,3,3
10/14/2014,20NW,Upland,3,1,18,17,3,BOGR,19,3,BOGR,18,3,0,0,3,3,3
10/14/2014,20NW,Upland,3,1,21,31,4,BOGR,32,14,STCO,31.5,9,0,0,4,14,9
10/14/2014,20NW,Upland,3,1,24,22,2,VUOC,32,4,BOGR,27,3,1,0,,4,4
10/14/2014,20NW,Upland,3,2,3,27,2,CAEL,22,0,CAEL,24.5,1,0,0,2,0,1
10/14/2014,20NW,Upland,3,2,6,41,7,PASM,44,5,ARLO,42.5,6,0,0,7,5,6
10/14/2014,20NW,Upland,3,2,9,39,10,BOGR,38,9,STCO,38.5,9.5,0,0,10,9,9.5
10/14/2014,20NW,Upland,3,2,12,42,12,STCO,33,7,STCO,37.5,9.5,0,0,12,7,9.5
10/14/2014,20NW,Upland,3,2,15,41,8,STCO,32,8,STCO,36.5,8,0,0,8,8,8
10/14/2014,20NW,Upland,3,2,18,54,9,STCO,52,2,STCO,53,5.5,0,0,9,2,5.5
10/14/2014,20NW,Upland,3,2,21,46,2,PASM,44,9,PASM,45,5.5,0,0,2,9,5.5
10/14/2014,20NW,Upland,3,2,24,31,4,PASM,34,3,PASM,32.5,3.5,0,0,4,3,3.5
10/14/2014,20NW,Upland,3,3,3,24,9,STCO,43,8,STCO,33.5,8.5,0,0,9,8,8.5
10/14/2014,20NW,Upland,3,3,6,32,6,STCO,42,9,STCO,37,7.5,0,0,6,9,7.5
10/14/2014,20NW,Upland,3,3,9,38,7,STCO,22,2,STCO,30,4.5,0,0,7,2,4.5
10/14/2014,20NW,Upland,3,3,12,21,2,STCO,24,7,STCO,22.5,4.5,0,0,2,7,4.5
10/14/2014,20NW,Upland,3,3,15,24,3,STCO,27,4,STCO,25.5,3.5,0,0,3,4,3.5
10/14/2014,20NW,Upland,3,3,18,23,1,ARLO,29,4,EREF,26,2.5,0,1,1,,1
10/14/2014,20NW,Upland,3,3,21,37,4,BOGR,41,3,BOGR,39,3.5,0,0,4,3,3.5
10/14/2014,20NW,Upland,3,3,24,28,7,BOGR,38,4,BOGR,33,5.5,0,0,7,4,5.5
10/14/2014,20NW,Upland,3,4,3,26,18,STCO,33,12,STCO,29.5,15,0,0,18,12,15
10/14/2014,20NW,Upland,3,4,6,44,12,PASM,52,16,STCO,48,14,0,0,12,16,14
10/14/2014,20NW,Upland,3,4,9,32,12,STCO,35,8,STCO,33.5,10,0,0,12,8,10
10/14/2014,20NW,Upland,3,4,12,16,14,STCO,32,14,STCO,24,14,0,0,14,14,14
10/14/2014,20NW,Upland,3,4,15,22,4,BOGR,32,5,BOGR,27,4.5,0,0,4,5,4.5
10/14/2014,20NW,Upland,3,4,18,28,11,STCO,24,16,STCO,26,13.5,0,0,11,16,13.5
10/14/2014,20NW,Upland,3,4,21,37,16,STCO,22,18,STCO,29.5,17,0,0,16,18,17
10/14/2014,20NW,Upland,3,4,24,34,12,LYGU,18,12,STCO,26,12,0,0,12,12,12
10/14/2014,20NW,Upland,4,1,3,42,14,STCO,34,12,STCO,38,13,0,0,14,12,13
10/14/2014,20NW,Upland,4,1,6,32,12,EREF,36,8,PASM,34,10,1,0,,8,8
10/14/2014,20NW,Upland,4,1,9,22,12,BOGR,24,12,STCO,23,12,0,0,12,12,12
10/14/2014,20NW,Upland,4,1,12,21,6,BOGR,25,8,BOGR,23,7,0,0,6,8,7
10/14/2014,20NW,Upland,4,1,15,52,6,BOGR,24,14,STCO,38,10,0,0,6,14,10
10/14/2014,20NW,Upland,4,1,18,52,21,STCO,49,16,STCO,50.5,18.5,0,0,21,16,18.5
10/14/2014,20NW,Upland,4,1,21,44,21,STCO,44,16,STCO,44,18.5,0,0,21,16,18.5
10/14/2014,20NW,Upland,4,1,24,42,22,STCO,43,24,STCO,42.5,23,0,0,22,24,23
10/14/2014,20NW,Upland,4,2,3,36,5,STCO,42,4,STCO,39,4.5,0,0,5,4,4.5
10/14/2014,20NW,Upland,4,2,6,22,4,STCO,36,5,STCO,29,4.5,0,0,4,5,4.5
10/14/2014,20NW,Upland,4,2,9,42,2,STCO,29,2,STCO,35.5,2,0,0,2,2,2
10/14/2014,20NW,Upland,4,2,12,31,6,STCO,24,7,STCO,27.5,6.5,0,0,6,7,6.5
10/14/2014,20NW,Upland,4,2,15,29,3,OPPO,21,2,STCO,25,2.5,1,0,,2,2
10/14/2014,20NW,Upland,4,2,18,26,5,VUOC,26,4,BOGR,26,4.5,1,0,,4,4
10/14/2014,20NW,Upland,4,2,21,21,10,IPLA,36,7,BOGR,28.5,8.5,0,0,10,7,8.5
10/14/2014,20NW,Upland,4,2,24,42,6,STCO,32,10,STCO,37,8,0,0,6,10,8
10/14/2014,20NW,Upland,4,3,3,36,1,BOGR,27,2,STCO,31.5,1.5,0,0,1,2,1.5
10/14/2014,20NW,Upland,4,3,6,52,8,STCO,35,7,STCO,43.5,7.5,0,0,8,7,7.5
10/14/2014,20NW,Upland,4,3,9,32,4,STCO,32,6,STCO,32,5,0,0,4,6,5
10/14/2014,20NW,Upland,4,3,12,28,4,BOGR,28,5,STCO,28,4.5,0,0,4,5,4.5
10/14/2014,20NW,Upland,4,3,15,31,8,BOGR,27,5,BOGR,29,6.5,0,0,8,5,6.5
10/14/2014,20NW,Upland,4,3,18,31,9,BOGR,21,5,STCO,26,7,0,0,9,5,7
10/14/2014,20NW,Upland,4,3,21,28,7,STCO,49,7,STCO,38.5,7,0,0,7,7,7
10/14/2014,20NW,Upland,4,3,24,53,12,STCO,28,4,STCO,40.5,8,0,0,12,4,8
10/14/2014,20NW,Upland,4,4,3,38,8,STCO,39,12,PASM,38.5,10,0,0,8,12,10
10/14/2014,20NW,Upland,4,4,6,33,9,STCO,26,2,STCO,29.5,5.5,0,0,9,2,5.5
10/14/2014,20NW,Upland,4,4,9,39,9,STCO,26,3,PASM,32.5,6,0,0,9,3,6
10/14/2014,20NW,Upland,4,4,12,25,4,IPLA,34,5,STCO,29.5,4.5,0,0,4,5,4.5
10/14/2014,20NW,Upland,4,4,15,31,7,BOGR,30,8,BOGR,30.5,7.5,0,0,7,8,7.5
10/14/2014,20NW,Upland,4,4,18,27,3,CRMI,20,2,BOGR,23.5,2.5,0,0,3,2,2.5
10/14/2014,20NW,Upland,4,4,21,31,2,BOGR,45,8,BOGR,38,5,0,0,2,8,5
10/14/2014,20NW,Upland,4,4,24,43,6,PASM,35,2,STCO,39,4,0,0,6,2,4
10/15/2014,20NW,Salt Flat,5,1,3,25,2,BOGR,28,2,BOGR,26.5,2,0,0,2,2,2
10/15/2014,20NW,Salt Flat,5,1,6,36,3,BOGR,32,2,PASM,34,2.5,0,0,3,2,2.5
10/15/2014,20NW,Salt Flat,5,1,9,56,8,PASM,68,8,PASM,62,8,0,0,8,8,8
10/15/2014,20NW,Salt Flat,5,1,12,46,10,PASM,77,18,PASM,61.5,14,0,0,10,18,14
10/15/2014,20NW,Salt Flat,5,1,15,33,5,SPAI,33,4,BOGR,33,4.5,0,0,5,4,4.5
10/15/2014,20NW,Salt Flat,5,1,18,27,8,BOGR,28,1,BOGR,27.5,4.5,0,0,8,1,4.5
10/15/2014,20NW,Salt Flat,5,1,21,34,3,PASM,43,9,PASM,38.5,6,0,0,3,9,6
10/15/2014,20NW,Salt Flat,5,1,24,42,8,PASM,28,6,PASM,35,7,0,0,8,6,7
10/15/2014,20NW,Salt Flat,5,2,3,37,8,PASM,36,8,STCO,36.5,8,0,0,8,8,8
10/15/2014,20NW,Salt Flat,5,2,6,46,13,SPAI,27,9,STCO,36.5,11,0,0,13,9,11
10/15/2014,20NW,Salt Flat,5,2,9,48,3,PASM,36,8,STCO,42,5.5,0,0,3,8,5.5
10/15/2014,20NW,Salt Flat,5,2,12,59,11,SPAI,29,7,BOGR,44,9,0,0,11,7,9
10/15/2014,20NW,Salt Flat,5,2,15,41,4,SPAI,44,8,STCO,42.5,6,0,0,4,8,6
10/15/2014,20NW,Salt Flat,5,2,18,36,8,BOGR,26,8,BOGR,31,8,0,0,8,8,8
10/15/2014,20NW,Salt Flat,5,2,21,27,9,BOGR,36,9,BOGR,31.5,9,0,0,9,9,9
10/15/2014,20NW,Salt Flat,5,2,24,32,3,BOGR,31,5,BOGR,31.5,4,0,0,3,5,4
10/15/2014,20NW,Salt Flat,5,3,3,58,13,PASM,53,11,PASM,55.5,12,0,0,13,11,12
10/15/2014,20NW,Salt Flat,5,3,6,58,12,SPAI,49,8,PASM,53.5,10,0,0,12,8,10
10/15/2014,20NW,Salt Flat,5,3,9,44,16,SPAI,53,11,PASM,48.5,13.5,0,0,16,11,13.5
10/15/2014,20NW,Salt Flat,5,3,12,56,9,PASM,47,18,PASM,51.5,13.5,0,0,9,18,13.5
10/15/2014,20NW,Salt Flat,5,3,15,48,11,PASM,62,6,PASM,55,8.5,0,0,11,6,8.5
10/15/2014,20NW,Salt Flat,5,3,18,62,22,SPAI,52,11,PASM,57,16.5,0,0,22,11,16.5
10/15/2014,20NW,Salt Flat,5,3,21,64,23,SPAI,72,16,PASM,68,19.5,0,0,23,16,19.5
10/15/2014,20NW,Salt Flat,5,3,24,43,9,SPAI,17,2,SPAI,30,5.5,0,0,9,2,5.5
10/15/2014,20NW,Salt Flat,5,4,3,59,6,SPAI,53,9,PASM,56,7.5,0,0,6,9,7.5
10/15/2014,20NW,Salt Flat,5,4,6,42,6,BOGR,26,6,PASM,34,6,0,0,6,6,6
10/15/2014,20NW,Salt Flat,5,4,9,56,7,PASM,47,6,SPAI,51.5,6.5,0,0,7,6,6.5
10/15/2014,20NW,Salt Flat,5,4,12,54,8,SPAI,49,11,PASM,51.5,9.5,0,0,8,11,9.5
10/15/2014,20NW,Salt Flat,5,4,15,45,9,SPAI,28,6,PASM,36.5,7.5,0,0,9,6,7.5
10/15/2014,20NW,Salt Flat,5,4,18,35,2,SPAI,41,7,SPAI,38,4.5,0,0,2,7,4.5
10/15/2014,20NW,Salt Flat,5,4,21,31,8,BOGR,34,8,BOGR,32.5,8,0,0,8,8,8
10/15/2014,20NW,Salt Flat,5,4,24,34,5,SPAI,36,8,BOGR,35,6.5,0,0,5,8,6.5
10/15/2014,20NW,Salt Flat,6,1,3,57,21,PASM,59,11,PASM,58,16,0,0,21,11,16
10/15/2014,20NW,Salt Flat,6,1,6,33,6,PASM,46,12,PASM,39.5,9,0,0,6,12,9
10/15/2014,20NW,Salt Flat,6,1,9,24,9,BOGR,56,11,STCO,40,10,0,0,9,11,10
10/15/2014,20NW,Salt Flat,6,1,12,59,16,PASM,58,9,PASM,58.5,12.5,0,0,16,9,12.5
10/15/2014,20NW,Salt Flat,6,1,15,46,7,BOGR,49,7,SPAI,47.5,7,0,0,7,7,7
10/15/2014,20NW,Salt Flat,6,1,18,57,8,SPAI,41,8,PASM,49,8,0,0,8,8,8
10/15/2014,20NW,Salt Flat,6,1,21,34,9,BOGR,51,13,PASM,42.5,11,0,0,9,13,11
10/15/2014,20NW,Salt Flat,6,1,24,59,17,PASM,38,8,PASM,48.5,12.5,0,0,17,8,12.5
10/15/2014,20NW,Salt Flat,6,2,3,68,3,SPAI,44,2,SPAI,56,2.5,0,0,3,2,2.5
10/15/2014,20NW,Salt Flat,6,2,6,33,2,BOGR,43,8,BOGR,38,5,0,0,2,8,5
10/15/2014,20NW,Salt Flat,6,2,9,28,3,BOGR,14,1,BOGR,21,2,0,0,3,1,2
10/15/2014,20NW,Salt Flat,6,2,12,47,3,BOGR,38,4,BOGR,42.5,3.5,0,0,3,4,3.5
