ID,Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
,2020,10/20/2020,Fall,22W,3,1,24,0,0,bare,7,0,pasm,3.5,0
,2020,10/20/2020,Fall,22W,3,2,3,1,0,bogr,0,0,bare,0.5,0
,2020,10/20/2020,Fall,22W,3,2,6,0,0,bare,1,1,bogr,0.5,0.5
,2020,10/20/2020,Fall,22W,3,2,9,2,1,bogr,3,0,bogr,2.5,0.5
,2020,10/20/2020,Fall,22W,3,2,12,1,0,bogr,0,0,bare,0.5,0
,2020,10/20/2020,Fall,22W,3,2,15,0,0,bare,2,0,bogr,1,0
,2020,10/20/2020,Fall,22W,3,2,18,2,0,bogr,1,0,bogr,1.5,0
,2020,10/20/2020,Fall,22W,3,2,21,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,3,2,24,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,3,3,3,2,1,bogr,0,0,bare,1,0.5
,2020,10/20/2020,Fall,22W,3,3,6,2,1,bogr,7,1,bare,4.5,1
,2020,10/20/2020,Fall,22W,3,3,9,6,1,bogr,2,1,bogr,4,1
,2020,10/20/2020,Fall,22W,3,3,12,4,0,pasm,0,0,pasm,2,0
,2020,10/20/2020,Fall,22W,3,3,15,8,1,pasm,4,1,bare,6,1
,2020,10/20/2020,Fall,22W,3,3,18,0,0,bare,7,0,pasm,3.5,0
,2020,10/20/2020,Fall,22W,3,3,21,11,2,oppo,17,0,pasm,14,1
,2020,10/20/2020,Fall,22W,3,3,24,4,0,pasm,5,1,pasm,4.5,0.5
,2020,10/20/2020,Fall,22W,3,4,3,1,1,buda,2,1,buda,1.5,1
,2020,10/20/2020,Fall,22W,3,4,6,1,0,buda,0,0,bare,0.5,0
,2020,10/20/2020,Fall,22W,3,4,9,2,1,buda,1,0,buda,1.5,0.5
,2020,10/20/2020,Fall,22W,3,4,12,3,1,buda,2,1,buda,2.5,1
,2020,10/20/2020,Fall,22W,3,4,15,2,1,buda,1,0,buda,1.5,0.5
,2020,10/20/2020,Fall,22W,3,4,18,0,0,bare,1,1,bogr,0.5,0.5
,2020,10/20/2020,Fall,22W,3,4,21,1,0,buda,4,1,bogr,2.5,0.5
,2020,10/20/2020,Fall,22W,3,4,24,0,0,bare,7,0,pasm,3.5,0
,2020,10/20/2020,Fall,22W,4,1,3,1,0,cadu,3,1,bogr,2,0.5
,2020,10/20/2020,Fall,22W,4,1,6,1,1,bogr,0,0,bare,0.5,0.5
,2020,10/20/2020,Fall,22W,4,1,9,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,1,12,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,1,15,1,0,bogr,1,0,bogr,1,0
,2020,10/20/2020,Fall,22W,4,1,18,1,0,bogr,0,0,bare,0.5,0
,2020,10/20/2020,Fall,22W,4,1,21,0,0,bare,1,0,bogr,0.5,0
,2020,10/20/2020,Fall,22W,4,1,24,1,0,bogr,1,0,bogr,1,0
,2020,10/20/2020,Fall,22W,4,2,3,4,0,pasm,3,1,bogr,3.5,0.5
,2020,10/20/2020,Fall,22W,4,2,6,2,1,buda,2,1,buda,2,1
,2020,10/20/2020,Fall,22W,4,2,9,8,1,bogr,4,1,bogr,6,1
,2020,10/20/2020,Fall,22W,4,2,12,1,1,bogr,2,1,buda,1.5,1
,2020,10/20/2020,Fall,22W,4,2,15,2,0,bogr,11,1,gusa,6.5,0.5
,2020,10/20/2020,Fall,22W,4,2,18,1,0,buda,1,0,buda,1,0
,2020,10/20/2020,Fall,22W,4,2,21,2,1,bogr,0,0,bare,1,0.5
,2020,10/20/2020,Fall,22W,4,2,24,2,1,bogr,5,1,bogr,3.5,1
,2020,10/20/2020,Fall,22W,4,3,3,0,0,bare,1,0,bogr,0.5,0
,2020,10/20/2020,Fall,22W,4,3,6,1,0,bogr,1,0,buda,1,0
,2020,10/20/2020,Fall,22W,4,3,9,3,0,bogr,1,0,bogr,2,0
,2020,10/20/2020,Fall,22W,4,3,12,1,0,bogr,2,1,bogr,1.5,0.5
,2020,10/20/2020,Fall,22W,4,3,15,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,3,18,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,3,21,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,3,24,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,4,3,2,1,bogr,2,1,buda,2,1
,2020,10/20/2020,Fall,22W,4,4,6,0,0,bare,3,1,bogr,1.5,0.5
,2020,10/20/2020,Fall,22W,4,4,9,2,1,buda,1,0,buda,1.5,0.5
,2020,10/20/2020,Fall,22W,4,4,12,0,0,bare,0,0,bare,0,0
,2020,10/20/2020,Fall,22W,4,4,15,2,1,bogr,3,1,bogr,2.5,1
,2020,10/20/2020,Fall,22W,4,4,18,2,0,bogr,2,1,bogr,2,0.5
,2020,10/20/2020,Fall,22W,4,4,21,1,0,bogr,0,0,bare,0.5,0
,2020,10/20/2020,Fall,22W,4,4,24,1,0,bogr,0,0,bare,0.5,0
,2020,10/16/2020,Fall,28N,1,1,3,3,1,heco,2,1,heco,2.5,1
,2020,10/16/2020,Fall,28N,1,1,6,1,0,heco,4,1,heco,2.5,0.5
,2020,10/16/2020,Fall,28N,1,1,9,6,0,heco,8,1,heco,7,0.5
,2020,10/16/2020,Fall,28N,1,1,12,5,1,heco,3,0,heco,4,0.5
,2020,10/16/2020,Fall,28N,1,1,15,9,1,vuoc,4,2,heco,6.5,1.5
,2020,10/16/2020,Fall,28N,1,1,18,4,1,cadu,4,1,cadu,4,1
,2020,10/16/2020,Fall,28N,1,1,21,10,1,heco,15,1,heco,12.5,1
,2020,10/16/2020,Fall,28N,1,1,24,3,1,bogr,2,1,bogr,2.5,1
,2020,10/16/2020,Fall,28N,1,2,3,4,1,cadu,5,1,arfr,4.5,1
,2020,10/16/2020,Fall,28N,1,2,6,2,1,pasm,8,1,bogr,5,1
,2020,10/16/2020,Fall,28N,1,2,9,4,0,arfr,21,1,arfr,12.5,0.5
,2020,10/16/2020,Fall,28N,1,2,12,3,0,vuoc,32,2,arfr,17.5,1
,2020,10/16/2020,Fall,28N,1,2,15,8,1,heco,1,0,bogr,4.5,0.5
,2020,10/16/2020,Fall,28N,1,2,18,4,1,heco,1,0,pasm,2.5,0.5
,2020,10/16/2020,Fall,28N,1,2,21,0,0,bare,8,0,arfr,4,0
,2020,10/16/2020,Fall,28N,1,2,24,4,1,pasm,6,1,pasm,5,1
,2020,10/16/2020,Fall,28N,1,3,3,3,1,vuoc,1,1,buda,2,1
,2020,10/16/2020,Fall,28N,1,3,6,31,1,covi,0,0,bare,15.5,0.5
,2020,10/16/2020,Fall,28N,1,3,9,2,1,heco,3,1,heco,2.5,1
,2020,10/16/2020,Fall,28N,1,3,12,3,0,cadu,4,1,cadu,3.5,0.5
,2020,10/16/2020,Fall,28N,1,3,15,4,1,bogr,1,0,bogr,2.5,0.5
,2020,10/16/2020,Fall,28N,1,3,18,3,1,bogr,7,1,bogr,5,1
,2020,10/16/2020,Fall,28N,1,3,21,3,0,heco,5,1,cadu,4,0.5
,2020,10/16/2020,Fall,28N,1,3,24,2,1,bogr,5,1,bogr,3.5,1
,2020,10/16/2020,Fall,28N,1,4,3,5,0,pasm,8,1,pasm,6.5,0.5
,2020,10/16/2020,Fall,28N,1,4,6,0,0,bare,3,1,pasm,1.5,0.5
,2020,10/16/2020,Fall,28N,1,4,9,1,0,bogr,4,1,bogr,2.5,0.5
,2020,10/16/2020,Fall,28N,1,4,12,4,0,cadu,3,0,cadu,3.5,0
,2020,10/16/2020,Fall,28N,1,4,15,5,1,cadu,6,1,cadu,5.5,1
,2020,10/16/2020,Fall,28N,1,4,18,1,0,buda,0,0,bare,0.5,0
,2020,10/16/2020,Fall,28N,1,4,21,11,2,heco,1,0,bogr,6,1
,2020,10/16/2020,Fall,28N,1,4,24,3,1,heco,3,1,heco,3,1
,2020,10/19/2020,Fall,28N,2,1,3,6,1,pasm,2,1,pasm,4,1
,2020,10/19/2020,Fall,28N,2,1,6,2,1,pasm,5,1,pasm,3.5,1
,2020,10/19/2020,Fall,28N,2,1,9,5,1,pasm,3,1,pasm,4,1
,2020,10/19/2020,Fall,28N,2,1,12,2,1,pasm,3,1,pasm,2.5,1
,2020,10/19/2020,Fall,28N,2,1,15,4,1,pasm,9,0,pasm,6.5,0.5
,2020,10/19/2020,Fall,28N,2,1,18,5,1,pasm,9,1,pasm,7,1
,2020,10/19/2020,Fall,28N,2,1,21,10,1,pasm,3,1,pasm,6.5,1
,2020,10/19/2020,Fall,28N,2,1,24,11,3,oppo,5,1,pasm,8,2
,2020,10/19/2020,Fall,28N,2,2,3,8,0,pasm,6,1,pasm,7,0.5
,2020,10/19/2020,Fall,28N,2,2,6,7,2,oppo,11,2,heco,9,2
,2020,10/19/2020,Fall,28N,2,2,9,1,0,bogr,6,1,cadu,3.5,0.5
,2020,10/19/2020,Fall,28N,2,2,12,6,1,pasm,4,1,pasm,5,1
,2020,10/19/2020,Fall,28N,2,2,15,1,0,pasm,2,1,pasm,1.5,0.5
,2020,10/19/2020,Fall,28N,2,2,18,4,1,bogr,2,1,bogr,3,1
,2020,10/19/2020,Fall,28N,2,2,21,3,1,bogr,3,1,oppo,3,1
,2020,10/19/2020,Fall,28N,2,2,24,2,1,bogr,5,1,bogr,3.5,1
,2020,10/19/2020,Fall,28N,2,3,3,0,0,bare,3,0,vuoc,1.5,0
,2020,10/19/2020,Fall,28N,2,3,6,2,1,bogr,5,1,bogr,3.5,1
,2020,10/19/2020,Fall,28N,2,3,9,7,3,oppo,11,2,oppo,9,2.5
,2020,10/19/2020,Fall,28N,2,3,12,7,1,vuoc,11,1,vuoc,9,1
,2020,10/19/2020,Fall,28N,2,3,15,3,0,pasm,0,0,bare,1.5,0
,2020,10/19/2020,Fall,28N,2,3,18,3,1,cadu,4,1,cadu,3.5,1
,2020,10/19/2020,Fall,28N,2,3,21,3,1,cadu,4,1,cadu,3.5,1
,2020,10/19/2020,Fall,28N,2,3,24,5,1,cadu,2,1,cadu,3.5,1
,2020,10/19/2020,Fall,28N,2,4,3,6,1,heco,3,0,arfr,4.5,0.5
,2020,10/19/2020,Fall,28N,2,4,6,3,0,pasm,11,1,pasm,7,0.5
,2020,10/19/2020,Fall,28N,2,4,9,6,1,pasm,4,1,heco,5,1
,2020,10/19/2020,Fall,28N,2,4,12,11,1,pasm,3,1,heco,7,1
,2020,10/19/2020,Fall,28N,2,4,15,3,1,heco,3,1,heco,3,1
,2020,10/19/2020,Fall,28N,2,4,18,6,1,pasm,5,1,pasm,5.5,1
,2020,10/19/2020,Fall,28N,2,4,21,2,1,heco,3,1,heco,2.5,1
,2020,10/19/2020,Fall,28N,2,4,24,6,0,heco,4,1,heco,5,0.5
,2020,10/19/2020,Fall,28N,3,1,3,0,0,bare,3,1,bogr,1.5,0.5
,2020,10/19/2020,Fall,28N,3,1,6,3,1,pasm,3,1,pasm,3,1
,2020,10/19/2020,Fall,28N,3,1,9,2,1,bogr,4,2,bogr,3,1.5
,2020,10/19/2020,Fall,28N,3,1,12,11,1,cadu,10,1,pasm,10.5,1
,2020,10/19/2020,Fall,28N,3,1,15,4,1,cadu,2,1,cadu,3,1
,2020,10/19/2020,Fall,28N,3,1,18,3,1,bogr,4,1,cadu,3.5,1
,2020,10/19/2020,Fall,28N,3,1,21,4,1,cadu,6,1,pasm,5,1
,2020,10/19/2020,Fall,28N,3,1,24,18,1,pasm,1,0,bogr,9.5,0.5
,2020,10/19/2020,Fall,28N,3,2,3,5,1,heco,6,1,heco,5.5,1
,2020,10/19/2020,Fall,28N,3,2,6,6,1,heco,10,2,heco,8,1.5
,2020,10/19/2020,Fall,28N,3,2,9,3,1,heco,6,1,heco,4.5,1
,2020,10/19/2020,Fall,28N,3,2,12,6,1,heco,6,1,bogr,6,1
,2020,10/19/2020,Fall,28N,3,2,15,5,1,cadu,8,1,cadu,6.5,1
,2020,10/19/2020,Fall,28N,3,2,18,4,1,heco,10,1,heco,7,1
,2020,10/19/2020,Fall,28N,3,2,21,1,0,heco,3,0,heco,2,0
,2020,10/19/2020,Fall,28N,3,2,24,0,0,bare,2,1,heco,1,0.5
,2020,10/19/2020,Fall,28N,3,3,3,4,1,heco,2,1,heco,3,1
,2020,10/19/2020,Fall,28N,3,3,6,4,1,heco,5,0,arfr,4.5,0.5
,2020,10/19/2020,Fall,28N,3,3,9,2,1,heco,3,1,heco,2.5,1
,2020,10/19/2020,Fall,28N,3,3,12,6,1,cadu,6,1,bogr,6,1
,2020,10/19/2020,Fall,28N,3,3,15,6,1,cadu,4,0,cadu,5,0.5
,2020,10/19/2020,Fall,28N,3,3,18,3,1,bogr,3,1,cadu,3,1
,2020,10/19/2020,Fall,28N,3,3,21,8,1,cadu,2,0,cadu,5,0.5
,2020,10/19/2020,Fall,28N,3,3,24,5,1,cadu,5,1,heco,5,1
,2020,10/19/2020,Fall,28N,3,4,3,7,1,pasm,3,1,pasm,5,1
,2020,10/19/2020,Fall,28N,3,4,6,3,1,pasm,3,1,pasm,3,1
,2020,10/19/2020,Fall,28N,3,4,9,4,1,heco,6,1,cadu,5,1
,2020,10/19/2020,Fall,28N,3,4,12,4,0,cadu,3,0,cadu,3.5,0
,2020,10/19/2020,Fall,28N,3,4,15,0,0,bare,4,2,heco,2,1
,2020,10/19/2020,Fall,28N,3,4,18,3,1,cadu,4,1,heco,3.5,1
,2020,10/19/2020,Fall,28N,3,4,21,10,1,pasm,2,0,pasm,6,0.5
,2020,10/19/2020,Fall,28N,3,4,24,2,1,heco,8,1,heco,5,1
,2020,10/19/2020,Fall,28N,4,1,3,4,0,heco,4,1,cadu,4,0.5
,2020,10/19/2020,Fall,28N,4,1,6,3,1,heco,5,1,heco,4,1
,2020,10/19/2020,Fall,28N,4,1,9,2,1,cadu,3,1,cadu,2.5,1
,2020,10/19/2020,Fall,28N,4,1,12,4,1,cadu,2,1,vuoc,3,1
,2020,10/19/2020,Fall,28N,4,1,15,3,1,vuoc,3,1,vuoc,3,1
,2020,10/19/2020,Fall,28N,4,1,18,7,1,heco,2,1,heco,4.5,1
,2020,10/19/2020,Fall,28N,4,1,21,5,1,cadu,6,1,cadu,5.5,1
,2020,10/19/2020,Fall,28N,4,1,24,3,1,heco,8,0,pasm,5.5,0.5
,2020,10/19/2020,Fall,28N,4,2,3,2,0,bogr,1,0,bogr,1.5,0
,2020,10/19/2020,Fall,28N,4,2,6,3,0,pasm,3,1,bogr,3,0.5
,2020,10/19/2020,Fall,28N,4,2,9,4,1,bogr,18,1,bogr,11,1
,2020,10/19/2020,Fall,28N,4,2,12,4,1,bogr,2,1,bogr,3,1
,2020,10/19/2020,Fall,28N,4,2,15,0,0,bare,4,1,heco,2,0.5
,2020,10/19/2020,Fall,28N,4,2,18,5,1,pasm,2,0,heco,3.5,0.5
,2020,10/19/2020,Fall,28N,4,2,21,15,1,pasm,2,1,bogr,8.5,1
,2020,10/19/2020,Fall,28N,4,2,24,16,0,pasm,3,1,heco,9.5,0.5
,2020,10/19/2020,Fall,28N,4,3,3,4,0,cadu,3,0,cadu,3.5,0
,2020,10/19/2020,Fall,28N,4,3,6,3,0,cadu,4,1,cadu,3.5,0.5
,2020,10/19/2020,Fall,28N,4,3,9,6,1,pasm,3,1,heco,4.5,1
,2020,10/19/2020,Fall,28N,4,3,12,5,0,pasm,4,0,pasm,4.5,0
,2020,10/19/2020,Fall,28N,4,3,15,3,1,heco,5,0,heco,4,0.5
,2020,10/19/2020,Fall,28N,4,3,18,3,1,heco,0,0,bare,1.5,0.5
,2020,10/19/2020,Fall,28N,4,3,21,3,1,heco,4,1,heco,3.5,1
,2020,10/19/2020,Fall,28N,4,3,24,3,0,cadu,5,1,cadu,4,0.5
,2020,10/19/2020,Fall,28N,4,4,3,2,1,heco,3,1,heco,2.5,1
,2020,10/19/2020,Fall,28N,4,4,6,2,0,heco,5,1,heco,3.5,0.5
,2020,10/19/2020,Fall,28N,4,4,9,3,1,cadu,4,1,cadu,3.5,1
,2020,10/19/2020,Fall,28N,4,4,12,5,1,cadu,4,1,cadu,4.5,1
,2020,10/19/2020,Fall,28N,4,4,15,2,1,cadu,4,1,cadu,3,1
,2020,10/19/2020,Fall,28N,4,4,18,4,1,cadu,2,1,cadu,3,1
,2020,10/19/2020,Fall,28N,4,4,21,5,3,heco,3,1,heco,4,2
,2020,10/19/2020,Fall,28N,4,4,24,5,1,heco,0,0,bare,2.5,0.5
,2020,10/7/2020,Fall,22W,1,1,3,5,1,bogr,8,1,cadu,6.5,1
,2020,10/7/2020,Fall,22W,1,1,6,3,1,bogr,4,0,pasm,3.5,0.5
,2020,10/7/2020,Fall,22W,1,1,9,3,1,bogr,8,0,bogr,5.5,0.5
,2020,10/7/2020,Fall,22W,1,1,12,4,1,pasm,6,0,pasm,5,0.5
,2020,10/7/2020,Fall,22W,1,1,15,0,0,bare,1,0,pasm,0.5,0
,2020,10/7/2020,Fall,22W,1,1,18,4,1,pasm,5,2,pasm,4.5,1.5
,2020,10/7/2020,Fall,22W,1,1,21,1,0,pasm,2,0,pasm,1.5,0
,2020,10/7/2020,Fall,22W,1,1,24,1,0,bogr,4,1,bogr,2.5,0.5
,2020,10/19/2020,Fall,22W,1,2,3,10,1,bogr,2,1,bogr,6,1
,2020,10/19/2020,Fall,22W,1,2,6,4,0,pasm,1,0,pasm,2.5,0
,2020,10/19/2020,Fall,22W,1,2,9,1,0,bogr,2,1,buda,1.5,0.5
,2020,10/19/2020,Fall,22W,1,2,12,1,0,bogr,2,1,bogr,1.5,0.5
,2020,10/19/2020,Fall,22W,1,2,15,1,0,bogr,0,0,bare,0.5,0
,2020,10/19/2020,Fall,22W,1,2,18,8,1,bogr,5,1,bogr,6.5,1
,2020,10/19/2020,Fall,22W,1,2,21,1,1,bogr,2,1,buda,1.5,1
,2020,10/19/2020,Fall,22W,1,2,24,3,1,buda,5,1,buda,4,1
,2020,10/19/2020,Fall,22W,1,3,3,0,0,bare,0,0,bare,0,0
,2020,10/19/2020,Fall,22W,1,3,6,2,1,buda,2,1,buda,2,1
,2020,10/19/2020,Fall,22W,1,3,9,0,0,bare,0,0,bare,0,0
,2020,10/19/2020,Fall,22W,1,3,12,0,0,bare,3,0,cadu,1.5,0
,2020,10/19/2020,Fall,22W,1,3,15,0,0,bare,0,0,bare,0,0
,2020,10/19/2020,Fall,22W,1,3,18,0,0,bare,0,0,bare,0,0
,2020,10/19/2020,Fall,22W,1,3,21,2,1,buda,5,1,buda,3.5,1
,2020,10/19/2020,Fall,22W,1,3,24,2,1,buda,3,1,buda,2.5,1
,2020,10/19/2020,Fall,22W,1,4,3,2,1,bogr,1,0,bogr,1.5,0.5
,2020,10/19/2020,Fall,22W,1,4,6,2,1,buda,2,1,buda,2,1
,2020,10/19/2020,Fall,22W,1,4,9,1,0,buda,2,1,buda,1.5,0.5
,2020,10/19/2020,Fall,22W,1,4,12,2,1,pasm,3,1,pasm,2.5,1
,2020,10/19/2020,Fall,22W,1,4,15,3,1,bogr,3,1,bogr,3,1
,2020,10/19/2020,Fall,22W,1,4,18,2,1,bogr,2,1,bogr,2,1
,2020,10/19/2020,Fall,22W,1,4,21,1,0,bogr,0,0,bare,0.5,0
,2020,10/19/2020,Fall,22W,1,4,24,2,1,bogr,0,0,bare,1,0.5
,2020,10/15/2020,Fall,2930,4,1,3,0,0,bare,5,1,pasm,2.5,0.5
,2020,10/15/2020,Fall,2930,4,1,6,5,0,pasm,11,2,pasm,8,1
,2020,10/15/2020,Fall,2930,4,1,9,4,1,pasm,12,1,pasm,8,1
,2020,10/15/2020,Fall,2930,4,1,12,10,1,pasm,11,2,pasm,10.5,1.5
,2020,10/15/2020,Fall,2930,4,1,15,3,0,pasm,10,1,pasm,6.5,0.5
,2020,10/15/2020,Fall,2930,4,1,18,11,2,pasm,13,2,pasm,12,2
,2020,10/15/2020,Fall,2930,4,1,21,11,1,pasm,6,1,pasm,8.5,1
,2020,10/15/2020,Fall,2930,4,1,24,10,1,pasm,10,1,pasm,10,1
,2020,10/15/2020,Fall,2930,4,2,3,4,1,bogr,0,0,bare,2,0.5
,2020,10/15/2020,Fall,2930,4,2,6,0,0,bare,0,0,bare,0,0
,2020,10/15/2020,Fall,2930,4,2,9,0,0,bare,0,0,bare,0,0
,2020,10/15/2020,Fall,2930,4,2,12,0,0,bare,0,0,bare,0,0
,2020,10/15/2020,Fall,2930,4,2,15,2,1,musq,2,1,musq,2,1
,2020,10/15/2020,Fall,2930,4,2,18,3,1,musq,0,0,bare,1.5,0.5
,2020,10/15/2020,Fall,2930,4,2,21,5,1,bogr,6,1,cadu,5.5,1
,2020,10/15/2020,Fall,2930,4,2,24,1,0,bogr,0,0,bare,0.5,0
,2020,10/15/2020,Fall,2930,4,3,3,6,1,bogr,12,1,arpu,9,1
,2020,10/15/2020,Fall,2930,4,3,6,5,1,bogr,3,1,bogr,4,1
,2020,10/15/2020,Fall,2930,4,3,9,5,2,bogr,2,1,bogr,3.5,1.5
,2020,10/15/2020,Fall,2930,4,3,12,11,2,arpu,5,1,bogr,8,1.5
,2020,10/15/2020,Fall,2930,4,3,15,4,2,bogr,4,1,lyju,4,1.5
,2020,10/15/2020,Fall,2930,4,3,18,0,0,bare,0,0,bare,0,0
,2020,10/15/2020,Fall,2930,4,3,21,25,1,bogr,2,0,bogr,13.5,0.5
,2020,10/15/2020,Fall,2930,4,3,24,1,1,pasm,17,2,pasm,9,1.5
,2020,10/15/2020,Fall,2930,4,4,3,3,1,bogr,5,1,bogr,4,1
,2020,10/15/2020,Fall,2930,4,4,6,3,1,bogr,7,2,bogr,5,1.5
,2020,10/15/2020,Fall,2930,4,4,9,3,1,bogr,13,1,arpu,8,1
,2020,10/15/2020,Fall,2930,4,4,12,4,1,bogr,6,1,bogr,5,1
,2020,10/15/2020,Fall,2930,4,4,15,12,1,pasm,17,2,pasm,14.5,1.5
,2020,10/15/2020,Fall,2930,4,4,18,11,1,pasm,14,1,pasm,12.5,1
,2020,10/15/2020,Fall,2930,4,4,21,12,2,pasm,5,1,spcr,8.5,1.5
,2020,10/15/2020,Fall,2930,4,4,24,10,1,pasm,13,1,pasm,11.5,1
,2020,10/14/2020,Fall,2930,3,1,3,17,1,atca,5,1,bogr,11,1
,2020,10/14/2020,Fall,2930,3,1,6,4,1,bogr,2,0,bogr,3,0.5
,2020,10/14/2020,Fall,2930,3,1,9,16,6,atca,0,0,bare,8,3
,2020,10/14/2020,Fall,2930,3,1,12,7,1,krla,0,0,bare,3.5,0.5
,2020,10/14/2020,Fall,2930,3,1,15,6,0,bogr,6,1,atca,6,0.5
,2020,10/14/2020,Fall,2930,3,1,18,3,1,bogr,5,1,bogr,4,1
,2020,10/14/2020,Fall,2930,3,1,21,10,1,elel,5,1,bogr,7.5,1
,2020,10/14/2020,Fall,2930,3,1,24,3,1,bogr,2,1,bogr,2.5,1
,2020,10/14/2020,Fall,2930,3,2,3,2,0,elel,8,1,bogr,5,0.5
,2020,10/14/2020,Fall,2930,3,2,6,3,2,bogr,5,1,bogr,4,1.5
,2020,10/14/2020,Fall,2930,3,2,9,4,2,bogr,0,0,bare,2,1
,2020,10/14/2020,Fall,2930,3,2,12,14,4,arpu,4,1,pasm,9,2.5
,2020,10/14/2020,Fall,2930,3,2,15,12,1,pasm,17,2,pasm,14.5,1.5
,2020,10/14/2020,Fall,2930,3,2,18,14,1,pasm,12,1,pasm,13,1
,2020,10/14/2020,Fall,2930,3,2,21,4,0,pasm,5,1,bogr,4.5,0.5
,2020,10/14/2020,Fall,2930,3,2,24,19,2,pasm,24,3,pasm,21.5,2.5
,2020,10/14/2020,Fall,2930,3,3,3,10,1,bogr,6,1,pasm,8,1
,2020,10/14/2020,Fall,2930,3,3,6,18,8,krla,5,1,eref,11.5,4.5
,2020,10/14/2020,Fall,2930,3,3,9,19,6,oppo,10,6,oppo,14.5,6
,2020,10/14/2020,Fall,2930,3,3,12,13,1,pasm,17,3,pasm,15,2
,2020,10/14/2020,Fall,2930,3,3,15,12,2,disp,17,2,disp,14.5,2
,2020,10/14/2020,Fall,2930,3,3,18,10,1,disp,11,2,disp,10.5,1.5
,2020,10/14/2020,Fall,2930,3,3,21,11,1,pasm,6,1,disp,8.5,1
,2020,10/14/2020,Fall,2930,3,3,24,12,1,pasm,11,1,disp,11.5,1
,2020,10/14/2020,Fall,2930,3,4,3,15,2,disp,10,1,disp,12.5,1.5
,2020,10/14/2020,Fall,2930,3,4,6,8,1,disp,8,2,disp,8,1.5
,2020,10/14/2020,Fall,2930,3,4,9,6,2,disp,5,1,pasm,5.5,1.5
,2020,10/14/2020,Fall,2930,3,4,12,9,1,disp,7,3,krla,8,2
,2020,10/14/2020,Fall,2930,3,4,15,0,0,bare,5,1,lyju,2.5,0.5
,2020,10/14/2020,Fall,2930,3,4,18,0,0,bare,0,0,bare,0,0
,2020,10/14/2020,Fall,2930,3,4,21,0,0,bare,3,0,spco,1.5,0
,2020,10/14/2020,Fall,2930,3,4,24,3,1,pasm,0,0,bare,1.5,0.5
,2020,10/15/2020,Fall,1W,1,2,3,2,0,bogr,3,1,bogr,2.5,0.5
,2020,10/15/2020,Fall,1W,1,2,6,22,2,oppo,4,1,oppo,13,1.5
,2020,10/15/2020,Fall,1W,1,2,9,4,1,bogr,2,1,oppo,3,1
,2020,10/15/2020,Fall,1W,1,2,12,3,1,bogr,1,0,bogr,2,0.5
,2020,10/15/2020,Fall,1W,1,2,15,6,3,oppo,3,1,bogr,4.5,2
,2020,10/15/2020,Fall,1W,1,2,18,2,0,bogr,2,0,bogr,2,0
,2020,10/15/2020,Fall,1W,1,2,21,1,0,bogr,3,1,bogr,2,0.5
,2020,10/15/2020,Fall,1W,1,2,24,10,8,oppo,9,6,oppo,9.5,7
,2020,10/15/2020,Fall,1W,1,3,3,2,0,bogr,4,1,bogr,3,0.5
,2020,10/15/2020,Fall,1W,1,3,6,4,1,bogr,2,1,cadu,3,1
,2020,10/15/2020,Fall,1W,1,3,9,2,1,bogr,4,1,cadu,3,1
,2020,10/15/2020,Fall,1W,1,3,12,2,1,cadu,2,1,bogr,2,1
,2020,10/15/2020,Fall,1W,1,3,15,4,1,cadu,4,1,cadu,4,1
,2020,10/15/2020,Fall,1W,1,3,18,2,0,heco,1,0,cadu,1.5,0
,2020,10/15/2020,Fall,1W,1,3,21,1,0,bogr,9,1,bogr,5,0.5
,2020,10/15/2020,Fall,1W,1,3,24,2,0,bogr,4,0,heco,3,0
,2020,10/15/2020,Fall,1W,1,4,3,2,1,bogr,2,1,bogr,2,1
,2020,10/15/2020,Fall,1W,1,4,6,6,1,bogr,3,2,bogr,4.5,1.5
,2020,10/15/2020,Fall,1W,1,4,9,4,1,bogr,2,1,bogr,3,1
,2020,10/15/2020,Fall,1W,1,4,12,3,1,bogr,2,1,bogr,2.5,1
,2020,10/15/2020,Fall,1W,1,4,15,1,1,bogr,4,1,bogr,2.5,1
,2020,10/15/2020,Fall,1W,1,4,18,3,1,bogr,21,0,bogr,12,0.5
,2020,10/15/2020,Fall,1W,1,4,21,2,1,bogr,4,1,bogr,3,1
,2020,10/15/2020,Fall,1W,1,4,24,2,1,bogr,1,1,bogr,1.5,1
,2020,10/7/2020,Fall,2930,1,1,3,6,0,disp,3,1,pasm,4.5,0.5
,2020,10/7/2020,Fall,2930,1,1,6,6,1,disp,10,1,pasm,8,1
,2020,10/7/2020,Fall,2930,1,1,9,24,18,atca,28,23,atca,26,20.5
,2020,10/7/2020,Fall,2930,1,1,12,0,0,bare,0,0,bare,0,0
