Date,Pasture,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,MeanLowAll,ForageSppCheck,ForageSppCheck,LowFor-E,LowFor-W,MeanLowFor
,7NW,1,2,18,21,3,pasm,36,7,pasm,5,1,1,3,7,5
,7NW,1,2,21,34,6,bogr,32,1,bogr,3.5,1,1,6,1,3.5
,7NW,1,2,24,25,4,bogr,18,4,bogr,4,1,1,4,4,4
,7NW,1,3,3,30,3,bogr,30,3,stco,3,1,1,3,3,3
,7NW,1,3,6,20,5,oppo,11,6,eref,5.5,0,1,,6,
,7NW,1,3,9,42,4,pasm,26,3,bogr,3.5,1,1,4,3,3.5
,7NW,1,3,12,36,8,spcr,37,4,pasm,6,1,1,8,4,6
,7NW,1,3,15,43,7,pasm,34,7,pasm,7,1,1,7,7,7
,7NW,1,3,18,28,6,bogr,14,2,bogr,4,1,1,6,2,4
,7NW,1,3,21,25,4,oppo,36,3,bogr,3.5,0,1,,3,
,7NW,1,3,24,37,7,bogr,23,2,bogr,4.5,1,1,7,2,4.5
,7NW,1,4,3,8,3,bogr,24,4,bogr,3.5,1,1,3,4,3.5
,7NW,1,4,6,11,2,bogr,24,3,bogr,2.5,1,1,2,3,2.5
,7NW,1,4,9,10,2,bogr,16,2,bogr,2,1,1,2,2,2
,7NW,1,4,12,18,5,arfr,29,3,bogr,4,0,1,,3,
,7NW,1,4,15,15,2,bogr,14,6,oppo,4,1,1,2,6,4
,7NW,1,4,18,8,2,bogr,5,1,bogr,1.5,1,1,2,1,1.5
,7NW,1,4,21,12,3,bogr,20,2,eref,2.5,1,1,3,2,2.5
,7NW,1,4,24,12,2,bogr,16,1,bogr,1.5,1,1,2,1,1.5
,7NW,2,1,3,16,4,bogr,21,5,bogr,4.5,1,1,4,5,4.5
,7NW,2,1,6,20,5,eref,28,3,eref,4,1,1,5,3,4
,7NW,2,1,9,5,2,bogr,20,2,bogr,2,1,1,2,2,2
,7NW,2,1,12,10,2,bogr,10,3,bogr,2.5,1,1,2,3,2.5
,7NW,2,1,15,19,3,bogr,25,6,bogr,4.5,1,1,3,6,4.5
,7NW,2,1,18,18,4,oppo,25,4,bogr,4,0,1,,4,
,7NW,2,1,21,8,2,bogr,18,1,bogr,1.5,1,1,2,1,1.5
,7NW,2,1,24,14,3,bogr,10,3,bogr,3,1,1,3,3,3
,7NW,2,2,3,8,5,oppo,10,4,bogr,4.5,0,1,,4,
,7NW,2,2,6,19,3,bogr,15,2,bogr,2.5,1,1,3,2,2.5
,7NW,2,2,9,16,5,stco,17,3,bogr,4,1,1,5,3,4
,7NW,2,2,12,6,3,bogr,15,3,stco,3,1,1,3,3,3
,7NW,2,2,15,9,4,bogr,2,1,bogr,2.5,1,1,4,1,2.5
,7NW,2,2,18,21,3,bogr,15,2,bogr,2.5,1,1,3,2,2.5
,7NW,2,2,21,11,1,arlo,17,2,bogr,1.5,0,1,,2,
,7NW,2,2,24,6,1,bogr,8,1,bogr,1,1,1,1,1,1
,7NW,2,3,3,5,3,bogr,19,1,bogr,2,1,1,3,1,2
,7NW,2,3,6,10,3,bogr,6,2,bogr,2.5,1,1,3,2,2.5
,7NW,2,3,9,7,2,bogr,6,3,bogr,2.5,1,1,2,3,2.5
,7NW,2,3,12,7,3,bogr,4,2,bogr,2.5,1,1,3,2,2.5
,7NW,2,3,15,20,4,bogr,10,3,bogr,3.5,1,1,4,3,3.5
,7NW,2,3,18,27,3,bogr,7,1,bogr,2,1,1,3,1,2
,7NW,2,3,21,26,3,bogr,20,2,bogr,2.5,1,1,3,2,2.5
,7NW,2,3,24,7,2,bogr,29,2,bogr,2,1,1,2,2,2
,7NW,2,4,3,38,9,bogr,24,5,bogr,7,1,1,9,5,7
,7NW,2,4,6,21,6,bogr,20,5,spcr,5.5,1,1,6,5,5.5
,7NW,2,4,9,15,2,spcr,35,3,bogr,2.5,1,1,2,3,2.5
,7NW,2,4,12,16,7,bogr,26,6,stco,6.5,1,1,7,6,6.5
,7NW,2,4,15,22,5,bogr,26,2,bogr,3.5,1,1,5,2,3.5
,7NW,2,4,18,14,0,bogr,16,5,bogr,2.5,1,1,0,5,2.5
,7NW,2,4,21,13,2,bogr,4,2,bogr,2,1,1,2,2,2
,7NW,2,4,24,6,1,bogr,23,3,eref,2,1,1,1,3,2
,7NW,3,1,3,29,3,stco,38,3,oppo,3,1,1,3,3,3
,7NW,3,1,6,16,5,gusa,16,4,bogr,4.5,0,1,,4,
,7NW,3,1,9,23,4,eref,29,7,pasm,5.5,1,1,4,7,5.5
,7NW,3,1,12,36,8,eref,30,7,eref,7.5,1,1,8,7,7.5
,7NW,3,1,15,37,2,stco,34,10,stco,6,1,1,2,10,6
,7NW,3,1,18,21,3,stco,32,4,pasm,3.5,1,1,3,4,3.5
,7NW,3,1,21,31,3,pasm,27,3,stco,3,1,1,3,3,3
,7NW,3,1,24,15,2,bogr,12,2,bogr,2,1,1,2,2,2
,7NW,3,2,3,2,1,bogr,12,1,bogr,1,1,1,1,1,1
,7NW,3,2,6,4,2,bogr,21,2,bogr,2,1,1,2,2,2
,7NW,3,2,9,10,1,bogr,10,5,eref,3,1,1,1,5,3
,7NW,3,2,12,28,6,arfr,14,3,bogr,4.5,0,1,,3,
,7NW,3,2,15,26,10,stco,29,10,arlo,10,1,1,10,10,10
,7NW,3,2,18,33,5,bogr,18,4,bogr,4.5,1,1,5,4,4.5
,7NW,3,2,21,12,6,eref,12,3,eref,4.5,1,1,6,3,4.5
,7NW,3,2,24,27,10,stco,21,4,bogr,7,1,1,10,4,7
,7NW,3,3,3,27,9,stco,20,7,chle,8,1,1,9,7,8
,7NW,3,3,6,26,4,eref,25,6,stco,5,1,1,4,6,5
,7NW,3,3,9,17,3,bogr,12,3,bogr,3,1,1,3,3,3
,7NW,3,3,12,17,4,bogr,25,1,bogr,2.5,1,1,4,1,2.5
,7NW,3,3,15,35,2,bogr,21,3,bogr,2.5,1,1,2,3,2.5
,7NW,3,3,18,24,5,pasm,24,7,bogr,6,1,1,5,7,6
,7NW,3,3,21,12,2,bogr,34,3,pasm,2.5,1,1,2,3,2.5
,7NW,3,3,24,32,7,stco,24,9,eref,8,1,1,7,9,8
,7NW,3,4,3,8,2,bogr,22,2,eref,2,1,1,2,2,2
,7NW,3,4,6,21,3,bogr,21,2,bogr,2.5,1,1,3,2,2.5
,7NW,3,4,9,10,5,bogr,24,5,bogr,5,1,1,5,5,5
,7NW,3,4,12,19,3,arfr,10,2,bogr,2.5,0,1,,2,
,7NW,3,4,15,6,2,bogr,21,9,arfr,5.5,1,1,2,9,5.5
,7NW,3,4,18,30,3,pasm,11,2,bogr,2.5,1,1,3,2,2.5
,7NW,3,4,21,11,1,arfr,32,7,arfr,4,0,1,,7,
,7NW,3,4,24,38,10,arfr,14,3,bogr,6.5,0,1,,3,
,7NW,4,1,3,23,4,thfi,16,2,bogr,3,1,1,4,2,3
,7NW,4,1,6,12,3,bogr,15,4,bogr,3.5,1,1,3,4,3.5
,7NW,4,1,9,25,2,thfi,20,2,oppo,2,1,1,2,2,2
,7NW,4,1,12,14,3,bogr,11,3,bogr,3,1,1,3,3,3
,7NW,4,1,15,25,4,thfi,27,5,bogr,4.5,1,1,4,5,4.5
,7NW,4,1,18,25,5,thfi,26,3,bogr,4,1,1,5,3,4
,7NW,4,1,21,22,4,bogr,23,3,thfi,3.5,1,1,4,3,3.5
,7NW,4,1,24,38,3,bogr,25,3,bogr,3,1,1,3,3,3
,7NW,4,2,3,13,1,bogr,14,3,eref,2,1,1,1,3,2
,7NW,4,2,6,17,4,arfr,23,3,thfi,3.5,0,1,,3,
,7NW,4,2,9,21,1,bogr,24,10,thfi,5.5,1,1,1,10,5.5
,7NW,4,2,12,27,1,thfi,22,6,stco,3.5,1,1,1,6,3.5
,7NW,4,2,15,25,3,arfr,31,16,thfi,9.5,0,1,,16,
,7NW,4,2,18,25,5,eref,29,5,eref,5,1,1,5,5,5
,7NW,4,2,21,30,8,yugl,8,8,thfi,8,1,1,8,8,8
,7NW,4,2,24,14,4,stco,27,2,bogr,3,1,1,4,2,3
,7NW,4,3,3,20,4,thfi,23,9,sihy,6.5,1,1,4,9,6.5
,7NW,4,3,6,29,3,thfi,29,9,thfi,6,1,1,3,9,6
,7NW,4,3,9,16,3,thfi,27,1,thfi,2,1,1,3,1,2
,7NW,4,3,12,17,3,eref,20,2,bogr,2.5,1,1,3,2,2.5
,7NW,4,3,15,25,7,thfi,32,8,oppo,7.5,1,1,7,8,7.5
,7NW,4,3,18,21,4,thfi,23,10,thfi,7,1,1,4,10,7
,7NW,4,3,21,26,8,thfi,20,3,thfi,5.5,1,1,8,3,5.5
,7NW,4,3,24,21,6,thfi,19,5,bogr,5.5,1,1,6,5,5.5
,7NW,4,4,3,23,4,thfi,21,6,thfi,5,1,1,4,6,5
,7NW,4,4,6,24,3,eref,17,2,thfi,2.5,1,1,3,2,2.5
,7NW,4,4,9,23,4,thfi,29,6,thfi,5,1,1,4,6,5
,7NW,4,4,12,18,2,bogr,15,4,bogr,3,1,1,2,4,3
,7NW,4,4,15,18,5,thfi,21,3,thfi,4,1,1,5,3,4
,7NW,4,4,18,15,3,thfi,20,4,oppo,3.5,1,1,3,4,3.5
,7NW,4,4,21,27,3,oppo,26,7,oppo,5,0,1,,7,
,7NW,4,4,24,29,4,thfi,23,4,thfi,4,1,1,4,4,4
,7NW,5,1,3,40,5,pasm,35,5,pasm,5,1,1,5,5,5
,7NW,5,1,6,33,2,eref,45,10,pasm,6,1,1,2,10,6
,7NW,5,1,9,10,2,eref,33,5,pasm,3.5,1,1,2,5,3.5
,7NW,5,1,12,12,3,pasm,19,2,bogr,2.5,1,1,3,2,2.5
,7NW,5,1,15,19,4,pasm,24,1,bogr,2.5,1,1,4,1,2.5
,7NW,5,1,18,34,5,pasm,24,6,pasm,5.5,1,1,5,6,5.5
,7NW,5,1,21,23,4,pasm,32,10,stco,7,1,1,4,10,7
,7NW,5,1,24,33,6,pasm,35,6,pasm,6,1,1,6,6,6
,7NW,5,2,3,24,7,pasm,27,7,pasm,7,1,1,7,7,7
,7NW,5,2,6,28,3,pasm,15,1,bogr,2,1,1,3,1,2
,7NW,5,2,9,34,6,pasm,26,10,pasm,8,1,1,6,10,8
,7NW,5,2,12,39,1,bogr,29,7,atca,4,1,0,1,,
,7NW,5,2,15,18,7,pasm,34,4,oppo,5.5,1,1,7,4,5.5
,7NW,5,2,18,26,5,pasm,18,3,bogr,4,1,1,5,3,4
,7NW,5,2,21,36,7,pasm,27,6,pasm,6.5,1,1,7,6,6.5
,7NW,5,2,24,37,6,pasm,35,5,pasm,5.5,1,1,6,5,5.5
,7NW,5,3,3,35,3,pasm,37,10,pasm,6.5,1,1,3,10,6.5
,7NW,5,3,6,7,2,bogr,25,2,bogr,2,1,1,2,2,2
,7NW,5,3,9,29,3,arlo,48,8,bogr,5.5,0,1,,8,
,7NW,5,3,12,30,5,bogr,9,3,bogr,4,1,1,5,3,4
,7NW,5,3,15,33,3,pasm,44,5,pasm,4,1,1,3,5,4
,7NW,5,3,18,38,5,pasm,46,3,pasm,4,1,1,5,3,4
,7NW,5,3,21,28,2,bogr,12,2,bogr,2,1,1,2,2,2
,7NW,5,3,24,24,6,pasm,22,3,atca,4.5,1,0,6,,
,7NW,5,4,3,18,2,bogr,23,4,disp,3,1,1,2,4,3
,7NW,5,4,6,16,4,bogr,35,5,disp,4.5,1,1,4,5,4.5
,7NW,5,4,9,28,3,bogr,17,4,disp,3.5,1,1,3,4,3.5
,7NW,5,4,12,16,3,bogr,10,4,bogr,3.5,1,1,3,4,3.5
,7NW,5,4,15,55,32,atca,18,2,bogr,17,0,1,,2,
,7NW,5,4,18,36,6,bogr,11,3,bogr,4.5,1,1,6,3,4.5
,7NW,5,4,21,17,2,bogr,15,1,bogr,1.5,1,1,2,1,1.5
,7NW,5,4,24,36,3,bogr,32,10,LITT,6.5,1,1,3,10,6.5
,7NW,6,1,3,31,6,pasm,30,6,pasm,6,1,1,6,6,6
,7NW,6,1,6,31,5,pasm,25,2,pasm,3.5,1,1,5,2,3.5
,7NW,6,1,9,21,1,pasm,36,7,pasm,4,1,1,1,7,4
,7NW,6,1,12,30,4,pasm,39,4,pasm,4,1,1,4,4,4
,7NW,6,1,15,36,7,pasm,38,4,pasm,5.5,1,1,7,4,5.5
,7NW,6,1,18,24,4,pasm,35,4,pasm,4,1,1,4,4,4
,7NW,6,1,21,32,4,oppo,18,5,bogr,4.5,0,1,,5,
,7NW,6,1,24,16,2,bogr,24,3,bogr,2.5,1,1,2,3,2.5
,7NW,6,2,3,37,20,pasm,43,13,pasm,16.5,1,1,20,13,16.5
,7NW,6,2,6,44,14,pasm,38,10,pasm,12,1,1,14,10,12
,7NW,6,2,9,34,10,pasm,42,12,arfr,11,1,1,10,12,11
,7NW,6,2,12,38,10,pasm,37,17,pasm,13.5,1,1,10,17,13.5
,7NW,6,2,15,31,6,pasm,32,16,atca,11,1,0,6,,
,7NW,6,2,18,27,7,pasm,26,1,arfr,4,1,1,7,1,4
,7NW,6,2,21,25,5,pasm,29,5,pasm,5,1,1,5,5,5
,7NW,6,2,24,57,16,atca,37,2,pasm,9,0,1,,2,
,7NW,6,3,3,19,4,bogr,33,6,pasm,5,1,1,4,6,5
,7NW,6,3,6,17,3,bogr,11,4,bogr,3.5,1,1,3,4,3.5
,7NW,6,3,9,29,6,pasm,23,1,bogr,3.5,1,1,6,1,3.5
,7NW,6,3,12,7,3,bogr,4,2,bogr,2.5,1,1,3,2,2.5
,7NW,6,3,15,36,4,pasm,28,2,bogr,3,1,1,4,2,3
,7NW,6,3,18,12,2,bogr,14,1,bogr,1.5,1,1,2,1,1.5
,7NW,6,3,21,16,7,bogr,10,3,bogr,5,1,1,7,3,5
,7NW,6,3,24,8,2,bogr,16,3,bogr,2.5,1,1,2,3,2.5
,7NW,6,4,3,31,7,pasm,20,2,pasm,4.5,1,1,7,2,4.5
,7NW,6,4,6,32,4,pasm,30,11,pasm,7.5,1,1,4,11,7.5
,7NW,6,4,9,26,4,arfr,37,10,arfr,7,0,1,,10,
,7NW,6,4,12,41,9,spai,37,5,disp,7,1,1,9,5,7
,7NW,6,4,15,30,11,spai,25,8,pasm,9.5,1,1,11,8,9.5
,7NW,6,4,18,26,5,pasm,32,6,pasm,5.5,1,1,5,6,5.5
,7NW,6,4,21,30,5,pasm,28,3,pasm,4,1,1,5,3,4
,7NW,6,4,24,26,5,pasm,35,10,pasm,7.5,1,1,5,10,7.5
,7SE,1,1,3,26,7,bogr,23,5,bogr,6,1,1,7,5,6
,7SE,1,1,6,32,6,bogr,14,3,bogr,4.5,1,1,6,3,4.5
,7SE,1,1,9,46,9,sihy,31,5,bogr,7,1,1,9,5,7
,7SE,1,1,12,16,5,bogr,12,3,bogr,4,1,1,5,3,4
,7SE,1,1,15,8,3,bogr,18,15,arfr,9,1,1,3,15,9
,7SE,1,1,18,26,4,bogr,18,4,bogr,4,1,1,4,4,4
,7SE,1,1,21,32,8,bogr,19,3,bogr,5.5,1,1,8,3,5.5
,7SE,1,1,24,22,4,bogr,8,3,bogr,3.5,1,1,4,3,3.5
,7SE,1,2,3,15,2,bogr,15,2,eref,2,1,1,2,2,2
,7SE,1,2,6,21,6,stco,32,3,spcr,4.5,1,1,6,3,4.5
,7SE,1,2,9,28,5,spcr,17,4,bogr,4.5,1,1,5,4,4.5
,7SE,1,2,12,11,7,oppo,10,6,oppo,6.5,0,1,,6,
,7SE,1,2,15,17,3,bogr,10,3,bogr,3,1,1,3,3,3
,7SE,1,2,18,19,2,bogr,25,2,atca,2,1,0,2,,
,7SE,1,2,21,16,4,bogr,26,7,bogr,5.5,1,1,4,7,5.5
,7SE,1,2,24,5,2,bogr,10,3,bogr,2.5,1,1,2,3,2.5
,7SE,1,3,3,16,2,bogr,10,3,bogr,2.5,1,1,2,3,2.5
,7SE,1,3,6,15,4,bogr,8,4,bogr,4,1,1,4,4,4
,7SE,1,3,9,11,5,bogr,9,3,bogr,4,1,1,5,3,4
,7SE,1,3,12,21,3,bogr,23,3,bogr,3,1,1,3,3,3
,7SE,1,3,15,32,8,stco,28,3,spcr,5.5,1,1,8,3,5.5
,7SE,1,3,18,28,2,bogr,20,3,bogr,2.5,1,1,2,3,2.5
,7SE,1,3,21,9,3,bogr,23,4,pasm,3.5,1,1,3,4,3.5
,7SE,1,3,24,24,5,spco,23,3,bogr,4,1,1,5,3,4
,7SE,1,4,3,18,2,bogr,8,2,bogr,2,1,1,2,2,2
,7SE,1,4,6,30,6,pasm,19,4,bogr,5,1,1,6,4,5
,7SE,1,4,9,10,5,bogr,22,2,bogr,3.5,1,1,5,2,3.5
,7SE,1,4,12,17,7,bogr,18,5,bogr,6,1,1,7,5,6
,7SE,1,4,15,10,3,bogr,24,2,bogr,2.5,1,1,3,2,2.5
,7SE,1,4,18,24,7,bogr,12,4,bogr,5.5,1,1,7,4,5.5
,7SE,1,4,21,8,2,bogr,24,4,spcr,3,1,1,2,4,3
,7SE,1,4,24,11,3,bogr,10,4,bogr,3.5,1,1,3,4,3.5
,7SE,2,1,3,12,4,bogr,18,6,bogr,5,1,1,4,6,5
,7SE,2,1,6,23,3,bogr,22,5,bogr,4,1,1,3,5,4
,7SE,2,1,9,16,3,bogr,16,3,bogr,3,1,1,3,3,3
,7SE,2,1,12,17,2,bogr,32,5,bogr,3.5,1,1,2,5,3.5
,7SE,2,1,15,20,2,bogr,19,5,bogr,3.5,1,1,2,5,3.5
,7SE,2,1,18,28,2,bogr,16,5,bogr,3.5,1,1,2,5,3.5
,7SE,2,1,21,24,2,bogr,12,5,bogr,3.5,1,1,2,5,3.5
,7SE,2,1,24,23,3,bogr,19,4,bogr,3.5,1,1,3,4,3.5
,7SE,2,2,3,20,2,bogr,23,3,bogr,2.5,1,1,2,3,2.5
,7SE,2,2,6,26,2,bogr,22,3,bogr,2.5,1,1,2,3,2.5
,7SE,2,2,9,25,1,bogr,57,4,pasm,2.5,1,1,1,4,2.5
,7SE,2,2,12,39,2,pasm,46,9,spcr,5.5,1,1,2,9,5.5
,7SE,2,2,15,31,2,pasm,39,6,pasm,4,1,1,2,6,4
,7SE,2,2,18,22,3,bogr,32,2,bogr,2.5,1,1,3,2,2.5
,7SE,2,2,21,19,6,bogr,19,2,bogr,4,1,1,6,2,4
,7SE,2,2,24,10,5,bogr,7,3,bogr,4,1,1,5,3,4
,7SE,2,3,3,14,3,spcr,26,2,bogr,2.5,1,1,3,2,2.5
,7SE,2,3,6,27,3,bogr,21,4,bogr,3.5,1,1,3,4,3.5
,7SE,2,3,9,20,4,bogr,21,4,spcr,4,1,1,4,4,4
,7SE,2,3,12,10,2,bogr,21,5,bogr,3.5,1,1,2,5,3.5
,7SE,2,3,15,21,3,bogr,31,2,bogr,2.5,1,1,3,2,2.5
,7SE,2,3,18,33,4,arfr,22,3,bogr,3.5,0,1,,3,
,7SE,2,3,21,8,2,mata,7,2,bogr,2,1,1,2,2,2
,7SE,2,3,24,12,7,oppo,9,3,bogr,5,0,1,,3,
,7SE,2,4,3,34,4,bogr,30,5,bogr,4.5,1,1,4,5,4.5
,7SE,2,4,6,28,4,bogr,28,5,bogr,4.5,1,1,4,5,4.5
,7SE,2,4,9,26,4,stco,18,4,bogr,4,1,1,4,4,4
,7SE,2,4,12,28,3,bogr,34,3,bogr,3,1,1,3,3,3
,7SE,2,4,15,39,7,bogr,30,6,spcr,6.5,1,1,7,6,6.5
,7SE,2,4,18,6,2,bogr,14,4,bogr,3,1,1,2,4,3
,7SE,2,4,21,19,2,bogr,30,9,sihy,5.5,1,1,2,9,5.5
,7SE,2,4,24,16,4,oppo,33,5,bogr,4.5,0,1,,5,
,7SE,3,1,3,24,3,bogr,24,4,spcr,3.5,1,1,3,4,3.5
,7SE,3,1,6,24,3,spcr,8,2,bogr,2.5,1,1,3,2,2.5
,7SE,3,1,9,20,2,bogr,28,4,pasm,3,1,1,2,4,3
,7SE,3,1,12,4,2,bogr,9,3,bogr,2.5,1,1,2,3,2.5
,7SE,3,1,15,18,3,bogr,18,2,bogr,2.5,1,1,3,2,2.5
,7SE,3,1,18,31,10,pasm,32,4,pasm,7,1,1,10,4,7
,7SE,3,1,21,28,2,pasm,37,6,pasm,4,1,1,2,6,4
,7SE,3,1,24,16,5,bogr,8,4,bogr,4.5,1,1,5,4,4.5
,7SE,3,2,3,44,6,pasm,39,5,pasm,5.5,1,1,6,5,5.5
,7SE,3,2,6,22,6,bogr,30,4,bogr,5,1,1,6,4,5
,7SE,3,2,9,26,8,eref,12,5,bogr,6.5,1,1,8,5,6.5
,7SE,3,2,12,24,4,bogr,15,2,bogr,3,1,1,4,2,3
,7SE,3,2,15,14,4,bogr,26,5,vuoc,4.5,1,1,4,5,4.5
,7SE,3,2,18,26,5,bogr,31,5,bogr,5,1,1,5,5,5
,7SE,3,2,21,17,5,bogr,17,5,bogr,5,1,1,5,5,5
,7SE,3,2,24,32,3,crmi,16,4,bogr,3.5,1,1,3,4,3.5
,7SE,3,3,3,28,3,bogr,23,2,bogr,2.5,1,1,3,2,2.5
,7SE,3,3,6,30,2,bogr,14,4,bogr,3,1,1,2,4,3
,7SE,3,3,9,16,2,bogr,36,5,bogr,3.5,1,1,2,5,3.5
,7SE,3,3,12,18,5,bogr,12,4,bogr,4.5,1,1,5,4,4.5
,7SE,3,3,15,26,3,bogr,20,4,bogr,3.5,1,1,3,4,3.5
,7SE,3,3,18,28,3,bogr,25,4,spcr,3.5,1,1,3,4,3.5
,7SE,3,3,21,16,5,bogr,22,4,bogr,4.5,1,1,5,4,4.5
,7SE,3,3,24,20,4,bogr,16,2,bogr,3,1,1,4,2,3
,7SE,3,4,3,22,4,bogr,15,4,bogr,4,1,1,4,4,4
,7SE,3,4,6,29,5,pasm,21,2,bogr,3.5,1,1,5,2,3.5
,7SE,3,4,9,38,10,pasm,42,10,pasm,10,1,1,10,10,10
,7SE,3,4,12,21,5,bogr,46,8,pasm,6.5,1,1,5,8,6.5
,7SE,3,4,15,14,4,vuoc,17,3,bogr,3.5,1,1,4,3,3.5
,7SE,3,4,18,34,7,pasm,30,7,pasm,7,1,1,7,7,7
,7SE,3,4,21,10,3,bogr,12,3,bogr,3,1,1,3,3,3
,7SE,3,4,24,20,4,spcr,21,4,bogr,4,1,1,4,4,4
,7SE,4,1,3,24,6,bogr,28,7,bogr,6.5,1,1,6,7,6.5
,7SE,4,1,6,16,3,bogr,18,6,vuoc,4.5,1,1,3,6,4.5
,7SE,4,1,9,28,5,bogr,26,5,bogr,5,1,1,5,5,5
,7SE,4,1,12,18,3,bogr,18,6,vuoc,4.5,1,1,3,6,4.5
,7SE,4,1,15,14,3,bogr,16,5,bogr,4,1,1,3,5,4
,7SE,4,1,18,14,2,bogr,40,5,bogr,3.5,1,1,2,5,3.5
,7SE,4,1,21,34,4,bogr,28,7,bogr,5.5,1,1,4,7,5.5
,7SE,4,1,24,19,4,bogr,40,7,bogr,5.5,1,1,4,7,5.5
,7SE,4,2,3,18,2,spcr,11,5,bogr,3.5,1,1,2,5,3.5
,7SE,4,2,6,23,6,stco,10,4,bogr,5,1,1,6,4,5
,7SE,4,2,9,23,4,spcr,17,5,bogr,4.5,1,1,4,5,4.5
,7SE,4,2,12,12,3,bogr,22,4,bogr,3.5,1,1,3,4,3.5
,7SE,4,2,15,21,7,stco,16,5,bogr,6,1,1,7,5,6
,7SE,4,2,18,24,3,bogr,16,4,bogr,3.5,1,1,3,4,3.5
,7SE,4,2,21,17,1,bogr,22,7,eref,4,1,1,1,7,4
,7SE,4,2,24,32,6,oppo,26,7,pasm,6.5,0,1,,7,
,7SE,4,3,3,46,9,pasm,27,9,chle,9,1,1,9,9,9
,7SE,4,3,6,25,3,oppo,21,5,pasm,4,0,1,,5,
,7SE,4,3,9,15,1,bogr,8,2,bogr,1.5,1,1,1,2,1.5
,7SE,4,3,12,21,2,bogr,18,3,stco,2.5,1,1,2,3,2.5
,7SE,4,3,15,22,10,stco,29,12,stco,11,1,1,10,12,11
,7SE,4,3,18,19,3,bogr,35,7,stco,5,1,1,3,7,5
,7SE,4,3,21,20,1,bogr,17,2,bogr,1.5,1,1,1,2,1.5
,7SE,4,3,24,31,6,bogr,8,4,bogr,5,1,1,6,4,5
,7SE,4,4,3,18,4,oppo,31,12,spcr,8,0,1,,12,
,7SE,4,4,6,31,4,stco,26,5,oppo,4.5,1,1,4,5,4.5
,7SE,4,4,9,26,4,stco,22,3,bogr,3.5,1,1,4,3,3.5
,7SE,4,4,12,34,12,stco,34,17,spcr,14.5,1,1,12,17,14.5
,7SE,4,4,15,24,3,bogr,34,7,spcr,5,1,1,3,7,5
,7SE,4,4,18,36,3,stco,22,8,stco,5.5,1,1,3,8,5.5
,7SE,4,4,21,30,9,stco,31,9,mili,9,1,1,9,9,9
,7SE,4,4,24,31,10,eref,30,10,trdu,10,1,1,10,10,10
,7SE,5,1,3,43,6,spcr,32,9,eref,7.5,1,1,6,9,7.5
,7SE,5,1,6,31,8,pasm,20,5,stco,6.5,1,1,8,5,6.5
,7SE,5,1,9,32,8,pasm,36,8,pasm,8,1,1,8,8,8
,7SE,5,1,12,26,5,stco,26,6,arfr,5.5,1,1,5,6,5.5
,7SE,5,1,15,32,7,stco,40,12,pasm,9.5,1,1,7,12,9.5
,7SE,5,1,18,49,7,pasm,40,18,pasm,12.5,1,1,7,18,12.5
,7SE,5,1,21,33,10,vuoc,44,12,pasm,11,1,1,10,12,11
,7SE,5,1,24,51,8,arfr,48,9,spcr,8.5,0,1,,9,
,7SE,5,2,3,36,17,eref,34,4,spcr,10.5,1,1,17,4,10.5
,7SE,5,2,6,43,8,pasm,42,6,pasm,7,1,1,8,6,7
,7SE,5,2,9,51,10,atca,61,13,atca,11.5,0,0,,,
,7SE,5,2,12,39,12,gusa,26,9,bogr,10.5,0,1,,9,
,7SE,5,2,15,45,10,pasm,42,7,pasm,8.5,1,1,10,7,8.5
,7SE,5,2,18,57,6,eref,26,4,bogr,5,1,1,6,4,5
,7SE,5,2,21,47,5,eref,27,6,bogr,5.5,1,1,5,6,5.5
,7SE,5,2,24,28,2,pasm,23,10,vuoc,6,1,1,2,10,6
,7SE,5,3,3,35,8,stco,78,64,atca,36,1,0,8,,
,7SE,5,3,6,40,6,pasm,46,30,atca,18,1,0,6,,
,7SE,5,3,9,24,10,pasm,41,10,pasm,10,1,1,10,10,10
,7SE,5,3,12,26,2,pasm,25,4,oppo,3,1,1,2,4,3
,7SE,5,3,15,35,1,bogr,37,20,atca,10.5,1,0,1,,
,7SE,5,3,18,35,7,pasm,28,4,bogr,5.5,1,1,7,4,5.5
,7SE,5,3,21,25,4,pasm,21,3,pasm,3.5,1,1,4,3,3.5
,7SE,5,3,24,23,8,atca,39,4,pasm,6,0,1,,4,
,7SE,5,4,3,44,13,pasm,39,8,pasm,10.5,1,1,13,8,10.5
,7SE,5,4,6,44,10,pasm,28,7,pasm,8.5,1,1,10,7,8.5
,7SE,5,4,9,78,12,pasm,42,18,pasm,15,1,1,12,18,15
,7SE,5,4,12,42,18,pasm,44,9,pasm,13.5,1,1,18,9,13.5
,7SE,5,4,15,44,18,pasm,49,23,pasm,20.5,1,1,18,23,20.5
,7SE,5,4,18,36,6,pasm,64,17,pasm,11.5,1,1,6,17,11.5
,7SE,5,4,21,58,9,spai,54,7,bogr,8,1,1,9,7,8
,7SE,5,4,24,70,13,pasm,74,26,atca,19.5,1,0,13,,
,7SE,6,1,3,24,6,pasm,51,9,SPAI,7.5,1,1,6,9,7.5
,7SE,6,1,6,30,10,pasm,34,13,pasm,11.5,1,1,10,13,11.5
,7SE,6,1,9,28,10,pasm,32,9,pasm,9.5,1,1,10,9,9.5
