Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,
6/14/2022,CN,3,4,6,12,PASM,4,OPPO,0,BARE,0,BARE,0
6/14/2022,CN,3,4,9,0,BARE,0,BARE,18,PASM,8,OPPO,0
6/14/2022,CN,3,4,12,6,PASM,2,PASM,10,PASM,4,OPPO,0
6/14/2022,CN,3,4,15,7,PASM,1,PASM,6,PASM,2,PASM,0
6/14/2022,CN,3,4,18,4,PASM,1,PASM,3,PASM,1,PASM,0
6/14/2022,CN,3,4,21,5,OPPO,2,OPPO,4,PASM,2,CHLE,0
6/14/2022,CN,3,4,24,8,OPPO,4,OPPO,8,PASM,2,PASM,0
6/14/2022,CN,4,1,3,1,CHLE,1,CHLE,7,CHLE,1,LARE,0
6/14/2022,CN,4,1,6,0,BARE,0,BARE,3,SPCO,1,SPCO,0
6/14/2022,CN,4,1,9,1,CHLE,1,CHLE,0,BARE,0,BARE,0
6/14/2022,CN,4,1,12,1,CHLE,1,CHLE,2,LARE,1,LARE,0
6/14/2022,CN,4,1,15,0,BARE,0,BARE,4,LARE,2,LARE,0
6/14/2022,CN,4,1,18,4,LARE,1,LARE,7,CHLE,1,BUDA,0
6/14/2022,CN,4,1,21,4,BOGR,1,BOGR,2,BUDA,1,BUDA,0
6/14/2022,CN,4,1,24,1,BUDA,1,BUDA,2,BUDA,1,BUDA,0
6/14/2022,CN,4,2,3,16,PASM,1,PASM,12,PASM,3,PASM,0
6/14/2022,CN,4,2,6,8,PASM,2,PASM,13,PASM,3,PASM,0
6/14/2022,CN,4,2,9,6,IVAX,1,IVAX,12,PASM,2,PASM,0
6/14/2022,CN,4,2,12,8,PASM,2,PASM,11,PASM,1,PASM,0
6/14/2022,CN,4,2,15,8,PASM,2,PASM,10,PASM,3,PASM,0
6/14/2022,CN,4,2,18,10,PASM,4,PASM,4,PASM,1,PASM,0
6/14/2022,CN,4,2,21,0,BARE,0,BARE,4,IVAX,1,IVAX,0
6/14/2022,CN,4,2,24,7,IVAX,1,IVAX,12,PASM,2,PASM,0
6/14/2022,CN,4,3,3,4,PASM,1,PASM,10,BOGR,3,BOGR,0
6/14/2022,CN,4,3,6,0,BARE,0,BARE,4,SAIB,1,BOGR,0
6/14/2022,CN,4,3,9,10,PASM,1,PASM,1,PASM,1,PASM,0
6/14/2022,CN,4,3,12,0,BARE,0,BARE,2,CHLE,1,CHLE,0
6/14/2022,CN,4,3,15,4,PASM,1,BUDA,1,BOGR,1,BOGR,0
6/14/2022,CN,4,3,18,8,PASM,2,BUDA,3,BOGR,1,BOGR,0
6/14/2022,CN,4,3,21,4,PASM,1,BUDA,8,BOGR,2,BOGR,0
6/14/2022,CN,4,3,24,0,BARE,0,BARE,6,PASM,1,BUDA,0
6/14/2022,CN,4,4,3,18,PASM,4,PASM,14,PASM,1,PASM,0
6/14/2022,CN,4,4,6,6,PASM,1,PASM,6,PASM,1,PASM,0
6/14/2022,CN,4,4,9,1,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,CN,4,4,12,1,BOGR,1,BOGR,3,BUDA,1,BUDA,0
6/14/2022,CN,4,4,15,8,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/14/2022,CN,4,4,18,2,BUDA,1,BUDA,4,BOGR,1,BOGR,0
6/14/2022,CN,4,4,21,1,BUDA,1,BUDA,0,BARE,0,BARE,0
6/14/2022,CN,4,4,24,2,BUDA,2,BUDA,3,BUDA,1,BUDA,0
6/14/2022,26E,1,1,3,24,BOGR,2,BOGR,16,BOGR,1,BOGR,0
6/14/2022,26E,1,1,6,10,BOGR,2,BOGR,5,BOGR,1,BOGR,0
6/14/2022,26E,1,1,9,6,BOGR,2,BOGR,20,BOGR,1,BOGR,0
6/14/2022,26E,1,1,12,5,CADU,0,CADU,11,BOGR,1,BOGR,0
6/14/2022,26E,1,1,15,7,CADU,0,CADU,5,BOGR,1,BOGR,0
6/14/2022,26E,1,1,18,21,BOGR,1,BOGR,7,BOGR,3,BOGR,0
6/14/2022,26E,1,1,21,22,BOGR,2,BOGR,26,BOGR,2,BOGR,0
6/14/2022,26E,1,1,24,26,BOGR,6,OPPO,30,BOGR,4,OPPO,0
6/14/2022,26E,1,2,3,65,PASM,3,PASM,30,PASM,1,PASM,0
6/14/2022,26E,1,2,6,32,BOGR,2,BOGR,35,PASM,1,PASM,0
6/14/2022,26E,1,2,9,20,BOGR,2,BOGR,29,HECO,3,PASM,0
6/14/2022,26E,1,2,12,30,BOGR,3,BOGR,15,PASM,1,PASM,0
6/14/2022,26E,1,2,15,20,BOGR,2,PASM,22,BOGR,2,BOGR,0
6/14/2022,26E,1,2,18,27,BOGR,1,PASM,29,PASM,2,PASM,0
6/14/2022,26E,1,2,21,35,BOGR,1,BOGR,40,BOGR,1,BOGR,0
6/14/2022,26E,1,2,24,24,PASM,1,PASM,39,PASM,2,BOGR,0
6/14/2022,26E,1,3,3,5,BOGR,1,BOGR,16,BOGR,1,BOGR,0
6/14/2022,26E,1,3,6,0,BARE,0,BARE,24,BOGR,2,THFI,0
6/14/2022,26E,1,3,9,26,BOGR,1,BOGR,17,BOGR,1,BOGR,0
6/14/2022,26E,1,3,12,27,BOGR,2,BOGR,29,BOGR,1,BOGR,0
6/14/2022,26E,1,3,15,13,BOGR,1,BOGR,22,BOGR,1,BOGR,0
6/14/2022,26E,1,3,18,32,BOGR,2,BOGR,37,BOGR,2,BOGR,0
6/14/2022,26E,1,3,21,18,BOGR,3,BOGR,13,BOGR,0,BOGR,0
6/14/2022,26E,1,3,24,22,BOGR,3,CADU,26,BOGR,3,BOGR,0
6/14/2022,26E,1,4,3,6,VUOC,1,BOGR,0,BARE,0,BARE,0
6/14/2022,26E,1,4,6,43,BOGR,2,BOGR,25,BOGR,2,BOGR,0
6/14/2022,26E,1,4,9,29,BOGR,3,BOGR,34,BOGR,2,BOGR,0
6/14/2022,26E,1,4,12,46,BOGR,5,BOGR,28,BOGR,2,BOGR,0
6/14/2022,26E,1,4,15,33,BOGR,1,BOGR,33,BOGR,3,BOGR,0
6/14/2022,26E,1,4,18,28,BOGR,2,BOGR,30,BOGR,3,BOGR,0
6/14/2022,26E,1,4,21,38,BOGR,3,BOGR,29,BOGR,3,BOGR,0
6/14/2022,26E,1,4,24,18,BOGR,1,BOGR,32,BOGR,3,BOGR,0
6/14/2022,26E,2,1,3,39,PASM,4,BOGR,53,PASM,5,BOGR,0
6/14/2022,26E,2,1,6,43,PASM,2,PASM,41,PASM,6,PASM,0
6/14/2022,26E,2,1,9,29,BOGR,3,BOGR,33,PASM,1,BOGR,0
6/14/2022,26E,2,1,12,18,BOGR,1,BOGR,24,BOGR,2,BOGR,0
6/14/2022,26E,2,1,15,29,BOGR,1,BOGR,25,PASM,2,PASM,0
6/14/2022,26E,2,1,18,6,BOGR,0,BOGR,22,BOGR,0,BOGR,0
6/14/2022,26E,2,1,21,12,SAIB,1,SPCO,17,BOGR,1,BOGR,0
6/14/2022,26E,2,1,24,6,PASM,1,BOGR,6,PASM,1,BOGR,0
6/14/2022,26E,2,2,3,34,PASM,1,PASM,48,PASM,1,PASM,0
6/14/2022,26E,2,2,6,12,PASM,1,PASM,17,PASM,1,PASM,0
6/14/2022,26E,2,2,9,4,THFI,1,BOGR,8,BOGR,0,BOGR,0
6/14/2022,26E,2,2,12,18,BOGR,3,OPPO,14,BOGR,0,BARE,0
6/14/2022,26E,2,2,15,15,BOGR,2,BOGR,26,BOGR,3,OPPO,0
6/14/2022,26E,2,2,18,22,BOGR,1,BOGR,14,BOGR,1,BOGR,0
6/14/2022,26E,2,2,21,23,BOGR,1,BOGR,7,BOGR,1,BOGR,0
6/14/2022,26E,2,2,24,6,BOGR,1,BOGR,21,BOGR,1,BOGR,0
6/14/2022,26E,2,3,3,20,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/14/2022,26E,2,3,6,24,BOGR,2,BOGR,27,BOGR,1,BOGR,0
6/14/2022,26E,2,3,9,22,EREF,3,eref,40,BOGR,2,BOGR,0
6/14/2022,26E,2,3,12,37,BOGR,3,BOGR,45,SPCR,4,OPPO,0
6/14/2022,26E,2,3,15,10,BOGR,1,BOGR,26,PASM,4,OPPO,0
6/14/2022,26E,2,3,18,16,BOGR,1,BOGR,22,BOGR,1,BOGR,0
6/14/2022,26E,2,3,21,19,BOGR,2,BOGR,37,PASM,1,BOGR,0
6/14/2022,26E,2,3,24,22,BOGR,2,BOGR,5,BOGR,2,BOGR,0
6/14/2022,26E,2,4,3,24,BOGR,4,BOGR,26,PASM,1,BOGR,0
6/14/2022,26E,2,4,6,18,BOGR,1,BOGR,44,SPCR,1,BOGR,0
6/14/2022,26E,2,4,9,15,PASM,1,BOGR,31,SPCR,0,PASM,0
6/14/2022,26E,2,4,12,6,EREF,1,EREF,52,SPCR,3,SPCR,0
6/14/2022,26E,2,4,15,12,BOGR,1,BOGR,21,BOGR,2,BOGR,0
6/14/2022,26E,2,4,18,33,BOGR,2,BOGR,26,BOGR,5,OPPO,0
6/14/2022,26E,2,4,21,13,PASM,1,BOGR,32,BOGR,1,BOGR,0
6/14/2022,26E,2,4,24,31,BOGR,1,BOGR,38,BOGR,2,BOGR,0
6/15/2022,26E,3,1,3,44,BOGR,6,BOGR,40,BOGR,2,ARPU,0
6/15/2022,26E,3,1,6,29,BOGR,1,BOGR,38,BOGR,1,BOGR,0
6/15/2022,26E,3,1,9,27,BOGR,2,BOGR,36,BOGR,2,BOGR,0
6/15/2022,26E,3,1,12,30,BOGR,1,BOGR,42,BOGR,2,BOGR,0
6/15/2022,26E,3,1,15,11,BOGR,2,BOGR,42,BOGR,2,BOGR,0
6/15/2022,26E,3,1,18,16,BOGR,3,BOGR,26,BOGR,1,BOGR,0
6/15/2022,26E,3,1,21,32,BOGR,2,BOGR,32,BOGR,2,BOGR,0
6/15/2022,26E,3,1,24,26,BOGR,1,BOGR,30,BOGR,3,BOGR,0
6/15/2022,26E,3,2,3,5,BOGR,2,BOGR,24,BOGR,1,BOGR,0
6/15/2022,26E,3,2,6,29,BOGR,2,BOGR,14,BOGR,1,BOGR,0
6/15/2022,26E,3,2,9,27,BOGR,1,BOGR,29,BOGR,1,BOGR,0
6/15/2022,26E,3,2,12,37,BOGR,1,BOGR,27,BOGR,2,BOGR,0
6/15/2022,26E,3,2,15,25,BOGR,1,BOGR,38,BOGR,3,BOGR,0
6/15/2022,26E,3,2,18,11,BOGR,1,BOGR,30,BOGR,1,BOGR,0
6/15/2022,26E,3,2,21,28,BOGR,2,BOGR,28,BOGR,2,BOGR,0
6/15/2022,26E,3,2,24,33,BOGR,2,BOGR,23,BOGR,2,BOGR,0
6/15/2022,26E,3,3,3,30,BOGR,3,BOGR,38,BOGR,3,BOGR,0
6/15/2022,26E,3,3,6,31,BOGR,2,BOGR,39,BOGR,4,BOGR,0
6/15/2022,26E,3,3,9,27,BOGR,1,BOGR,34,BOGR,3,BOGR,0
6/15/2022,26E,3,3,12,27,BOGR,1,BOGR,20,BOGR,3,BOGR,0
6/15/2022,26E,3,3,15,13,BOGR,2,BOGR,29,BOGR,2,BOGR,0
6/15/2022,26E,3,3,18,16,BOGR,1,BOGR,19,BOGR,2,BOGR,0
6/15/2022,26E,3,3,21,4,BOGR,1,BOGR,30,BOGR,1,BOGR,0
6/15/2022,26E,3,3,24,15,BOGR,1,BOGR,40,BOGR,1,BOGR,0
6/15/2022,26E,3,4,3,25,BOGR,2,BOGR,30,BOGR,1,BOGR,0
6/15/2022,26E,3,4,6,22,BOGR,2,BOGR,32,BOGR,3,BOGR,0
6/15/2022,26E,3,4,9,11,BOGR,1,CADU,14,BOGR,1,BOGR,0
6/15/2022,26E,3,4,12,12,SPCR,0,BOGR,9,PASM,0,PASM,0
6/15/2022,26E,3,4,15,15,BOGR,1,BOGR,26,BOGR,2,BOGR,0
6/15/2022,26E,3,4,18,21,BOGR,1,BOGR,18,BOGR,3,BOGR,0
6/15/2022,26E,3,4,21,30,BOGR,3,BOGR,42,SPCR,2,BOGR,0
6/15/2022,26E,3,4,24,23,BOGR,1,BOGR,26,BOGR,2,BOGR,0
6/15/2022,26E,4,1,3,24,BOGR,2,BOGR,14,BOGR,1,BOGR,0
6/15/2022,26E,4,1,6,6,BOGR,0,BOGR,6,BOGR,0,BOGR,0
6/15/2022,26E,4,1,9,17,BOGR,1,BOGR,5,BOGR,0,BOGR,0
6/15/2022,26E,4,1,12,21,BOGR,2,BOGR,6,BOGR,1,BOGR,0
6/15/2022,26E,4,1,15,23,BOGR,2,BOGR,26,BOGR,1,BOGR,0
6/15/2022,26E,4,1,18,38,BOGR,2,BOGR,39,BOGR,2,BOGR,0
6/15/2022,26E,4,1,21,12,BOGR,1,BOGR,30,BOGR,1,BOGR,0
6/15/2022,26E,4,1,24,23,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/15/2022,26E,4,2,3,19,BOGR,2,BOGR,12,BOGR,2,BOGR,0
6/15/2022,26E,4,2,6,19,BOGR,1,BOGR,24,BOGR,0,BOGR,0
6/15/2022,26E,4,2,9,29,BOGR,1,BOGR,24,BOGR,1,BOGR,0
6/15/2022,26E,4,2,12,43,BOGR,2,BOGR,31,BOGR,2,BOGR,0
6/15/2022,26E,4,2,15,31,BOGR,2,BOGR,23,BOGR,1,BOGR,0
6/15/2022,26E,4,2,18,15,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/15/2022,26E,4,2,21,4,BOGR,1,BOGR,32,BOGR,1,BOGR,0
6/15/2022,26E,4,2,24,3,BOGR,0,BOGR,31,BOGR,2,BOGR,0
6/15/2022,26E,4,3,3,29,BOGR,4,BOGR,34,BOGR,3,BOGR,0
6/15/2022,26E,4,3,6,39,BOGR,1,BOGR,36,BOGR,3,BOGR,0
6/15/2022,26E,4,3,9,36,BOGR,2,BOGR,38,BOGR,4,BOGR,0
6/15/2022,26E,4,3,12,37,BOGR,3,BOGR,30,BOGR,1,BOGR,0
6/15/2022,26E,4,3,15,33,BOGR,1,BOGR,38,BOGR,1,BOGR,0
6/15/2022,26E,4,3,18,20,BOGR,1,BOGR,16,BOGR,3,BOGR,0
6/15/2022,26E,4,3,21,31,BOGR,1,BOGR,28,BOGR,0,BOGR,0
6/15/2022,26E,4,3,24,27,BOGR,1,BOGR,25,BOGR,1,BOGR,0
6/15/2022,26E,4,4,3,27,BOGR,2,BOGR,18,BOGR,1,VUOC,0
6/15/2022,26E,4,4,6,42,BOGR,4,BOGR,34,BOGR,3,BOGR,0
6/15/2022,26E,4,4,9,23,BOGR,0,BOGR,28,BOGR,1,BOGR,0
6/15/2022,26E,4,4,12,14,BOGR,0,BOGR,44,BOGR,2,BOGR,0
6/15/2022,26E,4,4,15,27,BOGR,1,BOGR,28,BOGR,1,BOGR,0
6/15/2022,26E,4,4,18,21,BOGR,0,BOGR,12,BOGR,0,BOGR,0
6/15/2022,26E,4,4,21,20,BOGR,0,BOGR,20,BOGR,1,THFI,0
6/15/2022,26E,4,4,24,25,BOGR,1,BOGR,22,BOGR,1,BOGR,0
6/15/2022,23E,1,1,3,4,BOGR,1,BOGR,5,BOGR,2,BOGR,0
6/15/2022,23E,1,1,6,3,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/15/2022,23E,1,1,9,2,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/15/2022,23E,1,1,12,3,BOGR,1,BOGR,5,BOGR,1,BOGR,0
6/15/2022,23E,1,1,15,5,BOGR,1,BOGR,9,OPPO,6,OPPO,0
6/15/2022,23E,1,1,18,1,BOGR,0,BARE,2,BOGR,1,BOGR,0
6/15/2022,23E,1,1,21,1,BOGR,0,BARE,0,BARE,0,BARE,0
6/15/2022,23E,1,1,24,7,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/15/2022,23E,1,2,3,10,BOGR,1,ARPU,3,BOGR,1,BOGR,0
6/15/2022,23E,1,2,6,2,BOGR,1,BOGR,10,BOGR,1,BOGR,0
6/15/2022,23E,1,2,9,10,BOGR,1,BOGR,14,BOGR,1,BOGR,0
6/15/2022,23E,1,2,12,8,EREF,0,BARE,2,BOGR,1,BOGR,0
6/15/2022,23E,1,2,15,6,CADU,1,CADU,15,SPCR,1,SPCR,0
6/15/2022,23E,1,2,18,8,BOGR,1,BOGR,1,BOGR,1,BOGR,0
6/15/2022,23E,1,2,21,2,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/15/2022,23E,1,2,24,4,BOGR,1,BOGR,24,BOGR,1,BOGR,0
6/15/2022,23E,1,3,3,4,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/15/2022,23E,1,3,6,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/15/2022,23E,1,3,9,0,BARE,0,BARE,6,BOGR,1,BOGR,0
6/15/2022,23E,1,3,12,10,VUOC,1,VUOC,2,BOGR,1,BOGR,0
6/15/2022,23E,1,3,15,11,VUOC,1,VUOC,5,VUOC,1,BOGR,0
6/15/2022,23E,1,3,18,13,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/15/2022,23E,1,3,21,12,BOGR,1,BOGR,4,VUOC,1,VUOC,0
6/15/2022,23E,1,3,24,16,VUOC,1,VUOC,2,BOGR,1,BOGR,0
6/15/2022,23E,1,4,3,12,BOGR,1,BOGR,16,BOGR,2,BOGR,0
6/15/2022,23E,1,4,6,12,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/15/2022,23E,1,4,9,9,PASM,1,BOGR,26,BOGR,1,BOGR,0
6/15/2022,23E,1,4,12,5,PASM,1,BOGR,5,BOGR,1,BOGR,0
6/15/2022,23E,1,4,15,20,BOGR,5,OPPO,16,BOGR,1,BOGR,0
6/15/2022,23E,1,4,18,3,SPCO,0,BARE,7,VUOC,2,BOGR,0
6/15/2022,23E,1,4,21,5,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/15/2022,23E,1,4,24,14,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/15/2022,23E,2,1,3,6,CADU,1,BOGR,5,BOGR,1,BOGR,0
6/15/2022,23E,2,1,6,12,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/15/2022,23E,2,1,9,3,BOGR,1,BOGR,10,BOGR,1,BOGR,0
6/15/2022,23E,2,1,12,10,BOGR,1,CADU,7,BOGR,1,BOGR,0
6/15/2022,23E,2,1,15,10,BOGR,1,BOGR,29,BOGR,1,BOGR,0
6/15/2022,23E,2,1,18,2,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/15/2022,23E,2,1,21,9,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/15/2022,23E,2,1,24,16,BOGR,1,BOGR,14,BOGR,2,BOGR,0
6/15/2022,23E,2,2,3,13,BOGR,2,BOGR,27,BOGR,2,BOGR,0
6/15/2022,23E,2,2,6,22,SPCR,1,SPCR,21,SPCR,4,SPCR,0
6/15/2022,23E,2,2,9,6,CADU,1,CADU,11,CADU,1,CADU,0
6/15/2022,23E,2,2,12,3,BOGR,1,BOGR,34,BOGR,1,BOGR,0
6/15/2022,23E,2,2,15,10,BOGR,1,CADU,5,BOGR,1,BOGR,0
6/15/2022,23E,2,2,18,5,BOGR,3,BOGR,5,BOGR,1,BOGR,0
6/15/2022,23E,2,2,21,19,BOGR,1,BOGR,5,BOGR,2,BOGR,0
6/15/2022,23E,2,2,24,7,BOGR,1,BOGR,24,BOGR,1,VUOC,0
6/15/2022,23E,2,3,3,2,BOGR,1,BOGR,11,BOGR,1,BOGR,0
6/15/2022,23E,2,3,6,6,BOGR,1,BOGR,36,BOGR,2,BOGR,0
6/15/2022,23E,2,3,9,39,BOGR,2,SPCR,31,SPCR,1,ARPU,0
6/15/2022,23E,2,3,12,11,BOGR,2,BOGR,7,BOGR,1,CADU,0
6/15/2022,23E,2,3,15,6,BOGR,2,VUOC,20,BOGR,2,BOGR,0
6/15/2022,23E,2,3,18,14,ARPU,1,BOGR,14,BOGR,1,BOGR,0
6/15/2022,23E,2,3,21,23,BOGR,1,BOGR,12,SPCR,1,SPCR,0
6/15/2022,23E,2,3,24,24,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/15/2022,23E,2,4,3,22,BOGR,0,BARE,4,BOGR,1,BOGR,0
6/15/2022,23E,2,4,6,2,BOGR,1,BOGR,22,BOGR,1,BOGR,0
6/15/2022,23E,2,4,9,9,BOGR,1,BOGR,14,BOGR,1,BOGR,0
6/15/2022,23E,2,4,12,4,BOGR,2,BOGR,2,BOGR,1,BOGR,0
6/15/2022,23E,2,4,15,20,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/15/2022,23E,2,4,18,6,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/15/2022,23E,2,4,21,4,BOGR,1,BOGR,3,VUOC,1,VUOC,0
6/15/2022,23E,2,4,24,2,BOGR,1,BOGR,6,CADU,1,CADU,0
6/14/2022,23E,3,1,3,8,BOGR,1,BOGR,2,BUDA,1,BUDA,0
6/14/2022,23E,3,1,6,4,BOGR,1,BOGR,8,BOGR,1,BOGR,0
6/14/2022,23E,3,1,9,3,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,3,1,12,13,VUOC,1,VUOC,5,CADU,1,CADU,0
6/14/2022,23E,3,1,15,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,3,1,18,3,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/14/2022,23E,3,1,21,1,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,3,1,24,3,BOGR,1,BOGR,15,BOGR,1,BOGR,0
6/14/2022,23E,3,2,3,6,BOGR,1,BOGR,9,PASM,1,ARPU,0
6/14/2022,23E,3,2,6,24,BOGR,2,BOGR,33,BOGR,2,PASM,0
6/14/2022,23E,3,2,9,12,PASM,1,PASM,13,PASM,1,BOGR,0
6/14/2022,23E,3,2,12,10,VUOC,1,VUOC,10,VUOC,1,VUOC,0
6/14/2022,23E,3,2,15,20,BOGR,2,BOGR,36,BOGR,2,BOGR,0
6/14/2022,23E,3,2,18,29,BOGR,2,BOGR,16,PASM,1,BOGR,0
6/14/2022,23E,3,2,21,32,BOGR,2,BOGR,24,BOGR,2,BOGR,0
6/14/2022,23E,3,2,24,28,BOGR,1,BOGR,30,BOGR,1,BOGR,0
6/14/2022,23E,3,3,3,18,BOGR,1,BOGR,5,CADU,1,CADU,0
6/14/2022,23E,3,3,6,1,BOGR,0,BARE,2,BUDA,1,BUDA,0
6/14/2022,23E,3,3,9,16,BOGR,1,BOGR,2,CADU,1,BOGR,0
6/14/2022,23E,3,3,12,2,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,23E,3,3,15,2,BOGR,1,BOGR,1,BOGR,1,BOGR,0
6/14/2022,23E,3,3,18,6,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,3,3,21,6,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,3,3,24,8,BOGR,1,BOGR,6,VUOC,1,BOGR,0
6/14/2022,23E,3,4,3,18,BOGR,1,BOGR,23,BOGR,2,OPPO,0
6/14/2022,23E,3,4,6,12,BOGR,1,BOGR,5,BOGR,1,BOGR,0
6/14/2022,23E,3,4,9,4,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,3,4,12,5,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,23E,3,4,15,10,BOGR,3,BOGR,5,BOGR,1,BOGR,0
6/14/2022,23E,3,4,18,2,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,3,4,21,5,OPPO,2,OPPO,3,BOGR,1,BOGR,0
6/14/2022,23E,3,4,24,2,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,4,1,3,2,BOGR,1,BOGR,18,BOGR,1,BOGR,0
6/14/2022,23E,4,1,6,2,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,4,1,9,10,BOGR,1,CADU,6,VUOC,1,VUOC,0
6/14/2022,23E,4,1,12,2,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,4,1,15,12,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/14/2022,23E,4,1,18,7,VUOC,1,BOGR,18,BOGR,3,OPPO,0
6/14/2022,23E,4,1,21,19,VUOC,2,VUOC,24,BOGR,1,BOGR,0
6/14/2022,23E,4,1,24,4,BOGR,1,BOGR,14,BOGR,1,BOGR,0
6/14/2022,23E,4,2,3,5,BOGR,1,BOGR,8,BOGR,1,BOGR,0
6/14/2022,23E,4,2,6,3,BOGR,1,BOGR,10,VUOC,1,VUOC,0
6/14/2022,23E,4,2,9,8,BOGR,1,BOGR,12,VUOC,1,VUOC,0
6/14/2022,23E,4,2,12,6,VUOC,0,BARE,12,BOGR,1,BOGR,0
6/14/2022,23E,4,2,15,7,BOGR,1,BOGR,14,SPCR,1,ARPU,0
6/14/2022,23E,4,2,18,10,BOGR,1,VUOC,12,VUOC,1,BOGR,0
6/14/2022,23E,4,2,21,9,BOGR,1,BOGR,16,BOGR,3,ARPU,0
6/14/2022,23E,4,2,24,10,PASM,1,PASM,5,PASM,1,PASM,0
6/14/2022,23E,4,3,3,7,BOGR,3,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,4,3,6,4,BOGR,2,BOGR,2,OPPO,1,OPPO,0
6/14/2022,23E,4,3,9,3,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,4,3,12,4,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,23E,4,3,15,15,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/14/2022,23E,4,3,18,5,BOGR,2,BOGR,3,BOGR,1,BOGR,0
6/14/2022,23E,4,3,21,4,BOGR,2,BOGR,22,BOGR,1,BOGR,0
6/14/2022,23E,4,3,24,16,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,4,4,3,18,BOGR,2,BOGR,3,ARFR,1,ARFR,0
6/14/2022,23E,4,4,6,0,BARE,0,BARE,4,GUSA,1,GUSA,0
6/14/2022,23E,4,4,9,1,LIIN,1,LIIN,5,CADU,1,CADU,0
6/14/2022,23E,4,4,12,3,BOGR,1,BOGR,1,BOGR,1,BOGR,0
6/14/2022,23E,4,4,15,1,BOGR,0,BARE,1,BOGR,0,BARE,0
6/14/2022,23E,4,4,18,7,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,23E,4,4,21,7,BOGR,1,BOGR,16,BOGR,1,BOGR,0
6/14/2022,23E,4,4,24,5,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/13/2022,32W,1,1,3,9,BOGR,1,BOGR,16,BOGR,1,SPCO,0
6/13/2022,32W,1,1,6,14,BOGR,1,BOGR,9,BOGR,3,BOGR,0
6/13/2022,32W,1,1,9,11,BOGR,1,BOGR,14,BOGR,1,BUDA,0
6/13/2022,32W,1,1,12,9,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/13/2022,32W,1,1,15,13,BOGR,1,BUDA,3,BUDA,1,BUDA,0
6/13/2022,32W,1,1,18,5,BOGR,1,BUDA,2,BUDA,1,BUDA,0
6/13/2022,32W,1,1,21,4,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/13/2022,32W,1,1,24,3,BUDA,1,BUDA,2,BUDA,1,BUDA,0
6/13/2022,32W,1,2,3,24,BOGR,1,BUDA,2,BOGR,1,BOGR,0
6/13/2022,32W,1,2,6,25,BOGR,3,BOGR,13,BOGR,2,BOGR,0
6/13/2022,32W,1,2,9,34,BOGR,1,BUDA,38,BOGR,1,BOGR,0
6/13/2022,32W,1,2,12,14,BOGR,1,BUDA,2,BUDA,1,BUDA,0
