Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,EastHighSpp,Low East,EastLowSpp,High West,WestHighSpp,Low West,WestLowSpp,MeanHigh,MeanLow
2021,10/14/2021,fall,26E,4,1,21,19,BOGR,3,BOGR,42,BOGR,2,BOGR,30.5,2.5
2021,10/14/2021,fall,26E,4,1,24,22,BOGR,1,BOGR,15,BOGR,1,BOGR,18.5,1
2021,10/14/2021,fall,26E,4,2,3,24,BOGR,4,BOGR,15,BOGR,3,BOGR,19.5,3.5
2021,10/14/2021,fall,26E,4,2,6,33,BOGR,2,BOGR,31,BOGR,2,BOGR,32,2
2021,10/14/2021,fall,26E,4,2,9,30,BOGR,4,BOGR,27,BOGR,3,BOGR,28.5,3.5
2021,10/14/2021,fall,26E,4,2,12,36,BOGR,4,BOGR,37,BOGR,4,BOGR,36.5,4
2021,10/14/2021,fall,26E,4,2,15,33,BOGR,2,BOGR,24,BOGR,2,BOGR,28.5,2
2021,10/14/2021,fall,26E,4,2,18,25,BOGR,1,BOGR,12,BOGR,2,BOGR,18.5,1.5
2021,10/14/2021,fall,26E,4,2,21,21,BOGR,1,BOGR,30,BOGR,2,BOGR,25.5,1.5
2021,10/14/2021,fall,26E,4,2,24,15,BOGR,1,BOGR,35,BOGR,4,BOGR,25,2.5
2021,10/14/2021,fall,26E,4,3,3,36,BOGR,5,BOGR,36,BOGR,1,BOGR,36,3
2021,10/14/2021,fall,26E,4,3,6,48,BOGR,7,BOGR,49,BOGR,3,VUOC,48.5,5
2021,10/14/2021,fall,26E,4,3,9,28,BOGR,5,BOGR,39,BOGR,1,BOGR,33.5,3
2021,10/14/2021,fall,26E,4,3,12,32,BOGR,5,BOGR,34,BOGR,2,BOGR,33,3.5
2021,10/14/2021,fall,26E,4,3,15,35,BOGR,3,BOGR,31,BOGR,1,BOGR,33,2
2021,10/14/2021,fall,26E,4,3,18,33,BOGR,1,VUOC,30,BOGR,3,BOGR,31.5,2
2021,10/14/2021,fall,26E,4,3,21,25,BOGR,1,BOGR,28,BOGR,1,BOGR,26.5,1
2021,10/14/2021,fall,26E,4,3,24,27,BOGR,2,BOGR,27,BOGR,3,BOGR,27,2.5
2021,10/14/2021,fall,26E,4,4,3,27,BOGR,2,BOGR,11,VUOC,1,VUOC,19,1.5
2021,10/14/2021,fall,26E,4,4,6,48,BOGR,7,BOGR,24,BOGR,4,BOGR,36,5.5
2021,10/14/2021,fall,26E,4,4,9,32,BOGR,1,BOGR,21,BOGR,3,BOGR,26.5,2
2021,10/14/2021,fall,26E,4,4,12,26,BOGR,2,BOGR,42,BOGR,3,BOGR,34,2.5
2021,10/14/2021,fall,26E,4,4,15,33,BOGR,4,BOGR,26,BOGR,1,BOGR,29.5,2.5
2021,10/14/2021,fall,26E,4,4,18,26,BOGR,1,BOGR,35,BOGR,1,BOGR,30.5,1
2021,10/14/2021,fall,26E,4,4,21,23,BOGR,2,BOGR,30,BOGR,2,BOGR,26.5,2
2021,10/14/2021,fall,26E,4,4,24,28,BOGR,1,BOGR,13,BOGR,2,BOGR,20.5,1.5
2021,10/14/2021,fall,23E,1,1,3,28,BOGR,1,BOGR,4,BOGR,1,BOGR,16,1
2021,10/14/2021,fall,23E,1,1,6,4,BOGR,1,BOGR,6,BOGR,1,BOGR,5,1
2021,10/14/2021,fall,23E,1,1,9,6,BOGR,1,BOGR,9,BOGR,1,BOGR,7.5,1
2021,10/14/2021,fall,23E,1,1,12,6,BOGR,1,BOGR,8,BOGR,2,BOGR,7,1.5
2021,10/14/2021,fall,23E,1,1,15,4,BOGR,1,BOGR,7,BOGR,2,OPPO,5.5,1.5
2021,10/14/2021,fall,23E,1,1,18,4,BOGR,1,BOGR,2,BOGR,1,BOGR,3,1
2021,10/14/2021,fall,23E,1,1,21,2,BOGR,0,BOGR,2,BOGR,1,BOGR,2,0.5
2021,10/14/2021,fall,23E,1,1,24,8,BOGR,1,BOGR,8,BOGR,1,ARPU,8,1
2021,10/14/2021,fall,23E,1,2,3,24,BOGR,1,BOGR,19,BOGR,2,BOGR,21.5,1.5
2021,10/14/2021,fall,23E,1,2,6,4,BOGR,1,BOGR,26,BOGR,1,BOGR,15,1
2021,10/14/2021,fall,23E,1,2,9,28,BOGR,1,BOGR,31,BOGR,2,BOGR,29.5,1.5
2021,10/14/2021,fall,23E,1,2,12,10,BOGR,1,BOGR,6,BOGR,1,BOGR,8,1
2021,10/14/2021,fall,23E,1,2,15,25,BOGR,3,BOGR,9,ARPU,1,BOGR,17,2
2021,10/14/2021,fall,23E,1,2,18,11,BOGR,1,BOGR,5,SPCR,1,BOGR,8,1
2021,10/14/2021,fall,23E,1,2,21,4,BOGR,1,BOGR,4,BOGR,1,BOGR,4,1
2021,10/14/2021,fall,23E,1,2,24,4,BOGR,0,BOGR,20,BOGR,2,BOGR,12,1
2021,10/14/2021,fall,23E,1,3,3,16,BOGR,1,BOGR,14,BOGR,1,BOGR,15,1
2021,10/14/2021,fall,23E,1,3,6,20,BOGR,2,BOGR,14,BOGR,1,BOGR,17,1.5
2021,10/14/2021,fall,23E,1,3,9,4,BOGR,0,BOGR,12,BOGR,1,BOGR,8,0.5
2021,10/14/2021,fall,23E,1,3,12,22,BOGR,1,BOGR,8,VUOC,1,VUOC,15,1
2021,10/14/2021,fall,23E,1,3,15,24,BOGR,1,BOGR,4,BOGR,1,BOGR,14,1
2021,10/14/2021,fall,23E,1,3,18,14,BOGR,1,BOGR,32,BOGR,1,BOGR,23,1
2021,10/14/2021,fall,23E,1,3,21,14,BOGR,1,BOGR,5,BOGR,1,BOGR,9.5,1
2021,10/14/2021,fall,23E,1,3,24,11,BOGR,1,BOGR,23,ARPU,1,BOGR,17,1
2021,10/14/2021,fall,23E,1,4,3,28,BOGR,2,BOGR,20,BOGR,2,BOGR,24,2
2021,10/14/2021,fall,23E,1,4,6,21,BOGR,1,SPCO,14,BOGR,1,BOGR,17.5,1
2021,10/14/2021,fall,23E,1,4,9,8,BOGR,1,BOGR,24,BOGR,1,BOGR,16,1
2021,10/14/2021,fall,23E,1,4,12,10,BOGR,2,BOGR,4,BOGR,1,BOGR,7,1.5
2021,10/14/2021,fall,23E,1,4,15,8,BOGR,2,BOGR,4,BOGR,1,BOGR,6,1.5
2021,10/14/2021,fall,23E,1,4,18,1,BOGR,0,BOGR,4,BOGR,0,BOGR,2.5,0
2021,10/14/2021,fall,23E,1,4,21,14,BOGR,1,BOGR,4,BOGR,1,BOGR,9,1
2021,10/14/2021,fall,23E,1,4,24,20,BOGR,2,BOGR,11,BOGR,2,BOGR,15.5,2
2021,10/14/2021,fall,1W,1,1,3,5,BOGR,2,BOGR,6,BOGR,2,BOGR,5.5,2
2021,10/14/2021,fall,1W,1,1,6,10,LEDE,4,CRMI,13,CRMI,2,CRMI,11.5,3
2021,10/14/2021,fall,1W,1,1,9,10,CRMI,3,CRMI,8,BOGR,1,BOGR,9,2
2021,10/14/2021,fall,1W,1,1,12,8,CRMI,2,PASM,13,LARE,2,BOGR,10.5,2
2021,10/14/2021,fall,1W,1,1,15,10,pasm,2,BOGR,19,BOGR,2,BOGR,14.5,2
2021,10/14/2021,fall,1W,1,1,18,34,BRTE,2,BRTE,22,SPCR,5,ELEL,28,3.5
2021,10/14/2021,fall,1W,1,1,21,8,CRMI,2,ELEL,11,ELEL,3,OPPO,9.5,2.5
2021,10/14/2021,fall,1W,1,1,24,60,ARPO,4,ARFR,12,LARE,2,CRMI,36,3
2021,10/14/2021,fall,1W,1,2,3,2,BOGR,1,BOGR,2,LEDE,1,LEDE,2,1
2021,10/14/2021,fall,1W,1,2,6,11,VUOC,1,BOGR,5,PIOP,1,PIOP,8,1
2021,10/14/2021,fall,1W,1,2,9,13,BOGR,2,BOGR,9,BOGR,1,BOGR,11,1.5
2021,10/14/2021,fall,1W,1,2,12,8,BOGR,1,BOGR,8,BOGR,2,BOGR,8,1.5
2021,10/14/2021,fall,1W,1,2,15,6,BOGR,2,BOGR,8,BOGR,2,BOGR,7,2
2021,10/14/2021,fall,1W,1,2,18,8,PIOP,1,BOGR,16,PASM,4,PIOP,12,2.5
2021,10/14/2021,fall,1W,1,2,21,6,PIOP,2,BOGR,12,PIOP,2,BOGR,9,2
2021,10/14/2021,fall,1W,1,2,24,11,PIOP,2,CRMI,11,PIOP,1,BOGR,11,1.5
2021,10/14/2021,fall,1W,1,3,3,6,VUOC,1,VUOC,4,BOGR,1,BOGR,5,1
2021,10/14/2021,fall,1W,1,3,6,13,ARPU,1,ARPU,2,BOGR,1,BOGR,7.5,1
2021,10/14/2021,fall,1W,1,3,9,4,BOGR,1,BOGR,2,BOGR,0,BOGR,3,0.5
2021,10/14/2021,fall,1W,1,3,12,4,BOGR,0,BOGR,8,BOGR,1,BOGR,6,0.5
2021,10/14/2021,fall,1W,1,3,15,12,VUOC,1,VUOC,6,BOGR,1,BOGR,9,1
2021,10/14/2021,fall,1W,1,3,18,16,LEDE,0,BOGR,2,BOGR,0,BOGR,9,0
2021,10/14/2021,fall,1W,1,3,21,12,EREF,1,EREF,6,EREF,1,BOGR,9,1
2021,10/14/2021,fall,1W,1,3,24,8,BOGR,1,VUOC,12,VUOC,1,BOGR,10,1
2021,10/14/2021,fall,1W,1,4,3,11,VUOC,2,BOGR,3,BOGR,1,BOGR,7,1.5
2021,10/14/2021,fall,1W,1,4,6,6,BOGR,2,BOGR,6,BOGR,1,BOGR,6,1.5
2021,10/14/2021,fall,1W,1,4,9,4,BOGR,1,VUOC,8,BOGR,1,ARPU,6,1
2021,10/14/2021,fall,1W,1,4,12,5,BOGR,1,BOGR,6,BOGR,1,BOGR,5.5,1
2021,10/14/2021,fall,1W,1,4,15,6,BOGR,1,BOGR,4,BOGR,1,BOGR,5,1
2021,10/14/2021,fall,1W,1,4,18,4,BOGR,1,BOGR,8,BOGR,1,BOGR,6,1
2021,10/14/2021,fall,1W,1,4,21,6,CRMI,1,BOGR,9,BOGR,1,BOGR,7.5,1
2021,10/14/2021,fall,1W,1,4,24,4,BOGR,1,BOGR,3,BOGR,1,BOGR,3.5,1
2021,10/14/2021,fall,1W,2,1,3,12,EREF,1,BOGR,7,BOGR,2,VUOC,9.5,1.5
2021,10/14/2021,fall,1W,2,1,6,10,VUOC,1,CRMI,10,VUOC,1,BOGR,10,1
2021,10/14/2021,fall,1W,2,1,9,15,LEDE,1,LEDE,9,CRMI,1,CRMI,12,1
2021,10/14/2021,fall,1W,2,1,12,7,VUOC,1,BOGR,15,BOGR,3,BOGR,11,2
2021,10/14/2021,fall,1W,2,1,15,10,BOGR,1,BOGR,14,BOGR,2,VUOC,12,1.5
2021,10/14/2021,fall,1W,2,1,18,5,BOGR,1,CRMI,8,BOGR,1,BOGR,6.5,1
2021,10/14/2021,fall,1W,2,1,21,9,BOGR,2,BOGR,6,VUOC,1,BOGR,7.5,1.5
2021,10/14/2021,fall,1W,2,1,24,18,PIOP,2,BOGR,10,ELEL,1,BOGR,14,1.5
2021,10/14/2021,fall,1W,2,2,3,14,VUOC,1,BOGR,6,BOGR,1,BOGR,10,1
2021,10/14/2021,fall,1W,2,2,6,5,VUOC,1,VUOC,10,BOGR,1,BOGR,7.5,1
2021,10/14/2021,fall,1W,2,2,9,14,VUOC,1,BOGR,6,BOGR,1,BOGR,10,1
2021,10/14/2021,fall,1W,2,2,12,7,BOGR,1,BOGR,4,BOGR,1,BOGR,5.5,1
2021,10/14/2021,fall,1W,2,2,15,6,BOGR,1,BOGR,6,VUOC,1,VUOC,6,1
2021,10/14/2021,fall,1W,2,2,18,6,BOGR,1,BOGR,21,BOGR,2,BOGR,13.5,1.5
2021,10/14/2021,fall,1W,2,2,21,6,BOGR,1,BOGR,12,VUOC,1,VUOC,9,1
2021,10/14/2021,fall,1W,2,2,24,6,BOGR,2,OPPO,5,BOGR,1,OPPO,5.5,1.5
2021,10/14/2021,fall,1W,2,3,3,11,BOGR,1,BOGR,4,BOGR,1,BOGR,7.5,1
2021,10/14/2021,fall,1W,2,3,6,4,BOGR,1,BOGR,6,BOGR,1,BOGR,5,1
2021,10/14/2021,fall,1W,2,3,9,10,BOGR,1,BOGR,16,VUOC,2,VUOC,13,1.5
2021,10/14/2021,fall,1W,2,3,12,11,VUOC,1,VUOC,11,VUOC,1,BOGR,11,1
2021,10/14/2021,fall,1W,2,3,15,8,VUOC,1,VUOC,12,BOGR,1,BOGR,10,1
2021,10/14/2021,fall,1W,2,3,18,9,BOGR,2,OPPO,6,VUOC,1,VUOC,7.5,1.5
2021,10/14/2021,fall,1W,2,3,21,20,EREF,0,EREF,10,BOGR,1,BOGR,15,0.5
2021,10/14/2021,fall,1W,2,3,24,8,BOGR,1,BOGR,4,BOGR,1,BOGR,6,1
2021,10/14/2021,fall,1W,2,4,3,8,BOGR,1,CRMI,6,BOGR,1,BOGR,7,1
2021,10/14/2021,fall,1W,2,4,6,6,VUOC,1,BOGR,8,BOGR,1,BOGR,7,1
2021,10/14/2021,fall,1W,2,4,9,3,CRMI,1,CRMI,7,BOGR,2,BOGR,5,1.5
2021,10/14/2021,fall,1W,2,4,12,16,EREF,1,EREF,10,VUOC,0,BOGR,13,0.5
2021,10/14/2021,fall,1W,2,4,15,14,BOGR,1,BOGR,4,ARFR,1,BOGR,9,1
2021,10/14/2021,fall,1W,2,4,18,6,BOGR,1,BOGR,7,BOGR,2,BOGR,6.5,1.5
2021,10/14/2021,fall,1W,2,4,21,12,VUOC,3,VUOC,12,VUOC,2,BOGR,12,2.5
2021,10/14/2021,fall,1W,2,4,24,8,BOGR,2,BOGR,14,VUOC,2,BOGR,11,2
2021,10/14/2021,fall,1W,3,1,3,6,BOGR,2,BOGR,8,SPCO,1,SPCO,7,1.5
2021,10/14/2021,fall,1W,3,1,6,6,VUOC,1,BOGR,4,VUOC,1,CRMI,5,1
2021,10/14/2021,fall,1W,3,1,9,8,BOGR,1,BOGR,4,BOGR,1,BOGR,6,1
2021,10/14/2021,fall,1W,3,1,12,2,BOGR,1,BOGR,5,BOGR,1,BOGR,3.5,1
2021,10/14/2021,fall,1W,3,1,15,4,BOGR,0,BOGR,11,VUOC,1,BOGR,7.5,0.5
2021,10/14/2021,fall,1W,3,1,18,4,BOGR,2,BOGR,4,BOGR,1,BOGR,4,1.5
2021,10/14/2021,fall,1W,3,1,21,9,BOGR,1,BOGR,8,BOGR,1,BOGR,8.5,1
2021,10/14/2021,fall,1W,3,1,24,3,BOGR,1,BOGR,12,BOGR,1,BOGR,7.5,1
2021,10/14/2021,fall,1W,3,2,3,19,PASM,2,PASM,10,VUOC,1,BOGR,14.5,1.5
2021,10/14/2021,fall,1W,3,2,6,12,EREF,1,EREF,12,VUOC,1,OPPO,12,1
2021,10/14/2021,fall,1W,3,2,9,13,VUOC,1,VUOC,11,VUOC,1,VUOC,12,1
2021,10/14/2021,fall,1W,3,2,12,14,VUOC,2,VUOC,15,VUOC,2,VUOC,14.5,2
2021,10/14/2021,fall,1W,3,2,15,11,VUOC,1,VUOC,8,EREF,3,EREF,9.5,2
2021,10/14/2021,fall,1W,3,2,18,8,BOGR,1,BOGR,12,BOGR,2,BOGR,10,1.5
2021,10/14/2021,fall,1W,3,2,21,12,EREF,1,BOGR,14,VUOC,1,VUOC,13,1
2021,10/14/2021,fall,1W,3,2,24,10,VUOC,2,BOGR,17,VUOC,1,VUOC,13.5,1.5
2021,10/14/2021,fall,1W,3,3,3,11,VUOC,2,BOGR,14,VUOC,2,VUOC,12.5,2
2021,10/14/2021,fall,1W,3,3,6,10,VUOC,1,CADU,14,VUOC,1,CADU,12,1
2021,10/14/2021,fall,1W,3,3,9,8,VUOC,1,CADU,11,ELEL,2,ELEL,9.5,1.5
2021,10/14/2021,fall,1W,3,3,12,10,VUOC,1,VUOC,10,VUOC,3,VUOC,10,2
2021,10/14/2021,fall,1W,3,3,15,44,VUOC,3,VUOC,6,PASM,2,PASM,25,2.5
2021,10/14/2021,fall,1W,3,3,18,33,PASM,1,PASM,39,PASM,2,PASM,36,1.5
2021,10/14/2021,fall,1W,3,3,21,26,PASM,1,VUOC,18,PASM,1,PASM,22,1
2021,10/14/2021,fall,1W,3,3,24,3,PASM,1,PASM,24,PASM,1,PASM,13.5,1
2021,10/14/2021,fall,1W,3,4,3,7,BOGR,1,BOGR,9,BOGR,3,BOGR,8,2
2021,10/14/2021,fall,1W,3,4,6,10,SPCO,1,VUOC,8,VUOC,2,BOGR,9,1.5
2021,10/14/2021,fall,1W,3,4,9,8,BOGR,1,BOGR,12,VUOC,1,BOGR,10,1
2021,10/14/2021,fall,1W,3,4,12,4,BOGR,1,CADU,6,VUOC,1,BOGR,5,1
2021,10/14/2021,fall,1W,3,4,15,9,BOGR,1,BOGR,4,BOGR,1,BOGR,6.5,1
2021,10/14/2021,fall,1W,3,4,18,10,SPCO,1,BOGR,4,BOGR,1,BOGR,7,1
2021,10/14/2021,fall,1W,3,4,21,12,VUOC,2,VUOC,22,PASM,2,PASM,17,2
2021,10/14/2021,fall,1W,3,4,24,20,LEDE,1,OPPO,14,BOGR,2,ELEL,17,1.5
2021,10/14/2021,fall,1W,4,1,3,10,SPCO,0,BOGR,5,BOGR,1,BOGR,7.5,0.5
2021,10/14/2021,fall,1W,4,1,6,4,BOGR,1,BOGR,12,VUOC,1,VUOC,8,1
2021,10/14/2021,fall,1W,4,1,9,13,VUOC,2,BOGR,2,BOGR,1,BOGR,7.5,1.5
2021,10/14/2021,fall,1W,4,1,12,8,BOGR,1,BOGR,12,VUOC,2,BOGR,10,1.5
2021,10/14/2021,fall,1W,4,1,15,13,BOGR,1,BOGR,8,VUOC,1,VUOC,10.5,1
2021,10/14/2021,fall,1W,4,1,18,14,PASM,0,PASM,8,VUOC,1,VUOC,11,0.5
2021,10/14/2021,fall,1W,4,1,21,4,SAIB,1,BOGR,14,EREF,2,BOGR,9,1.5
2021,10/14/2021,fall,1W,4,1,24,9,SPCO,0,BARE,14,VUOC,1,BOGR,11.5,0.5
2021,10/14/2021,fall,1W,4,2,3,6,HECO,1,HECO,14,HECO,1,HECO,10,1
2021,10/14/2021,fall,1W,4,2,6,9,HECO,2,HECO,8,VUOC,1,VUOC,8.5,1.5
2021,10/14/2021,fall,1W,4,2,9,18,ARFR,1,HECO,11,HECO,2,HECO,14.5,1.5
2021,10/14/2021,fall,1W,4,2,12,4,BOGR,1,BOGR,4,BOGR,2,BOGR,4,1.5
2021,10/14/2021,fall,1W,4,2,15,4,BOGR,1,BOGR,4,BOGR,1,BOGR,4,1
2021,10/14/2021,fall,1W,4,2,18,10,BOGR,1,OPPO,12,HECO,2,OPPO,11,1.5
2021,10/14/2021,fall,1W,4,2,21,4,BOGR,1,BOGR,6,VUOC,3,OPPO,5,2
2021,10/14/2021,fall,1W,4,2,24,6,HECO,0,HECO,4,BOGR,2,BOGR,5,1
2021,10/14/2021,fall,1W,4,3,3,10,VUOC,0,VUOC,4,HECO,0,HECO,7,0
2021,10/14/2021,fall,1W,4,3,6,4,BOGR,1,BOGR,4,BOGR,1,BOGR,4,1
2021,10/14/2021,fall,1W,4,3,9,4,SPCO,0,SPCO,4,BOGR,1,BOGR,4,0.5
2021,10/14/2021,fall,1W,4,3,12,4,BOGR,1,BOGR,4,BOGR,2,BOGR,4,1.5
2021,10/14/2021,fall,1W,4,3,15,6,CADU,1,BOGR,4,BOGR,2,BOGR,5,1.5
2021,10/14/2021,fall,1W,4,3,18,8,BOGR,0,BOGR,6,CADU,1,CADU,7,0.5
2021,10/14/2021,fall,1W,4,3,21,3,VUOC,1,BOGR,8,VUOC,1,BOGR,5.5,1
2021,10/14/2021,fall,1W,4,3,24,4,VUOC,1,BOGR,8,VUOC,1,BOGR,6,1
2021,10/14/2021,fall,1W,4,4,3,10,BOGR,1,BOGR,2,CRMI,1,BOGR,6,1
2021,10/14/2021,fall,1W,4,4,6,4,CADU,1,BOGR,4,ARFR,1,ARFR,4,1
2021,10/14/2021,fall,1W,4,4,9,6,HECO,1,HECO,10,VUOC,1,VUOC,8,1
2021,10/14/2021,fall,1W,4,4,12,14,PASM,1,BOGR,14,PASM,1,PASM,14,1
2021,10/14/2021,fall,1W,4,4,15,6,PASM,0,PASM,0,BARE,0,BARE,3,0
2021,10/14/2021,fall,1W,4,4,18,6,ARFR,1,BOGR,34,PASM,2,CADU,20,1.5
2021,10/14/2021,fall,1W,4,4,21,20,ARFR,1,CADU,22,ARFR,1,CADU,21,1
2021,10/14/2021,fall,1W,4,4,24,2,BOGR,0,BOGR,6,BOGR,1,BOGR,4,0.5
2021,10/19/2021,fall,5E,1,1,3,9,PASM,3,KRLA,19,PASM,6,KRLA,14,4.5
2021,10/19/2021,fall,5E,1,1,6,12,PASM,1,PASM,12,VUOC,1,VUOC,12,1
2021,10/19/2021,fall,5E,1,1,9,9,EREF,1,OPPO,18,EREF,3,OPPO,13.5,2
2021,10/19/2021,fall,5E,1,1,12,11,PASM,1,PASM,7,CADU,1,CADU,9,1
2021,10/19/2021,fall,5E,1,1,15,6,VUOC,1,CADU,5,CRMI,0,bare,5.5,0.5
2021,10/19/2021,fall,5E,1,1,18,7,CRMI,1,CRMI,15,EREF,2,OPPO,11,1.5
2021,10/19/2021,fall,5E,1,1,21,3,BOGR,1,BOGR,19,ATCA,2,ATCA,11,1.5
2021,10/19/2021,fall,5E,1,1,24,6,CRMI,1,BOGR,8,BOGR,1,BOGR,7,1
2021,10/19/2021,fall,5E,1,2,3,18,PASM,2,BOGR,24,PASM,2,PASM,21,2
2021,10/19/2021,fall,5E,1,2,6,20,PASM,2,PASM,33,ATCA,12,ATCA,26.5,7
2021,10/19/2021,fall,5E,1,2,9,42,ATCA,1,BOGR,14,PASM,1,BOGR,28,1
2021,10/19/2021,fall,5E,1,2,12,22,PASM,3,PASM,24,PASM,2,PASM,23,2.5
2021,10/19/2021,fall,5E,1,2,15,29,PASM,7,EREF,27,PASM,2,PASM,28,4.5
2021,10/19/2021,fall,5E,1,2,18,25,EREF,2,EREF,51,PASM,2,BOGR,38,2
2021,10/19/2021,fall,5E,1,2,21,41,PASM,2,PASM,42,PASM,2,PASM,41.5,2
2021,10/19/2021,fall,5E,1,2,24,27,BOGR,2,BOGR,29,ATCA,3,PASM,28,2.5
2021,10/19/2021,fall,5E,1,3,3,62,PASM,21,ATCA,30,ATCA,3,ATCA,46,12
2021,10/19/2021,fall,5E,1,3,6,12,CHLE,2,PASM,24,EREF,2,EREF,18,2
2021,10/19/2021,fall,5E,1,3,9,19,PASM,2,PASM,22,PASM,2,PASM,20.5,2
2021,10/19/2021,fall,5E,1,3,12,40,PASM,1,PASM,14,PASM,2,PASM,27,1.5
2021,10/19/2021,fall,5E,1,3,15,16,PASM,2,BOGR,12,BOGR,1,BOGR,14,1.5
2021,10/19/2021,fall,5E,1,3,18,21,BOGR,2,EREF,12,PASM,3,PASM,16.5,2.5
2021,10/19/2021,fall,5E,1,3,21,15,SPCR,2,OPPO,24,PASM,4,OPPO,19.5,3
2021,10/19/2021,fall,5E,1,3,24,27,ATCA,8,ATCA,7,EREF,4,EREF,17,6
2021,10/19/2021,fall,5E,1,4,3,18,PASM,1,KRLA,20,PASM,4,KRLA,19,2.5
2021,10/19/2021,fall,5E,1,4,6,18,PASM,1,PASM,32,PASM,1,PASM,25,1
2021,10/19/2021,fall,5E,1,4,9,25,PASM,1,PASM,22,PASM,1,PASM,23.5,1
2021,10/19/2021,fall,5E,1,4,12,14,PASM,1,PASM,24,PASM,1,PASM,19,1
2021,10/19/2021,fall,5E,1,4,15,25,PASM,2,PASM,25,PASM,1,PASM,25,1.5
2021,10/19/2021,fall,5E,1,4,18,22,PASM,1,PASM,21,PASM,1,PASM,21.5,1
2021,10/19/2021,fall,5E,1,4,21,21,PASM,1,PASM,18,PASM,2,PASM,19.5,1.5
2021,10/19/2021,fall,5E,1,4,24,16,PASM,1,PASM,17,PASM,1,PASM,16.5,1
2021,10/20/2021,fall,5E,2,1,3,31,ATCA,4,ATCA,15,PASM,1,PASM,23,2.5
2021,10/20/2021,fall,5E,2,1,6,21,PASM,1,PASM,19,PASM,1,PASM,20,1
2021,10/20/2021,fall,5E,2,1,9,22,PASM,1,PASM,23,PASM,2,PASM,22.5,1.5
2021,10/20/2021,fall,5E,2,1,12,15,PASM,1,PASM,46,ATCA,17,ATCA,30.5,9
2021,10/20/2021,fall,5E,2,1,15,17,PASM,1,PASM,9,BOGR,1,BOGR,13,1
2021,10/20/2021,fall,5E,2,1,18,24,BOGR,1,EREF,18,PASM,1,BOGR,21,1
2021,10/20/2021,fall,5E,2,1,21,4,BOGR,1,BOGR,11,BOGR,1,BOGR,7.5,1
2021,10/20/2021,fall,5E,2,1,24,16,EREF,1,BOGR,17,BOGR,1,BOGR,16.5,1
2021,10/20/2021,fall,5E,2,2,3,11,BOGR,3,BOGR,26,BOGR,4,BOGR,18.5,3.5
2021,10/20/2021,fall,5E,2,2,6,24,BOGR,4,CRMI,15,BOGR,2,BOGR,19.5,3
2021,10/20/2021,fall,5E,2,2,9,23,BOGR,3,OPPO,32,BOGR,4,BOGR,27.5,3.5
2021,10/20/2021,fall,5E,2,2,12,6,BOGR,2,BOGR,6,BOGR,2,BOGR,6,2
2021,10/20/2021,fall,5E,2,2,15,13,BOGR,1,BOGR,3,BOGR,1,BOGR,8,1
2021,10/20/2021,fall,5E,2,2,18,50,PASM,6,ATCA,22,PASM,4,BOGR,36,5
2021,10/20/2021,fall,5E,2,2,21,40,PASM,3,PASM,44,PASM,4,EREF,42,3.5
2021,10/20/2021,fall,5E,2,2,24,26,PASM,4,PASM,26,PASM,5,PASM,26,4.5
2021,10/20/2021,fall,5E,2,3,3,13,BOGR,2,BOGR,16,ARPU,2,ARPU,14.5,2
2021,10/20/2021,fall,5E,2,3,6,6,CADU,2,BOGR,7,BOGR,5,BOGR,6.5,3.5
2021,10/20/2021,fall,5E,2,3,9,4,BOGR,0,bare,2,BOGR,0,bare,3,0
2021,10/20/2021,fall,5E,2,3,12,3,BOGR,1,BOGR,7,BOGR,1,BOGR,5,1
2021,10/20/2021,fall,5E,2,3,15,14,BOGR,1,BOGR,5,BUDA,2,BUDA,9.5,1.5
2021,10/20/2021,fall,5E,2,3,18,18,LEDE,1,BOGR,34,ARPU,8,ARPU,26,4.5
2021,10/20/2021,fall,5E,2,3,21,11,SAIB,0,bare,47,ATCA,16,ATCA,29,8
2021,10/20/2021,fall,5E,2,3,24,34,ATCA,2,PASM,64,ATCA,38,ATCA,49,20
2021,10/20/2021,fall,5E,2,4,3,19,PASM,1,PASM,29,BOGR,1,PASM,24,1
2021,10/20/2021,fall,5E,2,4,6,28,BOGR,1,BOGR,38,BOGR,2,BOGR,33,1.5
2021,10/20/2021,fall,5E,2,4,9,26,BOGR,2,EREF,18,PASM,1,OPPO,22,1.5
2021,10/20/2021,fall,5E,2,4,12,6,BOGR,1,BOGR,13,PASM,1,BOGR,9.5,1
2021,10/20/2021,fall,5E,2,4,15,16,PASM,2,BOGR,16,PASM,2,OPPO,16,2
2021,10/20/2021,fall,5E,2,4,18,23,PASM,3,PASM,26,PASM,3,PASM,24.5,3
2021,10/20/2021,fall,5E,2,4,21,26,PASM,1,PASM,33,PASM,3,PASM,29.5,2
2021,10/20/2021,fall,5E,2,4,24,16,PASM,3,PASM,21,PASM,2,PASM,18.5,2.5
2021,10/20/2021,fall,5E,3,1,3,49,PASM,2,PASM,20,PASM,1,PASM,34.5,1.5
2021,10/20/2021,fall,5E,3,1,6,22,PASM,1,PASM,52,PASM,3,PASM,37,2
2021,10/20/2021,fall,5E,3,1,9,32,PASM,1,PASM,53,PASM,3,PASM,42.5,2
2021,10/20/2021,fall,5E,3,1,12,41,PASM,1,PASM,19,PASM,1,PASM,30,1
