date,Pasture,Biomass_kg_ha_std,Year,Source
2008-12-21,31W,287.2035,2008,LMF
2008-12-22,31W,284.00903,2008,LMF
2008-12-23,31W,280.0353,2008,LMF
2008-12-24,31W,275.32416,2008,LMF
2008-12-25,31W,269.97913,2008,LMF
2008-12-26,31W,264.18634,2008,LMF
2008-12-27,31W,258.23947,2008,LMF
2008-12-28,31W,252.56964,2008,LMF
2008-12-29,31W,247.77524,2008,LMF
2008-12-30,31W,244.64163,2008,LMF
2009-01-01,31W,247.14104,2009,LMF
2009-01-02,31W,241.00674,2009,LMF
2009-01-03,31W,236.62788,2009,LMF
2009-01-04,31W,233.57484,2009,LMF
2009-01-05,31W,231.46872,2009,LMF
2009-01-06,31W,229.99275,2009,LMF
2009-01-07,31W,228.89577,2009,LMF
2009-01-08,31W,227.99016,2009,LMF
2009-01-09,31W,227.14647,2009,LMF
2009-01-10,31W,226.28629,2009,LMF
2009-01-11,31W,225.37482,2009,LMF
2009-01-12,31W,224.4137,2009,LMF
2009-01-13,31W,223.43411,2009,LMF
2009-01-14,31W,222.49066,2009,LMF
2009-01-15,31W,221.65526,2009,LMF
2009-01-16,31W,221.01132,2009,LMF
2009-01-17,31W,220.64824,2009,LMF
2009-01-18,31W,220.65547,2009,LMF
2009-01-19,31W,221.11736,2009,LMF
2009-01-20,31W,222.10774,2009,LMF
2009-01-21,31W,223.68555,2009,LMF
2009-01-22,31W,225.89127,2009,LMF
2009-01-23,31W,228.74467,2009,LMF
2009-01-24,31W,231.86974,2009,LMF
2009-01-25,31W,235.72078,2009,LMF
2009-01-26,31W,240.20683,2009,LMF
2009-01-27,31W,245.2042,2009,LMF
2009-01-28,31W,250.60085,2009,LMF
2009-01-29,31W,256.343,2009,LMF
2009-01-30,31W,262.27673,2009,LMF
2009-01-31,31W,268.26166,2009,LMF
2009-02-01,31W,274.1211,2009,LMF
2009-02-02,31W,279.70178,2009,LMF
2009-02-03,31W,285.05252,2009,LMF
2009-02-04,31W,289.9962,2009,LMF
2009-02-05,31W,294.39136,2009,LMF
2009-02-06,31W,298.06772,2009,LMF
2009-02-07,31W,300.93665,2009,LMF
2009-02-08,31W,302.90634,2009,LMF
2009-02-09,31W,303.72372,2009,LMF
2009-02-10,31W,303.24387,2009,LMF
2009-02-11,31W,301.25037,2009,LMF
2009-02-12,31W,297.65173,2009,LMF
2009-02-13,31W,292.3791,2009,LMF
2009-02-14,31W,285.8292,2009,LMF
2009-02-15,31W,278.23038,2009,LMF
2009-02-16,31W,269.83694,2009,LMF
2009-02-17,31W,260.88547,2009,LMF
2009-02-18,31W,251.62546,2009,LMF
2009-02-19,31W,242.24585,2009,LMF
2009-02-20,31W,232.83548,2009,LMF
2009-02-21,31W,223.45763,2009,LMF
2009-02-22,31W,214.27579,2009,LMF
2009-02-23,31W,205.4145,2009,LMF
2009-02-24,31W,196.99141,2009,LMF
2009-02-25,31W,189.21907,2009,LMF
2009-02-26,31W,182.1368,2009,LMF
2009-02-27,31W,175.92393,2009,LMF
2009-02-28,31W,170.61252,2009,LMF
2009-03-01,31W,166.10263,2009,LMF
2009-03-02,31W,162.18819,2009,LMF
2009-03-03,31W,158.84721,2009,LMF
2009-03-04,31W,156.05862,2009,LMF
2009-03-05,31W,153.7977,2009,LMF
2009-03-06,31W,152.25081,2009,LMF
2009-03-07,31W,151.12038,2009,LMF
2009-03-08,31W,150.28233,2009,LMF
2009-03-09,31W,149.5254,2009,LMF
2009-03-10,31W,149.09824,2009,LMF
2009-03-11,31W,149.12509,2009,LMF
2009-03-12,31W,149.38867,2009,LMF
2009-03-13,31W,149.72633,2009,LMF
2009-03-14,31W,150.15623,2009,LMF
2009-03-15,31W,150.61848,2009,LMF
2009-03-16,31W,151.09688,2009,LMF
2009-03-17,31W,151.55719,2009,LMF
2009-03-18,31W,152.0661,2009,LMF
2009-03-19,31W,152.57533,2009,LMF
2009-03-20,31W,152.87941,2009,LMF
2009-03-21,31W,152.72806,2009,LMF
2009-03-22,31W,152.07451,2009,LMF
2009-03-23,31W,151.09138,2009,LMF
2009-03-24,31W,149.78697,2009,LMF
2009-03-25,31W,148.22601,2009,LMF
2009-03-26,31W,146.41295,2009,LMF
2009-03-27,31W,144.4306,2009,LMF
2009-03-28,31W,142.43054,2009,LMF
2009-03-29,31W,140.52515,2009,LMF
2009-03-30,31W,138.89374,2009,LMF
2009-03-31,31W,137.5521,2009,LMF
2009-04-01,31W,136.2109,2009,LMF
2009-04-02,31W,134.78851,2009,LMF
2009-04-03,31W,133.44597,2009,LMF
2009-04-04,31W,132.16498,2009,LMF
2009-04-05,31W,130.84666,2009,LMF
2009-04-06,31W,129.50629,2009,LMF
2009-04-07,31W,128.2077,2009,LMF
2009-04-08,31W,126.91483,2009,LMF
2009-04-09,31W,125.55611,2009,LMF
2009-04-10,31W,124.042885,2009,LMF
2009-04-11,31W,122.33999,2009,LMF
2009-04-12,31W,120.43845,2009,LMF
2009-04-13,31W,118.31118,2009,LMF
2009-04-14,31W,115.831696,2009,LMF
2009-04-15,31W,113.0567,2009,LMF
2009-04-16,31W,110.2572,2009,LMF
2009-04-17,31W,107.41819,2009,LMF
2009-04-18,31W,104.64486,2009,LMF
2009-04-19,31W,102.03502,2009,LMF
2009-04-20,31W,99.67072,2009,LMF
2009-04-21,31W,97.56019,2009,LMF
2009-04-22,31W,95.70128,2009,LMF
2009-04-23,31W,94.014915,2009,LMF
2009-04-24,31W,92.4237,2009,LMF
2009-04-25,31W,90.69163,2009,LMF
2009-04-26,31W,88.93789,2009,LMF
2009-04-27,31W,87.351364,2009,LMF
2009-04-28,31W,85.89823,2009,LMF
2009-04-29,31W,84.57912,2009,LMF
2009-04-30,31W,83.39315,2009,LMF
2009-05-01,31W,82.36406,2009,LMF
2009-05-02,31W,81.47389,2009,LMF
2009-05-03,31W,80.792465,2009,LMF
2009-05-04,31W,80.371956,2009,LMF
2009-05-05,31W,80.40777,2009,LMF
2009-05-06,31W,80.95911,2009,LMF
2009-05-07,31W,81.97883,2009,LMF
2009-05-08,31W,83.48038,2009,LMF
2009-05-09,31W,85.435135,2009,LMF
2009-05-10,31W,87.889565,2009,LMF
2009-05-11,31W,90.90756,2009,LMF
2009-05-12,31W,94.38112,2009,LMF
2009-05-13,31W,98.27791,2009,LMF
2009-05-14,31W,102.50006,2009,LMF
2009-05-15,31W,107.000404,2009,LMF
2009-05-16,31W,111.913864,2009,LMF
2009-05-17,31W,117.32194,2009,LMF
2009-05-18,31W,123.085815,2009,LMF
2009-05-19,31W,129.16154,2009,LMF
2009-05-20,31W,135.51738,2009,LMF
2009-05-21,31W,142.12633,2009,LMF
2009-05-22,31W,148.95203,2009,LMF
2009-05-23,31W,155.8964,2009,LMF
2009-05-24,31W,162.9394,2009,LMF
2009-05-25,31W,170.09413,2009,LMF
2009-05-26,31W,177.30618,2009,LMF
2009-05-27,31W,184.49524,2009,LMF
2009-05-28,31W,191.60031,2009,LMF
2009-05-29,31W,198.59323,2009,LMF
2009-05-30,31W,205.45525,2009,LMF
2009-05-31,31W,212.22836,2009,LMF
2009-06-01,31W,216.72412,2009,LMF
2009-06-02,31W,223.25053,2009,LMF
2009-06-03,31W,229.58237,2009,LMF
2009-06-04,31W,235.7183,2009,LMF
2009-06-05,31W,241.61012,2009,LMF
2009-06-06,31W,247.23067,2009,LMF
2009-06-07,31W,252.6399,2009,LMF
2009-06-08,31W,257.8262,2009,LMF
2009-06-09,31W,262.7128,2009,LMF
2009-06-10,31W,267.3184,2009,LMF
2009-06-11,31W,271.62814,2009,LMF
2009-06-12,31W,275.63306,2009,LMF
2009-06-13,31W,279.29382,2009,LMF
2009-06-14,31W,282.6092,2009,LMF
2009-06-15,31W,285.5444,2009,LMF
2009-06-16,31W,291.18317,2009,LMF
2009-06-17,31W,293.45636,2009,LMF
2009-06-18,31W,295.37018,2009,LMF
2009-06-19,31W,296.92294,2009,LMF
2009-06-20,31W,298.10065,2009,LMF
2009-06-21,31W,295.56873,2009,LMF
2009-06-22,31W,296.00043,2009,LMF
2009-06-23,31W,299.55484,2009,LMF
2009-06-24,31W,297.0363,2009,LMF
2009-06-25,31W,296.3699,2009,LMF
2009-06-26,31W,296.55685,2009,LMF
2009-06-27,31W,296.4336,2009,LMF
2009-06-28,31W,294.81177,2009,LMF
2009-06-29,31W,292.79642,2009,LMF
2009-06-30,31W,290.4115,2009,LMF
2009-07-01,31W,283.90143,2009,LMF
2009-07-02,31W,280.69238,2009,LMF
2009-07-03,31W,277.0705,2009,LMF
2009-07-04,31W,273.09418,2009,LMF
2009-07-05,31W,268.8458,2009,LMF
2009-07-06,31W,264.38382,2009,LMF
2009-07-07,31W,259.7331,2009,LMF
2009-07-08,31W,254.94336,2009,LMF
2009-07-09,31W,250.03285,2009,LMF
2009-07-10,31W,245.1457,2009,LMF
2009-07-11,31W,240.34248,2009,LMF
2009-07-12,31W,235.76566,2009,LMF
2009-07-13,31W,231.46428,2009,LMF
2009-07-14,31W,227.51962,2009,LMF
2009-07-15,31W,223.97986,2009,LMF
2009-07-16,31W,220.93396,2009,LMF
2009-07-17,31W,218.40874,2009,LMF
2009-07-18,31W,220.28346,2009,LMF
2009-07-19,31W,218.81622,2009,LMF
2009-07-20,31W,217.81125,2009,LMF
2009-07-21,31W,217.27739,2009,LMF
2009-07-22,31W,217.18224,2009,LMF
2009-07-23,31W,217.49147,2009,LMF
2009-07-24,31W,218.18536,2009,LMF
2009-07-25,31W,219.24525,2009,LMF
2009-07-26,31W,220.5128,2009,LMF
2009-07-27,31W,221.93497,2009,LMF
2009-07-28,31W,213.98666,2009,LMF
2009-07-29,31W,215.94992,2009,LMF
2009-07-30,31W,218.05602,2009,LMF
2009-07-31,31W,220.20717,2009,LMF
2009-08-01,31W,222.33939,2009,LMF
2009-08-02,31W,224.34332,2009,LMF
2009-08-03,31W,226.19211,2009,LMF
2009-08-04,31W,227.88435,2009,LMF
2009-08-05,31W,228.22179,2009,LMF
2009-08-06,31W,229.57712,2009,LMF
2009-08-07,31W,230.77214,2009,LMF
2009-08-08,31W,231.85504,2009,LMF
2009-08-09,31W,232.89647,2009,LMF
2009-08-10,31W,233.91508,2009,LMF
2009-08-11,31W,234.96844,2009,LMF
2009-08-12,31W,236.05978,2009,LMF
2009-08-13,31W,237.1819,2009,LMF
2009-08-14,31W,238.35799,2009,LMF
2009-08-15,31W,239.55772,2009,LMF
2009-08-16,31W,240.80461,2009,LMF
2009-08-17,31W,242.09517,2009,LMF
2009-08-18,31W,243.41019,2009,LMF
2009-08-19,31W,244.59593,2009,LMF
2009-08-20,31W,246.5562,2009,LMF
2009-08-21,31W,247.28877,2009,LMF
2009-08-22,31W,247.75784,2009,LMF
2009-08-23,31W,247.98509,2009,LMF
2009-08-24,31W,247.96239,2009,LMF
2009-08-25,31W,247.7253,2009,LMF
2009-08-26,31W,246.35603,2009,LMF
2009-08-27,31W,245.7072,2009,LMF
2009-08-28,31W,244.9545,2009,LMF
2009-08-29,31W,244.12587,2009,LMF
2009-08-30,31W,243.25862,2009,LMF
2009-08-31,31W,242.38057,2009,LMF
2009-09-01,31W,241.49826,2009,LMF
2009-09-02,31W,240.6133,2009,LMF
2009-09-03,31W,239.75636,2009,LMF
2009-09-04,31W,238.91066,2009,LMF
2009-09-05,31W,238.1123,2009,LMF
2009-09-06,31W,237.29665,2009,LMF
2009-09-07,31W,236.41748,2009,LMF
2009-09-08,31W,235.398,2009,LMF
2009-09-09,31W,235.17789,2009,LMF
2009-09-10,31W,234.05798,2009,LMF
2009-09-11,31W,232.80173,2009,LMF
2009-09-12,31W,231.3761,2009,LMF
2009-09-13,31W,229.7457,2009,LMF
2009-09-14,31W,227.9482,2009,LMF
2009-09-15,31W,225.35616,2009,LMF
2009-09-16,31W,223.75583,2009,LMF
2009-09-17,31W,222.49394,2009,LMF
2009-09-18,31W,221.61816,2009,LMF
2009-09-19,31W,221.12306,2009,LMF
2009-09-20,31W,221.13362,2009,LMF
2009-09-21,31W,221.6668,2009,LMF
2009-09-22,31W,222.73528,2009,LMF
2009-09-23,31W,224.31537,2009,LMF
2009-09-24,31W,226.30292,2009,LMF
2009-09-25,31W,228.59671,2009,LMF
2009-09-26,31W,231.09225,2009,LMF
2009-09-27,31W,233.76631,2009,LMF
2009-09-28,31W,236.50893,2009,LMF
2009-09-29,31W,239.8628,2009,LMF
2009-09-30,31W,242.44316,2009,LMF
2009-10-01,31W,244.82846,2009,LMF
2009-10-02,31W,246.92679,2009,LMF
2009-10-03,31W,248.75497,2009,LMF
2009-10-04,31W,250.38408,2009,LMF
2009-10-05,31W,251.97824,2009,LMF
2009-10-06,31W,253.68486,2009,LMF
2009-10-07,31W,255.57465,2009,LMF
2009-10-08,31W,257.57425,2009,LMF
2009-10-09,31W,259.7752,2009,LMF
2009-10-10,31W,262.23373,2009,LMF
2009-10-11,31W,265.06845,2009,LMF
2009-10-12,31W,268.22833,2009,LMF
2009-10-13,31W,271.5988,2009,LMF
2009-10-14,31W,275.33414,2009,LMF
2009-10-15,31W,279.31604,2009,LMF
2009-10-16,31W,283.40643,2009,LMF
2009-10-17,31W,287.52826,2009,LMF
2009-10-18,31W,291.62646,2009,LMF
2009-10-19,31W,295.62112,2009,LMF
2009-10-20,31W,299.29468,2009,LMF
2009-10-21,31W,302.5487,2009,LMF
2009-10-22,31W,305.30237,2009,LMF
2009-10-23,31W,307.80173,2009,LMF
2009-10-24,31W,310.03134,2009,LMF
2009-10-25,31W,311.95868,2009,LMF
2009-10-26,31W,313.65588,2009,LMF
2009-10-27,31W,315.14706,2009,LMF
2009-10-28,31W,316.67694,2009,LMF
2009-10-29,31W,318.57388,2009,LMF
2009-10-30,31W,320.85165,2009,LMF
2009-10-31,31W,323.41852,2009,LMF
2009-11-01,31W,326.22998,2009,LMF
2009-11-02,31W,329.34067,2009,LMF
2009-11-03,31W,332.69766,2009,LMF
2009-11-04,31W,336.79068,2009,LMF
2009-11-05,31W,341.40295,2009,LMF
2009-11-06,31W,346.54828,2009,LMF
2009-11-07,31W,351.85876,2009,LMF
2009-11-08,31W,357.25912,2009,LMF
2009-11-09,31W,362.43835,2009,LMF
2009-11-10,31W,367.42145,2009,LMF
2009-11-11,31W,371.956,2009,LMF
2009-11-12,31W,375.745,2009,LMF
2009-11-13,31W,378.39865,2009,LMF
2009-11-14,31W,379.7987,2009,LMF
2009-11-15,31W,379.96478,2009,LMF
2009-11-16,31W,378.90445,2009,LMF
2009-11-17,31W,376.81323,2009,LMF
2009-11-18,31W,373.84924,2009,LMF
2009-11-19,31W,370.0293,2009,LMF
2009-11-20,31W,365.42072,2009,LMF
2009-11-21,31W,360.11285,2009,LMF
2009-11-22,31W,354.34302,2009,LMF
2009-11-23,31W,348.21774,2009,LMF
2009-11-24,31W,341.86005,2009,LMF
2009-11-25,31W,335.24976,2009,LMF
2009-11-26,31W,328.6413,2009,LMF
2009-11-27,31W,322.376,2009,LMF
2009-11-28,31W,316.52048,2009,LMF
2009-11-29,31W,311.38025,2009,LMF
2009-11-30,31W,307.25903,2009,LMF
2009-12-01,31W,304.3775,2009,LMF
2009-12-02,31W,302.73865,2009,LMF
2009-12-03,31W,302.34448,2009,LMF
2009-12-04,31W,303.18704,2009,LMF
2009-12-05,31W,305.33337,2009,LMF
2009-12-06,31W,308.75305,2009,LMF
2009-12-07,31W,313.23575,2009,LMF
2009-12-08,31W,318.6857,2009,LMF
2009-12-09,31W,325.0016,2009,LMF
2009-12-10,31W,333.95282,2009,LMF
2009-12-11,31W,343.40186,2009,LMF
2009-12-12,31W,353.19885,2009,LMF
2009-12-13,31W,363.199,2009,LMF
2009-12-14,31W,372.90277,2009,LMF
2009-12-15,31W,382.88568,2009,LMF
2009-12-16,31W,392.67975,2009,LMF
2009-12-17,31W,402.1684,2009,LMF
2009-12-18,31W,410.8912,2009,LMF
2009-12-19,31W,419.4273,2009,LMF
2009-12-20,31W,427.36084,2009,LMF
2009-12-21,31W,434.61072,2009,LMF
2009-12-22,31W,441.1063,2009,LMF
2009-12-23,31W,446.78882,2009,LMF
2009-12-24,31W,451.61325,2009,LMF
2009-12-25,31W,455.9026,2009,LMF
2009-12-26,31W,458.91977,2009,LMF
2009-12-27,31W,461.04468,2009,LMF
2009-12-28,31W,462.3132,2009,LMF
2009-12-29,31W,463.1767,2009,LMF
2009-12-30,31W,462.9374,2009,LMF
2009-12-31,31W,462.15082,2009,LMF
2010-01-01,31W,558.3285,2010,LMF
2010-01-02,31W,551.89276,2010,LMF
2010-01-03,31W,548.8073,2010,LMF
2010-01-04,31W,545.0985,2010,LMF
2010-01-05,31W,541.5252,2010,LMF
2010-01-06,31W,534.75037,2010,LMF
2010-01-07,31W,529.9836,2010,LMF
2010-01-08,31W,521.4479,2010,LMF
2010-01-09,31W,516.30994,2010,LMF
2010-01-10,31W,514.0109,2010,LMF
2010-01-11,31W,504.4258,2010,LMF
2010-01-12,31W,490.6293,2010,LMF
2010-01-13,31W,474.9847,2010,LMF
2010-01-14,31W,458.90366,2010,LMF
2010-01-15,31W,444.69678,2010,LMF
2010-01-16,31W,415.98758,2010,LMF
2010-01-17,31W,390.17664,2010,LMF
2010-01-18,31W,365.21646,2010,LMF
2010-01-19,31W,341.68442,2010,LMF
2010-01-20,31W,320.2542,2010,LMF
2010-01-21,31W,301.62375,2010,LMF
2010-01-22,31W,286.4561,2010,LMF
2010-01-23,31W,275.28857,2010,LMF
2010-01-24,31W,268.5053,2010,LMF
2010-01-25,31W,264.0724,2010,LMF
2010-01-26,31W,261.73087,2010,LMF
2010-01-27,31W,261.17215,2010,LMF
2010-01-28,31W,262.0583,2010,LMF
2010-01-29,31W,263.9755,2010,LMF
2010-01-30,31W,266.5464,2010,LMF
2010-01-31,31W,269.41104,2010,LMF
2010-02-01,31W,272.03122,2010,LMF
2010-02-02,31W,274.04068,2010,LMF
2010-02-03,31W,275.19574,2010,LMF
2010-02-04,31W,275.31033,2010,LMF
2010-02-05,31W,274.18472,2010,LMF
2010-02-06,31W,271.81177,2010,LMF
2010-02-07,31W,268.1616,2010,LMF
2010-02-08,31W,263.33105,2010,LMF
2010-02-09,31W,257.51508,2010,LMF
2010-02-10,31W,253.4515,2010,LMF
2010-02-11,31W,251.46342,2010,LMF
2010-02-12,31W,251.79454,2010,LMF
2010-02-13,31W,254.41656,2010,LMF
2010-02-14,31W,259.6517,2010,LMF
2010-02-15,31W,267.12213,2010,LMF
2010-02-16,31W,276.69186,2010,LMF
2010-02-17,31W,288.06998,2010,LMF
2010-02-18,31W,300.73935,2010,LMF
2010-02-19,31W,314.1209,2010,LMF
2010-02-20,31W,327.58173,2010,LMF
2010-02-21,31W,340.56113,2010,LMF
2010-02-22,31W,352.43634,2010,LMF
2010-02-23,31W,362.65826,2010,LMF
2010-02-24,31W,370.68863,2010,LMF
2010-02-25,31W,376.70563,2010,LMF
2010-02-26,31W,381.23376,2010,LMF
2010-02-27,31W,384.5373,2010,LMF
2010-02-28,31W,386.5597,2010,LMF
2010-03-01,31W,387.15454,2010,LMF
2010-03-02,31W,386.3915,2010,LMF
2010-03-03,31W,384.23853,2010,LMF
2010-03-04,31W,380.09305,2010,LMF
2010-03-05,31W,375.09894,2010,LMF
2010-03-06,31W,368.85126,2010,LMF
2010-03-07,31W,361.4321,2010,LMF
2010-03-08,31W,352.8351,2010,LMF
2010-03-09,31W,343.20837,2010,LMF
2010-03-10,31W,332.7392,2010,LMF
2010-03-11,31W,321.65356,2010,LMF
2010-03-12,31W,310.1225,2010,LMF
2010-03-13,31W,298.336,2010,LMF
2010-03-14,31W,286.3213,2010,LMF
2010-03-15,31W,274.3669,2010,LMF
2010-03-16,31W,262.65356,2010,LMF
2010-03-17,31W,251.42593,2010,LMF
2010-03-18,31W,240.84798,2010,LMF
2010-03-19,31W,231.09521,2010,LMF
2010-03-20,31W,222.37634,2010,LMF
2010-03-21,31W,214.72423,2010,LMF
2010-03-22,31W,208.25027,2010,LMF
2010-03-23,31W,202.87465,2010,LMF
2010-03-24,31W,198.62604,2010,LMF
2010-03-25,31W,195.4557,2010,LMF
2010-03-26,31W,193.28639,2010,LMF
2010-03-27,31W,191.99309,2010,LMF
2010-03-28,31W,191.38829,2010,LMF
2010-03-29,31W,191.34264,2010,LMF
2010-03-30,31W,191.89386,2010,LMF
2010-03-31,31W,192.86873,2010,LMF
2010-04-01,31W,194.26761,2010,LMF
2010-04-02,31W,195.86089,2010,LMF
2010-04-03,31W,197.4241,2010,LMF
2010-04-04,31W,198.858,2010,LMF
2010-04-05,31W,200.13086,2010,LMF
2010-04-06,31W,201.16325,2010,LMF
2010-04-07,31W,201.94287,2010,LMF
2010-04-08,31W,202.51915,2010,LMF
2010-04-09,31W,202.8262,2010,LMF
2010-04-10,31W,202.77559,2010,LMF
2010-04-11,31W,202.44107,2010,LMF
2010-04-12,31W,201.69736,2010,LMF
2010-04-13,31W,200.54774,2010,LMF
2010-04-14,31W,199.01707,2010,LMF
2010-04-15,31W,197.1348,2010,LMF
2010-04-16,31W,194.94055,2010,LMF
2010-04-17,31W,192.4943,2010,LMF
2010-04-18,31W,189.82114,2010,LMF
2010-04-19,31W,186.99226,2010,LMF
2010-04-20,31W,184.0235,2010,LMF
2010-04-21,31W,180.88394,2010,LMF
2010-04-22,31W,177.67532,2010,LMF
2010-04-23,31W,174.36115,2010,LMF
2010-04-24,31W,171.0015,2010,LMF
2010-04-25,31W,167.73386,2010,LMF
2010-04-26,31W,164.60992,2010,LMF
2010-04-27,31W,161.65245,2010,LMF
2010-04-28,31W,158.96667,2010,LMF
2010-04-29,31W,156.56406,2010,LMF
2010-04-30,31W,154.53043,2010,LMF
2010-05-01,31W,152.83733,2010,LMF
2010-05-02,31W,151.53122,2010,LMF
2010-05-03,31W,150.62257,2010,LMF
2010-05-04,31W,150.1332,2010,LMF
2010-05-05,31W,150.0584,2010,LMF
2010-05-06,31W,150.47023,2010,LMF
2010-05-07,31W,151.46573,2010,LMF
2010-05-08,31W,152.91136,2010,LMF
2010-05-09,31W,154.67947,2010,LMF
2010-05-10,31W,156.61845,2010,LMF
2010-05-11,31W,158.64725,2010,LMF
2010-05-12,31W,160.7584,2010,LMF
2010-05-13,31W,162.89749,2010,LMF
2010-05-14,31W,165.02425,2010,LMF
2010-05-15,31W,167.09174,2010,LMF
2010-05-16,31W,169.05132,2010,LMF
2010-05-17,31W,170.87479,2010,LMF
2010-05-18,31W,172.58153,2010,LMF
2010-05-19,31W,174.1984,2010,LMF
2010-05-20,31W,175.6424,2010,LMF
2010-05-21,31W,176.90796,2010,LMF
2010-05-22,31W,178.00256,2010,LMF
2010-05-23,31W,178.92659,2010,LMF
2010-05-24,31W,179.70168,2010,LMF
2010-05-25,31W,180.39372,2010,LMF
2010-05-26,31W,181.06932,2010,LMF
2010-05-27,31W,181.79004,2010,LMF
2010-05-28,31W,182.46356,2010,LMF
2010-05-29,31W,183.04694,2010,LMF
2010-05-30,31W,183.63284,2010,LMF
2010-05-31,31W,184.32002,2010,LMF
2010-06-01,31W,185.14679,2010,LMF
2010-06-02,31W,186.15952,2010,LMF
2010-06-03,31W,187.38667,2010,LMF
2010-06-04,31W,188.87871,2010,LMF
2010-06-05,31W,190.69995,2010,LMF
2010-06-06,31W,192.8365,2010,LMF
2010-06-07,31W,195.26974,2010,LMF
2010-06-08,31W,197.92781,2010,LMF
2010-06-09,31W,200.70976,2010,LMF
2010-06-10,31W,203.55496,2010,LMF
2010-06-11,31W,206.40002,2010,LMF
2010-06-12,31W,209.1466,2010,LMF
2010-06-13,31W,211.76369,2010,LMF
2010-06-14,31W,214.16455,2010,LMF
2010-06-15,31W,216.33035,2010,LMF
2010-06-16,31W,218.25925,2010,LMF
2010-06-17,31W,219.98349,2010,LMF
2010-06-18,31W,221.46419,2010,LMF
2010-06-19,31W,222.74655,2010,LMF
2010-06-20,31W,223.82872,2010,LMF
2010-06-21,31W,224.5441,2010,LMF
2010-06-22,31W,224.8985,2010,LMF
2010-06-23,31W,224.94887,2010,LMF
2010-06-24,31W,224.8138,2010,LMF
2010-06-25,31W,224.547,2010,LMF
2010-06-26,31W,224.13425,2010,LMF
2010-06-27,31W,223.64253,2010,LMF
2010-06-28,31W,223.10178,2010,LMF
2010-06-29,31W,222.54892,2010,LMF
2010-06-30,31W,222.01416,2010,LMF
2010-07-01,31W,221.57808,2010,LMF
2010-07-02,31W,221.23196,2010,LMF
2010-07-03,31W,221.08908,2010,LMF
2010-07-04,31W,221.0293,2010,LMF
2010-07-05,31W,221.09077,2010,LMF
2010-07-06,31W,221.2276,2010,LMF
2010-07-07,31W,221.4012,2010,LMF
2010-07-08,31W,221.56065,2010,LMF
2010-07-09,31W,221.6807,2010,LMF
2010-07-10,31W,221.80225,2010,LMF
2010-07-11,31W,221.88019,2010,LMF
2010-07-12,31W,222.06378,2010,LMF
2010-07-13,31W,222.37846,2010,LMF
2010-07-14,31W,222.82841,2010,LMF
2010-07-15,31W,223.48637,2010,LMF
2010-07-16,31W,224.3935,2010,LMF
2010-07-17,31W,225.56993,2010,LMF
2010-07-18,31W,227.00298,2010,LMF
2010-07-19,31W,228.70976,2010,LMF
2010-07-20,31W,230.68536,2010,LMF
2010-07-21,31W,232.90248,2010,LMF
2010-07-22,31W,235.37692,2010,LMF
2010-07-24,31W,238.0923,2010,LMF
2010-07-25,31W,241.00081,2010,LMF
2010-07-26,31W,244.03748,2010,LMF
2010-07-27,31W,247.0868,2010,LMF
2010-07-28,31W,250.0744,2010,LMF
2010-07-29,31W,252.92357,2010,LMF
2010-07-30,31W,255.62396,2010,LMF
2010-07-31,31W,258.1258,2010,LMF
2010-08-01,31W,260.40204,2010,LMF
2010-08-02,31W,262.40564,2010,LMF
2010-08-03,31W,264.14963,2010,LMF
2010-08-04,31W,265.65015,2010,LMF
2010-08-05,31W,266.79114,2010,LMF
2010-08-06,31W,267.49924,2010,LMF
2010-08-07,31W,267.73102,2010,LMF
2010-08-08,31W,267.5021,2010,LMF
2010-08-09,31W,266.8252,2010,LMF
2010-08-10,31W,265.73157,2010,LMF
2010-08-11,31W,264.31104,2010,LMF
2010-08-12,31W,262.60114,2010,LMF
2010-08-13,31W,260.66397,2010,LMF
2010-08-14,31W,258.52753,2010,LMF
2010-08-15,31W,256.1902,2010,LMF
2010-08-16,31W,253.6362,2010,LMF
2010-08-17,31W,250.86035,2010,LMF
2010-08-18,31W,247.71805,2010,LMF
2010-08-19,31W,244.38107,2010,LMF
2010-08-20,31W,240.86282,2010,LMF
2010-08-21,31W,237.27295,2010,LMF
2010-08-22,31W,233.71532,2010,LMF
2010-08-23,31W,230.32556,2010,LMF
2010-08-24,31W,227.16867,2010,LMF
2010-08-25,31W,224.17877,2010,LMF
2010-08-26,31W,221.38252,2010,LMF
2010-08-27,31W,218.80466,2010,LMF
2010-08-28,31W,216.58504,2010,LMF
2010-08-29,31W,214.79503,2010,LMF
2010-08-30,31W,213.41951,2010,LMF
2010-08-31,31W,212.48836,2010,LMF
2010-09-01,31W,212.0055,2010,LMF
2010-09-02,31W,211.99586,2010,LMF
2010-09-03,31W,212.40392,2010,LMF
2010-09-04,31W,213.1449,2010,LMF
2010-09-05,31W,214.17638,2010,LMF
2010-09-06,31W,215.38133,2010,LMF
2010-09-07,31W,216.66106,2010,LMF
2010-09-08,31W,217.95903,2010,LMF
2010-09-09,31W,219.27441,2010,LMF
2010-09-10,31W,220.6115,2010,LMF
2010-09-11,31W,221.96013,2010,LMF
2010-09-12,31W,223.36963,2010,LMF
2010-09-13,31W,224.70876,2010,LMF
2010-09-14,31W,225.99,2010,LMF
2010-09-15,31W,227.19724,2010,LMF
2010-09-16,31W,228.35304,2010,LMF
2010-09-17,31W,229.42458,2010,LMF
2010-09-18,31W,230.35457,2010,LMF
